Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Spin Time:Imbalance or Serial Spinning,CPU Time:Spin Time:Lock Contention,CPU Time:Spin Time:Other,CPU Time:Overhead Time,CPU Time:Overhead Time:Creation,CPU Time:Overhead Time:Scheduling,CPU Time:Overhead Time:Reduction,CPU Time:Overhead Time:Atomics,CPU Time:Overhead Time:Other,Module,Function (Full),Source File,Start Address
"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(float)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>)#2}>>",7.189085,7.189085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(float)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)",[Unknown],0x58c96f0
__kmp_fork_barrier,5.272304,0.0,5.272304,3.052777,0.0,2.219527,0.0,0.0,0.0,0.0,0.0,0.0,libgomp.so.1,"__kmp_fork_barrier(int, int)",[Unknown],0x70b40
GOMP_parallel,0.465662,0.0,0.441640,0.215941,0.0,0.225698,0.024022,0.0,0.0,0.0,0.0,0.024022,libgomp.so.1,GOMP_parallel,[Unknown],0x9f070
__kmp_join_barrier,0.131563,0.0,0.131563,0.063974,0.0,0.067588,0.0,0.0,0.0,0.0,0.0,0.0,libgomp.so.1,__kmp_join_barrier(int),[Unknown],0x70520
at::native::structured_cat_out_cpu::impl,0.008018,0.008018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"at::native::structured_cat_out_cpu::impl(c10::IListRef<at::Tensor> const&, long, long, bool, bool, bool, c10::MemoryFormat, at::Tensor const&)",[Unknown],0x1c1d390
[OpenMP dispatcher],0.008018,0.0,0.0,0.0,0.0,0.0,0.008018,0.008018,0.0,0.0,0.0,0.0,libgomp.so.1,__kmp_invoke_task_func,[Unknown],0x42110
__tls_get_addr,0.008001,0.008001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ld-linux-x86-64.so.2,__tls_get_addr,tls_get_addr.S,0x1adb0
