Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>	38.100s	135,744,000,000	130,464,000,000	1.040	22.0%	0.3%	1.4%	8.8%	15.2%	8.7%	85.7%	0.0%	0.0%	0.0%	30.6%	23.8%	3.6 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)	[Unknown]	0
zap_pte_range.isra.0	33.825s	90,736,000,000	54,032,000,000	1.679	17.3%	5.2%	0.0%	6.0%	9.1%	0.1%	12.6%	51.0%	27.7%	0.0%	0.0%	6.7%	2.7 GHz	[Unknown]	zap_pte_range.isra.0	[Unknown]	0
ImagingPackRGB	30.450s	104,304,000,000	414,176,000,000	0.252	87.6%	6.4%	0.4%	1.7%	0.0%	1.3%	39.0%	0.0%	0.0%	0.0%	0.7%	4.9%	3.4 GHz	[Unknown]	ImagingPackRGB	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>	29.750s	106,336,000,000	103,936,000,000	1.023	24.1%	16.2%	0.4%	0.0%	9.5%	24.1%	93.0%	0.0%	0.0%	0.0%	3.7%	26.5%	3.6 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
__memset_avx2_unaligned_erms	27.415s	98,240,000,000	158,016,000,000	0.622	41.7%	22.4%	21.3%	4.7%	0.5%	0.0%	11.5%	0.0%	0.0%	0.0%	4.6%	8.1%	3.6 GHz	[Unknown]	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0
_Py_DECREF	24.610s	85,248,000,000	71,392,000,000	1.194	21.8%	47.9%	21.5%	13.5%	0.0%	22.0%	25.5%	0.0%	0.0%	0.0%	1.4%	2.5%	3.5 GHz	[Unknown]	_Py_DECREF	object.h	0
mem_cgroup_try_charge	23.040s	89,184,000,000	7,744,000,000	11.517	3.4%	0.3%	0.0%	2.7%	0.0%	0.0%	0.3%	0.0%	0.0%	0.0%	88.3%	49.9%	3.9 GHz	[Unknown]	mem_cgroup_try_charge	[Unknown]	0
func@0x159f20	22.745s	73,008,000,000	148,480,000,000	0.492	45.3%	1.1%	9.0%	3.3%	9.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	34.8%	3.2 GHz	[Unknown]	func@0x159f20	[Unknown]	0
copy_user_enhanced_fast_string	20.965s	67,808,000,000	3,776,000,000	17.958	7.0%	0.6%	2.0%	0.9%	3.5%	6.6%	86.1%	84.3%	100.0%	100.0%	52.0%	11.1%	3.2 GHz	[Unknown]	copy_user_enhanced_fast_string	[Unknown]	0
_int_malloc	20.210s	66,480,000,000	27,808,000,000	2.391	10.4%	38.9%	13.2%	4.1%	9.7%	40.2%	33.6%	13.9%	0.0%	0.0%	0.2%	12.2%	3.3 GHz	[Unknown]	_int_malloc	malloc.c	0
ImagingFlipLeftRight	19.810s	69,712,000,000	276,384,000,000	0.252	82.1%	1.0%	5.2%	1.9%	0.6%	0.4%	34.0%	0.0%	0.0%	0.0%	2.2%	6.3%	3.5 GHz	[Unknown]	ImagingFlipLeftRight	[Unknown]	0
_Py_INCREF	16.455s	56,064,000,000	30,288,000,000	1.851	17.6%	43.6%	15.7%	9.4%	5.1%	19.9%	28.9%	50.8%	0.0%	0.0%	9.6%	3.5%	3.4 GHz	[Unknown]	_Py_INCREF	object.h	0
swapgs_restore_regs_and_return_to_usermode	15.885s	54,544,000,000	9,840,000,000	5.543	10.4%	19.8%	7.9%	6.1%	0.0%	0.8%	3.6%	0.0%	0.0%	0.0%	0.0%	56.0%	3.4 GHz	[Unknown]	swapgs_restore_regs_and_return_to_usermode	[Unknown]	0
rmqueue	15.870s	54,560,000,000	48,464,000,000	1.126	27.6%	6.1%	0.0%	17.0%	2.2%	3.1%	15.4%	86.9%	40.4%	8.7%	64.3%	17.6%	3.4 GHz	[Unknown]	rmqueue	[Unknown]	0
func@0x4e0d70	15.785s	46,384,000,000	28,656,000,000	1.619	18.4%	2.6%	41.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	38.0%	2.9 GHz	[Unknown]	func@0x4e0d70	[Unknown]	0
clock_gettime	15.750s	44,768,000,000	106,240,000,000	0.421	71.0%	0.6%	0.0%	9.4%	0.3%	0.0%	0.3%	0.0%	0.0%	0.0%	0.0%	46.9%	2.8 GHz	[Unknown]	clock_gettime	[Unknown]	0
error_entry	14.865s	56,128,000,000	8,640,000,000	6.496	12.0%	9.5%	1.1%	0.0%	0.5%	0.0%	6.1%	0.0%	0.0%	0.0%	0.0%	77.4%	3.8 GHz	[Unknown]	error_entry	[Unknown]	0
filemap_map_pages	14.835s	46,160,000,000	26,160,000,000	1.765	14.7%	3.6%	4.4%	12.3%	0.3%	0.9%	32.5%	100.0%	100.0%	0.0%	0.0%	11.9%	3.1 GHz	[Unknown]	filemap_map_pages	[Unknown]	0
__handle_mm_fault	14.250s	44,816,000,000	68,064,000,000	0.658	48.2%	41.4%	8.6%	7.7%	0.7%	3.7%	4.7%	0.0%	0.0%	0.0%	0.0%	0.9%	3.1 GHz	[Unknown]	__handle_mm_fault	[Unknown]	0
get_mem_cgroup_from_mm	11.760s	40,912,000,000	9,008,000,000	4.542	4.3%	1.2%	1.5%	79.6%	4.4%	2.6%	2.2%	0.0%	0.0%	0.0%	96.4%	3.4%	3.5 GHz	[Unknown]	get_mem_cgroup_from_mm	[Unknown]	0
release_pages	11.695s	30,672,000,000	42,864,000,000	0.716	45.9%	26.4%	13.7%	32.3%	0.5%	0.0%	5.4%	0.0%	0.0%	0.0%	0.0%	4.5%	2.6 GHz	[Unknown]	release_pages	[Unknown]	0
xas_load	11.680s	38,048,000,000	41,072,000,000	0.926	28.6%	18.7%	11.2%	9.9%	0.8%	1.9%	16.2%	50.0%	0.0%	0.0%	7.5%	12.5%	3.3 GHz	[Unknown]	xas_load	[Unknown]	0
free_pcppages_bulk	11.570s	33,728,000,000	32,816,000,000	1.028	29.4%	2.3%	0.0%	18.7%	0.0%	0.9%	13.8%	100.0%	100.0%	0.0%	0.4%	6.7%	2.9 GHz	[Unknown]	free_pcppages_bulk	[Unknown]	0
func@0x36a860	10.895s	34,272,000,000	48,928,000,000	0.700	32.1%	4.5%	45.1%	4.4%	0.0%	0.4%	1.8%	0.0%	0.0%	0.0%	0.0%	16.0%	3.1 GHz	[Unknown]	func@0x36a860	[Unknown]	0
lookdict_unicode_nodummy	10.860s	32,624,000,000	20,000,000,000	1.631	10.5%	41.0%	24.8%	9.7%	5.5%	34.9%	39.1%	22.4%	17.3%	0.0%	2.3%	2.3%	3.0 GHz	[Unknown]	lookdict_unicode_nodummy	dictobject.c	0
change_pte_range	10.725s	36,176,000,000	15,136,000,000	2.390	9.4%	0.6%	0.3%	14.1%	0.0%	0.0%	67.6%	100.0%	100.0%	0.0%	0.0%	9.4%	3.4 GHz	[Unknown]	change_pte_range	[Unknown]	0
pymalloc_alloc	10.510s	32,928,000,000	19,360,000,000	1.701	16.5%	59.9%	21.0%	7.7%	6.8%	30.2%	37.4%	7.5%	0.0%	0.0%	2.7%	0.7%	3.1 GHz	[Unknown]	pymalloc_alloc	obmalloc.c	0
mark_page_accessed	9.435s	19,840,000,000	22,320,000,000	0.889	31.5%	24.2%	24.8%	15.9%	1.5%	0.0%	8.3%	0.0%	0.0%	0.0%	0.0%	13.6%	2.1 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
_PyType_Lookup	9.230s	30,448,000,000	29,792,000,000	1.022	33.0%	47.4%	12.8%	0.0%	3.0%	29.9%	32.5%	9.7%	0.0%	0.0%	3.0%	3.0%	3.3 GHz	[Unknown]	_PyType_Lookup	typeobject.c	0
find_get_entries	9.140s	32,640,000,000	14,208,000,000	2.297	14.5%	3.7%	0.0%	7.4%	1.8%	5.5%	17.5%	82.9%	91.7%	0.0%	0.0%	10.4%	3.6 GHz	[Unknown]	find_get_entries	[Unknown]	0
_int_free	9.000s	27,264,000,000	25,216,000,000	1.081	23.1%	56.8%	10.2%	4.4%	3.3%	22.0%	36.3%	0.0%	0.0%	0.0%	1.1%	2.3%	3.0 GHz	[Unknown]	_int_free	malloc.c	0
precompute_coeffs	8.795s	30,272,000,000	70,240,000,000	0.431	64.3%	3.4%	18.6%	3.0%	0.5%	1.0%	23.3%	0.0%	0.0%	0.0%	4.0%	8.5%	3.4 GHz	[Unknown]	precompute_coeffs	[Unknown]	0
__mod_lruvec_state	8.600s	28,384,000,000	45,680,000,000	0.621	51.0%	19.2%	5.6%	28.0%	1.1%	7.9%	5.8%	0.0%	0.0%	0.0%	0.5%	8.4%	3.3 GHz	[Unknown]	__mod_lruvec_state	[Unknown]	0
try_charge	8.535s	33,056,000,000	13,200,000,000	2.504	11.9%	1.5%	0.0%	17.7%	0.0%	0.4%	0.5%	0.0%	0.0%	0.0%	83.5%	39.3%	3.9 GHz	[Unknown]	try_charge	[Unknown]	0
__mod_memcg_state	8.465s	28,848,000,000	42,160,000,000	0.684	36.6%	26.7%	13.0%	13.0%	5.2%	2.1%	3.6%	0.0%	0.0%	0.0%	1.0%	7.8%	3.4 GHz	[Unknown]	__mod_memcg_state	[Unknown]	0
mem_cgroup_try_charge_delay	8.415s	32,784,000,000	6,352,000,000	5.161	5.6%	0.8%	0.0%	4.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	84.6%	47.9%	3.9 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
__mod_node_page_state	8.240s	24,672,000,000	42,896,000,000	0.575	45.4%	19.8%	12.5%	9.7%	3.0%	1.2%	3.6%	0.0%	0.0%	9.9%	0.0%	16.4%	3.0 GHz	[Unknown]	__mod_node_page_state	[Unknown]	0
_PyEval_MakeFrameVector	8.025s	24,592,000,000	14,880,000,000	1.653	15.1%	29.0%	15.2%	2.4%	16.5%	16.4%	37.2%	52.1%	0.0%	0.0%	26.8%	4.0%	3.1 GHz	[Unknown]	_PyEval_MakeFrameVector	ceval.c	0
__GI___pthread_mutex_lock	7.930s	21,616,000,000	15,360,000,000	1.407	17.8%	60.9%	12.8%	22.2%	0.0%	16.6%	39.6%	15.8%	0.0%	0.0%	2.8%	1.5%	2.7 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
__activate_page	7.735s	26,432,000,000	34,288,000,000	0.771	37.1%	7.4%	5.9%	22.7%	0.0%	0.0%	7.9%	0.0%	0.0%	0.0%	14.8%	20.9%	3.4 GHz	[Unknown]	__activate_page	[Unknown]	0
__pagevec_lru_add_fn	7.455s	23,728,000,000	33,488,000,000	0.709	48.5%	35.8%	9.9%	22.1%	0.0%	0.0%	3.2%	0.0%	0.0%	0.0%	0.6%	3.1%	3.2 GHz	[Unknown]	__pagevec_lru_add_fn	[Unknown]	0
__GI___libc_malloc	7.275s	21,104,000,000	11,408,000,000	1.850	21.7%	70.9%	7.1%	25.6%	0.0%	22.0%	24.2%	7.9%	0.0%	0.0%	5.0%	0.0%	2.9 GHz	[Unknown]	__GI___libc_malloc	malloc.c	0
handle_mm_fault	7.015s	23,808,000,000	38,704,000,000	0.615	56.8%	11.6%	0.0%	22.1%	0.6%	3.2%	0.0%	0.0%	0.0%	0.0%	0.0%	25.9%	3.4 GHz	[Unknown]	handle_mm_fault	[Unknown]	0
PyObject_GetAttr	6.870s	19,616,000,000	10,352,000,000	1.895	19.1%	37.8%	21.6%	8.4%	0.0%	31.1%	54.3%	0.0%	0.0%	0.0%	4.6%	1.8%	2.9 GHz	[Unknown]	PyObject_GetAttr	object.c	0
lookdict_unicode	6.850s	22,624,000,000	12,528,000,000	1.806	12.5%	36.4%	12.7%	4.6%	4.6%	35.8%	25.9%	0.0%	0.0%	0.0%	2.7%	0.0%	3.3 GHz	[Unknown]	lookdict_unicode	dictobject.c	0
func@0x291e70	6.645s	21,024,000,000	55,152,000,000	0.381	94.1%	11.2%	0.0%	25.7%	0.0%	0.0%	0.7%	0.0%	0.0%	0.0%	0.0%	60.5%	3.2 GHz	[Unknown]	func@0x291e70	[Unknown]	0
sep_upsample	6.395s	20,464,000,000	56,976,000,000	0.359	86.4%	35.5%	21.9%	6.6%	0.0%	0.7%	11.7%	0.0%	0.0%	0.0%	0.7%	0.0%	3.2 GHz	[Unknown]	sep_upsample	[Unknown]	0
__tls_get_addr	6.315s	15,840,000,000	17,840,000,000	0.888	24.5%	69.3%	11.9%	13.3%	0.0%	20.8%	41.7%	0.0%	0.0%	0.0%	0.9%	0.0%	2.5 GHz	[Unknown]	__tls_get_addr	tls_get_addr.S	0
page_remove_rmap	6.185s	13,424,000,000	24,544,000,000	0.547	61.5%	9.8%	0.0%	23.5%	1.1%	0.0%	4.5%	0.0%	0.0%	0.0%	0.0%	18.5%	2.2 GHz	[Unknown]	page_remove_rmap	[Unknown]	0
do_syscall_64	5.945s	19,888,000,000	2,912,000,000	6.830	10.6%	27.1%	0.0%	10.6%	0.0%	9.8%	27.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	do_syscall_64	[Unknown]	0
_PyObject_GenericGetAttrWithDict	5.900s	18,096,000,000	21,040,000,000	0.860	32.2%	46.2%	21.8%	11.6%	14.1%	10.2%	29.0%	0.0%	0.0%	0.0%	0.8%	0.0%	3.1 GHz	[Unknown]	_PyObject_GenericGetAttrWithDict	object.c	0
__pthread_mutex_unlock_usercnt	5.820s	15,856,000,000	16,640,000,000	0.953	37.1%	63.9%	0.0%	30.3%	0.0%	0.0%	28.4%	0.0%	0.0%	0.0%	0.0%	0.5%	2.7 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
_PyObject_GetMethod	5.680s	16,816,000,000	14,784,000,000	1.137	19.1%	44.7%	18.7%	14.3%	0.9%	35.7%	51.7%	0.0%	0.0%	0.0%	2.7%	6.3%	3.0 GHz	[Unknown]	_PyObject_GetMethod	object.c	0
_PyObject_VectorcallTstate	5.590s	16,384,000,000	11,936,000,000	1.373	24.7%	49.8%	15.9%	8.2%	0.0%	0.0%	24.7%	0.0%	0.0%	0.0%	10.1%	0.0%	2.9 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
_dl_update_slotinfo	5.530s	23,216,000,000	30,848,000,000	0.753	41.1%	43.2%	4.5%	5.2%	0.6%	7.1%	27.1%	0.0%	0.0%	0.0%	3.2%	4.7%	4.2 GHz	[Unknown]	_dl_update_slotinfo	dl-tls.c	0
c10::impl::OperatorEntry::lookup	5.495s	17,776,000,000	11,680,000,000	1.522	21.5%	81.6%	26.8%	0.0%	11.8%	24.5%	41.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	c10::impl::OperatorEntry::lookup(c10::DispatchKeySet) const	[Unknown]	0
torch::FunctionSignature::parse	5.445s	19,040,000,000	9,232,000,000	2.062	9.8%	62.0%	9.8%	0.0%	6.3%	35.5%	43.3%	0.0%	0.0%	0.0%	0.8%	0.0%	3.5 GHz	[Unknown]	torch::FunctionSignature::parse(_object*, _object*, _object*, _object**, bool)	[Unknown]	0
jpeg_idct_8x16	5.345s	19,504,000,000	68,304,000,000	0.286	72.1%	0.6%	13.3%	1.5%	0.0%	0.0%	21.5%	0.0%	0.0%	0.0%	0.0%	13.2%	3.6 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
PyType_IsSubtype	5.315s	21,696,000,000	10,928,000,000	1.985	12.2%	50.6%	7.9%	4.1%	0.0%	34.6%	27.0%	0.0%	0.0%	0.0%	2.1%	7.8%	4.1 GHz	[Unknown]	PyType_IsSubtype	typeobject.c	0
shmem_getpage_gfp	5.050s	18,464,000,000	13,216,000,000	1.397	27.0%	27.7%	25.7%	4.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	12.2%	10.8%	3.7 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
