Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
at::native::AVX2::vectorized_loop<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&>.isra.0	161.430s	557,312,000,000	206,704,000,000	2.696	12.7%	0.5%	0.7%	23.0%	13.8%	6.2%	86.7%	0.0%	0.0%	0.0%	7.8%	41.5%	3.5 GHz	[Unknown]	at::native::AVX2::vectorized_loop<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&>(char**, long, long, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&&&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&&&).isra.0	[Unknown]	0
decompress_onepass	145.045s	489,760,000,000	1,009,504,000,000	0.485	54.6%	5.2%	21.6%	2.7%	0.0%	0.1%	10.4%	0.0%	0.0%	0.0%	0.3%	16.8%	3.4 GHz	[Unknown]	decompress_onepass	[Unknown]	0
ImagingUnpackRGB	142.225s	485,792,000,000	1,958,160,000,000	0.248	84.1%	6.6%	0.8%	0.7%	0.2%	0.0%	11.5%	0.0%	0.0%	0.0%	1.2%	6.9%	3.4 GHz	[Unknown]	ImagingUnpackRGB	[Unknown]	0
clear_page_erms	133.940s	470,128,000,000	26,928,000,000	17.459	6.2%	1.3%	0.1%	0.0%	0.0%	0.0%	1.8%	0.0%	0.0%	0.0%	90.5%	46.0%	3.5 GHz	[Unknown]	clear_page_erms	[Unknown]	0
at::native::(anonymous namespace)::cat_serial_kernel	93.205s	303,728,000,000	121,440,000,000	2.501	8.8%	8.3%	6.9%	4.4%	0.0%	2.8%	62.4%	100.0%	1.9%	0.0%	7.3%	26.9%	3.3 GHz	[Unknown]	at::native::(anonymous namespace)::cat_serial_kernel(at::Tensor const&, std::vector<std::reference_wrapper<at::Tensor const>, std::allocator<std::reference_wrapper<at::Tensor const>>> const&, long)	[Unknown]	0
_PyEval_EvalFrameDefault	88.170s	309,984,000,000	273,376,000,000	1.134	21.3%	39.0%	20.8%	6.3%	1.6%	21.8%	24.6%	6.7%	0.0%	0.0%	2.6%	5.4%	3.5 GHz	[Unknown]	_PyEval_EvalFrameDefault	ceval.c	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>	87.410s	289,600,000,000	1,280,816,000,000	0.226	100.0%	0.7%	0.0%	0.2%	0.1%	0.3%	50.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
__memset_avx2_erms	84.830s	287,312,000,000	48,000,000	5,985.667	5.2%	0.4%	0.0%	0.0%	0.0%	0.0%	1.3%	0.0%	0.0%	0.0%	91.5%	46.5%	3.4 GHz	[Unknown]	__memset_avx2_erms	memset-vec-unaligned-erms.S	0
page_fault	73.540s	245,424,000,000	7,728,000,000	31.758	11.1%	10.8%	5.2%	0.0%	0.0%	0.0%	36.4%	0.0%	0.0%	0.0%	9.2%	53.5%	3.3 GHz	[Unknown]	page_fault	[Unknown]	0
prepare_exit_to_usermode	64.490s	231,504,000,000	18,560,000,000	12.473	10.7%	15.8%	0.0%	1.9%	0.5%	0.3%	5.5%	0.0%	0.0%	0.0%	0.1%	66.7%	3.6 GHz	[Unknown]	prepare_exit_to_usermode	[Unknown]	0
jpeg_huff_decode	48.940s	163,488,000,000	141,472,000,000	1.156	23.8%	16.0%	49.4%	4.6%	0.4%	0.3%	10.9%	0.0%	0.0%	0.0%	0.0%	6.4%	3.3 GHz	[Unknown]	jpeg_huff_decode	[Unknown]	0
jpeg_idct_16x8	48.330s	163,408,000,000	528,512,000,000	0.309	82.7%	4.0%	2.6%	0.4%	0.0%	0.0%	20.1%	0.0%	0.0%	0.0%	0.1%	10.5%	3.4 GHz	[Unknown]	jpeg_idct_16x8	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>	41.600s	130,288,000,000	130,512,000,000	0.998	24.0%	0.6%	1.7%	10.9%	17.7%	10.6%	92.6%	0.0%	0.0%	0.0%	43.1%	20.0%	3.1 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)	[Unknown]	0
ImagingPackRGB	36.275s	118,368,000,000	436,160,000,000	0.271	85.9%	5.1%	0.0%	1.4%	0.1%	0.5%	40.7%	0.0%	0.0%	0.0%	1.5%	7.8%	3.3 GHz	[Unknown]	ImagingPackRGB	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>	33.305s	106,208,000,000	103,984,000,000	1.021	29.6%	21.7%	0.0%	1.8%	5.6%	28.5%	94.6%	4.0%	0.0%	0.0%	3.1%	22.4%	3.2 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
__memset_avx2_unaligned_erms	31.175s	106,128,000,000	176,512,000,000	0.601	42.1%	22.4%	12.1%	5.9%	0.0%	0.0%	10.9%	0.0%	0.0%	0.0%	5.2%	7.7%	3.4 GHz	[Unknown]	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0
zap_pte_range.isra.0	29.975s	97,536,000,000	52,784,000,000	1.848	15.7%	5.8%	0.0%	9.5%	4.0%	0.0%	12.6%	35.8%	18.5%	0.0%	0.0%	11.5%	3.3 GHz	[Unknown]	zap_pte_range.isra.0	[Unknown]	0
_int_malloc	26.915s	84,896,000,000	23,760,000,000	3.573	6.0%	28.3%	12.2%	8.8%	10.6%	48.4%	36.9%	0.0%	0.0%	0.0%	0.0%	5.0%	3.2 GHz	[Unknown]	_int_malloc	malloc.c	0
_Py_DECREF	26.700s	93,712,000,000	74,368,000,000	1.260	17.1%	44.8%	14.9%	9.1%	3.0%	22.6%	25.0%	2.4%	0.0%	0.0%	1.4%	7.5%	3.5 GHz	[Unknown]	_Py_DECREF	object.h	0
mem_cgroup_try_charge	25.720s	93,696,000,000	10,512,000,000	8.913	4.1%	0.3%	1.9%	2.6%	0.2%	0.0%	0.0%	0.0%	0.0%	0.0%	96.1%	45.1%	3.6 GHz	[Unknown]	mem_cgroup_try_charge	[Unknown]	0
func@0x159f20	24.720s	67,744,000,000	171,408,000,000	0.395	62.3%	2.2%	16.8%	8.2%	5.8%	0.0%	0.2%	9.9%	0.0%	0.0%	0.0%	14.2%	2.7 GHz	[Unknown]	func@0x159f20	[Unknown]	0
ImagingFlipLeftRight	23.430s	71,648,000,000	282,048,000,000	0.254	94.0%	1.4%	0.0%	3.1%	0.6%	0.2%	27.4%	0.0%	0.0%	0.0%	2.1%	0.0%	3.1 GHz	[Unknown]	ImagingFlipLeftRight	[Unknown]	0
swapgs_restore_regs_and_return_to_usermode	23.285s	73,408,000,000	16,128,000,000	4.552	12.8%	26.7%	6.9%	6.9%	0.6%	0.2%	6.1%	0.0%	0.0%	0.0%	0.0%	45.1%	3.2 GHz	[Unknown]	swapgs_restore_regs_and_return_to_usermode	[Unknown]	0
copy_user_enhanced_fast_string	21.790s	78,416,000,000	2,560,000,000	30.631	6.6%	0.2%	0.0%	6.3%	0.0%	6.8%	80.3%	100.0%	100.0%	100.0%	41.3%	11.0%	3.6 GHz	[Unknown]	copy_user_enhanced_fast_string	[Unknown]	0
error_entry	21.100s	77,648,000,000	13,360,000,000	5.812	11.3%	10.3%	5.2%	0.0%	0.4%	0.0%	8.7%	0.0%	0.0%	0.0%	0.0%	73.0%	3.7 GHz	[Unknown]	error_entry	[Unknown]	0
change_pte_range	20.655s	65,616,000,000	33,424,000,000	1.963	10.7%	2.0%	0.7%	0.0%	0.0%	0.2%	75.9%	100.0%	100.0%	0.0%	0.0%	12.7%	3.2 GHz	[Unknown]	change_pte_range	[Unknown]	0
clock_gettime	18.700s	61,152,000,000	114,240,000,000	0.535	45.9%	0.8%	0.0%	9.1%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	60.6%	3.3 GHz	[Unknown]	clock_gettime	[Unknown]	0
_Py_INCREF	18.230s	59,264,000,000	32,656,000,000	1.815	14.8%	38.7%	19.0%	10.1%	0.0%	33.3%	36.7%	30.8%	0.0%	0.0%	7.6%	3.7%	3.3 GHz	[Unknown]	_Py_INCREF	object.h	0
rmqueue	17.060s	58,832,000,000	50,672,000,000	1.161	23.5%	5.4%	0.0%	14.0%	4.8%	0.9%	18.6%	52.6%	54.3%	0.0%	55.6%	14.8%	3.4 GHz	[Unknown]	rmqueue	[Unknown]	0
__handle_mm_fault	16.450s	59,408,000,000	86,000,000,000	0.691	51.7%	33.7%	10.7%	9.8%	0.0%	5.3%	7.1%	0.0%	0.0%	0.0%	0.0%	1.2%	3.6 GHz	[Unknown]	__handle_mm_fault	[Unknown]	0
filemap_map_pages	16.365s	47,984,000,000	23,968,000,000	2.002	13.1%	4.7%	4.1%	9.7%	0.0%	0.0%	42.8%	100.0%	100.0%	0.0%	0.0%	15.3%	2.9 GHz	[Unknown]	filemap_map_pages	[Unknown]	0
func@0x4e0d70	14.350s	41,088,000,000	63,264,000,000	0.649	50.8%	6.7%	11.3%	1.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	30.5%	2.9 GHz	[Unknown]	func@0x4e0d70	[Unknown]	0
get_mem_cgroup_from_mm	12.155s	38,224,000,000	8,992,000,000	4.251	4.4%	2.1%	1.5%	83.2%	8.2%	0.8%	0.8%	0.0%	0.0%	0.0%	100.0%	2.7%	3.1 GHz	[Unknown]	get_mem_cgroup_from_mm	[Unknown]	0
_int_free	11.445s	26,576,000,000	24,368,000,000	1.091	25.1%	65.0%	6.7%	19.2%	0.0%	25.8%	38.9%	0.0%	0.0%	0.0%	0.0%	0.7%	2.3 GHz	[Unknown]	_int_free	malloc.c	0
xas_load	11.425s	43,792,000,000	45,472,000,000	0.963	35.4%	12.6%	0.0%	8.9%	3.1%	1.3%	12.7%	50.5%	0.0%	0.0%	13.0%	21.3%	3.8 GHz	[Unknown]	xas_load	[Unknown]	0
lookdict_unicode_nodummy	11.410s	35,744,000,000	20,848,000,000	1.715	10.6%	39.5%	25.3%	2.1%	0.0%	21.8%	31.5%	9.2%	0.0%	0.0%	1.3%	5.9%	3.1 GHz	[Unknown]	lookdict_unicode_nodummy	dictobject.c	0
pymalloc_alloc	11.175s	39,936,000,000	19,968,000,000	2.000	12.5%	51.0%	15.2%	3.4%	15.4%	20.4%	30.4%	11.9%	0.0%	0.0%	1.5%	4.7%	3.6 GHz	[Unknown]	pymalloc_alloc	obmalloc.c	0
do_numa_page	11.130s	37,696,000,000	26,768,000,000	1.408	16.9%	10.0%	0.0%	4.4%	0.0%	0.2%	53.7%	100.0%	0.0%	0.0%	0.0%	18.0%	3.4 GHz	[Unknown]	do_numa_page	[Unknown]	0
handle_mm_fault	11.035s	38,720,000,000	40,960,000,000	0.945	35.1%	12.5%	0.0%	24.8%	2.3%	0.4%	5.4%	0.0%	0.0%	0.0%	0.0%	29.8%	3.5 GHz	[Unknown]	handle_mm_fault	[Unknown]	0
release_pages	10.845s	37,664,000,000	45,776,000,000	0.823	34.6%	25.0%	5.0%	22.7%	3.6%	0.0%	4.0%	0.0%	0.0%	0.0%	0.0%	3.8%	3.5 GHz	[Unknown]	release_pages	[Unknown]	0
_PyType_Lookup	10.815s	37,808,000,000	30,448,000,000	1.242	20.6%	37.0%	8.0%	7.1%	0.0%	21.4%	40.1%	24.2%	0.0%	0.0%	2.0%	11.6%	3.5 GHz	[Unknown]	_PyType_Lookup	typeobject.c	0
try_charge	10.740s	40,432,000,000	16,912,000,000	2.391	12.3%	1.0%	0.0%	17.1%	0.4%	1.5%	0.4%	0.0%	0.0%	0.0%	66.4%	40.5%	3.8 GHz	[Unknown]	try_charge	[Unknown]	0
find_get_entries	10.415s	33,632,000,000	13,360,000,000	2.517	13.8%	5.2%	0.0%	0.0%	14.3%	0.0%	26.8%	100.0%	100.0%	0.0%	0.0%	12.5%	3.2 GHz	[Unknown]	find_get_entries	[Unknown]	0
free_pcppages_bulk	9.755s	36,784,000,000	35,856,000,000	1.026	17.2%	2.3%	8.4%	0.0%	15.9%	0.0%	13.0%	100.0%	88.1%	0.0%	0.4%	22.6%	3.8 GHz	[Unknown]	free_pcppages_bulk	[Unknown]	0
_PyEval_MakeFrameVector	9.590s	29,440,000,000	15,024,000,000	1.960	8.8%	34.7%	17.6%	4.6%	3.1%	25.8%	35.7%	39.5%	0.0%	0.0%	27.5%	5.6%	3.1 GHz	[Unknown]	_PyEval_MakeFrameVector	ceval.c	0
__mod_lruvec_state	9.560s	28,608,000,000	42,032,000,000	0.681	41.3%	15.4%	15.2%	25.2%	5.2%	1.4%	7.3%	0.0%	0.0%	0.0%	0.0%	3.9%	3.0 GHz	[Unknown]	__mod_lruvec_state	[Unknown]	0
mem_cgroup_try_charge_delay	9.070s	30,912,000,000	4,640,000,000	6.662	5.9%	1.0%	0.0%	4.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	100.0%	42.0%	3.4 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
precompute_coeffs	9.035s	33,520,000,000	77,296,000,000	0.434	53.0%	4.8%	9.7%	2.2%	0.0%	0.9%	12.5%	0.0%	0.0%	0.0%	4.5%	29.4%	3.7 GHz	[Unknown]	precompute_coeffs	[Unknown]	0
func@0x291e70	8.820s	25,632,000,000	72,864,000,000	0.352	73.0%	8.8%	0.0%	20.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	36.9%	2.9 GHz	[Unknown]	func@0x291e70	[Unknown]	0
do_syscall_64	8.570s	21,680,000,000	2,496,000,000	8.686	8.5%	25.6%	3.0%	0.0%	7.6%	8.3%	20.1%	0.0%	0.0%	0.0%	0.0%	41.5%	2.5 GHz	[Unknown]	do_syscall_64	[Unknown]	0
__activate_page	8.160s	20,352,000,000	32,800,000,000	0.620	71.5%	12.6%	5.6%	25.1%	2.2%	0.0%	6.6%	0.0%	0.0%	0.0%	14.7%	0.5%	2.5 GHz	[Unknown]	__activate_page	[Unknown]	0
lookdict_unicode	8.135s	25,696,000,000	10,208,000,000	2.517	13.7%	32.9%	16.6%	0.0%	0.0%	24.5%	23.3%	0.0%	27.1%	0.0%	1.2%	20.0%	3.2 GHz	[Unknown]	lookdict_unicode	dictobject.c	0
__mod_memcg_state	7.870s	25,184,000,000	38,256,000,000	0.658	43.1%	31.7%	21.5%	33.4%	0.6%	6.0%	5.4%	0.0%	0.0%	0.0%	1.2%	0.0%	3.2 GHz	[Unknown]	__mod_memcg_state	[Unknown]	0
__pagevec_lru_add_fn	7.675s	23,792,000,000	36,656,000,000	0.649	45.4%	34.5%	13.3%	25.2%	0.0%	0.2%	1.3%	0.0%	0.0%	0.0%	0.6%	4.3%	3.1 GHz	[Unknown]	__pagevec_lru_add_fn	[Unknown]	0
_dl_update_slotinfo	7.415s	23,408,000,000	33,088,000,000	0.707	36.3%	56.9%	16.7%	3.2%	0.0%	14.1%	25.6%	0.0%	0.0%	0.0%	2.6%	0.0%	3.2 GHz	[Unknown]	_dl_update_slotinfo	dl-tls.c	0
sep_upsample	7.335s	24,432,000,000	64,128,000,000	0.381	64.5%	28.4%	7.9%	5.5%	0.0%	1.8%	7.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	sep_upsample	[Unknown]	0
PyObject_GetAttr	7.305s	22,992,000,000	11,728,000,000	1.960	17.8%	30.2%	7.9%	7.2%	0.0%	42.2%	50.9%	19.1%	0.0%	0.0%	3.9%	11.6%	3.1 GHz	[Unknown]	PyObject_GetAttr	object.c	0
__GI___libc_malloc	7.200s	24,896,000,000	11,712,000,000	2.126	10.5%	59.2%	14.6%	13.9%	8.4%	17.5%	25.3%	0.0%	0.0%	0.0%	3.0%	2.9%	3.5 GHz	[Unknown]	__GI___libc_malloc	malloc.c	0
func@0x36a860	7.190s	26,176,000,000	22,576,000,000	1.159	18.0%	2.5%	54.8%	1.7%	0.0%	1.1%	2.3%	0.0%	0.0%	0.0%	0.0%	22.4%	3.6 GHz	[Unknown]	func@0x36a860	[Unknown]	0
mark_page_accessed	7.120s	22,448,000,000	19,936,000,000	1.126	26.2%	24.3%	16.6%	19.4%	0.0%	0.0%	12.0%	100.0%	0.0%	0.0%	0.0%	21.5%	3.2 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
__mod_node_page_state	7.035s	25,648,000,000	46,864,000,000	0.547	44.0%	26.1%	18.3%	17.0%	0.0%	0.0%	3.5%	0.0%	0.0%	10.6%	0.0%	6.3%	3.6 GHz	[Unknown]	__mod_node_page_state	[Unknown]	0
__tls_get_addr	6.855s	24,768,000,000	18,544,000,000	1.336	18.3%	63.4%	4.4%	5.5%	8.5%	11.5%	23.6%	0.0%	0.0%	0.0%	0.0%	8.4%	3.6 GHz	[Unknown]	__tls_get_addr	tls_get_addr.S	0
_raw_spin_lock	6.610s	18,096,000,000	33,776,000,000	0.536	44.8%	47.9%	2.5%	12.4%	1.7%	0.0%	19.9%	0.0%	0.0%	0.0%	1.7%	3.3%	2.7 GHz	[Unknown]	_raw_spin_lock	[Unknown]	0
__GI___pthread_mutex_lock	6.575s	21,344,000,000	16,416,000,000	1.300	21.6%	61.3%	16.3%	14.1%	7.7%	11.9%	34.4%	0.0%	0.0%	0.0%	1.4%	0.1%	3.2 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
func@0x175ac0	6.280s	21,728,000,000	19,344,000,000	1.123	20.0%	1.1%	0.0%	1.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	83.6%	3.5 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
_PyObject_GetMethod	6.265s	20,896,000,000	13,552,000,000	1.542	14.7%	31.3%	14.9%	11.5%	1.4%	30.9%	55.3%	0.0%	0.0%	0.0%	1.4%	5.4%	3.3 GHz	[Unknown]	_PyObject_GetMethod	object.c	0
c10::impl::OperatorEntry::lookup	5.945s	17,760,000,000	14,000,000,000	1.269	16.2%	73.2%	11.4%	8.4%	0.0%	45.6%	36.3%	0.0%	0.0%	0.0%	0.8%	0.0%	3.0 GHz	[Unknown]	c10::impl::OperatorEntry::lookup(c10::DispatchKeySet) const	[Unknown]	0
PyType_IsSubtype	5.760s	18,752,000,000	9,680,000,000	1.937	13.5%	64.2%	18.6%	7.2%	4.8%	20.4%	32.8%	0.0%	0.0%	0.0%	0.8%	0.2%	3.3 GHz	[Unknown]	PyType_IsSubtype	typeobject.c	0
_copy	5.550s	16,672,000,000	5,344,000,000	3.120	7.6%	3.6%	11.6%	61.2%	16.2%	14.4%	50.4%	0.0%	0.0%	0.0%	75.6%	3.6%	3.0 GHz	[Unknown]	_copy	[Unknown]	0
frame_dealloc	5.540s	17,216,000,000	22,944,000,000	0.750	27.1%	58.8%	25.5%	4.4%	7.0%	10.5%	27.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	frame_dealloc	frameobject.c	0
_PyObject_GenericGetAttrWithDict	5.485s	21,792,000,000	21,904,000,000	0.995	20.6%	26.3%	6.5%	0.0%	2.8%	13.0%	19.3%	22.3%	0.0%	0.0%	0.0%	29.3%	4.0 GHz	[Unknown]	_PyObject_GenericGetAttrWithDict	object.c	0
jpeg_idct_8x16	5.435s	22,160,000,000	68,768,000,000	0.322	69.1%	0.2%	2.2%	1.4%	0.0%	0.0%	10.2%	0.0%	0.0%	0.0%	0.0%	27.7%	4.1 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
shmem_getpage_gfp	5.435s	19,248,000,000	20,256,000,000	0.950	24.7%	28.6%	38.5%	8.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	11.7%	2.6%	3.5 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
