Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>	30.895s	109,760,000,000	103,744,000,000	1.058	26.8%	15.5%	0.0%	0.0%	13.8%	22.7%	89.7%	0.0%	0.0%	0.0%	3.3%	14.3%	3.6 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
__memset_avx2_unaligned_erms	30.445s	100,272,000,000	174,912,000,000	0.573	38.1%	22.1%	27.0%	6.0%	0.1%	0.0%	16.5%	0.0%	0.0%	0.0%	4.3%	5.2%	3.3 GHz	[Unknown]	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0
mem_cgroup_try_charge	29.185s	102,656,000,000	8,496,000,000	12.083	1.6%	0.2%	2.1%	2.5%	0.0%	0.0%	0.3%	0.0%	0.0%	0.0%	100.0%	46.9%	3.5 GHz	[Unknown]	mem_cgroup_try_charge	[Unknown]	0
_Py_DECREF	25.980s	83,984,000,000	71,328,000,000	1.177	20.3%	46.8%	19.1%	5.7%	8.6%	17.3%	32.1%	0.0%	0.0%	0.0%	0.9%	3.9%	3.2 GHz	[Unknown]	_Py_DECREF	object.h	0
_int_malloc	20.820s	68,160,000,000	29,760,000,000	2.290	7.7%	38.2%	15.9%	10.3%	7.7%	28.5%	34.8%	3.0%	0.0%	0.0%	0.2%	7.3%	3.3 GHz	[Unknown]	_int_malloc	malloc.c	0
ImagingFlipLeftRight	19.680s	63,328,000,000	287,328,000,000	0.220	93.9%	1.2%	15.5%	1.4%	0.2%	0.5%	45.0%	0.0%	0.0%	0.0%	0.5%	0.0%	3.2 GHz	[Unknown]	ImagingFlipLeftRight	[Unknown]	0
copy_user_enhanced_fast_string	18.530s	60,624,000,000	3,296,000,000	18.393	4.2%	1.4%	0.0%	0.0%	6.4%	7.8%	70.0%	100.0%	100.0%	0.0%	43.1%	8.8%	3.3 GHz	[Unknown]	copy_user_enhanced_fast_string	[Unknown]	0
func@0x291e70	17.870s	61,632,000,000	128,896,000,000	0.478	63.8%	7.1%	0.0%	14.4%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	69.7%	3.4 GHz	[Unknown]	func@0x291e70	[Unknown]	0
_Py_INCREF	16.275s	51,200,000,000	31,424,000,000	1.629	18.2%	41.2%	10.4%	19.6%	0.0%	33.0%	34.9%	33.4%	0.0%	0.0%	7.3%	11.3%	3.1 GHz	[Unknown]	_Py_INCREF	object.h	0
func@0x36a860	16.095s	53,200,000,000	63,248,000,000	0.841	22.4%	0.4%	69.4%	0.6%	0.0%	0.0%	0.6%	0.0%	0.0%	0.0%	0.0%	7.4%	3.3 GHz	[Unknown]	func@0x36a860	[Unknown]	0
filemap_map_pages	15.980s	49,904,000,000	19,824,000,000	2.517	12.6%	2.1%	0.1%	15.6%	0.0%	0.3%	38.5%	64.0%	99.3%	100.0%	0.0%	12.3%	3.1 GHz	[Unknown]	filemap_map_pages	[Unknown]	0
swapgs_restore_regs_and_return_to_usermode	14.680s	52,640,000,000	10,688,000,000	4.925	12.0%	18.1%	5.5%	2.6%	1.4%	0.0%	2.0%	0.0%	0.0%	0.0%	0.0%	59.0%	3.6 GHz	[Unknown]	swapgs_restore_regs_and_return_to_usermode	[Unknown]	0
error_entry	14.570s	55,376,000,000	10,560,000,000	5.244	11.9%	9.3%	2.8%	0.0%	1.1%	0.0%	5.7%	0.0%	0.0%	0.0%	0.0%	76.0%	3.8 GHz	[Unknown]	error_entry	[Unknown]	0
rmqueue	14.210s	52,528,000,000	49,280,000,000	1.066	22.6%	4.4%	0.0%	16.6%	0.0%	1.0%	18.8%	0.0%	67.8%	72.9%	54.0%	12.9%	3.7 GHz	[Unknown]	rmqueue	[Unknown]	0
get_mem_cgroup_from_mm	14.125s	49,600,000,000	9,296,000,000	5.336	3.8%	0.9%	0.4%	72.6%	4.2%	2.1%	0.6%	0.0%	0.0%	0.0%	95.0%	12.2%	3.5 GHz	[Unknown]	get_mem_cgroup_from_mm	[Unknown]	0
__handle_mm_fault	13.545s	44,672,000,000	69,008,000,000	0.647	40.6%	35.0%	13.7%	10.4%	0.0%	4.0%	5.0%	0.0%	0.0%	0.0%	0.0%	7.0%	3.3 GHz	[Unknown]	__handle_mm_fault	[Unknown]	0
func@0x175ac0	12.655s	50,368,000,000	65,200,000,000	0.773	43.1%	0.2%	0.0%	0.0%	0.0%	0.0%	0.3%	0.0%	0.0%	0.0%	0.0%	85.8%	4.0 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
change_pte_range	12.270s	44,784,000,000	22,432,000,000	1.996	6.3%	0.4%	3.1%	0.0%	0.7%	0.0%	74.0%	100.0%	100.0%	0.0%	0.0%	6.8%	3.6 GHz	[Unknown]	change_pte_range	[Unknown]	0
mem_cgroup_try_charge_delay	11.750s	44,464,000,000	7,392,000,000	6.015	3.7%	1.1%	0.0%	2.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	100.0%	43.1%	3.8 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
xas_load	11.410s	41,472,000,000	42,016,000,000	0.987	28.7%	15.8%	7.0%	8.3%	0.0%	4.8%	13.4%	14.8%	11.5%	0.0%	9.0%	18.6%	3.6 GHz	[Unknown]	xas_load	[Unknown]	0
try_charge	11.350s	39,152,000,000	12,256,000,000	3.195	11.5%	1.5%	0.0%	13.8%	1.5%	0.4%	0.4%	0.0%	0.0%	0.0%	78.2%	41.0%	3.4 GHz	[Unknown]	try_charge	[Unknown]	0
pymalloc_alloc	10.650s	37,456,000,000	20,736,000,000	1.806	13.8%	56.1%	25.9%	2.0%	13.6%	23.6%	32.0%	0.0%	0.0%	0.0%	1.2%	1.4%	3.5 GHz	[Unknown]	pymalloc_alloc	obmalloc.c	0
release_pages	10.030s	31,024,000,000	46,176,000,000	0.672	40.2%	20.9%	7.6%	30.0%	4.4%	0.0%	3.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	release_pages	[Unknown]	0
free_pcppages_bulk	9.385s	32,592,000,000	39,184,000,000	0.832	32.8%	1.6%	0.0%	0.0%	12.4%	0.5%	11.5%	100.0%	94.2%	0.0%	0.0%	19.8%	3.5 GHz	[Unknown]	free_pcppages_bulk	[Unknown]	0
__mod_lruvec_state	9.290s	27,456,000,000	43,920,000,000	0.625	44.5%	17.2%	11.8%	13.7%	1.6%	8.2%	9.8%	0.0%	10.9%	0.0%	0.0%	12.9%	3.0 GHz	[Unknown]	__mod_lruvec_state	[Unknown]	0
mark_page_accessed	9.210s	22,000,000,000	20,208,000,000	1.089	17.6%	20.0%	21.9%	23.2%	0.0%	0.0%	5.5%	0.0%	0.0%	0.0%	0.0%	21.2%	2.4 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
precompute_coeffs	9.155s	28,112,000,000	74,912,000,000	0.375	65.6%	3.1%	14.4%	4.8%	0.0%	0.0%	24.5%	0.0%	0.0%	0.0%	0.5%	15.0%	3.1 GHz	[Unknown]	precompute_coeffs	[Unknown]	0
_PyType_Lookup	9.060s	34,048,000,000	29,568,000,000	1.152	17.6%	25.1%	13.4%	7.0%	4.4%	23.5%	38.3%	9.4%	0.0%	0.0%	0.4%	21.7%	3.8 GHz	[Unknown]	_PyType_Lookup	typeobject.c	0
lookdict_unicode_nodummy	8.540s	28,640,000,000	15,472,000,000	1.851	10.8%	40.8%	26.4%	4.7%	2.6%	22.7%	35.6%	0.0%	0.0%	0.0%	1.0%	4.9%	3.4 GHz	[Unknown]	lookdict_unicode_nodummy	dictobject.c	0
__activate_page	8.435s	23,584,000,000	35,808,000,000	0.659	56.1%	6.1%	17.4%	21.6%	0.0%	0.0%	5.1%	0.0%	0.0%	0.0%	14.0%	11.4%	2.8 GHz	[Unknown]	__activate_page	[Unknown]	0
__mod_node_page_state	8.085s	25,488,000,000	46,672,000,000	0.546	35.6%	16.6%	29.9%	11.2%	1.8%	0.6%	2.9%	0.0%	0.0%	0.0%	0.0%	12.5%	3.2 GHz	[Unknown]	__mod_node_page_state	[Unknown]	0
__mod_memcg_state	8.005s	22,176,000,000	38,144,000,000	0.581	45.7%	37.1%	6.2%	12.9%	2.0%	1.4%	6.8%	0.0%	0.0%	0.0%	0.0%	8.0%	2.8 GHz	[Unknown]	__mod_memcg_state	[Unknown]	0
_int_free	7.675s	27,424,000,000	23,040,000,000	1.190	18.4%	47.8%	7.3%	12.6%	0.0%	25.7%	37.7%	0.0%	0.0%	0.0%	0.5%	9.5%	3.6 GHz	[Unknown]	_int_free	malloc.c	0
get_page_from_freelist	7.465s	32,944,000,000	83,024,000,000	0.397	54.2%	30.3%	12.5%	1.4%	0.0%	1.4%	4.6%	0.0%	0.0%	0.0%	1.4%	2.8%	4.4 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
__GI___libc_malloc	7.390s	20,832,000,000	9,952,000,000	2.093	16.4%	85.8%	21.3%	22.3%	0.0%	24.5%	31.7%	0.0%	0.0%	0.0%	0.7%	0.0%	2.8 GHz	[Unknown]	__GI___libc_malloc	malloc.c	0
handle_mm_fault	7.295s	26,000,000,000	33,424,000,000	0.778	44.2%	7.3%	3.2%	27.1%	1.2%	1.2%	2.3%	0.0%	0.0%	0.0%	0.0%	20.2%	3.6 GHz	[Unknown]	handle_mm_fault	[Unknown]	0
_PyEval_MakeFrameVector	7.230s	21,776,000,000	15,360,000,000	1.418	17.8%	30.9%	7.6%	3.4%	4.8%	27.6%	33.1%	54.8%	0.0%	0.0%	25.5%	5.9%	3.0 GHz	[Unknown]	_PyEval_MakeFrameVector	ceval.c	0
__pagevec_lru_add_fn	7.145s	22,944,000,000	33,904,000,000	0.677	46.7%	35.6%	3.0%	26.2%	0.0%	0.0%	5.2%	0.0%	0.0%	0.0%	0.7%	1.6%	3.2 GHz	[Unknown]	__pagevec_lru_add_fn	[Unknown]	0
sep_upsample	7.125s	26,432,000,000	60,832,000,000	0.435	58.3%	23.1%	10.0%	4.0%	0.6%	0.0%	10.2%	0.0%	0.0%	0.0%	0.6%	7.6%	3.7 GHz	[Unknown]	sep_upsample	[Unknown]	0
_dl_update_slotinfo	6.750s	21,632,000,000	31,488,000,000	0.687	41.3%	51.3%	7.6%	8.3%	2.1%	8.3%	45.8%	0.0%	0.0%	0.0%	4.9%	0.1%	3.2 GHz	[Unknown]	_dl_update_slotinfo	dl-tls.c	0
jpeg_idct_8x16	6.665s	20,112,000,000	68,800,000,000	0.292	63.4%	0.3%	0.0%	3.0%	0.0%	0.0%	21.6%	0.0%	0.0%	0.0%	0.7%	36.4%	3.0 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
do_syscall_64	6.660s	18,560,000,000	1,904,000,000	9.748	10.9%	21.8%	0.0%	0.0%	3.2%	8.9%	26.7%	0.0%	0.0%	0.0%	0.0%	42.0%	2.8 GHz	[Unknown]	do_syscall_64	[Unknown]	0
lookdict_unicode	6.585s	19,104,000,000	11,040,000,000	1.730	15.7%	42.5%	25.5%	4.7%	4.7%	36.1%	42.4%	0.0%	0.0%	0.0%	0.0%	3.3%	2.9 GHz	[Unknown]	lookdict_unicode	dictobject.c	0
PyObject_GetAttr	6.335s	20,144,000,000	8,736,000,000	2.306	11.2%	31.5%	19.8%	8.9%	6.7%	32.8%	43.2%	0.0%	0.0%	0.0%	3.0%	8.4%	3.2 GHz	[Unknown]	PyObject_GetAttr	object.c	0
_PyObject_GenericGetAttrWithDict	6.220s	18,048,000,000	19,920,000,000	0.906	19.5%	33.9%	8.3%	9.1%	0.0%	16.7%	46.5%	0.0%	0.0%	0.0%	2.5%	15.9%	2.9 GHz	[Unknown]	_PyObject_GenericGetAttrWithDict	object.c	0
_PyObject_GetMethod	6.220s	16,912,000,000	12,800,000,000	1.321	17.3%	41.9%	22.9%	0.0%	18.6%	26.6%	54.1%	0.0%	0.0%	0.0%	0.0%	7.6%	2.7 GHz	[Unknown]	_PyObject_GetMethod	object.c	0
__GI___pthread_mutex_lock	6.210s	17,536,000,000	15,456,000,000	1.135	32.2%	55.9%	9.2%	10.3%	2.6%	13.7%	40.2%	0.0%	0.0%	0.0%	0.9%	1.7%	2.8 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
torch::FunctionSignature::parse	5.995s	18,256,000,000	7,584,000,000	2.407	7.6%	61.3%	17.1%	17.3%	0.0%	27.1%	39.4%	0.0%	0.0%	0.0%	0.0%	5.7%	3.0 GHz	[Unknown]	torch::FunctionSignature::parse(_object*, _object*, _object*, _object**, bool)	[Unknown]	0
PyType_IsSubtype	5.855s	20,352,000,000	8,464,000,000	2.405	11.7%	63.1%	13.6%	9.6%	3.7%	28.0%	39.8%	0.0%	0.0%	0.0%	0.0%	4.0%	3.5 GHz	[Unknown]	PyType_IsSubtype	typeobject.c	0
__set_page_dirty_no_writeback	5.370s	15,056,000,000	23,440,000,000	0.642	41.1%	22.1%	0.0%	25.9%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.0%	5.3%	2.8 GHz	[Unknown]	__set_page_dirty_no_writeback	[Unknown]	0
l2rgb	5.245s	16,528,000,000	33,984,000,000	0.486	60.7%	1.1%	0.0%	0.0%	0.0%	0.0%	13.6%	0.0%	0.0%	0.0%	52.6%	30.6%	3.2 GHz	[Unknown]	l2rgb	[Unknown]	0
jpeg_make_d_derived_tbl	5.215s	15,968,000,000	14,528,000,000	1.099	29.0%	28.5%	31.7%	9.4%	0.0%	0.0%	0.9%	0.0%	0.0%	0.0%	4.7%	2.3%	3.1 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
frame_dealloc	5.060s	15,056,000,000	16,224,000,000	0.928	29.8%	56.9%	20.6%	11.0%	3.0%	14.9%	27.9%	0.0%	0.0%	0.0%	1.0%	0.0%	3.0 GHz	[Unknown]	frame_dealloc	frameobject.c	0
malloc_consolidate	5.035s	14,528,000,000	5,424,000,000	2.678	10.1%	53.3%	19.1%	14.5%	2.1%	32.0%	28.9%	0.0%	0.0%	0.0%	0.0%	3.3%	2.9 GHz	[Unknown]	malloc_consolidate	malloc.c	0
shmem_getpage_gfp	4.950s	19,600,000,000	17,136,000,000	1.144	31.5%	19.6%	11.3%	11.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	18.4%	0.0%	4.0 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
