Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
clear_page_erms	136.535s	494,272,000,000	23,024,000,000	21.468	6.1%	0.9%	0.0%	0.0%	0.0%	0.0%	1.6%	0.0%	0.0%	0.0%	88.3%	46.7%	3.6 GHz	[Unknown]	clear_page_erms	[Unknown]	0
ImagingUnpackRGB	135.995s	471,184,000,000	1,907,136,000,000	0.247	89.8%	6.3%	0.1%	0.7%	0.0%	0.0%	13.5%	0.0%	0.0%	4.5%	0.7%	3.3%	3.5 GHz	[Unknown]	ImagingUnpackRGB	[Unknown]	0
_PyEval_EvalFrameDefault	93.795s	299,120,000,000	280,032,000,000	1.068	20.7%	32.7%	18.9%	5.5%	1.6%	20.1%	24.6%	4.2%	1.3%	0.0%	2.0%	7.8%	3.2 GHz	[Unknown]	_PyEval_EvalFrameDefault	ceval.c	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>	87.445s	309,120,000,000	1,431,968,000,000	0.216	87.7%	0.4%	0.0%	0.4%	0.0%	0.2%	57.3%	0.0%	0.0%	0.0%	0.0%	16.2%	3.5 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
__memset_avx2_erms	84.395s	272,608,000,000	208,000,000	1,310.615	4.6%	0.3%	0.4%	0.0%	0.4%	0.0%	1.5%	0.0%	0.0%	0.0%	94.0%	47.1%	3.2 GHz	[Unknown]	__memset_avx2_erms	memset-vec-unaligned-erms.S	0
at::native::(anonymous namespace)::cat_serial_kernel	79.290s	277,632,000,000	102,240,000,000	2.715	11.9%	7.0%	3.5%	0.0%	3.9%	3.0%	66.1%	100.0%	10.4%	0.0%	7.1%	28.2%	3.5 GHz	[Unknown]	at::native::(anonymous namespace)::cat_serial_kernel(at::Tensor const&, std::vector<std::reference_wrapper<at::Tensor const>, std::allocator<std::reference_wrapper<at::Tensor const>>> const&, long)	[Unknown]	0
page_fault	50.250s	175,792,000,000	4,912,000,000	35.788	10.7%	12.3%	9.5%	0.0%	0.0%	0.0%	51.4%	0.0%	0.0%	0.0%	7.2%	37.1%	3.5 GHz	[Unknown]	page_fault	[Unknown]	0
prepare_exit_to_usermode	50.180s	164,720,000,000	16,080,000,000	10.244	9.3%	16.6%	1.1%	0.4%	1.5%	0.5%	4.6%	0.0%	0.0%	0.0%	0.0%	61.8%	3.3 GHz	[Unknown]	prepare_exit_to_usermode	[Unknown]	0
jpeg_huff_decode	46.740s	154,672,000,000	133,952,000,000	1.155	22.3%	18.0%	49.7%	1.9%	0.6%	0.4%	17.3%	0.0%	0.0%	0.0%	0.0%	8.5%	3.3 GHz	[Unknown]	jpeg_huff_decode	[Unknown]	0
jpeg_idct_16x8	46.435s	162,368,000,000	546,976,000,000	0.297	74.9%	2.7%	6.4%	0.6%	0.0%	0.0%	24.3%	0.0%	0.0%	0.0%	0.5%	15.0%	3.5 GHz	[Unknown]	jpeg_idct_16x8	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>	38.495s	130,432,000,000	138,480,000,000	0.942	21.9%	0.3%	1.6%	9.4%	19.6%	9.0%	92.5%	0.0%	0.0%	0.0%	40.7%	18.9%	3.4 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)	[Unknown]	0
ImagingPackRGB	35.830s	116,688,000,000	490,192,000,000	0.238	78.2%	4.6%	8.6%	0.3%	1.3%	0.5%	40.4%	0.0%	0.0%	0.0%	1.0%	7.5%	3.3 GHz	[Unknown]	ImagingPackRGB	[Unknown]	0
zap_pte_range.isra.0	34.735s	93,696,000,000	45,696,000,000	2.050	14.6%	6.4%	0.0%	0.8%	14.9%	0.1%	8.8%	50.4%	46.9%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	zap_pte_range.isra.0	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>	31.505s	109,056,000,000	114,480,000,000	0.953	27.4%	18.7%	0.0%	0.0%	12.0%	25.8%	99.3%	0.0%	0.0%	0.0%	2.6%	21.7%	3.5 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
__memset_avx2_unaligned_erms	29.980s	99,456,000,000	173,968,000,000	0.572	46.7%	28.3%	22.9%	6.3%	0.0%	0.0%	13.6%	0.0%	0.0%	0.0%	4.4%	1.1%	3.3 GHz	[Unknown]	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0
_Py_DECREF	28.640s	91,552,000,000	75,312,000,000	1.216	19.3%	43.9%	23.2%	12.3%	0.0%	20.2%	31.3%	0.0%	0.0%	0.0%	0.8%	3.1%	3.2 GHz	[Unknown]	_Py_DECREF	object.h	0
mem_cgroup_try_charge	27.400s	98,544,000,000	10,512,000,000	9.374	3.1%	0.2%	0.9%	3.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	91.2%	47.6%	3.6 GHz	[Unknown]	mem_cgroup_try_charge	[Unknown]	0
func@0x159f20	26.550s	93,280,000,000	187,232,000,000	0.498	55.9%	0.8%	4.7%	1.8%	9.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	28.5%	3.5 GHz	[Unknown]	func@0x159f20	[Unknown]	0
_int_malloc	22.815s	78,112,000,000	25,792,000,000	3.029	7.0%	33.2%	15.7%	10.0%	13.1%	33.9%	33.4%	8.0%	0.0%	0.0%	0.0%	9.6%	3.4 GHz	[Unknown]	_int_malloc	malloc.c	0
copy_user_enhanced_fast_string	21.665s	66,928,000,000	1,728,000,000	38.731	8.3%	0.5%	0.0%	0.0%	10.3%	8.3%	74.4%	100.0%	100.0%	100.0%	42.1%	13.6%	3.1 GHz	[Unknown]	copy_user_enhanced_fast_string	[Unknown]	0
ImagingFlipLeftRight	20.880s	63,840,000,000	305,744,000,000	0.209	100.0%	1.3%	3.6%	0.9%	0.5%	0.5%	38.8%	0.0%	0.0%	0.0%	3.8%	0.0%	3.1 GHz	[Unknown]	ImagingFlipLeftRight	[Unknown]	0
func@0x4e0d70	19.510s	58,512,000,000	32,464,000,000	1.802	14.9%	2.6%	35.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	46.7%	3.0 GHz	[Unknown]	func@0x4e0d70	[Unknown]	0
_Py_INCREF	18.420s	61,136,000,000	36,544,000,000	1.673	14.5%	37.6%	18.1%	5.9%	4.4%	25.5%	36.6%	32.3%	0.0%	0.0%	8.1%	8.4%	3.3 GHz	[Unknown]	_Py_INCREF	object.h	0
clock_gettime	17.995s	65,472,000,000	131,216,000,000	0.499	62.5%	1.1%	0.0%	5.3%	0.2%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	54.8%	3.6 GHz	[Unknown]	clock_gettime	[Unknown]	0
func@0x36a860	17.685s	54,816,000,000	59,040,000,000	0.928	30.0%	1.9%	64.3%	3.6%	0.0%	0.5%	0.3%	0.0%	0.0%	0.0%	0.0%	3.1%	3.1 GHz	[Unknown]	func@0x36a860	[Unknown]	0
rmqueue	16.640s	57,520,000,000	45,376,000,000	1.268	23.5%	5.0%	0.0%	26.9%	0.0%	1.9%	17.7%	26.2%	20.3%	26.2%	68.8%	12.3%	3.5 GHz	[Unknown]	rmqueue	[Unknown]	0
error_entry	15.995s	61,536,000,000	10,144,000,000	6.066	12.1%	10.4%	4.0%	0.0%	0.2%	0.0%	7.3%	0.0%	0.0%	0.0%	0.0%	73.5%	3.8 GHz	[Unknown]	error_entry	[Unknown]	0
swapgs_restore_regs_and_return_to_usermode	15.985s	61,536,000,000	9,872,000,000	6.233	11.6%	20.7%	7.6%	6.8%	0.2%	0.2%	2.4%	0.0%	0.0%	0.0%	0.0%	48.5%	3.8 GHz	[Unknown]	swapgs_restore_regs_and_return_to_usermode	[Unknown]	0
filemap_map_pages	14.595s	50,304,000,000	22,160,000,000	2.270	17.6%	3.3%	2.8%	4.2%	5.4%	0.6%	36.1%	100.0%	100.0%	35.1%	0.0%	17.4%	3.4 GHz	[Unknown]	filemap_map_pages	[Unknown]	0
__handle_mm_fault	14.435s	47,184,000,000	71,312,000,000	0.662	48.3%	33.6%	10.1%	7.6%	1.0%	4.1%	7.0%	0.0%	0.0%	0.0%	0.0%	4.5%	3.3 GHz	[Unknown]	__handle_mm_fault	[Unknown]	0
get_mem_cgroup_from_mm	13.045s	47,136,000,000	8,272,000,000	5.698	2.6%	1.4%	1.0%	78.9%	1.6%	3.2%	0.3%	0.0%	0.0%	0.0%	91.0%	0.0%	3.6 GHz	[Unknown]	get_mem_cgroup_from_mm	[Unknown]	0
change_pte_range	12.125s	44,704,000,000	18,352,000,000	2.436	11.1%	0.0%	1.4%	0.0%	9.1%	0.0%	79.5%	100.0%	100.0%	0.0%	0.0%	15.4%	3.7 GHz	[Unknown]	change_pte_range	[Unknown]	0
xas_load	11.935s	43,696,000,000	44,768,000,000	0.976	24.3%	13.9%	3.0%	7.6%	0.0%	0.6%	17.5%	20.2%	10.4%	0.0%	9.3%	20.9%	3.7 GHz	[Unknown]	xas_load	[Unknown]	0
try_charge	11.375s	38,336,000,000	13,360,000,000	2.869	13.0%	0.5%	0.0%	14.9%	1.6%	1.2%	0.0%	0.0%	0.0%	0.0%	78.6%	39.4%	3.4 GHz	[Unknown]	try_charge	[Unknown]	0
free_pcppages_bulk	10.775s	36,720,000,000	40,592,000,000	0.905	20.7%	3.6%	3.3%	0.0%	0.0%	0.0%	19.2%	100.0%	55.9%	0.0%	0.8%	5.4%	3.4 GHz	[Unknown]	free_pcppages_bulk	[Unknown]	0
pymalloc_alloc	10.550s	39,968,000,000	23,504,000,000	1.700	11.1%	41.5%	23.9%	9.0%	11.3%	24.8%	30.4%	0.0%	0.0%	0.0%	1.1%	3.8%	3.8 GHz	[Unknown]	pymalloc_alloc	obmalloc.c	0
lookdict_unicode_nodummy	10.230s	36,960,000,000	21,440,000,000	1.724	16.8%	43.2%	19.3%	0.0%	2.0%	32.1%	32.5%	8.7%	0.0%	0.0%	2.8%	10.0%	3.6 GHz	[Unknown]	lookdict_unicode_nodummy	dictobject.c	0
__mod_lruvec_state	10.230s	31,392,000,000	43,120,000,000	0.728	40.5%	16.4%	6.0%	10.5%	0.0%	9.1%	7.2%	0.0%	0.0%	0.0%	0.5%	8.9%	3.1 GHz	[Unknown]	__mod_lruvec_state	[Unknown]	0
mem_cgroup_try_charge_delay	10.155s	34,496,000,000	6,416,000,000	5.377	4.0%	1.0%	0.2%	2.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	100.0%	43.0%	3.4 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
release_pages	9.840s	32,736,000,000	49,968,000,000	0.655	34.1%	21.8%	2.5%	19.2%	2.3%	0.0%	5.5%	0.0%	0.0%	0.0%	0.9%	15.8%	3.3 GHz	[Unknown]	release_pages	[Unknown]	0
precompute_coeffs	9.660s	32,512,000,000	75,200,000,000	0.432	55.9%	2.8%	4.4%	4.2%	0.5%	0.5%	24.0%	0.0%	0.0%	0.0%	0.9%	31.9%	3.4 GHz	[Unknown]	precompute_coeffs	[Unknown]	0
func@0x291e70	9.655s	30,992,000,000	79,616,000,000	0.389	64.5%	5.9%	0.0%	19.8%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	56.6%	3.2 GHz	[Unknown]	func@0x291e70	[Unknown]	0
_int_free	9.640s	30,128,000,000	28,256,000,000	1.066	28.3%	59.7%	8.5%	4.0%	5.0%	13.0%	24.9%	0.0%	0.0%	0.0%	0.0%	1.5%	3.1 GHz	[Unknown]	_int_free	malloc.c	0
_PyType_Lookup	9.525s	33,264,000,000	29,456,000,000	1.129	25.0%	38.9%	19.6%	10.4%	0.0%	23.6%	37.0%	54.9%	0.0%	0.0%	1.8%	4.3%	3.5 GHz	[Unknown]	_PyType_Lookup	typeobject.c	0
__mod_memcg_state	8.680s	27,648,000,000	35,920,000,000	0.770	30.4%	21.6%	19.2%	21.7%	0.0%	1.6%	4.3%	0.0%	0.0%	0.0%	0.5%	0.0%	3.2 GHz	[Unknown]	__mod_memcg_state	[Unknown]	0
mark_page_accessed	8.270s	19,040,000,000	18,336,000,000	1.038	33.9%	29.0%	32.5%	21.3%	1.6%	0.1%	11.8%	0.0%	0.0%	0.0%	0.0%	2.7%	2.3 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
handle_mm_fault	7.835s	29,648,000,000	34,224,000,000	0.866	44.0%	15.7%	0.0%	11.1%	2.5%	1.0%	6.1%	0.0%	0.0%	0.0%	0.0%	41.0%	3.8 GHz	[Unknown]	handle_mm_fault	[Unknown]	0
__mod_node_page_state	7.730s	28,032,000,000	43,504,000,000	0.644	39.0%	27.3%	23.5%	10.2%	0.5%	2.1%	3.7%	0.0%	0.0%	0.0%	0.0%	6.5%	3.6 GHz	[Unknown]	__mod_node_page_state	[Unknown]	0
_PyEval_MakeFrameVector	7.710s	28,928,000,000	14,192,000,000	2.038	16.6%	29.3%	11.1%	2.6%	1.6%	27.6%	33.2%	0.0%	0.0%	0.0%	24.4%	12.9%	3.8 GHz	[Unknown]	_PyEval_MakeFrameVector	ceval.c	0
_dl_update_slotinfo	7.565s	25,776,000,000	32,656,000,000	0.789	31.7%	42.1%	11.3%	8.1%	0.0%	9.3%	41.9%	0.0%	0.0%	0.0%	1.7%	4.9%	3.4 GHz	[Unknown]	_dl_update_slotinfo	dl-tls.c	0
__GI___libc_malloc	7.505s	22,704,000,000	12,400,000,000	1.831	9.6%	63.2%	15.7%	28.4%	11.2%	7.4%	27.1%	0.0%	0.0%	0.0%	0.7%	3.1%	3.0 GHz	[Unknown]	__GI___libc_malloc	malloc.c	0
__GI___pthread_mutex_lock	7.460s	21,472,000,000	17,120,000,000	1.254	22.3%	69.8%	21.5%	29.3%	0.0%	11.9%	40.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
lookdict_unicode	7.350s	24,048,000,000	14,480,000,000	1.661	8.5%	34.1%	23.6%	3.7%	4.4%	21.0%	36.8%	0.0%	0.0%	0.0%	0.0%	8.6%	3.3 GHz	[Unknown]	lookdict_unicode	dictobject.c	0
__activate_page	7.105s	22,928,000,000	41,040,000,000	0.559	43.2%	12.7%	14.7%	11.8%	0.7%	0.0%	5.9%	0.0%	0.0%	0.0%	9.2%	17.1%	3.2 GHz	[Unknown]	__activate_page	[Unknown]	0
do_syscall_64	6.925s	22,416,000,000	2,336,000,000	9.596	7.9%	22.5%	1.4%	0.0%	5.4%	5.4%	26.8%	0.0%	0.0%	0.0%	0.0%	19.5%	3.2 GHz	[Unknown]	do_syscall_64	[Unknown]	0
sep_upsample	6.775s	23,136,000,000	60,672,000,000	0.381	45.1%	21.1%	7.9%	7.8%	0.6%	0.0%	13.0%	0.0%	0.0%	0.0%	0.6%	21.7%	3.4 GHz	[Unknown]	sep_upsample	[Unknown]	0
PyType_IsSubtype	6.675s	20,496,000,000	12,384,000,000	1.655	10.1%	70.1%	24.1%	17.6%	0.0%	34.4%	34.4%	12.8%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	PyType_IsSubtype	typeobject.c	0
__pagevec_lru_add_fn	6.625s	24,944,000,000	33,904,000,000	0.736	32.2%	31.3%	12.1%	33.7%	0.0%	0.0%	3.0%	0.0%	0.0%	0.0%	0.0%	1.6%	3.8 GHz	[Unknown]	__pagevec_lru_add_fn	[Unknown]	0
_PyObject_GetMethod	6.405s	21,792,000,000	16,512,000,000	1.320	17.1%	45.2%	19.5%	17.2%	4.1%	23.5%	47.5%	12.2%	0.0%	0.0%	0.7%	6.6%	3.4 GHz	[Unknown]	_PyObject_GetMethod	object.c	0
func@0x175ac0	6.395s	24,640,000,000	17,440,000,000	1.413	35.5%	0.0%	0.0%	1.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	98.1%	3.9 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
PyObject_GetAttr	6.345s	22,384,000,000	9,360,000,000	2.391	11.6%	30.0%	23.5%	6.7%	2.0%	36.9%	52.3%	18.5%	0.0%	0.0%	1.3%	12.3%	3.5 GHz	[Unknown]	PyObject_GetAttr	object.c	0
find_get_entries	6.200s	20,944,000,000	14,512,000,000	1.443	16.1%	7.2%	2.1%	0.7%	7.9%	30.2%	30.1%	65.9%	100.0%	0.0%	0.0%	30.2%	3.4 GHz	[Unknown]	find_get_entries	[Unknown]	0
jpeg_idct_8x16	6.005s	22,688,000,000	60,768,000,000	0.373	92.2%	0.9%	4.1%	2.6%	0.0%	0.0%	17.2%	0.0%	0.0%	0.0%	0.0%	2.1%	3.8 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
get_page_from_freelist	5.990s	21,216,000,000	45,008,000,000	0.471	51.8%	35.5%	14.5%	8.5%	0.0%	1.0%	1.4%	0.0%	0.0%	0.0%	4.9%	0.0%	3.5 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
shmem_getpage_gfp	5.935s	16,752,000,000	16,144,000,000	1.038	35.2%	26.6%	31.6%	10.7%	0.0%	0.9%	0.0%	10.2%	0.0%	0.0%	16.1%	0.0%	2.8 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
torch::FunctionSignature::parse	5.885s	18,976,000,000	10,016,000,000	1.895	13.1%	67.0%	15.4%	0.0%	7.9%	27.7%	37.2%	10.5%	0.0%	0.0%	0.8%	1.6%	3.2 GHz	[Unknown]	torch::FunctionSignature::parse(_object*, _object*, _object*, _object**, bool)	[Unknown]	0
__tls_get_addr	5.650s	19,680,000,000	19,424,000,000	1.013	26.1%	56.0%	0.0%	17.5%	0.0%	6.5%	46.5%	15.9%	0.0%	0.0%	0.0%	10.8%	3.5 GHz	[Unknown]	__tls_get_addr	tls_get_addr.S	0
__pthread_mutex_unlock_usercnt	5.410s	15,056,000,000	20,704,000,000	0.727	32.2%	59.0%	0.0%	14.9%	3.0%	0.0%	41.8%	0.0%	0.0%	0.0%	1.0%	6.7%	2.8 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
_PyObject_GenericGetAttrWithDict	5.320s	19,568,000,000	28,080,000,000	0.697	34.0%	50.4%	7.4%	0.8%	3.8%	21.5%	29.1%	23.1%	0.0%	0.0%	1.5%	3.5%	3.7 GHz	[Unknown]	_PyObject_GenericGetAttrWithDict	object.c	0
l2rgb	5.250s	16,976,000,000	32,672,000,000	0.520	45.6%	0.5%	10.2%	3.5%	0.9%	0.0%	10.6%	0.0%	0.0%	0.0%	48.6%	14.9%	3.2 GHz	[Unknown]	l2rgb	[Unknown]	0
