Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
sync_regs	4.790s	12,688,000,000	2,736,000,000	4.637	5.9%	43.0%	34.4%	11.8%	1.2%	0.0%	14.2%	0.0%	0.0%	0.0%	1.2%	5.9%	2.6 GHz	[Unknown]	sync_regs	[Unknown]	0
unlink_chunk	4.690s	14,400,000,000	2,832,000,000	5.085	3.8%	62.4%	16.3%	2.1%	0.0%	50.0%	43.8%	28.5%	0.0%	0.0%	2.1%	4.8%	3.1 GHz	[Unknown]	unlink_chunk	malloc.c	0
shmem_getpage_gfp	4.580s	18,496,000,000	15,888,000,000	1.164	30.2%	33.3%	27.7%	16.2%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	11.4%	3.3%	4.0 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
page_remove_rmap	4.485s	11,360,000,000	22,048,000,000	0.515	48.7%	8.4%	13.6%	21.1%	0.0%	0.0%	14.5%	0.0%	0.0%	0.0%	0.0%	16.8%	2.5 GHz	[Unknown]	page_remove_rmap	[Unknown]	0
PyDict_GetItemWithError	4.430s	14,000,000,000	9,232,000,000	1.516	11.2%	37.0%	20.4%	12.9%	8.6%	25.2%	46.1%	15.7%	0.0%	0.0%	2.1%	8.1%	3.2 GHz	[Unknown]	PyDict_GetItemWithError	dictobject.c	0
_PyObject_VectorcallTstate	4.395s	16,320,000,000	12,864,000,000	1.269	32.0%	56.0%	8.7%	0.9%	13.8%	0.0%	40.4%	0.0%	0.0%	0.0%	7.4%	0.6%	3.7 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
_PyFunction_Vectorcall	4.330s	15,344,000,000	3,856,000,000	3.979	9.5%	28.2%	11.9%	0.0%	13.7%	34.2%	33.2%	10.9%	0.0%	0.0%	15.6%	6.0%	3.5 GHz	[Unknown]	_PyFunction_Vectorcall	call.c	0
__pthread_mutex_unlock_usercnt	4.240s	13,264,000,000	18,816,000,000	0.705	45.9%	62.3%	0.0%	21.5%	1.1%	0.0%	30.5%	0.0%	0.0%	0.0%	1.1%	0.5%	3.1 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
jpeg_make_d_derived_tbl	4.215s	13,488,000,000	15,824,000,000	0.852	48.9%	48.6%	39.7%	5.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3%	0.0%	3.2 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
__set_page_dirty_no_writeback	4.135s	13,376,000,000	23,408,000,000	0.571	36.6%	18.3%	0.0%	19.1%	3.4%	0.0%	2.2%	0.0%	0.0%	0.0%	0.0%	39.6%	3.2 GHz	[Unknown]	__set_page_dirty_no_writeback	[Unknown]	0
lookdict_split	4.100s	11,808,000,000	21,792,000,000	0.542	49.1%	57.4%	0.0%	19.1%	0.0%	17.7%	49.5%	0.0%	0.0%	0.0%	1.3%	0.3%	2.9 GHz	[Unknown]	lookdict_split	dictobject.c	0
__alloc_pages_nodemask	4.085s	15,728,000,000	23,520,000,000	0.669	52.6%	31.7%	30.5%	12.4%	0.0%	2.9%	1.9%	0.0%	0.0%	0.0%	1.0%	0.0%	3.9 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
malloc_consolidate	4.040s	14,416,000,000	6,432,000,000	2.241	11.7%	43.2%	12.4%	14.6%	0.0%	23.9%	38.5%	14.5%	0.0%	0.0%	0.0%	10.3%	3.6 GHz	[Unknown]	malloc_consolidate	malloc.c	0
page_add_file_rmap	4.015s	14,048,000,000	34,000,000,000	0.413	71.6%	17.7%	0.0%	16.0%	0.0%	4.3%	7.5%	0.0%	0.0%	0.0%	0.0%	15.8%	3.5 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
_copy	3.955s	17,776,000,000	4,240,000,000	4.192	5.6%	4.7%	4.7%	48.9%	12.7%	17.7%	50.6%	0.0%	0.0%	0.0%	56.5%	0.0%	4.5 GHz	[Unknown]	_copy	[Unknown]	0
update_get_addr	3.890s	15,328,000,000	24,608,000,000	0.623	38.8%	39.2%	20.2%	3.9%	1.0%	9.8%	26.4%	0.0%	0.0%	0.0%	1.0%	0.0%	3.9 GHz	[Unknown]	update_get_addr	dl-tls.c	0
xas_store	3.890s	11,312,000,000	37,488,000,000	0.302	82.9%	56.1%	0.0%	10.6%	0.0%	0.0%	4.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	xas_store	[Unknown]	0
page_mapping	3.800s	12,192,000,000	17,904,000,000	0.681	48.0%	27.1%	0.0%	27.1%	3.7%	0.0%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	page_mapping	[Unknown]	0
tcache_get	3.765s	11,168,000,000	5,936,000,000	1.881	3.0%	50.3%	6.0%	5.4%	9.4%	47.0%	34.9%	0.0%	0.0%	0.0%	2.7%	7.6%	3.0 GHz	[Unknown]	tcache_get	malloc.c	0
__count_memcg_events	3.685s	14,176,000,000	11,920,000,000	1.189	11.7%	11.6%	0.0%	54.0%	2.1%	12.7%	7.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	__count_memcg_events	[Unknown]	0
arena_map_is_used	3.630s	11,024,000,000	10,528,000,000	1.047	14.4%	44.9%	15.7%	34.0%	2.7%	20.4%	35.4%	19.2%	0.0%	0.0%	0.0%	7.5%	3.0 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
at::TensorIteratorBase::compute_types	3.590s	9,056,000,000	5,504,000,000	1.645	14.5%	100.0%	10.2%	18.2%	8.3%	0.0%	38.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
do_user_addr_fault	3.490s	10,480,000,000	18,288,000,000	0.573	40.8%	52.8%	31.4%	7.2%	0.0%	5.7%	10.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	do_user_addr_fault	[Unknown]	0
__GI_	3.440s	9,552,000,000	4,080,000,000	2.341	5.8%	71.8%	34.1%	11.0%	4.7%	20.4%	53.4%	33.8%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
PyVectorcall_Function	3.415s	10,304,000,000	8,496,000,000	1.213	20.0%	58.0%	18.0%	16.0%	0.0%	30.6%	37.8%	0.0%	0.0%	0.0%	1.5%	1.6%	3.0 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
_PyRuntimeState_GetThreadState	3.410s	11,472,000,000	10,976,000,000	1.045	20.7%	59.9%	18.4%	5.2%	2.6%	15.7%	24.8%	0.0%	0.0%	0.0%	0.0%	0.7%	3.4 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
unlock_page	3.345s	11,632,000,000	21,152,000,000	0.550	58.8%	49.7%	0.0%	15.5%	1.3%	0.0%	5.2%	0.0%	0.0%	0.0%	0.0%	6.3%	3.5 GHz	[Unknown]	unlock_page	[Unknown]	0
__mod_zone_page_state	3.265s	14,288,000,000	32,688,000,000	0.437	45.4%	12.7%	0.0%	6.3%	0.0%	4.2%	3.1%	0.0%	0.0%	0.0%	1.0%	13.5%	4.4 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	3.240s	11,664,000,000	4,576,000,000	2.549	11.5%	86.6%	2.2%	25.7%	6.4%	1.3%	36.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
get_page_from_freelist	3.150s	8,320,000,000	11,968,000,000	0.695	29.5%	20.2%	32.5%	5.4%	1.8%	0.7%	7.2%	0.0%	0.0%	0.0%	9.0%	7.6%	2.6 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
shmem_add_to_page_cache	3.150s	14,144,000,000	23,008,000,000	0.615	39.6%	35.8%	0.0%	15.9%	1.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	10.9%	4.5 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
_raw_spin_lock_irqsave	3.140s	9,104,000,000	12,784,000,000	0.712	33.7%	24.6%	28.3%	46.1%	0.0%	0.0%	6.6%	0.0%	0.0%	0.0%	1.6%	3.6%	2.9 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
shmem_fault	3.130s	9,568,000,000	8,976,000,000	1.066	56.0%	34.2%	8.1%	17.2%	1.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.2%	3.1 GHz	[Unknown]	shmem_fault	[Unknown]	0
_PyUnicode_FromId	3.115s	12,512,000,000	8,848,000,000	1.414	14.8%	39.8%	6.8%	0.0%	13.2%	33.6%	36.0%	0.0%	0.0%	0.0%	0.0%	2.0%	4.0 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
activate_page	3.095s	12,080,000,000	20,256,000,000	0.596	36.9%	6.4%	9.6%	12.4%	2.5%	0.0%	29.8%	0.0%	0.0%	0.0%	0.0%	8.8%	3.9 GHz	[Unknown]	activate_page	[Unknown]	0
up_read	3.060s	13,600,000,000	14,032,000,000	0.969	27.2%	42.7%	0.0%	23.2%	1.1%	0.0%	3.3%	0.0%	0.0%	0.0%	0.0%	15.5%	4.4 GHz	[Unknown]	up_read	[Unknown]	0
find_get_entry	3.015s	9,680,000,000	5,952,000,000	1.626	24.0%	19.2%	2.0%	41.8%	1.5%	1.6%	27.9%	0.0%	100.0%	0.0%	7.7%	11.6%	3.2 GHz	[Unknown]	find_get_entry	[Unknown]	0
ImagingJpegDecode	3.010s	12,640,000,000	16,864,000,000	0.750	52.9%	20.0%	10.0%	0.0%	7.1%	2.4%	9.5%	0.0%	0.0%	0.0%	0.0%	11.7%	4.2 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
pybind11::cpp_function::dispatcher	3.010s	9,360,000,000	4,464,000,000	2.097	10.5%	83.8%	11.9%	9.6%	0.0%	22.4%	19.2%	0.0%	58.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	pybind11::cpp_function::dispatcher(_object*, _object*, _object*)	[Unknown]	0
jpeg_read_scanlines	2.985s	10,416,000,000	15,008,000,000	0.694	36.0%	23.8%	26.3%	8.6%	1.4%	1.4%	4.3%	0.0%	0.0%	0.0%	1.4%	8.2%	3.5 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
arena_map_get	2.960s	8,192,000,000	4,304,000,000	1.903	4.6%	33.7%	27.2%	0.0%	16.5%	14.6%	23.8%	0.0%	0.0%	0.0%	0.0%	2.5%	2.8 GHz	[Unknown]	arena_map_get	obmalloc.c	0
ImagingPaste	2.940s	9,552,000,000	3,200,000,000	2.985	8.7%	4.0%	4.0%	51.8%	12.6%	11.0%	51.8%	0.0%	0.0%	0.0%	36.1%	10.3%	3.2 GHz	[Unknown]	ImagingPaste	[Unknown]	0
vgetargs1_impl	2.940s	11,072,000,000	6,496,000,000	1.704	20.4%	65.0%	6.3%	2.7%	5.4%	14.9%	14.9%	0.0%	0.0%	0.0%	0.0%	0.5%	3.8 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
_Py_Dealloc	2.890s	7,536,000,000	5,392,000,000	1.398	12.4%	78.6%	18.5%	4.0%	8.0%	4.0%	19.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	_Py_Dealloc	object.c	0
PyObject_SetAttr	2.830s	8,496,000,000	3,984,000,000	2.133	19.6%	46.3%	28.5%	12.4%	0.0%	40.6%	26.5%	0.0%	0.0%	0.0%	1.8%	0.0%	3.0 GHz	[Unknown]	PyObject_SetAttr	object.c	0
percpu_counter_add_batch	2.830s	9,200,000,000	14,640,000,000	0.628	29.1%	40.8%	29.8%	4.9%	1.6%	1.1%	11.4%	0.0%	0.0%	0.0%	1.6%	0.2%	3.3 GHz	[Unknown]	percpu_counter_add_batch	[Unknown]	0
policy_nodemask	2.810s	8,144,000,000	2,144,000,000	3.799	9.4%	2.8%	0.0%	0.0%	3.7%	0.0%	5.5%	0.0%	0.0%	0.0%	95.8%	44.4%	2.9 GHz	[Unknown]	policy_nodemask	[Unknown]	0
ImagingAllocateArray	2.780s	10,128,000,000	32,512,000,000	0.312	72.8%	14.2%	0.0%	3.0%	0.0%	0.0%	7.4%	0.0%	0.0%	0.0%	5.9%	15.2%	3.6 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
_raw_spin_lock_irq	2.770s	10,992,000,000	7,008,000,000	1.568	28.3%	42.0%	12.3%	19.1%	0.0%	0.0%	4.1%	0.0%	0.0%	0.0%	0.0%	11.3%	4.0 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
tupledealloc	2.680s	9,424,000,000	7,392,000,000	1.275	14.1%	46.9%	20.3%	15.9%	0.0%	14.3%	17.5%	0.0%	0.0%	0.0%	3.2%	10.3%	3.5 GHz	[Unknown]	tupledealloc	tupleobject.c	0
_Py_CheckFunctionResult	2.670s	7,488,000,000	7,712,000,000	0.971	25.3%	91.2%	14.6%	18.0%	0.0%	10.0%	30.0%	0.0%	0.0%	0.0%	0.0%	56.1%	2.8 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
normalize_coeffs_8bpc	2.640s	6,336,000,000	24,864,000,000	0.255	100.0%	22.1%	27.4%	0.0%	4.7%	0.0%	37.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	normalize_coeffs_8bpc	[Unknown]	0
alloc_set_pte	2.635s	11,792,000,000	20,176,000,000	0.584	47.5%	32.2%	0.0%	21.6%	0.0%	1.3%	5.1%	0.0%	0.0%	0.0%	0.0%	18.9%	4.5 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
__errno_location	2.600s	8,464,000,000	1,264,000,000	6.696	6.6%	64.5%	12.1%	0.0%	24.8%	21.3%	51.4%	0.0%	0.0%	0.0%	0.0%	6.9%	3.3 GHz	[Unknown]	__errno_location	errno-loc.c	0
entry_SYSCALL_64	2.585s	8,896,000,000	368,000,000	24.174	4.4%	25.8%	13.1%	0.0%	5.1%	0.0%	21.9%	0.0%	0.0%	0.0%	0.0%	36.4%	3.4 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
take_gil	2.565s	6,224,000,000	1,488,000,000	4.183	16.0%	80.6%	15.3%	21.7%	0.0%	26.5%	57.8%	0.0%	0.0%	0.0%	0.0%	2.2%	2.4 GHz	[Unknown]	take_gil	ceval_gil.h	0
vmacache_find	2.510s	9,424,000,000	9,552,000,000	0.987	20.7%	26.2%	9.6%	0.0%	6.4%	6.4%	4.8%	0.0%	0.0%	0.0%	0.0%	16.7%	3.8 GHz	[Unknown]	vmacache_find	[Unknown]	0
shmem_undo_range	2.505s	7,952,000,000	4,912,000,000	1.619	44.0%	36.2%	60.1%	5.7%	0.0%	0.0%	5.7%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	shmem_undo_range	[Unknown]	0
process_data_simple_main	2.495s	9,264,000,000	14,432,000,000	0.642	55.8%	26.1%	0.0%	6.5%	1.6%	0.0%	6.5%	0.0%	0.0%	0.0%	3.2%	19.6%	3.7 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
__memcmp_avx2_movbe	2.450s	7,776,000,000	4,000,000,000	1.944	7.9%	68.3%	19.0%	0.0%	5.8%	10.5%	54.0%	88.2%	0.0%	0.0%	0.0%	1.8%	3.2 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
at::detail::_empty_generic<long>	2.445s	7,264,000,000	6,576,000,000	1.105	10.3%	76.4%	15.0%	18.6%	0.0%	18.6%	31.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
call_function	2.425s	10,192,000,000	9,856,000,000	1.034	35.8%	58.3%	11.0%	19.1%	0.0%	13.2%	20.6%	0.0%	0.0%	0.0%	1.5%	12.2%	4.2 GHz	[Unknown]	call_function	ceval.c	0
syscall_return_via_sysret	2.420s	7,056,000,000	1,152,000,000	6.125	9.9%	17.4%	3.2%	6.4%	0.0%	0.0%	29.8%	0.0%	0.0%	0.0%	0.0%	57.2%	2.9 GHz	[Unknown]	syscall_return_via_sysret	[Unknown]	0
__do_page_fault	2.395s	8,032,000,000	12,272,000,000	0.654	68.9%	49.1%	0.0%	0.0%	0.0%	11.2%	7.5%	0.0%	0.0%	0.0%	0.0%	3.7%	3.4 GHz	[Unknown]	__do_page_fault	[Unknown]	0
_raw_spin_unlock_irqrestore	2.395s	5,536,000,000	10,080,000,000	0.549	71.0%	25.4%	0.0%	46.1%	0.0%	0.0%	2.7%	0.0%	0.0%	0.0%	0.0%	19.9%	2.3 GHz	[Unknown]	_raw_spin_unlock_irqrestore	[Unknown]	0
_PyObject_GC_TRACK	2.350s	8,752,000,000	7,872,000,000	1.112	29.4%	54.7%	13.3%	15.4%	5.1%	6.2%	22.3%	22.0%	0.0%	0.0%	0.0%	0.9%	3.7 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
PyObject_IsTrue	2.340s	9,152,000,000	2,960,000,000	3.092	9.7%	61.0%	10.1%	11.5%	0.0%	11.9%	14.8%	0.0%	0.0%	0.0%	0.0%	7.7%	3.9 GHz	[Unknown]	PyObject_IsTrue	object.c	0
shmem_alloc_and_acct_page	2.295s	7,184,000,000	11,776,000,000	0.610	43.9%	10.1%	0.0%	25.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	29.2%	32.2%	3.1 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
xas_clear_mark	2.250s	10,176,000,000	17,792,000,000	0.572	40.7%	21.3%	0.0%	13.3%	0.0%	0.0%	4.4%	0.0%	0.0%	0.0%	0.0%	0.0%	4.5 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
__GI___clock_gettime	2.245s	7,280,000,000	18,672,000,000	0.390	42.5%	1.4%	0.0%	39.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	__GI___clock_gettime	clock_gettime.c	0
LogAPIUsageOnceFromPython	2.240s	6,032,000,000	720,000,000	8.378	7.7%	56.6%	0.5%	5.0%	27.4%	44.8%	27.4%	0.0%	0.0%	0.0%	0.0%	14.2%	2.7 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
__libc_calloc	2.235s	7,648,000,000	3,856,000,000	1.983	12.6%	36.9%	2.4%	29.4%	9.8%	5.9%	11.8%	0.0%	0.0%	0.0%	13.7%	0.0%	3.4 GHz	[Unknown]	__libc_calloc	malloc.c	0
__find_get_block	2.200s	5,568,000,000	1,984,000,000	2.806	5.7%	27.1%	21.4%	18.9%	0.0%	83.5%	91.6%	0.0%	0.0%	0.0%	0.0%	10.9%	2.5 GHz	[Unknown]	__find_get_block	[Unknown]	0
xas_start	2.130s	6,096,000,000	11,584,000,000	0.526	100.0%	52.1%	0.0%	12.3%	12.3%	12.3%	19.7%	0.0%	0.0%	0.0%	7.4%	0.0%	2.9 GHz	[Unknown]	xas_start	[Unknown]	0
slot_tp_getattr_hook	2.125s	7,232,000,000	6,432,000,000	1.124	13.6%	24.9%	8.5%	16.6%	8.3%	6.2%	33.2%	0.0%	0.0%	0.0%	0.0%	32.6%	3.4 GHz	[Unknown]	slot_tp_getattr_hook	typeobject.c	0
convertsimple	2.075s	5,904,000,000	3,328,000,000	1.774	7.4%	84.5%	18.5%	20.3%	0.0%	22.9%	22.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	convertsimple	getargs.c	0
func@0x368860	2.045s	7,856,000,000	2,752,000,000	2.855	25.8%	0.0%	100.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	func@0x368860	[Unknown]	0
_PyObject_GC_UNTRACK	2.010s	5,616,000,000	3,296,000,000	1.704	11.1%	100.0%	44.5%	0.0%	2.7%	16.0%	18.7%	0.0%	0.0%	0.0%	8.0%	0.0%	2.8 GHz	[Unknown]	_PyObject_GC_UNTRACK	pycore_object.h	0
at::native::copy_impl	1.980s	7,216,000,000	2,592,000,000	2.784	13.9%	59.2%	0.0%	20.8%	0.0%	16.6%	45.7%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	at::native::copy_impl(at::Tensor&, at::Tensor const&, bool)	[Unknown]	0
insertdict	1.970s	7,120,000,000	6,672,000,000	1.067	18.8%	35.4%	7.2%	16.9%	0.0%	6.3%	14.7%	0.0%	0.0%	0.0%	2.1%	11.4%	3.6 GHz	[Unknown]	insertdict	dictobject.c	0
at::TensorIteratorBase::fast_set_up	1.950s	6,880,000,000	3,600,000,000	1.911	7.6%	56.5%	11.1%	8.7%	10.9%	13.1%	24.0%	0.0%	0.0%	0.0%	0.0%	5.2%	3.5 GHz	[Unknown]	at::TensorIteratorBase::fast_set_up(at::TensorIteratorConfig const&)	[Unknown]	0
func@0x4e0260	1.910s	8,688,000,000	23,712,000,000	0.366	37.9%	0.0%	21.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	40.7%	4.5 GHz	[Unknown]	func@0x4e0260	[Unknown]	0
generic_file_buffered_read	1.875s	6,592,000,000	4,384,000,000	1.504	5.1%	37.5%	29.6%	18.2%	4.6%	6.8%	4.6%	0.0%	0.0%	0.0%	11.4%	11.6%	3.5 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
prep_new_page	1.855s	6,704,000,000	5,296,000,000	1.266	16.3%	8.6%	13.6%	2.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	29.1%	35.1%	3.6 GHz	[Unknown]	prep_new_page	[Unknown]	0
mem_cgroup_throttle_swaprate	1.855s	6,720,000,000	7,056,000,000	0.952	12.1%	9.1%	5.9%	4.5%	0.0%	2.2%	0.0%	0.0%	0.0%	0.0%	11.2%	100.0%	3.6 GHz	[Unknown]	mem_cgroup_throttle_swaprate	[Unknown]	0
free_pages_and_swap_cache	1.835s	5,728,000,000	6,400,000,000	0.895	26.4%	0.0%	0.0%	5.2%	5.2%	20.9%	39.3%	29.4%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
__cancel_dirty_page	1.800s	4,816,000,000	15,712,000,000	0.307	100.0%	24.6%	0.0%	15.6%	0.0%	0.0%	3.1%	0.0%	0.0%	0.0%	0.0%	2.2%	2.7 GHz	[Unknown]	__cancel_dirty_page	[Unknown]	0
down_read_trylock	1.770s	5,296,000,000	17,520,000,000	0.302	86.9%	51.7%	0.0%	19.8%	2.8%	0.0%	5.7%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	down_read_trylock	[Unknown]	0
_PyFrame_New_NoTrack	1.755s	5,408,000,000	6,048,000,000	0.894	21.4%	21.4%	14.3%	2.8%	0.0%	44.4%	55.5%	0.0%	0.0%	0.0%	52.7%	6.8%	3.1 GHz	[Unknown]	_PyFrame_New_NoTrack	frameobject.c	0
__d_lookup_rcu	1.750s	6,448,000,000	1,776,000,000	3.631	4.4%	12.5%	0.0%	0.0%	0.0%	10.5%	74.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7 GHz	[Unknown]	__d_lookup_rcu	[Unknown]	0
__pthread_cond_signal	1.745s	5,104,000,000	1,680,000,000	3.038	15.5%	73.1%	12.0%	2.9%	0.0%	0.0%	41.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	__pthread_cond_signal	pthread_cond_signal.c	0
at::TensorIteratorBase::serial_for_each	1.740s	5,648,000,000	4,672,000,000	1.209	11.7%	75.2%	11.7%	23.9%	0.0%	13.3%	50.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	at::TensorIteratorBase::serial_for_each(c10::function_ref<void (char**, long const*, long, long)>, at::Range) const	[Unknown]	0
kmem_cache_alloc	1.740s	6,016,000,000	1,056,000,000	5.697	7.8%	38.4%	9.1%	2.5%	7.5%	44.9%	59.8%	0.0%	0.0%	0.0%	17.5%	4.2%	3.5 GHz	[Unknown]	kmem_cache_alloc	[Unknown]	0
mem_cgroup_update_lru_size	1.735s	4,048,000,000	10,480,000,000	0.386	100.0%	61.4%	0.0%	3.7%	0.0%	0.0%	3.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	mem_cgroup_update_lru_size	[Unknown]	0
pymalloc_free	1.725s	7,040,000,000	5,296,000,000	1.329	18.9%	36.6%	18.9%	32.0%	0.0%	21.3%	19.2%	0.0%	0.0%	0.0%	0.0%	0.0%	4.1 GHz	[Unknown]	pymalloc_free	obmalloc.c	0
unicode_eq	1.715s	5,040,000,000	2,032,000,000	2.480	7.8%	55.4%	62.3%	0.0%	17.9%	35.7%	47.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	unicode_eq	eq.h	0
pmd_devmap_trans_unstable	1.670s	4,960,000,000	8,464,000,000	0.586	27.6%	36.5%	15.3%	9.1%	0.0%	0.0%	3.0%	0.0%	0.0%	0.0%	0.0%	18.5%	3.0 GHz	[Unknown]	pmd_devmap_trans_unstable	[Unknown]	0
at::getStepCallbacksUnlessEmpty	1.650s	5,392,000,000	6,752,000,000	0.799	20.3%	24.3%	0.0%	0.0%	0.0%	25.0%	30.6%	0.0%	0.0%	0.0%	0.0%	62.4%	3.3 GHz	[Unknown]	at::getStepCallbacksUnlessEmpty(at::RecordScope)	[Unknown]	0
build_ycc_rgb_table	1.645s	3,920,000,000	6,048,000,000	0.648	16.8%	5.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	34.4%	47.8%	2.4 GHz	[Unknown]	build_ycc_rgb_table	[Unknown]	0
tuple_alloc	1.645s	5,008,000,000	3,312,000,000	1.512	23.1%	47.5%	14.1%	0.0%	6.0%	20.8%	21.0%	30.0%	0.0%	0.0%	0.0%	9.5%	3.0 GHz	[Unknown]	tuple_alloc	tupleobject.c	0
memcg_kmem_get_cache	1.635s	5,104,000,000	736,000,000	6.935	1.8%	51.5%	18.1%	11.8%	0.0%	64.7%	52.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	memcg_kmem_get_cache	[Unknown]	0
PyLong_FromLong	1.625s	3,568,000,000	7,008,000,000	0.509	34.8%	45.6%	0.0%	16.8%	0.0%	0.0%	25.2%	0.0%	0.0%	0.0%	0.0%	14.4%	2.2 GHz	[Unknown]	PyLong_FromLong	longobject.c	0
page_cache_free_page.isra.0	1.615s	6,080,000,000	4,768,000,000	1.275	31.5%	11.1%	43.2%	17.3%	0.0%	0.0%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	page_cache_free_page.isra.0	[Unknown]	0
_PyObject_LookupSpecial	1.615s	5,392,000,000	1,264,000,000	4.266	10.6%	84.6%	8.8%	0.0%	13.9%	16.7%	33.4%	0.0%	0.0%	0.0%	2.8%	0.0%	3.3 GHz	[Unknown]	_PyObject_LookupSpecial	typeobject.c	0
