Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
_PyObject_VectorcallTstate	5.090s	15,184,000,000	12,704,000,000	1.195	30.2%	57.1%	6.1%	0.0%	1.0%	0.0%	35.6%	0.0%	0.0%	0.0%	4.9%	2.4%	3.0 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
PyDict_GetItemWithError	5.070s	14,944,000,000	10,464,000,000	1.428	16.6%	36.6%	11.0%	20.1%	0.0%	30.4%	36.1%	13.3%	0.0%	0.0%	6.0%	13.4%	2.9 GHz	[Unknown]	PyDict_GetItemWithError	dictobject.c	0
__set_page_dirty_no_writeback	5.070s	14,304,000,000	21,504,000,000	0.665	57.3%	30.6%	0.0%	27.3%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	22.9%	2.8 GHz	[Unknown]	__set_page_dirty_no_writeback	[Unknown]	0
malloc_consolidate	4.960s	13,392,000,000	6,864,000,000	1.951	10.5%	36.6%	17.2%	34.7%	0.0%	20.4%	40.3%	34.4%	0.0%	0.0%	0.0%	7.7%	2.7 GHz	[Unknown]	malloc_consolidate	malloc.c	0
_raw_spin_lock	4.755s	15,184,000,000	25,696,000,000	0.591	50.3%	58.5%	0.0%	26.7%	0.0%	0.0%	20.7%	0.0%	0.0%	0.0%	3.0%	0.0%	3.2 GHz	[Unknown]	_raw_spin_lock	[Unknown]	0
page_mapping	4.635s	13,904,000,000	19,504,000,000	0.713	47.8%	36.3%	0.0%	31.3%	0.0%	0.0%	4.3%	0.0%	0.0%	0.0%	0.0%	12.8%	3.0 GHz	[Unknown]	page_mapping	[Unknown]	0
l2rgb	4.595s	17,520,000,000	40,368,000,000	0.434	36.3%	0.2%	4.2%	1.7%	0.0%	0.0%	12.8%	0.0%	0.0%	0.0%	54.8%	30.5%	3.8 GHz	[Unknown]	l2rgb	[Unknown]	0
__pthread_mutex_unlock_usercnt	4.575s	13,344,000,000	17,728,000,000	0.753	40.4%	61.8%	0.0%	36.0%	0.0%	0.0%	22.5%	0.0%	0.0%	0.0%	0.0%	6.1%	2.9 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
lookdict_split	4.360s	17,312,000,000	23,328,000,000	0.742	34.2%	25.4%	3.1%	16.5%	8.7%	11.3%	20.8%	0.0%	0.0%	0.0%	1.7%	15.4%	4.0 GHz	[Unknown]	lookdict_split	dictobject.c	0
_PyRuntimeState_GetThreadState	4.270s	11,968,000,000	8,928,000,000	1.341	19.5%	48.2%	7.3%	2.5%	3.8%	20.1%	21.3%	0.0%	0.0%	0.0%	1.3%	16.3%	2.8 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
_copy	4.190s	17,408,000,000	4,144,000,000	4.201	5.5%	2.1%	1.9%	28.4%	9.5%	16.4%	33.6%	9.9%	0.0%	0.0%	40.5%	19.4%	4.2 GHz	[Unknown]	_copy	[Unknown]	0
__alloc_pages_nodemask	4.150s	14,112,000,000	28,816,000,000	0.490	60.9%	23.8%	24.7%	6.4%	1.1%	3.2%	4.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
unlink_chunk	4.080s	14,272,000,000	3,104,000,000	4.598	5.1%	60.8%	29.6%	2.1%	14.7%	21.4%	29.4%	26.4%	0.0%	0.0%	2.1%	1.4%	3.5 GHz	[Unknown]	unlink_chunk	malloc.c	0
_PyFunction_Vectorcall	4.070s	13,600,000,000	5,856,000,000	2.322	10.8%	30.5%	13.0%	14.3%	0.0%	44.1%	23.2%	0.0%	0.0%	0.0%	13.2%	1.6%	3.3 GHz	[Unknown]	_PyFunction_Vectorcall	call.c	0
tcache_get	4.035s	10,576,000,000	5,616,000,000	1.883	23.8%	95.3%	1.8%	2.8%	0.0%	35.5%	44.0%	0.0%	0.0%	0.0%	11.3%	0.0%	2.6 GHz	[Unknown]	tcache_get	malloc.c	0
page_remove_rmap	4.030s	11,408,000,000	26,336,000,000	0.433	59.0%	6.7%	14.2%	25.0%	1.3%	0.0%	3.9%	0.0%	0.0%	0.0%	0.0%	13.3%	2.8 GHz	[Unknown]	page_remove_rmap	[Unknown]	0
PyVectorcall_Function	3.935s	9,312,000,000	8,064,000,000	1.155	15.1%	33.2%	7.4%	1.6%	22.6%	33.8%	41.9%	0.0%	0.0%	0.0%	1.6%	12.8%	2.4 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
arena_map_is_used	3.925s	11,744,000,000	9,968,000,000	1.178	22.8%	48.0%	14.9%	5.1%	6.4%	16.6%	20.4%	0.0%	0.0%	0.0%	1.3%	4.7%	3.0 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
update_get_addr	3.920s	15,520,000,000	25,392,000,000	0.611	27.9%	40.1%	10.9%	2.9%	1.9%	9.7%	28.0%	0.0%	0.0%	0.0%	1.0%	15.2%	4.0 GHz	[Unknown]	update_get_addr	dl-tls.c	0
page_add_file_rmap	3.835s	12,720,000,000	36,336,000,000	0.350	83.9%	26.4%	0.0%	10.6%	5.9%	2.4%	4.7%	0.0%	0.0%	0.0%	0.0%	1.2%	3.3 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
__GI_	3.780s	9,168,000,000	4,464,000,000	2.054	13.0%	78.8%	41.6%	13.1%	1.6%	40.9%	34.4%	0.0%	0.0%	0.0%	1.6%	0.0%	2.4 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
unlock_page	3.700s	12,096,000,000	23,488,000,000	0.515	46.1%	52.2%	6.0%	11.2%	1.2%	0.0%	5.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	unlock_page	[Unknown]	0
get_page_from_freelist	3.655s	14,032,000,000	25,200,000,000	0.557	31.2%	20.5%	10.9%	11.8%	0.0%	3.2%	2.1%	0.0%	0.0%	0.0%	4.3%	24.4%	3.8 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	3.625s	11,360,000,000	7,376,000,000	1.540	11.3%	76.3%	12.2%	19.8%	0.0%	9.2%	40.9%	0.0%	0.0%	0.0%	2.6%	0.1%	3.1 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
ImagingJpegDecode	3.515s	12,816,000,000	24,304,000,000	0.527	30.2%	13.7%	25.6%	14.0%	1.2%	3.5%	10.5%	0.0%	0.0%	0.0%	0.0%	19.4%	3.6 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
xas_store	3.455s	13,568,000,000	40,944,000,000	0.331	95.4%	44.4%	0.0%	4.4%	2.2%	0.0%	1.1%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	xas_store	[Unknown]	0
sync_regs	3.445s	13,632,000,000	1,920,000,000	7.100	5.3%	49.1%	41.1%	9.9%	0.0%	0.0%	6.6%	0.0%	0.0%	0.0%	1.1%	1.6%	4.0 GHz	[Unknown]	sync_regs	[Unknown]	0
_raw_spin_lock_irqsave	3.435s	9,952,000,000	12,240,000,000	0.813	29.3%	16.3%	28.6%	34.7%	0.0%	0.0%	7.5%	0.0%	0.0%	15.1%	0.0%	9.8%	2.9 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
alloc_set_pte	3.335s	10,624,000,000	22,256,000,000	0.477	55.9%	42.7%	0.0%	31.1%	0.0%	1.4%	5.6%	0.0%	0.0%	0.0%	0.0%	7.8%	3.2 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
_PyObject_GC_TRACK	3.325s	8,384,000,000	9,376,000,000	0.894	43.7%	79.0%	29.8%	17.9%	1.8%	12.5%	21.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
_PyUnicode_FromId	3.310s	10,896,000,000	8,528,000,000	1.278	21.2%	66.9%	14.0%	17.9%	5.5%	27.5%	41.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
jpeg_read_scanlines	3.275s	11,648,000,000	13,664,000,000	0.852	23.2%	20.7%	32.1%	2.6%	2.6%	2.6%	16.7%	0.0%	0.0%	0.0%	0.0%	13.7%	3.6 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
_raw_spin_lock_irq	3.225s	12,224,000,000	9,600,000,000	1.273	20.0%	40.6%	29.4%	17.2%	0.0%	0.0%	3.7%	0.0%	0.0%	0.0%	0.0%	3.8%	3.8 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
do_user_addr_fault	3.180s	9,120,000,000	14,784,000,000	0.617	19.5%	44.8%	25.3%	0.0%	1.6%	1.6%	3.3%	0.0%	0.0%	0.0%	0.0%	9.7%	2.9 GHz	[Unknown]	do_user_addr_fault	[Unknown]	0
find_get_entry	3.140s	10,304,000,000	7,472,000,000	1.379	10.3%	21.0%	13.7%	0.0%	13.1%	53.9%	37.8%	23.3%	0.0%	0.0%	1.5%	12.1%	3.3 GHz	[Unknown]	find_get_entry	[Unknown]	0
arena_map_get	3.130s	9,328,000,000	6,336,000,000	1.472	17.7%	56.3%	18.1%	16.1%	0.0%	27.3%	27.3%	0.0%	0.0%	0.0%	0.0%	3.3%	3.0 GHz	[Unknown]	arena_map_get	obmalloc.c	0
shmem_add_to_page_cache	3.070s	13,184,000,000	23,968,000,000	0.550	59.0%	48.7%	12.2%	20.5%	1.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.3 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
_Py_Dealloc	3.045s	9,984,000,000	5,360,000,000	1.863	7.4%	55.4%	12.3%	4.5%	1.5%	10.5%	27.0%	0.0%	0.0%	0.0%	0.0%	16.6%	3.3 GHz	[Unknown]	_Py_Dealloc	object.c	0
tupledealloc	3.010s	9,136,000,000	7,472,000,000	1.223	24.4%	71.5%	22.7%	26.3%	3.3%	9.9%	32.8%	0.0%	0.0%	0.0%	1.6%	39.6%	3.0 GHz	[Unknown]	tupledealloc	tupleobject.c	0
vgetargs1_impl	2.980s	8,576,000,000	6,320,000,000	1.357	16.5%	87.3%	19.7%	5.2%	5.2%	17.5%	10.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
at::TensorIteratorBase::compute_types	2.955s	12,112,000,000	4,288,000,000	2.825	9.2%	92.3%	9.6%	7.4%	3.7%	0.0%	26.0%	0.0%	0.0%	0.0%	0.0%	5.6%	4.1 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
func@0x4e0260	2.940s	9,744,000,000	43,168,000,000	0.226	47.8%	0.4%	0.4%	3.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	49.0%	3.3 GHz	[Unknown]	func@0x4e0260	[Unknown]	0
__count_memcg_events	2.935s	10,848,000,000	8,752,000,000	1.239	32.4%	22.3%	0.0%	65.0%	6.9%	8.3%	2.8%	0.0%	0.0%	0.0%	0.0%	14.3%	3.7 GHz	[Unknown]	__count_memcg_events	[Unknown]	0
__mod_zone_page_state	2.870s	13,216,000,000	31,120,000,000	0.425	53.4%	9.7%	4.7%	3.4%	3.4%	2.3%	1.1%	0.0%	0.0%	0.0%	1.1%	8.0%	4.6 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
call_function	2.840s	10,880,000,000	10,064,000,000	1.081	21.5%	38.5%	0.0%	2.8%	0.0%	23.4%	19.3%	0.0%	0.0%	0.0%	0.0%	25.6%	3.8 GHz	[Unknown]	call_function	ceval.c	0
func@0x368860	2.800s	11,792,000,000	20,560,000,000	0.574	74.1%	0.3%	1.5%	1.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	23.3%	4.2 GHz	[Unknown]	func@0x368860	[Unknown]	0
up_read	2.765s	10,192,000,000	15,360,000,000	0.664	25.1%	50.8%	8.3%	20.6%	1.5%	0.0%	1.5%	0.0%	0.0%	0.0%	0.0%	7.9%	3.7 GHz	[Unknown]	up_read	[Unknown]	0
percpu_counter_add_batch	2.735s	9,632,000,000	17,696,000,000	0.544	47.9%	38.9%	17.1%	7.8%	4.7%	3.1%	3.1%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	percpu_counter_add_batch	[Unknown]	0
activate_page	2.695s	8,096,000,000	19,760,000,000	0.410	63.1%	10.2%	28.5%	9.3%	0.0%	0.0%	20.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	activate_page	[Unknown]	0
process_data_simple_main	2.675s	10,032,000,000	15,856,000,000	0.633	64.3%	27.6%	16.9%	10.5%	1.5%	0.0%	10.5%	0.0%	0.0%	0.0%	1.5%	0.0%	3.8 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
_Py_CheckFunctionResult	2.670s	8,112,000,000	6,368,000,000	1.274	14.5%	56.5%	9.8%	18.5%	0.0%	14.8%	27.7%	0.0%	0.0%	0.0%	1.8%	5.2%	3.0 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
do_numa_page	2.645s	8,704,000,000	4,336,000,000	2.007	21.9%	10.1%	0.0%	5.2%	0.0%	72.4%	55.1%	40.2%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	do_numa_page	[Unknown]	0
__memcmp_avx2_movbe	2.640s	9,024,000,000	3,984,000,000	2.265	7.3%	61.8%	2.4%	5.0%	0.0%	1.8%	11.6%	52.9%	0.0%	0.0%	0.0%	20.9%	3.4 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
__libc_calloc	2.635s	5,824,000,000	2,800,000,000	2.080	23.2%	75.0%	0.0%	25.8%	0.0%	15.5%	12.9%	0.0%	0.0%	0.0%	23.2%	3.2%	2.2 GHz	[Unknown]	__libc_calloc	malloc.c	0
__errno_location	2.620s	8,176,000,000	1,504,000,000	5.436	4.0%	76.3%	9.7%	0.0%	0.0%	38.5%	31.2%	0.0%	0.0%	0.0%	0.0%	10.0%	3.1 GHz	[Unknown]	__errno_location	errno-loc.c	0
PyObject_SetAttr	2.570s	9,216,000,000	5,888,000,000	1.565	10.8%	24.0%	23.3%	14.6%	0.0%	35.8%	32.6%	0.0%	0.0%	0.0%	3.3%	21.4%	3.6 GHz	[Unknown]	PyObject_SetAttr	object.c	0
shmem_fault	2.550s	9,392,000,000	10,848,000,000	0.866	42.1%	30.9%	11.2%	20.8%	1.6%	0.0%	1.6%	0.0%	0.0%	0.0%	0.0%	10.7%	3.7 GHz	[Unknown]	shmem_fault	[Unknown]	0
xas_start	2.510s	8,496,000,000	13,840,000,000	0.614	35.6%	24.8%	7.2%	7.1%	0.0%	19.4%	7.1%	0.0%	0.0%	0.0%	0.0%	24.0%	3.4 GHz	[Unknown]	xas_start	[Unknown]	0
entry_SYSCALL_64	2.490s	9,536,000,000	336,000,000	28.381	9.9%	42.5%	8.9%	0.0%	3.1%	0.0%	31.5%	0.0%	0.0%	0.0%	1.6%	22.6%	3.8 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
__GI___clock_gettime	2.410s	8,464,000,000	21,216,000,000	0.399	62.7%	5.9%	0.0%	5.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	54.6%	3.5 GHz	[Unknown]	__GI___clock_gettime	clock_gettime.c	0
xas_clear_mark	2.365s	7,696,000,000	18,496,000,000	0.416	71.6%	30.9%	0.0%	0.0%	0.0%	0.0%	3.9%	58.5%	0.0%	0.0%	0.0%	14.3%	3.3 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
generic_file_buffered_read	2.360s	7,200,000,000	3,840,000,000	1.875	20.6%	53.1%	11.9%	33.3%	10.4%	4.2%	12.5%	0.0%	0.0%	0.0%	33.3%	1.3%	3.1 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
at::detail::_empty_generic<long>	2.350s	7,280,000,000	5,728,000,000	1.271	16.6%	78.9%	0.8%	12.4%	4.1%	6.2%	35.0%	0.0%	0.0%	0.0%	0.0%	1.9%	3.1 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
ImagingPaste	2.315s	7,296,000,000	3,648,000,000	2.000	4.7%	13.1%	14.1%	76.1%	8.2%	12.3%	51.4%	0.0%	0.0%	0.0%	22.6%	2.3%	3.2 GHz	[Unknown]	ImagingPaste	[Unknown]	0
normalize_coeffs_8bpc	2.300s	7,728,000,000	25,872,000,000	0.299	98.3%	19.4%	16.8%	0.0%	1.9%	0.0%	33.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	normalize_coeffs_8bpc	[Unknown]	0
ImagingAllocateArray	2.265s	7,968,000,000	31,440,000,000	0.253	67.9%	5.1%	0.0%	3.8%	0.0%	3.8%	5.6%	0.0%	0.0%	0.0%	3.8%	31.5%	3.5 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
take_gil	2.255s	7,424,000,000	2,848,000,000	2.607	7.6%	66.8%	21.8%	0.0%	12.1%	16.2%	42.4%	0.0%	0.0%	0.0%	0.0%	2.7%	3.3 GHz	[Unknown]	take_gil	ceval_gil.h	0
__d_lookup_rcu	2.220s	6,928,000,000	976,000,000	7.098	1.7%	13.9%	11.2%	8.7%	6.5%	13.0%	86.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	__d_lookup_rcu	[Unknown]	0
__strlen_avx2	2.215s	6,064,000,000	2,480,000,000	2.445	4.3%	77.3%	23.5%	0.0%	27.2%	32.2%	37.1%	0.0%	0.0%	0.0%	2.5%	0.0%	2.7 GHz	[Unknown]	__strlen_avx2	strlen-avx2.S	0
insertdict	2.215s	6,096,000,000	7,440,000,000	0.819	24.0%	59.6%	65.4%	17.2%	0.0%	22.1%	14.8%	0.0%	0.0%	0.0%	2.5%	100.0%	2.8 GHz	[Unknown]	insertdict	dictobject.c	0
pymalloc_free	2.200s	6,800,000,000	5,040,000,000	1.349	3.4%	28.6%	21.7%	24.3%	0.0%	8.8%	26.5%	88.8%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	pymalloc_free	obmalloc.c	0
shmem_undo_range	2.200s	10,864,000,000	4,304,000,000	2.524	23.1%	19.8%	23.1%	6.9%	0.0%	0.0%	5.5%	0.0%	0.0%	0.0%	0.0%	28.7%	4.9 GHz	[Unknown]	shmem_undo_range	[Unknown]	0
pybind11::cpp_function::dispatcher	2.200s	7,504,000,000	2,880,000,000	2.606	18.5%	100.0%	0.0%	0.0%	26.0%	8.0%	16.0%	0.0%	88.5%	0.0%	2.0%	0.0%	3.4 GHz	[Unknown]	pybind11::cpp_function::dispatcher(_object*, _object*, _object*)	[Unknown]	0
shmem_alloc_and_acct_page	2.190s	7,136,000,000	17,120,000,000	0.417	26.2%	11.1%	0.0%	16.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	27.3%	24.1%	3.3 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
syscall_return_via_sysret	2.185s	8,976,000,000	1,488,000,000	6.032	3.4%	15.2%	7.6%	0.0%	5.0%	1.7%	18.4%	0.0%	0.0%	0.0%	0.0%	60.9%	4.1 GHz	[Unknown]	syscall_return_via_sysret	[Unknown]	0
slot_tp_getattr_hook	2.180s	7,136,000,000	8,592,000,000	0.831	34.3%	28.7%	14.7%	4.2%	8.4%	4.2%	23.1%	0.0%	0.0%	0.0%	0.0%	9.5%	3.3 GHz	[Unknown]	slot_tp_getattr_hook	typeobject.c	0
policy_nodemask	2.150s	5,520,000,000	1,696,000,000	3.255	12.8%	2.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	100.0%	39.7%	2.6 GHz	[Unknown]	policy_nodemask	[Unknown]	0
vmacache_find	2.110s	6,704,000,000	7,200,000,000	0.931	37.5%	47.5%	9.5%	0.0%	6.7%	6.7%	6.7%	0.0%	0.0%	0.0%	0.0%	3.8%	3.2 GHz	[Unknown]	vmacache_find	[Unknown]	0
__do_page_fault	2.085s	7,984,000,000	9,264,000,000	0.862	66.5%	39.0%	0.0%	1.9%	0.0%	9.4%	3.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	__do_page_fault	[Unknown]	0
PyObject_IsTrue	2.085s	9,312,000,000	4,304,000,000	2.164	9.0%	45.1%	1.2%	0.0%	9.7%	14.5%	22.6%	0.0%	0.0%	0.0%	0.0%	24.7%	4.5 GHz	[Unknown]	PyObject_IsTrue	object.c	0
xas_find_conflict	2.065s	6,128,000,000	13,312,000,000	0.460	40.4%	20.2%	4.2%	7.3%	0.0%	0.0%	2.4%	0.0%	0.0%	0.0%	0.0%	29.9%	3.0 GHz	[Unknown]	xas_find_conflict	[Unknown]	0
mem_cgroup_throttle_swaprate	2.050s	7,584,000,000	6,336,000,000	1.197	25.3%	19.5%	20.4%	4.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.0%	26.0%	3.7 GHz	[Unknown]	mem_cgroup_throttle_swaprate	[Unknown]	0
_PyObject_GC_UNTRACK	2.030s	5,280,000,000	3,424,000,000	1.542	12.2%	58.9%	27.5%	0.0%	2.8%	11.4%	31.3%	0.0%	0.0%	0.0%	2.8%	0.9%	2.6 GHz	[Unknown]	_PyObject_GC_UNTRACK	pycore_object.h	0
free_pages_and_swap_cache	1.970s	3,120,000,000	7,280,000,000	0.429	35.2%	4.5%	8.0%	0.0%	33.7%	48.1%	67.3%	0.0%	0.0%	0.0%	0.0%	34.8%	1.6 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
vm_normal_page	1.965s	4,384,000,000	16,560,000,000	0.265	64.0%	24.6%	0.0%	17.1%	0.0%	13.7%	20.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	vm_normal_page	[Unknown]	0
at::native::copy_impl	1.960s	6,544,000,000	2,208,000,000	2.964	10.8%	90.9%	9.0%	0.0%	22.9%	11.5%	50.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	at::native::copy_impl(at::Tensor&, at::Tensor const&, bool)	[Unknown]	0
tuple_alloc	1.960s	5,824,000,000	2,432,000,000	2.395	11.4%	29.8%	22.9%	7.7%	0.0%	9.8%	15.5%	0.0%	0.0%	0.0%	0.0%	24.4%	3.0 GHz	[Unknown]	tuple_alloc	tupleobject.c	0
LogAPIUsageOnceFromPython	1.920s	7,552,000,000	864,000,000	8.741	5.0%	35.1%	0.5%	0.0%	13.9%	35.8%	19.9%	25.2%	0.0%	0.0%	0.0%	9.9%	3.9 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
func_descr_get	1.920s	4,960,000,000	3,296,000,000	1.505	16.0%	52.7%	16.7%	9.1%	0.0%	18.1%	9.1%	0.0%	0.0%	0.0%	0.0%	10.0%	2.6 GHz	[Unknown]	func_descr_get	_functoolsmodule.c	0
shmem_pseudo_vma_init	1.855s	6,304,000,000	8,048,000,000	0.783	52.5%	11.0%	0.0%	7.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	59.1%	3.4 GHz	[Unknown]	shmem_pseudo_vma_init	[Unknown]	0
PyObject_GetItem	1.825s	4,816,000,000	6,832,000,000	0.705	29.3%	49.2%	23.0%	12.5%	0.0%	21.8%	37.4%	0.0%	0.0%	0.0%	3.1%	0.0%	2.6 GHz	[Unknown]	PyObject_GetItem	abstract.c	0
fault_dirty_shared_page	1.815s	7,056,000,000	18,752,000,000	0.376	38.3%	29.8%	0.0%	12.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	44.0%	3.9 GHz	[Unknown]	fault_dirty_shared_page	[Unknown]	0
kmem_cache_alloc	1.785s	5,776,000,000	1,104,000,000	5.232	9.1%	25.9%	0.5%	15.6%	0.0%	72.7%	49.3%	0.0%	0.0%	0.0%	7.8%	3.8%	3.2 GHz	[Unknown]	kmem_cache_alloc	[Unknown]	0
_PyFrame_New_NoTrack	1.765s	5,984,000,000	3,312,000,000	1.807	21.9%	15.4%	0.0%	17.5%	0.0%	27.6%	22.6%	0.0%	0.0%	0.0%	55.1%	20.5%	3.4 GHz	[Unknown]	_PyFrame_New_NoTrack	frameobject.c	0
_raw_spin_unlock_irqrestore	1.735s	8,096,000,000	13,232,000,000	0.612	33.6%	21.8%	0.0%	22.2%	0.0%	0.0%	1.9%	0.0%	0.0%	0.0%	0.0%	59.6%	4.7 GHz	[Unknown]	_raw_spin_unlock_irqrestore	[Unknown]	0
down_read	1.730s	5,104,000,000	9,664,000,000	0.528	81.8%	47.7%	0.0%	2.9%	5.9%	0.0%	8.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	down_read	[Unknown]	0
at::native::_to_copy	1.730s	6,240,000,000	2,624,000,000	2.378	6.1%	66.0%	4.1%	7.2%	0.0%	0.0%	36.1%	0.0%	0.0%	0.0%	0.0%	20.3%	3.6 GHz	[Unknown]	at::native::_to_copy(at::Tensor const&, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, bool, c10::optional<c10::MemoryFormat>)	[Unknown]	0
psi_task_change	1.710s	3,936,000,000	1,472,000,000	2.674	13.9%	50.2%	41.8%	26.7%	11.4%	30.5%	38.1%	45.6%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	psi_task_change	[Unknown]	0
object_dealloc	1.710s	5,344,000,000	1,456,000,000	3.670	18.1%	56.7%	14.4%	0.0%	14.0%	16.8%	33.7%	0.0%	0.0%	0.0%	0.0%	3.9%	3.1 GHz	[Unknown]	object_dealloc	typeobject.c	0
at::TensorIteratorBase::fast_set_up	1.695s	5,968,000,000	3,296,000,000	1.811	19.9%	98.7%	9.6%	20.1%	5.0%	10.1%	32.7%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	at::TensorIteratorBase::fast_set_up(at::TensorIteratorConfig const&)	[Unknown]	0
__GI___pthread_once	1.690s	3,232,000,000	12,832,000,000	0.252	89.5%	17.3%	0.0%	0.0%	4.6%	0.0%	9.3%	0.0%	0.0%	0.0%	0.0%	57.7%	1.9 GHz	[Unknown]	__GI___pthread_once	pthread_once.c	0
bilinear_filter	1.685s	4,544,000,000	19,856,000,000	0.229	100.0%	5.4%	0.0%	0.0%	0.0%	0.0%	16.5%	0.0%	0.0%	0.0%	6.6%	0.0%	2.7 GHz	[Unknown]	bilinear_filter	[Unknown]	0
PyType_HasFeature	1.680s	5,408,000,000	4,448,000,000	1.216	11.0%	59.3%	14.7%	19.4%	0.0%	7.6%	27.7%	0.0%	0.0%	0.0%	0.0%	10.2%	3.2 GHz	[Unknown]	PyType_HasFeature	object.h	0
prep_new_page	1.670s	5,472,000,000	4,992,000,000	1.096	25.2%	3.4%	91.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	27.4%	0.0%	3.3 GHz	[Unknown]	prep_new_page	[Unknown]	0
