Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
at::native::AVX2::vectorized_loop<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&>.isra.0	156.260s	543,488,000,000	224,848,000,000	2.417	12.8%	0.2%	0.8%	25.1%	11.8%	6.5%	90.7%	0.0%	0.0%	0.0%	8.6%	40.1%	3.5 GHz	[Unknown]	at::native::AVX2::vectorized_loop<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&>(char**, long, long, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&&&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&&&).isra.0	[Unknown]	0
decompress_onepass	137.915s	480,480,000,000	1,021,248,000,000	0.470	53.8%	5.1%	22.3%	3.4%	0.0%	0.1%	10.4%	0.0%	0.0%	0.0%	0.2%	16.7%	3.5 GHz	[Unknown]	decompress_onepass	[Unknown]	0
ImagingUnpackRGB	131.450s	448,192,000,000	1,931,520,000,000	0.232	93.3%	6.3%	1.0%	0.5%	0.0%	0.0%	11.6%	0.0%	0.0%	0.0%	0.5%	0.0%	3.4 GHz	[Unknown]	ImagingUnpackRGB	[Unknown]	0
clear_page_erms	126.830s	462,560,000,000	21,040,000,000	21.985	6.6%	1.0%	0.0%	0.0%	0.0%	0.0%	1.8%	0.0%	0.0%	0.0%	89.6%	47.3%	3.6 GHz	[Unknown]	clear_page_erms	[Unknown]	0
_PyEval_EvalFrameDefault	92.955s	288,192,000,000	258,416,000,000	1.115	21.9%	40.4%	20.8%	7.3%	1.1%	18.8%	24.5%	2.7%	0.0%	0.0%	1.7%	6.7%	3.1 GHz	[Unknown]	_PyEval_EvalFrameDefault	ceval.c	0
__memset_avx2_erms	84.880s	259,616,000,000	64,000,000	4,056.500	5.5%	0.2%	0.0%	0.0%	0.0%	0.0%	1.2%	0.0%	0.0%	0.0%	97.6%	46.6%	3.1 GHz	[Unknown]	__memset_avx2_erms	memset-vec-unaligned-erms.S	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>	83.895s	291,664,000,000	1,357,840,000,000	0.215	98.1%	0.4%	4.5%	0.2%	0.0%	0.3%	65.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
at::native::(anonymous namespace)::cat_serial_kernel	76.200s	268,944,000,000	105,376,000,000	2.552	10.8%	7.2%	5.3%	2.7%	3.7%	2.6%	63.6%	100.0%	0.0%	0.0%	5.5%	26.8%	3.5 GHz	[Unknown]	at::native::(anonymous namespace)::cat_serial_kernel(at::Tensor const&, std::vector<std::reference_wrapper<at::Tensor const>, std::allocator<std::reference_wrapper<at::Tensor const>>> const&, long)	[Unknown]	0
page_fault	47.825s	165,056,000,000	5,408,000,000	30.521	11.6%	11.5%	7.4%	0.0%	0.0%	0.0%	52.7%	0.0%	0.0%	0.0%	7.7%	52.7%	3.5 GHz	[Unknown]	page_fault	[Unknown]	0
prepare_exit_to_usermode	44.950s	161,984,000,000	12,736,000,000	12.719	9.0%	15.2%	1.9%	1.7%	0.7%	1.1%	4.0%	0.0%	0.0%	0.0%	0.1%	55.3%	3.6 GHz	[Unknown]	prepare_exit_to_usermode	[Unknown]	0
jpeg_idct_16x8	44.315s	159,568,000,000	525,184,000,000	0.304	85.8%	3.4%	6.4%	1.0%	0.0%	0.0%	21.2%	0.0%	0.0%	0.0%	0.2%	3.9%	3.6 GHz	[Unknown]	jpeg_idct_16x8	[Unknown]	0
jpeg_huff_decode	43.555s	162,576,000,000	148,784,000,000	1.093	23.7%	18.1%	47.2%	2.7%	0.2%	0.3%	9.3%	0.0%	0.0%	0.0%	0.0%	8.8%	3.7 GHz	[Unknown]	jpeg_huff_decode	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>	35.035s	132,720,000,000	135,680,000,000	0.978	23.7%	0.5%	0.0%	7.8%	20.0%	7.6%	88.5%	0.0%	0.0%	0.0%	37.4%	17.4%	3.8 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)	[Unknown]	0
ImagingPackRGB	32.825s	118,992,000,000	441,424,000,000	0.270	82.2%	4.3%	4.3%	0.0%	0.3%	0.6%	44.6%	0.0%	0.0%	0.0%	0.4%	8.7%	3.6 GHz	[Unknown]	ImagingPackRGB	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>	32.645s	114,816,000,000	118,880,000,000	0.966	28.1%	16.8%	0.0%	0.0%	10.5%	22.3%	90.4%	0.0%	0.0%	0.0%	2.9%	29.3%	3.5 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
zap_pte_range.isra.0	32.055s	93,088,000,000	49,280,000,000	1.889	16.2%	5.1%	0.0%	0.5%	16.3%	0.0%	14.2%	36.8%	40.3%	0.0%	0.0%	2.4%	2.9 GHz	[Unknown]	zap_pte_range.isra.0	[Unknown]	0
func@0x159f20	29.555s	100,544,000,000	238,928,000,000	0.421	53.5%	2.8%	1.3%	2.4%	10.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	32.9%	3.4 GHz	[Unknown]	func@0x159f20	[Unknown]	0
__memset_avx2_unaligned_erms	28.675s	98,528,000,000	186,640,000,000	0.528	41.3%	26.4%	19.5%	5.6%	0.0%	1.4%	14.6%	0.0%	0.0%	0.0%	3.7%	10.4%	3.4 GHz	[Unknown]	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0
_Py_DECREF	26.585s	90,672,000,000	76,000,000,000	1.193	19.0%	40.6%	16.4%	12.1%	1.5%	16.5%	31.4%	0.0%	0.0%	0.0%	0.8%	7.4%	3.4 GHz	[Unknown]	_Py_DECREF	object.h	0
_int_malloc	25.830s	84,336,000,000	28,416,000,000	2.968	6.4%	34.1%	14.4%	13.3%	14.1%	38.9%	34.0%	0.0%	0.0%	0.0%	0.2%	0.0%	3.3 GHz	[Unknown]	_int_malloc	malloc.c	0
mem_cgroup_try_charge	25.665s	98,656,000,000	8,448,000,000	11.678	2.4%	0.2%	3.1%	3.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	88.6%	45.9%	3.8 GHz	[Unknown]	mem_cgroup_try_charge	[Unknown]	0
func@0x4e0d70	23.885s	78,496,000,000	76,320,000,000	1.029	30.4%	5.7%	40.7%	0.8%	0.0%	0.0%	0.2%	0.0%	0.0%	0.0%	0.0%	22.9%	3.3 GHz	[Unknown]	func@0x4e0d70	[Unknown]	0
copy_user_enhanced_fast_string	22.880s	75,136,000,000	3,184,000,000	23.598	5.8%	0.6%	0.7%	9.2%	0.0%	8.2%	76.9%	100.0%	100.0%	100.0%	38.7%	6.9%	3.3 GHz	[Unknown]	copy_user_enhanced_fast_string	[Unknown]	0
clock_gettime	21.245s	75,056,000,000	168,912,000,000	0.444	55.2%	0.7%	0.0%	9.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	51.0%	3.5 GHz	[Unknown]	clock_gettime	[Unknown]	0
ImagingFlipLeftRight	20.290s	67,136,000,000	303,696,000,000	0.221	92.3%	1.1%	7.0%	0.2%	0.2%	0.2%	39.1%	0.0%	0.0%	0.0%	0.2%	0.0%	3.3 GHz	[Unknown]	ImagingFlipLeftRight	[Unknown]	0
_Py_INCREF	16.995s	57,616,000,000	34,752,000,000	1.658	13.2%	35.3%	15.2%	2.1%	2.9%	28.1%	30.7%	4.6%	0.0%	0.0%	4.9%	11.3%	3.4 GHz	[Unknown]	_Py_INCREF	object.h	0
rmqueue	16.745s	55,552,000,000	52,976,000,000	1.049	27.4%	5.2%	0.0%	11.1%	0.0%	0.9%	17.8%	71.5%	22.2%	0.0%	57.8%	19.9%	3.3 GHz	[Unknown]	rmqueue	[Unknown]	0
swapgs_restore_regs_and_return_to_usermode	15.710s	53,920,000,000	10,528,000,000	5.122	14.3%	24.7%	6.7%	4.7%	1.9%	0.0%	2.8%	0.0%	0.0%	0.0%	0.0%	46.7%	3.4 GHz	[Unknown]	swapgs_restore_regs_and_return_to_usermode	[Unknown]	0
error_entry	14.495s	54,896,000,000	9,936,000,000	5.525	13.6%	10.6%	5.7%	0.0%	0.8%	0.0%	7.1%	0.0%	0.0%	0.0%	0.0%	70.1%	3.8 GHz	[Unknown]	error_entry	[Unknown]	0
filemap_map_pages	13.380s	45,264,000,000	22,704,000,000	1.994	17.4%	4.6%	3.3%	3.0%	8.6%	0.9%	45.4%	90.8%	100.0%	0.0%	0.0%	24.4%	3.4 GHz	[Unknown]	filemap_map_pages	[Unknown]	0
__handle_mm_fault	12.980s	44,784,000,000	70,304,000,000	0.637	52.0%	38.2%	3.4%	9.0%	3.0%	0.7%	6.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	__handle_mm_fault	[Unknown]	0
get_mem_cgroup_from_mm	12.540s	48,272,000,000	5,360,000,000	9.006	4.1%	0.6%	0.7%	78.0%	4.0%	0.3%	0.6%	0.0%	0.0%	0.0%	90.4%	7.9%	3.8 GHz	[Unknown]	get_mem_cgroup_from_mm	[Unknown]	0
pymalloc_alloc	12.375s	37,168,000,000	19,696,000,000	1.887	13.6%	60.1%	25.1%	5.7%	9.3%	24.1%	34.7%	0.0%	0.0%	0.0%	1.6%	0.0%	3.0 GHz	[Unknown]	pymalloc_alloc	obmalloc.c	0
xas_load	11.750s	41,408,000,000	45,216,000,000	0.916	26.0%	10.7%	8.3%	15.9%	0.0%	1.5%	16.7%	36.1%	0.0%	0.0%	8.3%	9.7%	3.5 GHz	[Unknown]	xas_load	[Unknown]	0
func@0x36a860	10.920s	37,184,000,000	23,872,000,000	1.558	17.7%	8.9%	61.0%	12.1%	1.2%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	7.6%	3.4 GHz	[Unknown]	func@0x36a860	[Unknown]	0
lookdict_unicode_nodummy	10.725s	33,280,000,000	21,024,000,000	1.583	14.6%	40.8%	21.7%	7.2%	9.0%	21.6%	30.2%	0.0%	0.0%	0.0%	0.9%	0.0%	3.1 GHz	[Unknown]	lookdict_unicode_nodummy	dictobject.c	0
try_charge	10.475s	35,184,000,000	15,408,000,000	2.283	10.1%	0.7%	0.0%	14.1%	1.3%	0.0%	0.4%	0.0%	0.0%	0.0%	78.9%	42.8%	3.4 GHz	[Unknown]	try_charge	[Unknown]	0
mem_cgroup_try_charge_delay	10.155s	39,344,000,000	6,624,000,000	5.940	4.4%	0.6%	0.0%	3.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	90.4%	49.5%	3.9 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
func@0x291e70	9.950s	33,888,000,000	78,928,000,000	0.429	74.3%	5.2%	0.0%	22.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	66.8%	3.4 GHz	[Unknown]	func@0x291e70	[Unknown]	0
free_pcppages_bulk	9.730s	31,104,000,000	39,376,000,000	0.790	31.9%	0.8%	4.6%	0.0%	10.1%	0.6%	11.1%	73.8%	100.0%	0.0%	1.0%	14.7%	3.2 GHz	[Unknown]	free_pcppages_bulk	[Unknown]	0
release_pages	9.570s	31,504,000,000	49,504,000,000	0.636	33.3%	22.5%	2.2%	15.7%	2.9%	0.0%	9.0%	0.0%	0.0%	0.0%	0.0%	20.2%	3.3 GHz	[Unknown]	release_pages	[Unknown]	0
lookdict_unicode	9.330s	27,616,000,000	15,488,000,000	1.783	20.5%	34.0%	16.7%	6.5%	11.9%	18.2%	32.6%	0.0%	0.0%	0.0%	0.5%	6.0%	3.0 GHz	[Unknown]	lookdict_unicode	dictobject.c	0
__mod_lruvec_state	9.175s	26,928,000,000	36,576,000,000	0.736	43.7%	14.8%	10.6%	15.6%	6.7%	5.0%	9.5%	0.0%	0.0%	0.0%	0.6%	9.7%	2.9 GHz	[Unknown]	__mod_lruvec_state	[Unknown]	0
_PyType_Lookup	9.120s	31,136,000,000	27,968,000,000	1.113	25.4%	41.5%	8.9%	2.9%	11.1%	21.1%	40.0%	22.0%	17.0%	0.0%	1.0%	9.3%	3.4 GHz	[Unknown]	_PyType_Lookup	typeobject.c	0
change_pte_range	9.005s	27,600,000,000	13,392,000,000	2.061	14.4%	0.6%	1.4%	4.9%	0.0%	0.0%	84.8%	100.0%	100.0%	0.0%	0.0%	1.7%	3.1 GHz	[Unknown]	change_pte_range	[Unknown]	0
precompute_coeffs	8.895s	30,928,000,000	72,640,000,000	0.426	62.7%	4.1%	10.4%	2.4%	0.0%	1.5%	18.9%	0.0%	0.0%	0.0%	1.5%	21.2%	3.5 GHz	[Unknown]	precompute_coeffs	[Unknown]	0
find_get_entries	8.660s	36,512,000,000	17,824,000,000	2.048	7.2%	5.1%	1.0%	16.8%	1.6%	0.0%	23.0%	41.1%	100.0%	0.0%	0.0%	18.8%	4.2 GHz	[Unknown]	find_get_entries	[Unknown]	0
_PyEval_MakeFrameVector	8.390s	23,344,000,000	13,024,000,000	1.792	12.7%	35.2%	15.8%	0.6%	1.3%	32.8%	36.6%	26.8%	0.0%	0.0%	23.8%	16.4%	2.8 GHz	[Unknown]	_PyEval_MakeFrameVector	ceval.c	0
handle_mm_fault	7.545s	26,624,000,000	36,096,000,000	0.738	39.5%	13.2%	8.0%	22.0%	0.0%	2.3%	3.9%	0.0%	0.0%	0.0%	0.0%	27.4%	3.5 GHz	[Unknown]	handle_mm_fault	[Unknown]	0
_int_free	7.465s	28,656,000,000	24,912,000,000	1.150	21.0%	48.5%	16.7%	7.9%	4.2%	18.8%	34.0%	0.0%	0.0%	0.0%	1.0%	6.6%	3.8 GHz	[Unknown]	_int_free	malloc.c	0
mark_page_accessed	7.195s	17,504,000,000	23,648,000,000	0.740	32.6%	32.4%	47.1%	24.9%	0.0%	0.0%	15.4%	0.0%	0.0%	0.0%	0.0%	1.2%	2.4 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
func@0x175ac0	7.135s	27,584,000,000	34,512,000,000	0.799	36.0%	0.5%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	82.6%	3.9 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
sep_upsample	7.010s	26,144,000,000	60,528,000,000	0.432	82.0%	29.0%	0.0%	6.9%	0.6%	0.6%	15.5%	0.0%	0.0%	0.0%	0.6%	0.0%	3.7 GHz	[Unknown]	sep_upsample	[Unknown]	0
__tls_get_addr	6.780s	22,368,000,000	15,264,000,000	1.465	26.5%	76.1%	11.5%	2.7%	9.4%	12.1%	35.5%	0.0%	0.0%	0.0%	0.0%	5.5%	3.3 GHz	[Unknown]	__tls_get_addr	tls_get_addr.S	0
__activate_page	6.710s	23,248,000,000	34,752,000,000	0.669	44.0%	8.9%	7.5%	20.0%	0.0%	0.0%	14.2%	0.0%	0.0%	0.0%	11.0%	22.3%	3.5 GHz	[Unknown]	__activate_page	[Unknown]	0
__mod_memcg_state	6.710s	23,664,000,000	42,224,000,000	0.560	51.3%	34.5%	12.8%	11.4%	2.5%	4.4%	7.0%	0.0%	0.0%	0.0%	0.0%	0.8%	3.5 GHz	[Unknown]	__mod_memcg_state	[Unknown]	0
__mod_node_page_state	6.595s	24,544,000,000	45,488,000,000	0.540	45.4%	25.5%	33.0%	14.7%	1.2%	1.2%	2.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7 GHz	[Unknown]	__mod_node_page_state	[Unknown]	0
_PyObject_GenericGetAttrWithDict	6.460s	17,248,000,000	21,472,000,000	0.803	23.4%	41.0%	8.3%	16.5%	0.0%	26.1%	32.2%	0.0%	0.0%	0.0%	0.9%	4.2%	2.7 GHz	[Unknown]	_PyObject_GenericGetAttrWithDict	object.c	0
do_syscall_64	6.455s	18,416,000,000	1,968,000,000	9.358	13.6%	22.0%	0.7%	0.0%	0.0%	14.7%	26.9%	0.0%	0.0%	0.0%	0.0%	48.6%	2.9 GHz	[Unknown]	do_syscall_64	[Unknown]	0
_PyObject_GetMethod	6.215s	22,176,000,000	9,520,000,000	2.329	12.2%	41.4%	18.6%	6.8%	4.1%	19.3%	40.6%	11.3%	0.0%	0.0%	0.7%	5.6%	3.6 GHz	[Unknown]	_PyObject_GetMethod	object.c	0
_dl_update_slotinfo	6.200s	20,992,000,000	33,328,000,000	0.630	54.4%	64.6%	3.1%	3.6%	2.9%	11.4%	39.3%	0.0%	0.0%	0.0%	2.1%	0.0%	3.4 GHz	[Unknown]	_dl_update_slotinfo	dl-tls.c	0
__pagevec_lru_add_fn	6.165s	23,184,000,000	36,976,000,000	0.627	39.9%	32.7%	4.1%	30.4%	0.6%	0.0%	2.6%	0.0%	0.0%	0.0%	0.0%	8.2%	3.8 GHz	[Unknown]	__pagevec_lru_add_fn	[Unknown]	0
PyType_IsSubtype	6.040s	20,528,000,000	9,840,000,000	2.086	10.2%	56.2%	17.5%	8.0%	3.7%	34.3%	32.9%	0.0%	0.0%	0.0%	0.7%	6.6%	3.4 GHz	[Unknown]	PyType_IsSubtype	typeobject.c	0
PyObject_GetAttr	6.020s	22,768,000,000	11,504,000,000	1.979	7.9%	27.6%	23.2%	4.6%	3.3%	28.0%	31.6%	0.0%	0.0%	0.0%	1.3%	13.8%	3.8 GHz	[Unknown]	PyObject_GetAttr	object.c	0
__GI___libc_malloc	5.875s	19,792,000,000	11,120,000,000	1.780	13.1%	57.3%	8.7%	28.0%	6.1%	12.9%	27.3%	0.0%	0.0%	0.0%	1.5%	6.0%	3.4 GHz	[Unknown]	__GI___libc_malloc	malloc.c	0
jpeg_make_d_derived_tbl	5.720s	15,184,000,000	17,920,000,000	0.847	36.8%	38.1%	23.4%	5.9%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	2.0%	1.4%	2.7 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
__GI___pthread_mutex_lock	5.705s	20,400,000,000	11,760,000,000	1.735	17.3%	58.8%	14.4%	12.5%	0.7%	16.9%	33.8%	0.0%	0.0%	0.0%	0.0%	0.2%	3.6 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
shmem_getpage_gfp	5.535s	18,032,000,000	17,120,000,000	1.053	41.3%	24.2%	17.3%	6.7%	1.7%	0.0%	0.0%	0.0%	0.0%	0.0%	11.6%	12.2%	3.3 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
torch::FunctionSignature::parse	5.530s	18,464,000,000	9,568,000,000	1.930	5.1%	66.8%	20.2%	9.7%	4.9%	25.2%	30.9%	0.0%	0.0%	0.0%	0.0%	2.1%	3.3 GHz	[Unknown]	torch::FunctionSignature::parse(_object*, _object*, _object*, _object**, bool)	[Unknown]	0
jpeg_idct_8x16	5.520s	19,728,000,000	68,128,000,000	0.290	55.8%	0.0%	0.0%	1.5%	0.0%	0.0%	20.5%	0.0%	0.0%	0.0%	0.0%	41.6%	3.6 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
frame_dealloc	5.195s	15,712,000,000	15,328,000,000	1.025	21.1%	44.1%	18.6%	1.0%	0.0%	18.1%	22.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	frame_dealloc	frameobject.c	0
_PyObject_VectorcallTstate	5.180s	15,760,000,000	12,608,000,000	1.250	16.1%	31.9%	4.3%	0.0%	22.8%	0.0%	30.5%	0.0%	0.0%	0.0%	4.8%	3.5%	3.0 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
