Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
clear_page_erms	111.720s	398,928,000,000	18,960,000,000	21.041	7.0%	1.5%	0.0%	0.0%	0.0%	0.0%	1.5%	0.0%	0.0%	0.0%	89.8%	45.6%	3.6 GHz	[Unknown]	clear_page_erms	[Unknown]	0
_PyEval_EvalFrameDefault	110.665s	315,632,000,000	300,992,000,000	1.049	26.4%	36.7%	17.3%	6.5%	1.9%	18.3%	25.1%	11.0%	0.0%	0.0%	2.4%	3.8%	2.9 GHz	[Unknown]	_PyEval_EvalFrameDefault	ceval.c	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>	86.230s	298,608,000,000	1,370,352,000,000	0.218	96.0%	0.3%	0.5%	0.1%	0.1%	0.2%	53.5%	0.0%	0.0%	0.0%	0.0%	3.9%	3.5 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
__memset_avx2_erms	84.930s	259,504,000,000	64,000,000	4,054.750	4.9%	0.3%	0.0%	0.0%	0.0%	0.0%	2.1%	0.0%	0.0%	0.0%	96.6%	45.3%	3.1 GHz	[Unknown]	__memset_avx2_erms	memset-vec-unaligned-erms.S	0
at::native::(anonymous namespace)::cat_serial_kernel	74.240s	265,008,000,000	110,464,000,000	2.399	12.3%	7.6%	5.3%	4.3%	2.0%	3.0%	67.2%	100.0%	0.0%	0.0%	5.9%	29.3%	3.6 GHz	[Unknown]	at::native::(anonymous namespace)::cat_serial_kernel(at::Tensor const&, std::vector<std::reference_wrapper<at::Tensor const>, std::allocator<std::reference_wrapper<at::Tensor const>>> const&, long)	[Unknown]	0
jpeg_idct_16x8	47.405s	162,976,000,000	532,912,000,000	0.306	82.0%	3.6%	9.5%	0.6%	0.0%	0.0%	24.1%	0.0%	0.0%	0.0%	0.3%	4.8%	3.4 GHz	[Unknown]	jpeg_idct_16x8	[Unknown]	0
page_fault	45.885s	149,536,000,000	5,264,000,000	28.407	11.0%	11.4%	9.3%	0.0%	0.0%	0.0%	53.8%	0.0%	0.0%	0.0%	7.8%	50.1%	3.3 GHz	[Unknown]	page_fault	[Unknown]	0
jpeg_huff_decode	45.750s	158,016,000,000	137,984,000,000	1.145	23.8%	18.5%	47.7%	3.0%	0.3%	0.3%	13.2%	1.0%	0.0%	0.0%	0.0%	8.4%	3.5 GHz	[Unknown]	jpeg_huff_decode	[Unknown]	0
prepare_exit_to_usermode	42.480s	152,800,000,000	11,168,000,000	13.682	9.1%	13.9%	0.0%	2.2%	0.2%	0.7%	2.7%	0.0%	0.0%	0.0%	0.2%	65.8%	3.6 GHz	[Unknown]	prepare_exit_to_usermode	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>	37.250s	134,400,000,000	132,192,000,000	1.017	22.3%	0.3%	1.1%	6.5%	19.9%	9.4%	89.4%	0.0%	0.0%	0.0%	35.5%	23.3%	3.6 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)	[Unknown]	0
_Py_DECREF	34.845s	98,784,000,000	79,568,000,000	1.242	23.9%	43.4%	13.7%	8.2%	1.5%	18.7%	29.3%	4.7%	0.0%	0.0%	1.8%	7.5%	2.8 GHz	[Unknown]	_Py_DECREF	object.h	0
ImagingPackRGB	33.295s	116,384,000,000	432,656,000,000	0.269	79.2%	4.2%	6.6%	0.8%	0.0%	0.9%	44.7%	0.0%	0.0%	0.0%	0.4%	9.0%	3.5 GHz	[Unknown]	ImagingPackRGB	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>	32.290s	117,696,000,000	106,352,000,000	1.107	22.2%	14.7%	2.9%	7.5%	3.2%	25.4%	89.2%	0.0%	0.0%	0.0%	2.8%	10.8%	3.6 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
__memset_avx2_unaligned_erms	29.565s	107,168,000,000	184,192,000,000	0.582	39.2%	24.2%	25.5%	4.2%	0.8%	0.0%	16.9%	0.0%	0.0%	0.0%	4.1%	5.0%	3.6 GHz	[Unknown]	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0
mem_cgroup_try_charge	21.500s	77,696,000,000	9,136,000,000	8.504	3.4%	0.3%	2.0%	2.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	100.0%	44.0%	3.6 GHz	[Unknown]	mem_cgroup_try_charge	[Unknown]	0
ImagingFlipLeftRight	21.000s	68,480,000,000	294,448,000,000	0.233	100.0%	1.8%	1.2%	0.4%	0.0%	0.9%	38.8%	0.0%	0.0%	0.0%	0.7%	0.0%	3.3 GHz	[Unknown]	ImagingFlipLeftRight	[Unknown]	0
copy_user_enhanced_fast_string	20.685s	64,944,000,000	3,568,000,000	18.202	8.3%	0.6%	0.0%	0.0%	6.9%	6.7%	90.3%	100.0%	100.0%	100.0%	50.6%	1.0%	3.1 GHz	[Unknown]	copy_user_enhanced_fast_string	[Unknown]	0
_Py_INCREF	20.180s	56,048,000,000	39,776,000,000	1.409	21.6%	44.0%	20.7%	6.2%	0.0%	31.1%	31.3%	28.2%	0.0%	0.0%	9.6%	4.5%	2.8 GHz	[Unknown]	_Py_INCREF	object.h	0
func@0x159f20	19.935s	59,184,000,000	132,544,000,000	0.447	64.8%	1.5%	0.0%	0.8%	8.6%	0.0%	1.8%	0.0%	0.0%	0.0%	0.0%	33.7%	3.0 GHz	[Unknown]	func@0x159f20	[Unknown]	0
_int_malloc	19.755s	60,080,000,000	31,008,000,000	1.938	11.8%	44.4%	15.6%	5.7%	11.7%	22.6%	33.0%	7.0%	0.0%	0.0%	0.0%	9.3%	3.0 GHz	[Unknown]	_int_malloc	malloc.c	0
zap_pte_range.isra.0	19.135s	39,232,000,000	55,664,000,000	0.705	35.1%	14.6%	0.0%	7.6%	8.4%	0.2%	10.7%	33.2%	7.3%	0.0%	0.0%	9.5%	2.1 GHz	[Unknown]	zap_pte_range.isra.0	[Unknown]	0
clock_gettime	15.145s	43,744,000,000	97,408,000,000	0.449	59.0%	0.0%	0.0%	6.9%	0.3%	0.0%	2.1%	0.0%	0.0%	0.0%	0.0%	50.5%	2.9 GHz	[Unknown]	clock_gettime	[Unknown]	0
error_entry	14.920s	47,440,000,000	8,368,000,000	5.669	15.2%	11.7%	4.6%	0.0%	0.0%	0.0%	4.1%	0.0%	0.0%	0.0%	0.0%	68.5%	3.2 GHz	[Unknown]	error_entry	[Unknown]	0
swapgs_restore_regs_and_return_to_usermode	14.755s	54,448,000,000	10,400,000,000	5.235	12.0%	21.8%	4.9%	3.9%	1.4%	0.3%	3.6%	0.0%	0.0%	0.0%	0.0%	53.2%	3.7 GHz	[Unknown]	swapgs_restore_regs_and_return_to_usermode	[Unknown]	0
pymalloc_alloc	14.265s	36,656,000,000	25,776,000,000	1.422	19.2%	52.3%	15.4%	14.3%	4.5%	28.6%	41.3%	6.6%	0.0%	0.0%	0.8%	5.6%	2.6 GHz	[Unknown]	pymalloc_alloc	obmalloc.c	0
func@0x4e0d70	13.865s	45,456,000,000	38,816,000,000	1.171	23.2%	3.2%	31.6%	0.0%	0.0%	0.0%	3.0%	0.0%	0.0%	0.0%	0.0%	42.1%	3.3 GHz	[Unknown]	func@0x4e0d70	[Unknown]	0
get_mem_cgroup_from_mm	13.315s	45,280,000,000	7,872,000,000	5.752	3.9%	1.3%	3.7%	69.6%	4.6%	0.4%	1.0%	0.0%	0.0%	0.0%	88.1%	6.5%	3.4 GHz	[Unknown]	get_mem_cgroup_from_mm	[Unknown]	0
lookdict_unicode_nodummy	13.210s	35,456,000,000	27,008,000,000	1.313	8.1%	39.0%	31.6%	2.5%	8.0%	20.8%	38.1%	10.7%	0.0%	0.0%	1.7%	8.8%	2.7 GHz	[Unknown]	lookdict_unicode_nodummy	dictobject.c	0
_PyType_Lookup	12.600s	33,344,000,000	34,640,000,000	0.963	22.1%	40.2%	13.3%	3.1%	3.1%	21.9%	42.3%	19.5%	0.0%	0.0%	2.2%	12.1%	2.6 GHz	[Unknown]	_PyType_Lookup	typeobject.c	0
__handle_mm_fault	12.510s	43,040,000,000	68,272,000,000	0.630	50.1%	39.0%	10.3%	4.5%	1.7%	2.8%	5.6%	0.0%	0.0%	0.0%	0.0%	0.5%	3.4 GHz	[Unknown]	__handle_mm_fault	[Unknown]	0
xas_load	11.985s	40,432,000,000	43,760,000,000	0.924	24.3%	15.6%	15.4%	14.1%	1.1%	3.3%	13.7%	15.1%	23.5%	0.0%	12.6%	16.8%	3.4 GHz	[Unknown]	xas_load	[Unknown]	0
release_pages	11.345s	38,864,000,000	44,896,000,000	0.866	30.5%	25.9%	9.8%	15.4%	1.2%	0.0%	2.3%	0.0%	0.0%	0.0%	0.0%	20.5%	3.4 GHz	[Unknown]	release_pages	[Unknown]	0
mark_page_accessed	11.340s	21,872,000,000	18,144,000,000	1.205	34.6%	30.8%	25.1%	11.0%	2.7%	0.0%	13.0%	0.0%	0.0%	0.0%	0.0%	6.9%	1.9 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
rmqueue	11.300s	39,376,000,000	51,168,000,000	0.770	37.1%	7.1%	0.0%	11.4%	0.0%	1.1%	22.9%	35.6%	0.0%	0.0%	35.4%	0.0%	3.5 GHz	[Unknown]	rmqueue	[Unknown]	0
filemap_map_pages	10.730s	21,760,000,000	17,776,000,000	1.224	32.6%	9.8%	5.3%	11.7%	15.9%	0.0%	31.0%	100.0%	0.0%	0.0%	0.0%	10.4%	2.0 GHz	[Unknown]	filemap_map_pages	[Unknown]	0
__GI___pthread_mutex_lock	10.605s	26,624,000,000	20,384,000,000	1.306	31.2%	74.8%	6.8%	32.7%	1.7%	7.8%	40.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
mem_cgroup_try_charge_delay	10.520s	38,848,000,000	5,568,000,000	6.977	5.9%	0.5%	0.0%	2.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	90.4%	49.1%	3.7 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
_int_free	10.465s	32,320,000,000	29,888,000,000	1.081	22.2%	48.9%	10.4%	10.2%	2.3%	19.5%	38.1%	29.0%	0.0%	0.0%	1.9%	4.9%	3.1 GHz	[Unknown]	_int_free	malloc.c	0
__mod_lruvec_state	10.275s	27,632,000,000	39,424,000,000	0.701	36.3%	11.9%	5.6%	12.5%	4.9%	4.9%	7.1%	0.0%	0.0%	0.0%	0.5%	21.0%	2.7 GHz	[Unknown]	__mod_lruvec_state	[Unknown]	0
try_charge	9.360s	30,752,000,000	15,408,000,000	1.996	14.4%	1.4%	0.0%	21.0%	0.0%	1.5%	1.5%	0.0%	0.0%	0.0%	74.1%	41.8%	3.3 GHz	[Unknown]	try_charge	[Unknown]	0
change_pte_range	9.170s	30,112,000,000	12,944,000,000	2.326	15.4%	0.6%	0.0%	0.0%	5.0%	0.3%	63.8%	100.0%	100.0%	0.0%	0.0%	12.3%	3.3 GHz	[Unknown]	change_pte_range	[Unknown]	0
do_syscall_64	8.930s	20,976,000,000	2,848,000,000	7.365	9.2%	17.2%	0.0%	6.4%	0.0%	10.7%	32.2%	0.0%	0.0%	0.0%	0.0%	32.4%	2.3 GHz	[Unknown]	do_syscall_64	[Unknown]	0
__GI___libc_malloc	8.475s	25,440,000,000	15,808,000,000	1.609	9.2%	64.1%	12.9%	22.4%	11.8%	10.6%	30.1%	0.0%	0.0%	0.0%	5.3%	3.8%	3.0 GHz	[Unknown]	__GI___libc_malloc	malloc.c	0
__mod_memcg_state	8.435s	24,112,000,000	35,984,000,000	0.670	41.3%	30.5%	9.1%	19.9%	3.7%	5.6%	8.1%	0.0%	0.0%	0.0%	0.0%	8.9%	2.9 GHz	[Unknown]	__mod_memcg_state	[Unknown]	0
handle_mm_fault	8.380s	27,648,000,000	36,992,000,000	0.747	39.4%	9.1%	0.0%	24.4%	1.6%	1.1%	1.6%	0.0%	0.0%	0.0%	0.0%	36.4%	3.3 GHz	[Unknown]	handle_mm_fault	[Unknown]	0
__tls_get_addr	8.210s	22,592,000,000	23,808,000,000	0.949	29.1%	52.6%	3.8%	4.6%	6.6%	13.9%	49.1%	0.0%	0.0%	0.0%	0.0%	7.5%	2.8 GHz	[Unknown]	__tls_get_addr	tls_get_addr.S	0
_PyEval_MakeFrameVector	8.115s	26,688,000,000	16,784,000,000	1.590	12.6%	25.0%	11.9%	0.0%	7.3%	20.9%	29.8%	0.0%	0.0%	0.0%	16.3%	1.8%	3.3 GHz	[Unknown]	_PyEval_MakeFrameVector	ceval.c	0
__pthread_mutex_unlock_usercnt	7.905s	16,656,000,000	24,288,000,000	0.686	44.3%	69.1%	0.0%	53.1%	0.0%	0.0%	43.2%	0.0%	0.0%	0.0%	0.9%	0.0%	2.1 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
precompute_coeffs	7.880s	30,064,000,000	75,968,000,000	0.396	55.0%	3.9%	0.0%	4.5%	0.0%	0.0%	24.4%	0.0%	0.0%	0.0%	2.5%	32.0%	3.8 GHz	[Unknown]	precompute_coeffs	[Unknown]	0
__mod_node_page_state	7.855s	26,256,000,000	49,680,000,000	0.529	47.1%	22.2%	7.0%	6.3%	0.0%	1.7%	4.6%	0.0%	0.0%	0.0%	0.0%	18.3%	3.3 GHz	[Unknown]	__mod_node_page_state	[Unknown]	0
__pagevec_lru_add_fn	7.460s	23,312,000,000	32,800,000,000	0.711	55.5%	40.3%	0.0%	26.4%	0.6%	0.0%	1.3%	0.0%	0.0%	0.0%	0.0%	6.1%	3.1 GHz	[Unknown]	__pagevec_lru_add_fn	[Unknown]	0
PyType_IsSubtype	7.360s	20,864,000,000	11,600,000,000	1.799	14.1%	70.7%	17.6%	15.1%	0.7%	28.0%	36.7%	0.0%	0.0%	0.0%	1.4%	0.0%	2.8 GHz	[Unknown]	PyType_IsSubtype	typeobject.c	0
_dl_update_slotinfo	7.345s	26,416,000,000	30,720,000,000	0.860	35.6%	46.7%	10.1%	9.1%	0.0%	11.9%	30.7%	0.0%	0.0%	0.0%	4.0%	4.7%	3.6 GHz	[Unknown]	_dl_update_slotinfo	dl-tls.c	0
sep_upsample	7.145s	26,320,000,000	57,392,000,000	0.459	50.2%	19.8%	5.5%	6.3%	0.0%	0.6%	8.5%	0.0%	0.0%	0.0%	1.7%	17.7%	3.7 GHz	[Unknown]	sep_upsample	[Unknown]	0
lookdict_unicode	7.110s	20,752,000,000	10,112,000,000	2.052	10.7%	34.5%	20.9%	3.6%	0.0%	40.5%	43.4%	0.0%	31.6%	0.0%	0.7%	9.7%	2.9 GHz	[Unknown]	lookdict_unicode	dictobject.c	0
_PyObject_GenericGetAttrWithDict	7.035s	21,920,000,000	25,120,000,000	0.873	25.4%	34.8%	16.3%	15.1%	0.0%	15.4%	30.8%	0.0%	0.0%	0.0%	3.4%	1.8%	3.1 GHz	[Unknown]	_PyObject_GenericGetAttrWithDict	object.c	0
func@0x291e70	6.910s	18,976,000,000	45,264,000,000	0.419	61.2%	5.0%	0.0%	9.5%	0.0%	0.0%	2.4%	0.0%	0.0%	0.0%	0.0%	76.6%	2.7 GHz	[Unknown]	func@0x291e70	[Unknown]	0
_PyObject_GetMethod	6.805s	23,392,000,000	14,160,000,000	1.652	13.0%	39.5%	12.4%	10.3%	5.1%	21.0%	43.6%	0.0%	0.0%	0.0%	1.3%	10.7%	3.4 GHz	[Unknown]	_PyObject_GetMethod	object.c	0
c10::impl::OperatorEntry::lookup	6.590s	17,968,000,000	13,552,000,000	1.326	27.1%	96.6%	7.6%	11.7%	0.8%	23.2%	49.3%	0.0%	0.0%	0.0%	0.8%	0.0%	2.7 GHz	[Unknown]	c10::impl::OperatorEntry::lookup(c10::DispatchKeySet) const	[Unknown]	0
__activate_page	6.510s	21,632,000,000	34,384,000,000	0.629	49.1%	8.0%	22.1%	13.2%	1.4%	0.0%	2.1%	0.0%	0.0%	0.0%	4.2%	16.5%	3.3 GHz	[Unknown]	__activate_page	[Unknown]	0
page_remove_rmap	6.430s	12,976,000,000	25,168,000,000	0.516	59.7%	4.9%	0.0%	17.3%	1.2%	0.0%	9.2%	0.0%	0.0%	0.0%	0.0%	35.5%	2.0 GHz	[Unknown]	page_remove_rmap	[Unknown]	0
PyObject_GetAttr	6.255s	22,032,000,000	13,152,000,000	1.675	13.2%	28.1%	18.7%	2.7%	3.4%	29.7%	37.4%	0.0%	0.0%	0.0%	2.7%	17.2%	3.5 GHz	[Unknown]	PyObject_GetAttr	object.c	0
func@0x175ac0	5.960s	14,640,000,000	20,960,000,000	0.698	55.8%	0.3%	0.0%	1.0%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.0%	84.7%	2.5 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
PyDict_GetItemWithError	5.920s	18,528,000,000	10,752,000,000	1.723	12.4%	24.9%	6.8%	14.6%	3.2%	30.3%	27.5%	12.7%	0.0%	0.0%	4.9%	10.9%	3.1 GHz	[Unknown]	PyDict_GetItemWithError	dictobject.c	0
func@0x36a860	5.920s	15,024,000,000	12,288,000,000	1.223	19.0%	10.1%	49.9%	16.0%	0.0%	6.0%	13.0%	0.0%	0.0%	0.0%	0.0%	1.0%	2.5 GHz	[Unknown]	func@0x36a860	[Unknown]	0
lookdict_split	5.865s	17,200,000,000	22,080,000,000	0.779	41.6%	34.1%	0.0%	0.0%	0.0%	20.0%	31.4%	0.0%	0.0%	0.0%	1.7%	12.2%	2.9 GHz	[Unknown]	lookdict_split	dictobject.c	0
jpeg_make_d_derived_tbl	5.745s	16,208,000,000	15,440,000,000	1.050	16.3%	29.0%	34.5%	8.3%	0.0%	0.0%	4.6%	0.0%	0.0%	0.0%	5.6%	8.1%	2.8 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
frame_dealloc	5.690s	19,456,000,000	21,056,000,000	0.924	26.1%	53.8%	25.0%	0.0%	0.8%	9.9%	33.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	frame_dealloc	frameobject.c	0
jpeg_idct_8x16	5.630s	23,040,000,000	67,184,000,000	0.343	87.6%	0.8%	0.0%	2.6%	0.0%	0.0%	23.4%	0.0%	0.0%	0.0%	0.7%	11.4%	4.1 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
