Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
free_pcppages_bulk	6.665s	22,336,000,000	41,440,000,000	0.539	52.0%	6.4%	12.8%	0.0%	12.8%	1.3%	11.4%	73.3%	0.0%	0.0%	2.0%	9.6%	3.4 GHz	[Unknown]	free_pcppages_bulk	[Unknown]	0
_PyObject_VectorcallTstate	6.505s	17,328,000,000	13,760,000,000	1.259	25.5%	43.1%	6.2%	15.6%	3.5%	0.0%	39.8%	0.0%	0.0%	0.0%	2.6%	8.9%	2.7 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
jpeg_idct_8x16	6.475s	19,072,000,000	69,760,000,000	0.273	84.2%	0.0%	0.0%	1.6%	0.0%	0.0%	31.5%	0.0%	0.0%	0.0%	0.0%	30.5%	2.9 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
PyDict_GetItemWithError	6.470s	13,760,000,000	6,784,000,000	2.028	20.3%	43.9%	21.6%	12.0%	0.0%	41.0%	61.0%	28.9%	0.0%	0.0%	5.5%	3.1%	2.1 GHz	[Unknown]	PyDict_GetItemWithError	dictobject.c	0
arena_map_is_used	6.465s	15,568,000,000	10,304,000,000	1.511	19.2%	45.2%	6.6%	21.2%	2.9%	14.5%	13.5%	0.0%	0.0%	0.0%	0.0%	5.8%	2.4 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
torch::FunctionSignature::parse	6.355s	18,592,000,000	8,208,000,000	2.265	8.3%	55.6%	25.4%	9.7%	0.0%	20.2%	50.0%	12.3%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	torch::FunctionSignature::parse(_object*, _object*, _object*, _object**, bool)	[Unknown]	0
_raw_spin_lock	6.085s	14,320,000,000	33,296,000,000	0.430	65.5%	63.2%	0.0%	17.8%	7.3%	11.5%	18.9%	0.0%	0.0%	0.0%	3.1%	0.0%	2.4 GHz	[Unknown]	_raw_spin_lock	[Unknown]	0
__set_page_dirty_no_writeback	5.835s	15,232,000,000	23,328,000,000	0.653	27.9%	20.5%	0.0%	20.7%	3.0%	0.0%	3.9%	0.0%	0.0%	0.0%	0.0%	11.4%	2.6 GHz	[Unknown]	__set_page_dirty_no_writeback	[Unknown]	0
__alloc_pages_nodemask	5.820s	15,824,000,000	31,952,000,000	0.495	51.8%	25.3%	18.1%	5.7%	4.7%	1.9%	5.7%	0.0%	0.0%	0.0%	1.9%	3.6%	2.7 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
malloc_consolidate	5.555s	16,064,000,000	6,528,000,000	2.461	12.8%	42.9%	6.5%	39.2%	5.6%	16.8%	27.1%	0.0%	0.0%	0.0%	0.0%	1.1%	2.9 GHz	[Unknown]	malloc_consolidate	malloc.c	0
ImagingJpegDecode	5.505s	15,216,000,000	17,712,000,000	0.859	40.1%	24.3%	8.1%	8.9%	0.0%	3.0%	12.8%	0.0%	0.0%	0.0%	0.0%	27.5%	2.8 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	5.365s	14,864,000,000	4,448,000,000	3.342	11.2%	70.1%	17.6%	19.2%	0.0%	7.1%	28.3%	0.0%	0.0%	0.0%	0.0%	0.7%	2.8 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
update_get_addr	5.265s	18,400,000,000	24,496,000,000	0.751	32.6%	42.6%	6.9%	8.2%	0.0%	8.2%	42.4%	0.0%	0.0%	0.0%	0.8%	9.2%	3.5 GHz	[Unknown]	update_get_addr	dl-tls.c	0
_PyRuntimeState_GetThreadState	5.095s	12,256,000,000	8,512,000,000	1.440	20.4%	48.6%	0.0%	14.7%	0.0%	0.0%	31.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
page_mapping	5.060s	16,064,000,000	18,288,000,000	0.878	44.0%	23.2%	0.0%	16.8%	0.0%	0.0%	0.9%	0.0%	0.0%	0.0%	0.0%	30.1%	3.2 GHz	[Unknown]	page_mapping	[Unknown]	0
page_add_file_rmap	5.045s	12,016,000,000	38,672,000,000	0.311	68.0%	20.0%	0.0%	10.0%	1.2%	2.5%	3.7%	0.0%	0.0%	0.0%	0.0%	28.3%	2.4 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
unlink_chunk	4.970s	11,312,000,000	4,016,000,000	2.817	10.1%	47.6%	17.0%	11.9%	5.3%	31.8%	29.2%	0.0%	0.0%	0.0%	0.0%	8.6%	2.3 GHz	[Unknown]	unlink_chunk	malloc.c	0
xas_store	4.930s	14,240,000,000	44,784,000,000	0.318	73.8%	39.0%	0.0%	7.4%	0.0%	0.0%	2.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	xas_store	[Unknown]	0
_copy	4.905s	11,408,000,000	3,088,000,000	3.694	10.5%	5.7%	6.0%	48.7%	27.6%	17.1%	76.3%	0.0%	0.0%	0.0%	60.5%	14.2%	2.3 GHz	[Unknown]	_copy	[Unknown]	0
PyVectorcall_Function	4.900s	10,352,000,000	9,296,000,000	1.114	18.4%	64.7%	23.6%	11.6%	0.0%	33.3%	55.1%	0.0%	0.0%	0.0%	1.4%	0.0%	2.1 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
call_function	4.895s	10,368,000,000	11,248,000,000	0.922	34.7%	63.3%	6.1%	0.0%	10.1%	13.0%	27.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	call_function	ceval.c	0
shmem_getpage_gfp	4.875s	19,824,000,000	20,320,000,000	0.976	38.5%	31.2%	20.5%	7.6%	0.0%	1.5%	0.0%	0.0%	0.0%	0.0%	12.9%	3.9%	4.1 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
get_page_from_freelist	4.860s	14,816,000,000	30,768,000,000	0.482	39.4%	25.0%	18.1%	5.1%	1.0%	1.0%	7.1%	0.0%	0.0%	0.0%	1.0%	14.3%	3.0 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
__GI_	4.840s	11,600,000,000	4,256,000,000	2.726	5.7%	44.8%	26.6%	6.5%	10.3%	20.7%	49.1%	0.0%	0.0%	0.0%	0.0%	10.6%	2.4 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
tupledealloc	4.785s	11,440,000,000	7,296,000,000	1.568	17.3%	44.6%	16.7%	6.6%	3.9%	5.2%	31.5%	0.0%	0.0%	0.0%	0.0%	1.6%	2.4 GHz	[Unknown]	tupledealloc	tupleobject.c	0
func@0x368860	4.765s	20,480,000,000	12,976,000,000	1.578	23.5%	0.0%	58.8%	0.7%	0.0%	0.0%	13.2%	0.0%	0.0%	0.0%	0.0%	18.8%	4.3 GHz	[Unknown]	func@0x368860	[Unknown]	0
process_data_simple_main	4.580s	9,456,000,000	13,856,000,000	0.682	47.2%	37.2%	45.9%	9.5%	0.0%	1.6%	34.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
kmem_cache_alloc	4.480s	7,888,000,000	1,280,000,000	6.162	4.7%	49.7%	14.0%	0.0%	22.8%	53.2%	36.1%	0.0%	0.0%	0.0%	1.9%	0.0%	1.8 GHz	[Unknown]	kmem_cache_alloc	[Unknown]	0
_PyUnicode_FromId	4.435s	12,880,000,000	7,168,000,000	1.797	14.2%	56.8%	16.1%	16.3%	21.0%	17.5%	15.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
_Py_Dealloc	4.340s	9,200,000,000	5,360,000,000	1.716	9.7%	62.2%	27.0%	0.0%	4.9%	14.7%	48.9%	0.0%	0.0%	0.0%	0.0%	0.7%	2.1 GHz	[Unknown]	_Py_Dealloc	object.c	0
jpeg_read_scanlines	4.270s	9,648,000,000	11,088,000,000	0.870	26.4%	32.8%	37.5%	10.9%	4.7%	0.0%	40.4%	0.0%	0.0%	0.0%	1.6%	2.4%	2.3 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
func@0x4e0260	4.180s	16,160,000,000	54,368,000,000	0.297	65.6%	0.0%	6.5%	0.0%	0.0%	0.0%	4.6%	0.0%	0.0%	0.0%	0.0%	27.9%	3.9 GHz	[Unknown]	func@0x4e0260	[Unknown]	0
unlock_page	4.180s	10,496,000,000	21,488,000,000	0.488	47.0%	56.7%	0.0%	22.9%	0.0%	0.0%	1.4%	0.0%	0.0%	0.0%	0.0%	1.5%	2.5 GHz	[Unknown]	unlock_page	[Unknown]	0
arena_map_get	4.100s	9,488,000,000	6,032,000,000	1.573	18.4%	59.7%	15.9%	22.1%	0.0%	17.4%	34.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	arena_map_get	obmalloc.c	0
tcache_get	4.090s	12,208,000,000	5,472,000,000	2.231	12.3%	53.1%	0.0%	18.4%	13.5%	23.3%	43.0%	0.0%	0.0%	0.0%	8.6%	0.0%	3.0 GHz	[Unknown]	tcache_get	malloc.c	0
slot_tp_getattr_hook	4.060s	6,976,000,000	7,952,000,000	0.877	33.6%	20.9%	0.5%	2.2%	0.0%	12.9%	32.3%	0.0%	0.0%	0.0%	0.0%	33.0%	1.7 GHz	[Unknown]	slot_tp_getattr_hook	typeobject.c	0
_raw_spin_lock_irqsave	4.045s	11,392,000,000	19,472,000,000	0.585	31.0%	15.0%	23.5%	32.9%	0.0%	15.8%	14.5%	0.0%	0.0%	0.0%	0.0%	6.1%	2.8 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
entry_SYSCALL_64	4.015s	7,888,000,000	0		3.9%	21.2%	4.8%	0.0%	3.8%	0.0%	41.8%	0.0%	0.0%	0.0%	0.0%	67.4%	2.0 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
_PyObject_GC_TRACK	3.980s	8,144,000,000	6,832,000,000	1.192	25.8%	61.6%	29.1%	22.1%	3.7%	12.9%	42.4%	0.0%	0.0%	0.0%	1.8%	0.0%	2.0 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
vgetargs1_impl	3.910s	9,984,000,000	6,128,000,000	1.629	14.2%	67.1%	6.2%	6.0%	0.0%	15.0%	30.0%	0.0%	0.0%	0.0%	0.0%	8.7%	2.6 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
at::TensorIteratorBase::compute_types	3.910s	9,920,000,000	5,584,000,000	1.777	7.1%	75.8%	6.8%	4.5%	1.5%	0.0%	60.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
generic_file_buffered_read	3.820s	9,264,000,000	3,136,000,000	2.954	14.9%	48.0%	7.2%	34.0%	9.7%	3.2%	17.8%	0.0%	0.0%	0.0%	22.7%	6.9%	2.4 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
shmem_add_to_page_cache	3.675s	11,312,000,000	26,560,000,000	0.426	39.7%	34.2%	9.1%	15.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	14.3%	3.1 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
ImagingAllocateArray	3.655s	9,344,000,000	32,000,000,000	0.292	48.5%	13.8%	2.6%	6.4%	0.0%	0.0%	28.9%	0.0%	0.0%	0.0%	1.6%	25.8%	2.6 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
__mod_zone_page_state	3.625s	14,000,000,000	34,512,000,000	0.406	79.2%	15.4%	0.0%	1.1%	0.0%	0.0%	2.1%	0.0%	0.0%	0.0%	0.0%	18.3%	3.9 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
_raw_spin_lock_irq	3.620s	13,440,000,000	10,448,000,000	1.286	21.1%	33.8%	19.5%	22.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	12.8%	3.7 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
__count_memcg_events	3.510s	12,464,000,000	11,040,000,000	1.129	30.5%	21.2%	0.0%	49.3%	4.8%	3.6%	4.8%	0.0%	0.0%	0.0%	0.0%	19.6%	3.6 GHz	[Unknown]	__count_memcg_events	[Unknown]	0
PyObject_IsTrue	3.490s	7,136,000,000	5,232,000,000	1.364	8.8%	73.1%	33.4%	25.2%	0.0%	31.5%	48.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0 GHz	[Unknown]	PyObject_IsTrue	object.c	0
sync_regs	3.490s	13,632,000,000	2,560,000,000	5.325	15.5%	48.0%	37.6%	6.6%	1.1%	0.0%	6.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	sync_regs	[Unknown]	0
do_user_addr_fault	3.385s	9,456,000,000	15,872,000,000	0.596	32.9%	53.5%	26.1%	7.9%	3.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.0%	2.8 GHz	[Unknown]	do_user_addr_fault	[Unknown]	0
_Py_CheckFunctionResult	3.375s	9,712,000,000	4,896,000,000	1.984	13.3%	59.1%	7.6%	23.2%	1.5%	9.3%	49.4%	0.0%	0.0%	0.0%	1.5%	4.7%	2.9 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
insertdict	3.350s	6,624,000,000	8,928,000,000	0.742	30.6%	45.9%	18.1%	2.3%	13.6%	4.5%	27.2%	0.0%	0.0%	0.0%	0.0%	4.1%	2.0 GHz	[Unknown]	insertdict	dictobject.c	0
alloc_set_pte	3.340s	9,808,000,000	18,960,000,000	0.517	66.5%	38.3%	0.0%	27.5%	0.0%	0.0%	3.1%	0.0%	0.0%	0.0%	0.0%	7.8%	2.9 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
pymalloc_free	3.315s	7,632,000,000	5,408,000,000	1.411	10.3%	61.1%	29.6%	0.0%	13.8%	13.8%	35.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	pymalloc_free	obmalloc.c	0
__GI___clock_gettime	3.285s	12,432,000,000	26,592,000,000	0.468	60.7%	2.2%	0.0%	3.6%	0.0%	0.0%	18.1%	0.0%	0.0%	0.0%	0.0%	25.0%	3.8 GHz	[Unknown]	__GI___clock_gettime	clock_gettime.c	0
shmem_fault	3.265s	9,520,000,000	9,120,000,000	1.044	23.2%	14.6%	0.0%	12.6%	1.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	46.4%	2.9 GHz	[Unknown]	shmem_fault	[Unknown]	0
ext4_mpage_readpages	3.250s	7,920,000,000	6,560,000,000	1.207	24.6%	38.0%	1.3%	13.3%	1.9%	5.7%	20.8%	0.0%	0.0%	0.0%	9.5%	17.5%	2.4 GHz	[Unknown]	ext4_mpage_readpages	[Unknown]	0
policy_nodemask	3.250s	7,952,000,000	2,720,000,000	2.924	8.1%	7.6%	0.0%	0.0%	0.0%	0.0%	13.2%	0.0%	0.0%	0.0%	83.0%	45.0%	2.4 GHz	[Unknown]	policy_nodemask	[Unknown]	0
PyObject_SetAttr	3.225s	7,216,000,000	4,848,000,000	1.488	8.7%	13.1%	3.7%	0.0%	10.4%	39.5%	60.3%	0.0%	0.0%	0.0%	2.1%	27.9%	2.2 GHz	[Unknown]	PyObject_SetAttr	object.c	0
__memcmp_avx2_movbe	3.170s	6,416,000,000	4,016,000,000	1.598	20.1%	98.6%	0.0%	2.3%	7.0%	21.0%	51.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
psi_task_change	3.080s	8,256,000,000	2,608,000,000	3.166	5.8%	43.5%	10.2%	29.1%	0.0%	27.3%	18.2%	0.0%	0.0%	0.0%	0.0%	15.6%	2.7 GHz	[Unknown]	psi_task_change	[Unknown]	0
vm_normal_page	3.065s	6,000,000,000	18,576,000,000	0.323	70.7%	10.3%	0.6%	10.0%	0.0%	0.0%	32.5%	0.0%	0.0%	0.0%	0.0%	15.0%	2.0 GHz	[Unknown]	vm_normal_page	[Unknown]	0
at::detail::_empty_generic<long>	3.040s	7,200,000,000	6,688,000,000	1.077	7.1%	62.9%	2.9%	20.8%	0.0%	16.7%	22.9%	0.0%	0.0%	0.0%	2.1%	0.0%	2.4 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
_PyObject_GC_UNTRACK	2.975s	6,128,000,000	2,720,000,000	2.253	3.0%	92.0%	37.4%	0.0%	2.4%	24.5%	41.6%	0.0%	0.0%	0.0%	4.9%	0.0%	2.1 GHz	[Unknown]	_PyObject_GC_UNTRACK	pycore_object.h	0
__errno_location	2.970s	7,808,000,000	1,760,000,000	4.436	3.0%	94.4%	32.3%	0.0%	7.7%	26.9%	80.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	__errno_location	errno-loc.c	0
syscall_return_via_sysret	2.885s	7,328,000,000	1,600,000,000	4.580	11.1%	11.9%	0.0%	2.0%	4.1%	0.0%	53.2%	0.0%	0.0%	0.0%	0.0%	69.4%	2.5 GHz	[Unknown]	syscall_return_via_sysret	[Unknown]	0
__strlen_avx2	2.880s	6,432,000,000	1,984,000,000	3.242	6.0%	84.3%	39.1%	0.0%	23.3%	14.0%	58.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	__strlen_avx2	strlen-avx2.S	0
percpu_counter_add_batch	2.850s	10,000,000,000	14,400,000,000	0.694	43.2%	46.8%	23.4%	13.5%	6.0%	1.5%	6.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	percpu_counter_add_batch	[Unknown]	0
up_read	2.830s	10,432,000,000	13,296,000,000	0.785	45.3%	51.6%	0.0%	21.6%	0.0%	0.0%	2.9%	0.0%	0.0%	0.0%	0.0%	12.6%	3.7 GHz	[Unknown]	up_read	[Unknown]	0
__libc_calloc	2.805s	6,656,000,000	2,704,000,000	2.462	7.0%	26.7%	0.0%	29.3%	0.0%	27.0%	18.0%	0.0%	0.0%	0.0%	2.3%	38.0%	2.4 GHz	[Unknown]	__libc_calloc	malloc.c	0
normalize_coeffs_8bpc	2.795s	8,176,000,000	28,192,000,000	0.290	97.2%	10.5%	11.0%	0.0%	0.0%	0.0%	40.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	normalize_coeffs_8bpc	[Unknown]	0
pybind11::cpp_function::dispatcher	2.770s	8,368,000,000	2,560,000,000	3.269	11.6%	76.7%	12.5%	3.6%	9.0%	17.9%	57.4%	0.0%	0.0%	0.0%	1.8%	0.2%	3.0 GHz	[Unknown]	pybind11::cpp_function::dispatcher(_object*, _object*, _object*)	[Unknown]	0
take_gil	2.770s	6,288,000,000	1,152,000,000	5.458	11.2%	83.7%	21.1%	4.8%	14.3%	14.3%	64.4%	0.0%	0.0%	0.0%	2.4%	0.0%	2.3 GHz	[Unknown]	take_gil	ceval_gil.h	0
xas_start	2.725s	7,440,000,000	14,768,000,000	0.504	52.2%	43.5%	28.6%	16.1%	6.0%	4.0%	8.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	xas_start	[Unknown]	0
__do_page_fault	2.715s	6,480,000,000	7,728,000,000	0.839	65.6%	29.7%	0.0%	0.0%	0.0%	6.9%	0.0%	0.0%	0.0%	0.0%	4.6%	17.0%	2.4 GHz	[Unknown]	__do_page_fault	[Unknown]	0
memcg_kmem_get_cache	2.695s	6,448,000,000	960,000,000	6.717	6.4%	21.9%	10.6%	16.3%	0.0%	58.2%	72.1%	0.0%	0.0%	0.0%	0.0%	11.0%	2.4 GHz	[Unknown]	memcg_kmem_get_cache	[Unknown]	0
_PyType_GetModuleByDef	2.660s	4,512,000,000	9,424,000,000	0.479	76.8%	41.2%	0.0%	0.0%	6.6%	13.3%	6.6%	0.0%	0.0%	0.0%	0.0%	0.0%	1.7 GHz	[Unknown]	_PyType_GetModuleByDef	typeobject.c	0
shmem_undo_range	2.595s	9,312,000,000	5,552,000,000	1.677	19.7%	27.0%	30.9%	4.8%	0.0%	0.0%	4.8%	0.0%	0.0%	0.0%	0.0%	20.4%	3.6 GHz	[Unknown]	shmem_undo_range	[Unknown]	0
__strcmp_avx2	2.585s	5,408,000,000	3,248,000,000	1.665	5.0%	47.5%	27.4%	0.0%	25.0%	27.7%	19.4%	0.0%	0.0%	0.0%	0.0%	7.8%	2.1 GHz	[Unknown]	__strcmp_avx2	strcmp-avx2.S	0
convertsimple	2.520s	4,784,000,000	4,960,000,000	0.965	27.0%	76.8%	1.6%	28.2%	0.0%	21.9%	53.3%	34.5%	0.0%	0.0%	0.0%	0.0%	1.9 GHz	[Unknown]	convertsimple	getargs.c	0
_raw_spin_unlock_irqrestore	2.510s	6,832,000,000	11,248,000,000	0.607	58.4%	24.6%	0.0%	13.2%	0.0%	0.0%	4.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	_raw_spin_unlock_irqrestore	[Unknown]	0
object_dealloc	2.450s	5,120,000,000	2,240,000,000	2.286	11.5%	63.4%	8.6%	17.6%	5.9%	14.6%	52.7%	0.0%	0.0%	0.0%	0.0%	8.5%	2.1 GHz	[Unknown]	object_dealloc	typeobject.c	0
func@0x1976c0	2.440s	7,024,000,000	30,224,000,000	0.232	57.3%	1.5%	0.0%	0.0%	0.0%	0.0%	17.1%	0.0%	0.0%	0.0%	0.0%	46.6%	2.9 GHz	[Unknown]	func@0x1976c0	[Unknown]	0
bilinear_filter	2.435s	6,384,000,000	16,512,000,000	0.387	42.2%	0.6%	0.0%	4.7%	0.0%	0.0%	23.5%	0.0%	0.0%	0.0%	2.3%	31.0%	2.6 GHz	[Unknown]	bilinear_filter	[Unknown]	0
__find_get_block	2.430s	5,504,000,000	1,280,000,000	4.300	7.8%	28.0%	15.6%	51.8%	0.0%	13.6%	87.2%	0.0%	100.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	__find_get_block	[Unknown]	0
func_descr_get	2.410s	6,576,000,000	3,760,000,000	1.749	10.8%	35.6%	26.9%	11.4%	2.3%	6.8%	41.1%	0.0%	0.0%	0.0%	0.0%	14.0%	2.7 GHz	[Unknown]	func_descr_get	_functoolsmodule.c	0
THPVariable_subclass_dealloc	2.400s	5,728,000,000	2,400,000,000	2.387	5.2%	46.0%	10.3%	0.0%	2.6%	7.9%	44.5%	0.0%	0.0%	0.0%	2.6%	0.0%	2.4 GHz	[Unknown]	THPVariable_subclass_dealloc(_object*)	[Unknown]	0
find_get_entries	2.375s	8,672,000,000	13,904,000,000	0.624	46.2%	19.0%	0.0%	10.4%	0.0%	17.3%	13.8%	0.0%	0.0%	0.0%	0.0%	22.3%	3.7 GHz	[Unknown]	find_get_entries	[Unknown]	0
unicode_dealloc	2.365s	4,192,000,000	2,624,000,000	1.598	33.4%	82.4%	24.0%	25.0%	10.7%	7.2%	14.3%	0.0%	0.0%	0.0%	0.0%	100.0%	1.8 GHz	[Unknown]	unicode_dealloc	unicodeobject.c	0
at::TensorIteratorBase::fast_set_up	2.350s	6,384,000,000	3,360,000,000	1.900	7.7%	70.5%	20.9%	35.2%	7.0%	7.0%	44.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	at::TensorIteratorBase::fast_set_up(at::TensorIteratorConfig const&)	[Unknown]	0
at::native::_to_copy	2.340s	5,936,000,000	2,208,000,000	2.688	8.5%	49.7%	12.3%	5.1%	0.0%	0.0%	35.4%	0.0%	0.0%	0.0%	0.0%	7.4%	2.5 GHz	[Unknown]	at::native::_to_copy(at::Tensor const&, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, bool, c10::optional<c10::MemoryFormat>)	[Unknown]	0
activate_page	2.315s	6,352,000,000	14,624,000,000	0.434	100.0%	44.0%	0.0%	7.1%	0.0%	0.0%	2.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	activate_page	[Unknown]	0
PyType_HasFeature	2.305s	5,808,000,000	5,264,000,000	1.103	7.2%	25.6%	12.0%	2.6%	0.0%	33.6%	43.9%	33.8%	0.0%	0.0%	0.0%	19.7%	2.5 GHz	[Unknown]	PyType_HasFeature	object.h	0
__fget_light	2.300s	4,320,000,000	1,072,000,000	4.030	9.3%	75.0%	1.9%	3.5%	24.3%	27.8%	20.8%	0.0%	0.0%	0.0%	0.0%	2.2%	1.9 GHz	[Unknown]	__fget_light	[Unknown]	0
dict_dealloc	2.275s	6,640,000,000	2,080,000,000	3.192	6.0%	30.7%	8.4%	0.0%	4.5%	29.4%	33.9%	0.0%	0.0%	0.0%	0.0%	40.2%	2.9 GHz	[Unknown]	dict_dealloc	dictobject.c	0
at::native::copy_impl	2.260s	7,088,000,000	2,048,000,000	3.461	7.0%	100.0%	20.9%	2.1%	8.5%	12.7%	44.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	at::native::copy_impl(at::Tensor&, at::Tensor const&, bool)	[Unknown]	0
find_get_entry	2.245s	7,568,000,000	11,152,000,000	0.679	41.4%	39.5%	9.5%	23.8%	0.0%	13.1%	23.8%	0.0%	0.0%	0.0%	7.9%	0.3%	3.4 GHz	[Unknown]	find_get_entry	[Unknown]	0
page_cache_free_page.isra.0	2.245s	8,016,000,000	3,504,000,000	2.288	19.0%	15.1%	34.1%	9.4%	0.0%	0.0%	3.7%	0.0%	0.0%	0.0%	1.9%	24.5%	3.6 GHz	[Unknown]	page_cache_free_page.isra.0	[Unknown]	0
fault_dirty_shared_page	2.200s	5,488,000,000	16,960,000,000	0.324	74.7%	79.1%	0.0%	10.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	fault_dirty_shared_page	[Unknown]	0
__d_lookup_rcu	2.195s	5,056,000,000	1,120,000,000	4.514	4.5%	12.6%	0.0%	44.5%	0.0%	14.8%	83.1%	70.1%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	__d_lookup_rcu	[Unknown]	0
__GI___pthread_once	2.170s	7,200,000,000	17,872,000,000	0.403	90.2%	10.4%	0.0%	2.1%	0.0%	4.2%	8.3%	0.0%	0.0%	0.0%	0.0%	60.7%	3.3 GHz	[Unknown]	__GI___pthread_once	pthread_once.c	0
mem_cgroup_throttle_swaprate	2.160s	8,176,000,000	6,880,000,000	1.188	26.2%	21.4%	16.5%	3.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	31.2%	15.2%	3.8 GHz	[Unknown]	mem_cgroup_throttle_swaprate	[Unknown]	0
xas_clear_mark	2.150s	10,384,000,000	24,080,000,000	0.431	54.2%	37.5%	0.0%	0.0%	0.0%	0.0%	1.4%	28.9%	0.0%	0.0%	0.0%	23.6%	4.8 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
at::TensorIteratorBase::build	2.150s	5,456,000,000	2,912,000,000	1.874	21.8%	72.2%	4.2%	5.5%	5.5%	8.2%	33.0%	0.0%	0.0%	0.0%	0.0%	1.2%	2.5 GHz	[Unknown]	at::TensorIteratorBase::build(at::TensorIteratorConfig&)	[Unknown]	0
