Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
frame_dealloc	5.425s	17,168,000,000	23,616,000,000	0.727	21.4%	48.5%	23.6%	9.6%	0.0%	14.9%	31.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	frame_dealloc	frameobject.c	0
_PyObject_VectorcallTstate	5.420s	17,264,000,000	14,784,000,000	1.168	17.1%	52.3%	13.1%	0.0%	26.1%	0.0%	44.3%	0.0%	0.0%	0.0%	3.5%	7.1%	3.2 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
__set_page_dirty_no_writeback	5.410s	12,800,000,000	20,352,000,000	0.629	42.8%	31.0%	0.0%	16.4%	0.0%	0.0%	1.2%	0.0%	0.0%	0.0%	0.0%	21.3%	2.4 GHz	[Unknown]	__set_page_dirty_no_writeback	[Unknown]	0
PyDict_GetItemWithError	5.310s	14,480,000,000	10,704,000,000	1.353	14.6%	39.0%	19.8%	4.1%	15.5%	33.7%	37.3%	0.0%	0.0%	0.0%	12.4%	6.3%	2.7 GHz	[Unknown]	PyDict_GetItemWithError	dictobject.c	0
page_mapping	5.140s	11,984,000,000	16,592,000,000	0.722	56.5%	41.3%	0.0%	30.0%	1.3%	0.0%	3.8%	0.0%	0.0%	0.0%	0.0%	7.2%	2.3 GHz	[Unknown]	page_mapping	[Unknown]	0
_copy	5.055s	15,712,000,000	3,648,000,000	4.307	7.0%	4.6%	4.1%	28.6%	15.3%	18.1%	50.6%	0.0%	0.0%	0.0%	66.8%	4.7%	3.1 GHz	[Unknown]	_copy	[Unknown]	0
func@0x175ac0	4.940s	14,176,000,000	13,152,000,000	1.078	35.6%	0.0%	0.0%	6.3%	0.0%	0.0%	1.1%	0.0%	0.0%	0.0%	0.0%	92.4%	2.9 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
_raw_spin_lock	4.865s	19,632,000,000	25,600,000,000	0.767	33.9%	38.5%	0.0%	16.0%	0.0%	0.0%	18.3%	0.0%	0.0%	0.0%	3.1%	15.1%	4.0 GHz	[Unknown]	_raw_spin_lock	[Unknown]	0
malloc_consolidate	4.820s	15,152,000,000	7,616,000,000	1.989	9.7%	39.5%	15.0%	22.8%	11.9%	13.5%	39.6%	16.1%	0.0%	0.0%	0.0%	1.8%	3.1 GHz	[Unknown]	malloc_consolidate	malloc.c	0
_PyFunction_Vectorcall	4.650s	14,816,000,000	5,456,000,000	2.716	9.6%	30.8%	28.9%	0.0%	17.2%	34.4%	43.5%	35.2%	0.0%	0.0%	26.3%	13.6%	3.2 GHz	[Unknown]	_PyFunction_Vectorcall	call.c	0
_PyUnicode_FromId	4.555s	14,080,000,000	11,200,000,000	1.257	14.9%	51.6%	13.3%	0.0%	0.0%	41.5%	27.7%	13.8%	0.0%	0.0%	0.0%	4.1%	3.1 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
jpeg_make_d_derived_tbl	4.550s	16,208,000,000	18,000,000,000	0.900	27.9%	27.3%	16.7%	6.5%	0.9%	0.0%	2.8%	0.0%	0.0%	0.0%	6.5%	11.9%	3.6 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
_PyRuntimeState_GetThreadState	4.295s	12,912,000,000	14,096,000,000	0.916	18.1%	61.4%	23.1%	0.0%	8.1%	19.7%	24.4%	0.0%	0.0%	0.0%	1.2%	0.0%	3.0 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	4.240s	12,544,000,000	5,744,000,000	2.184	16.9%	83.2%	4.0%	31.1%	0.0%	9.6%	37.1%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
unlink_chunk	4.170s	13,808,000,000	3,616,000,000	3.819	4.8%	66.6%	25.3%	0.0%	13.0%	18.0%	39.1%	28.4%	0.0%	0.0%	1.1%	0.3%	3.3 GHz	[Unknown]	unlink_chunk	malloc.c	0
xas_store	4.160s	13,856,000,000	42,784,000,000	0.324	85.7%	33.4%	0.0%	5.4%	0.0%	0.0%	4.3%	0.0%	0.0%	0.0%	0.0%	11.6%	3.3 GHz	[Unknown]	xas_store	[Unknown]	0
update_get_addr	4.135s	14,896,000,000	22,480,000,000	0.663	42.7%	42.0%	0.0%	7.0%	0.0%	7.0%	37.3%	0.0%	0.0%	0.0%	0.0%	11.8%	3.6 GHz	[Unknown]	update_get_addr	dl-tls.c	0
tcache_get	4.030s	12,496,000,000	7,392,000,000	1.690	13.8%	100.0%	3.0%	6.0%	8.4%	46.8%	36.0%	12.0%	0.0%	0.0%	4.8%	0.0%	3.1 GHz	[Unknown]	tcache_get	malloc.c	0
page_add_file_rmap	3.995s	12,704,000,000	32,528,000,000	0.391	84.5%	19.4%	0.0%	7.1%	5.9%	2.4%	2.4%	0.0%	0.0%	0.0%	0.0%	15.4%	3.2 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
__GI_	3.980s	13,040,000,000	3,696,000,000	3.528	8.0%	38.7%	11.9%	4.6%	12.7%	23.0%	44.9%	0.0%	0.0%	0.0%	0.0%	19.4%	3.3 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
find_get_entries	3.905s	14,608,000,000	17,232,000,000	0.848	29.0%	7.9%	0.0%	3.1%	6.2%	22.2%	8.2%	73.8%	57.2%	0.0%	0.0%	27.0%	3.7 GHz	[Unknown]	find_get_entries	[Unknown]	0
arena_map_is_used	3.875s	11,648,000,000	10,992,000,000	1.060	25.5%	61.6%	25.5%	14.2%	7.7%	9.0%	16.7%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
__alloc_pages_nodemask	3.830s	15,600,000,000	23,680,000,000	0.659	47.2%	21.9%	24.6%	8.7%	2.9%	1.0%	1.9%	0.0%	0.0%	0.0%	0.0%	4.5%	4.1 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
PyVectorcall_Function	3.755s	12,752,000,000	8,816,000,000	1.446	21.2%	53.8%	4.2%	15.3%	1.2%	22.3%	35.3%	0.0%	0.0%	0.0%	1.2%	4.7%	3.4 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
sync_regs	3.710s	11,792,000,000	3,696,000,000	3.190	14.3%	48.3%	31.9%	10.2%	1.3%	0.0%	8.9%	0.0%	0.0%	0.0%	0.0%	3.2%	3.2 GHz	[Unknown]	sync_regs	[Unknown]	0
jpeg_read_scanlines	3.605s	8,608,000,000	15,872,000,000	0.542	39.1%	24.1%	43.2%	10.5%	5.2%	0.0%	15.7%	0.0%	0.0%	0.0%	1.7%	0.0%	2.4 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
_raw_spin_lock_irqsave	3.595s	11,472,000,000	11,984,000,000	0.957	34.6%	25.6%	17.3%	39.2%	3.9%	0.0%	13.1%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
at::TensorIteratorBase::compute_types	3.590s	12,656,000,000	4,992,000,000	2.535	9.7%	66.7%	5.8%	4.7%	0.0%	0.0%	24.9%	0.0%	0.0%	0.0%	0.0%	14.5%	3.5 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
unlock_page	3.585s	11,248,000,000	21,200,000,000	0.531	52.6%	53.2%	0.0%	28.0%	0.0%	0.0%	5.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	unlock_page	[Unknown]	0
shmem_add_to_page_cache	3.545s	12,624,000,000	24,208,000,000	0.521	42.4%	30.9%	0.0%	16.6%	2.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	24.4%	3.6 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
__mod_zone_page_state	3.525s	11,680,000,000	34,112,000,000	0.342	88.3%	8.1%	0.0%	10.3%	3.9%	0.0%	1.3%	0.0%	0.0%	0.0%	2.6%	8.4%	3.3 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
__count_memcg_events	3.515s	13,856,000,000	8,352,000,000	1.659	30.1%	15.6%	0.0%	32.5%	2.2%	13.0%	2.2%	0.0%	0.0%	0.0%	0.0%	16.3%	3.9 GHz	[Unknown]	__count_memcg_events	[Unknown]	0
tupledealloc	3.460s	11,984,000,000	9,632,000,000	1.244	9.5%	38.4%	8.3%	18.8%	0.0%	16.3%	23.8%	0.0%	0.0%	0.0%	1.3%	0.0%	3.5 GHz	[Unknown]	tupledealloc	tupleobject.c	0
_raw_spin_lock_irq	3.430s	13,376,000,000	7,712,000,000	1.734	30.5%	42.8%	6.5%	15.7%	0.0%	0.0%	1.1%	0.0%	0.0%	0.0%	0.0%	14.4%	3.9 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
alloc_set_pte	3.385s	10,272,000,000	20,000,000,000	0.514	57.2%	40.1%	0.0%	24.8%	1.5%	0.0%	4.4%	0.0%	0.0%	0.0%	0.0%	12.0%	3.0 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
vgetargs1_impl	3.330s	10,304,000,000	7,840,000,000	1.314	6.8%	60.0%	28.1%	8.7%	4.4%	18.9%	13.1%	0.0%	0.0%	0.0%	0.0%	1.6%	3.1 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
entry_SYSCALL_64	3.330s	11,616,000,000	208,000,000	55.846	5.7%	16.0%	6.7%	0.0%	1.3%	0.0%	31.0%	0.0%	0.0%	0.0%	0.0%	67.1%	3.5 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
_PyObject_GC_TRACK	3.260s	9,872,000,000	9,696,000,000	1.018	24.7%	51.3%	27.4%	25.8%	4.6%	9.1%	25.8%	0.0%	0.0%	0.0%	1.5%	0.8%	3.0 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
policy_nodemask	3.165s	9,360,000,000	3,232,000,000	2.896	9.3%	3.0%	0.8%	0.0%	0.0%	0.0%	3.2%	0.0%	0.0%	0.0%	100.0%	44.8%	3.0 GHz	[Unknown]	policy_nodemask	[Unknown]	0
percpu_counter_add_batch	3.150s	9,728,000,000	13,552,000,000	0.718	34.8%	46.4%	16.0%	1.5%	0.0%	9.3%	3.1%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	percpu_counter_add_batch	[Unknown]	0
ImagingJpegDecode	3.075s	13,200,000,000	17,712,000,000	0.745	49.4%	23.3%	11.2%	18.2%	2.3%	2.3%	12.5%	0.0%	0.0%	0.0%	0.0%	6.6%	4.3 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
syscall_return_via_sysret	3.020s	8,112,000,000	1,200,000,000	6.760	12.3%	25.1%	0.5%	3.7%	0.0%	0.0%	22.2%	0.0%	0.0%	0.0%	0.0%	54.0%	2.7 GHz	[Unknown]	syscall_return_via_sysret	[Unknown]	0
__memcmp_avx2_movbe	2.990s	10,592,000,000	5,008,000,000	2.115	5.2%	54.2%	14.1%	0.0%	12.7%	3.1%	39.7%	0.0%	0.0%	0.0%	0.0%	18.8%	3.5 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
PyObject_SetAttr	2.965s	9,328,000,000	5,648,000,000	1.652	9.9%	37.3%	22.2%	8.0%	0.0%	46.6%	33.8%	38.6%	0.0%	0.0%	4.8%	12.6%	3.1 GHz	[Unknown]	PyObject_SetAttr	object.c	0
activate_page	2.965s	9,712,000,000	14,304,000,000	0.679	50.7%	14.9%	24.2%	6.2%	0.0%	0.0%	9.3%	0.0%	0.0%	0.0%	0.0%	7.5%	3.3 GHz	[Unknown]	activate_page	[Unknown]	0
ImagingPaste	2.960s	11,728,000,000	3,584,000,000	3.272	13.8%	5.1%	0.0%	26.9%	28.1%	10.2%	40.9%	0.0%	0.0%	0.0%	38.4%	15.4%	4.0 GHz	[Unknown]	ImagingPaste	[Unknown]	0
PyObject_IsTrue	2.955s	8,848,000,000	3,840,000,000	2.304	8.8%	54.5%	11.6%	0.0%	11.9%	15.3%	27.1%	39.0%	0.0%	0.0%	0.0%	16.2%	3.0 GHz	[Unknown]	PyObject_IsTrue	object.c	0
do_user_addr_fault	2.920s	10,416,000,000	13,536,000,000	0.770	41.2%	58.8%	23.7%	8.6%	0.0%	2.9%	4.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	do_user_addr_fault	[Unknown]	0
call_function	2.895s	10,384,000,000	12,080,000,000	0.860	34.8%	67.1%	0.0%	1.4%	1.4%	14.4%	26.0%	40.0%	0.0%	0.0%	0.0%	7.4%	3.6 GHz	[Unknown]	call_function	ceval.c	0
at::detail::_empty_generic<long>	2.885s	7,600,000,000	7,712,000,000	0.985	17.4%	67.4%	4.1%	23.7%	5.9%	5.9%	39.5%	0.0%	0.0%	0.0%	0.0%	2.4%	2.6 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
up_read	2.845s	10,320,000,000	12,592,000,000	0.820	65.0%	81.8%	0.0%	21.8%	1.5%	0.0%	1.5%	0.0%	0.0%	0.0%	0.0%	10.9%	3.6 GHz	[Unknown]	up_read	[Unknown]	0
_Py_CheckFunctionResult	2.835s	8,880,000,000	6,560,000,000	1.354	13.8%	43.4%	9.9%	20.3%	0.0%	22.0%	25.3%	0.0%	0.0%	0.0%	0.0%	3.5%	3.1 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
do_numa_page	2.710s	10,112,000,000	5,152,000,000	1.963	7.0%	10.4%	7.3%	0.0%	10.4%	0.0%	38.6%	100.0%	0.0%	0.0%	0.0%	35.7%	3.7 GHz	[Unknown]	do_numa_page	[Unknown]	0
_Py_Dealloc	2.705s	9,648,000,000	5,856,000,000	1.648	12.8%	47.3%	12.6%	0.0%	4.7%	7.0%	28.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	_Py_Dealloc	object.c	0
xas_clear_mark	2.685s	9,040,000,000	20,320,000,000	0.445	47.4%	27.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	19.6%	3.4 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
find_get_entry	2.680s	9,344,000,000	8,400,000,000	1.112	23.8%	27.6%	1.9%	9.6%	0.0%	4.4%	20.9%	0.0%	0.0%	0.0%	4.8%	10.3%	3.5 GHz	[Unknown]	find_get_entry	[Unknown]	0
ImagingAllocateArray	2.675s	11,696,000,000	36,960,000,000	0.316	51.9%	10.5%	6.2%	1.3%	1.3%	0.0%	5.1%	0.0%	0.0%	0.0%	2.6%	20.0%	4.4 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
shmem_alloc_and_acct_page	2.670s	9,376,000,000	13,904,000,000	0.674	24.0%	8.2%	0.0%	9.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	28.8%	0.0%	3.5 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
pybind11::cpp_function::dispatcher	2.620s	6,144,000,000	4,304,000,000	1.428	13.4%	100.0%	0.0%	12.2%	0.0%	43.9%	29.3%	0.0%	0.0%	0.0%	2.4%	0.0%	2.3 GHz	[Unknown]	pybind11::cpp_function::dispatcher(_object*, _object*, _object*)	[Unknown]	0
psi_task_change	2.595s	5,424,000,000	2,528,000,000	2.146	13.6%	49.6%	20.1%	0.0%	11.1%	20.0%	36.0%	0.0%	0.0%	0.0%	2.8%	7.2%	2.1 GHz	[Unknown]	psi_task_change	[Unknown]	0
__d_lookup_rcu	2.505s	7,536,000,000	32,000,000	235.500	1.4%	9.5%	8.6%	0.0%	23.9%	13.4%	63.7%	0.0%	43.2%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	__d_lookup_rcu	[Unknown]	0
shmem_undo_range	2.500s	9,120,000,000	4,048,000,000	2.253	27.2%	29.0%	23.3%	8.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	16.2%	3.6 GHz	[Unknown]	shmem_undo_range	[Unknown]	0
__errno_location	2.485s	8,672,000,000	2,416,000,000	3.589	4.9%	67.7%	14.7%	1.7%	0.0%	50.2%	48.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	__errno_location	errno-loc.c	0
normalize_coeffs_8bpc	2.480s	7,344,000,000	29,328,000,000	0.250	100.0%	11.3%	46.0%	4.1%	0.0%	0.0%	30.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	normalize_coeffs_8bpc	[Unknown]	0
arena_map_get	2.480s	9,040,000,000	6,272,000,000	1.441	26.5%	51.7%	3.1%	1.7%	6.6%	16.6%	34.8%	0.0%	0.0%	0.0%	0.0%	11.6%	3.6 GHz	[Unknown]	arena_map_get	obmalloc.c	0
at::TensorIteratorBase::fast_set_up	2.465s	6,640,000,000	2,736,000,000	2.427	20.7%	95.9%	0.0%	27.1%	11.3%	11.3%	29.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	at::TensorIteratorBase::fast_set_up(at::TensorIteratorConfig const&)	[Unknown]	0
process_data_simple_main	2.465s	8,736,000,000	15,296,000,000	0.571	33.0%	22.4%	21.8%	6.9%	0.0%	1.7%	10.3%	0.0%	0.0%	0.0%	0.0%	22.7%	3.5 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
free_pages_and_swap_cache	2.460s	6,592,000,000	5,744,000,000	1.148	19.0%	0.0%	0.0%	4.6%	9.1%	18.2%	34.1%	0.0%	0.0%	0.0%	0.0%	48.1%	2.7 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
slot_tp_getattr_hook	2.435s	7,072,000,000	8,656,000,000	0.817	41.3%	30.8%	16.0%	4.2%	2.1%	23.3%	29.7%	0.0%	0.0%	0.0%	2.1%	11.9%	2.9 GHz	[Unknown]	slot_tp_getattr_hook	typeobject.c	0
shmem_fault	2.420s	10,240,000,000	7,792,000,000	1.314	33.4%	25.7%	2.9%	19.0%	1.5%	0.0%	1.5%	0.0%	0.0%	0.0%	0.0%	28.5%	4.2 GHz	[Unknown]	shmem_fault	[Unknown]	0
__do_page_fault	2.410s	7,504,000,000	7,424,000,000	1.011	75.5%	42.7%	0.0%	0.0%	4.0%	4.0%	10.0%	0.0%	0.0%	0.0%	2.0%	3.1%	3.1 GHz	[Unknown]	__do_page_fault	[Unknown]	0
vm_normal_page	2.395s	3,440,000,000	12,688,000,000	0.271	100.0%	10.9%	0.0%	8.7%	13.1%	0.0%	48.0%	0.0%	0.0%	0.0%	0.0%	6.8%	1.4 GHz	[Unknown]	vm_normal_page	[Unknown]	0
xas_start	2.390s	8,064,000,000	13,792,000,000	0.585	41.0%	32.5%	30.8%	9.3%	0.0%	16.7%	9.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	xas_start	[Unknown]	0
__libc_calloc	2.315s	8,880,000,000	3,424,000,000	2.593	7.2%	37.5%	0.0%	11.8%	10.1%	10.1%	11.8%	0.0%	0.0%	0.0%	20.3%	18.2%	3.8 GHz	[Unknown]	__libc_calloc	malloc.c	0
take_gil	2.305s	6,912,000,000	1,184,000,000	5.838	10.4%	71.4%	10.4%	26.0%	0.0%	19.5%	43.4%	0.0%	0.0%	0.0%	0.0%	1.7%	3.0 GHz	[Unknown]	take_gil	ceval_gil.h	0
get_page_from_freelist	2.280s	8,592,000,000	10,736,000,000	0.800	41.2%	24.4%	47.2%	7.0%	3.5%	3.5%	3.5%	0.0%	0.0%	0.0%	5.2%	0.0%	3.8 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
pymalloc_free	2.260s	6,480,000,000	6,240,000,000	1.038	29.5%	73.5%	18.4%	25.5%	0.0%	30.1%	46.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	pymalloc_free	obmalloc.c	0
mem_cgroup_throttle_swaprate	2.255s	8,096,000,000	3,472,000,000	2.332	20.2%	33.7%	47.8%	3.7%	0.0%	3.7%	1.9%	0.0%	0.0%	0.0%	13.0%	0.0%	3.6 GHz	[Unknown]	mem_cgroup_throttle_swaprate	[Unknown]	0
_PyObject_GC_UNTRACK	2.185s	7,648,000,000	4,736,000,000	1.615	16.1%	54.8%	9.5%	21.6%	0.0%	19.6%	15.7%	0.0%	0.0%	0.0%	2.0%	0.0%	3.5 GHz	[Unknown]	_PyObject_GC_UNTRACK	pycore_object.h	0
down_read_trylock	2.150s	6,896,000,000	11,552,000,000	0.597	76.1%	28.5%	0.0%	19.6%	2.2%	0.0%	4.4%	0.0%	0.0%	0.0%	0.0%		3.2 GHz	[Unknown]	down_read_trylock	[Unknown]	0
operator new	2.110s	4,992,000,000	2,384,000,000	2.094	8.6%	100.0%	13.2%	9.0%	15.0%	0.0%	24.0%	0.0%	0.0%	0.0%	3.0%	0.0%	2.4 GHz	[Unknown]	operator new(unsigned long)	new_op.cc	0
insertdict	2.105s	7,024,000,000	8,528,000,000	0.824	36.8%	60.9%	0.5%	10.7%	0.0%	23.5%	19.2%	0.0%	0.0%	0.0%	0.0%	1.0%	3.3 GHz	[Unknown]	insertdict	dictobject.c	0
PyType_HasFeature	2.010s	4,576,000,000	4,560,000,000	1.004	19.5%	51.1%	0.0%	6.6%	9.8%	12.9%	29.5%	48.9%	75.8%	0.0%	0.0%	5.6%	2.3 GHz	[Unknown]	PyType_HasFeature	object.h	0
_raw_spin_unlock_irqrestore	2.000s	6,704,000,000	11,024,000,000	0.608	72.4%	26.5%	0.0%	20.1%	0.0%	0.0%	6.7%	0.0%	0.0%	0.0%	0.0%	35.8%	3.4 GHz	[Unknown]	_raw_spin_unlock_irqrestore	[Unknown]	0
at::native::copy_impl	1.980s	7,200,000,000	2,784,000,000	2.586	3.8%	93.2%	9.2%	2.1%	22.9%	6.3%	25.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	at::native::copy_impl(at::Tensor&, at::Tensor const&, bool)	[Unknown]	0
shmem_pseudo_vma_init	1.980s	7,184,000,000	8,192,000,000	0.877	73.0%	11.9%	0.0%	0.0%	2.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	61.9%	3.6 GHz	[Unknown]	shmem_pseudo_vma_init	[Unknown]	0
func@0x368860	1.940s	5,136,000,000	16,000,000	321.000	0.0%	0.0%	9.9%	5.8%	0.0%	0.0%	2.9%	0.0%	0.0%	0.0%	0.0%	54.1%	2.6 GHz	[Unknown]	func@0x368860	[Unknown]	0
vmacache_find	1.935s	5,776,000,000	9,200,000,000	0.628	36.5%	60.6%	33.4%	0.0%	10.4%	7.8%	15.6%	0.0%	0.0%	0.0%	0.0%	12.2%	3.0 GHz	[Unknown]	vmacache_find	[Unknown]	0
dict_dealloc	1.915s	5,920,000,000	1,600,000,000	3.700	10.6%	74.5%	28.1%	0.0%	7.6%	22.8%	17.7%	0.0%	0.0%	0.0%	2.5%	0.0%	3.1 GHz	[Unknown]	dict_dealloc	dictobject.c	0
LogAPIUsageOnceFromPython	1.880s	7,552,000,000	1,488,000,000	5.075	0.0%	20.7%	8.0%	0.0%	19.9%	35.8%	23.8%	0.0%	0.0%	0.0%	0.0%	19.4%	4.0 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
_PyObject_LookupSpecial	1.870s	4,656,000,000	2,560,000,000	1.819	28.5%	100.0%	5.0%	22.6%	0.0%	32.2%	48.3%	0.0%	0.0%	0.0%	6.4%	0.0%	2.5 GHz	[Unknown]	_PyObject_LookupSpecial	typeobject.c	0
lock_page_memcg	1.815s	4,304,000,000	10,096,000,000	0.426	37.5%	22.3%	20.7%	17.4%	0.0%	0.0%	10.5%	0.0%	0.0%	0.0%	0.0%	11.4%	2.4 GHz	[Unknown]	lock_page_memcg	[Unknown]	0
PyObject_GetItem	1.815s	5,040,000,000	7,328,000,000	0.688	48.0%	55.6%	16.0%	20.8%	0.0%	17.9%	11.9%	0.0%	0.0%	0.0%	0.0%	19.5%	2.8 GHz	[Unknown]	PyObject_GetItem	abstract.c	0
__GI___clock_gettime	1.810s	4,560,000,000	11,952,000,000	0.382	46.6%	5.1%	0.0%	6.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	82.1%	2.5 GHz	[Unknown]	__GI___clock_gettime	clock_gettime.c	0
__find_get_block	1.810s	6,400,000,000	1,200,000,000	5.333	3.7%	25.8%	4.2%	4.7%	0.0%	9.4%	72.7%	0.0%	0.0%	0.0%	0.0%	27.4%	3.5 GHz	[Unknown]	__find_get_block	[Unknown]	0
object_dealloc	1.800s	5,296,000,000	528,000,000	10.030	7.5%	66.3%	23.9%	17.0%	2.8%	11.3%	28.3%	0.0%	0.0%	0.0%	0.0%	0.4%	2.9 GHz	[Unknown]	object_dealloc	typeobject.c	0
__pthread_cond_signal	1.775s	4,688,000,000	3,088,000,000	1.518	12.0%	63.5%	12.0%	12.8%	0.0%	0.0%	48.0%	0.0%	0.0%	0.0%	0.0%	2.1%	2.6 GHz	[Unknown]	__pthread_cond_signal	pthread_cond_signal.c	0
at::TensorIteratorBase::build	1.770s	5,744,000,000	4,912,000,000	1.169	8.1%	98.7%	11.0%	15.7%	0.0%	15.7%	31.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	at::TensorIteratorBase::build(at::TensorIteratorConfig&)	[Unknown]	0
c10::TensorImpl::set_sizes_and_strides	1.760s	4,864,000,000	3,376,000,000	1.441	12.3%	58.2%	8.2%	3.1%	0.0%	0.0%	24.7%	0.0%	0.0%	0.0%	0.0%	18.2%	2.8 GHz	[Unknown]	c10::TensorImpl::set_sizes_and_strides(c10::ArrayRef<long>, c10::ArrayRef<long>, c10::optional<long>)	[Unknown]	0
dict_subscript	1.750s	4,064,000,000	1,632,000,000	2.490	6.0%	72.1%	27.5%	0.0%	7.4%	0.0%	18.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	dict_subscript	dictobject.c	0
listiter_next	1.745s	4,720,000,000	1,216,000,000	3.882	1.2%	39.1%	20.8%	31.8%	0.0%	35.0%	44.5%	0.0%	0.0%	0.0%	3.2%	0.0%	2.7 GHz	[Unknown]	listiter_next	listobject.c	0
mem_cgroup_update_lru_size	1.735s	6,064,000,000	14,624,000,000	0.415	63.7%	18.1%	0.0%	7.4%	4.9%	0.0%	4.9%	0.0%	0.0%	0.0%	0.0%	18.5%	3.5 GHz	[Unknown]	mem_cgroup_update_lru_size	[Unknown]	0
__cancel_dirty_page	1.730s	5,952,000,000	21,376,000,000	0.278	61.9%	14.4%	0.0%	10.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	46.1%	3.4 GHz	[Unknown]	__cancel_dirty_page	[Unknown]	0
bilinear_filter	1.720s	6,080,000,000	16,096,000,000	0.378	65.3%	4.4%	0.0%	0.0%	0.0%	0.0%	27.1%	0.0%	0.0%	0.0%	2.5%	49.7%	3.5 GHz	[Unknown]	bilinear_filter	[Unknown]	0
