Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
decompress_onepass	139.540s	492,224,000,000	1,004,912,000,000	0.490	54.9%	6.1%	23.2%	2.7%	0.1%	0.1%	12.1%	0.0%	0.0%	0.0%	0.3%	14.1%	3.5 GHz	[Unknown]	decompress_onepass	[Unknown]	0
ImagingUnpackRGB	139.140s	463,792,000,000	1,960,672,000,000	0.237	91.7%	6.1%	0.0%	0.8%	0.1%	0.0%	12.5%	0.0%	0.0%	0.0%	1.4%	2.5%	3.3 GHz	[Unknown]	ImagingUnpackRGB	[Unknown]	0
clear_page_erms	116.640s	411,232,000,000	24,256,000,000	16.954	7.3%	1.6%	0.0%	0.0%	0.4%	0.0%	1.3%	0.0%	0.0%	0.0%	91.6%	45.1%	3.5 GHz	[Unknown]	clear_page_erms	[Unknown]	0
_PyEval_EvalFrameDefault	111.350s	346,320,000,000	345,232,000,000	1.003	26.7%	35.3%	16.5%	6.8%	3.6%	16.2%	26.6%	6.7%	1.2%	0.0%	2.6%	4.9%	3.1 GHz	[Unknown]	_PyEval_EvalFrameDefault	ceval.c	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>	85.590s	298,656,000,000	1,330,800,000,000	0.224	99.7%	0.4%	0.0%	0.2%	0.1%	0.1%	54.5%	0.0%	0.0%	0.0%	0.0%	2.3%	3.5 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
at::native::(anonymous namespace)::cat_serial_kernel	80.835s	280,176,000,000	107,776,000,000	2.600	10.8%	7.1%	3.6%	1.3%	1.7%	2.8%	64.4%	100.0%	2.1%	0.0%	5.9%	27.8%	3.5 GHz	[Unknown]	at::native::(anonymous namespace)::cat_serial_kernel(at::Tensor const&, std::vector<std::reference_wrapper<at::Tensor const>, std::allocator<std::reference_wrapper<at::Tensor const>>> const&, long)	[Unknown]	0
__memset_avx2_erms	80.675s	265,808,000,000	144,000,000	1,845.889	4.8%	0.3%	0.0%	0.0%	0.0%	0.0%	1.4%	0.0%	0.0%	0.0%	96.8%	48.2%	3.3 GHz	[Unknown]	__memset_avx2_erms	memset-vec-unaligned-erms.S	0
prepare_exit_to_usermode	48.025s	164,096,000,000	13,008,000,000	12.615	7.9%	14.2%	1.5%	0.3%	1.2%	0.6%	3.2%	0.0%	0.0%	0.0%	0.2%	67.1%	3.4 GHz	[Unknown]	prepare_exit_to_usermode	[Unknown]	0
page_fault	47.870s	161,600,000,000	4,992,000,000	32.372	11.5%	12.5%	9.7%	0.0%	0.0%	0.0%	52.2%	0.0%	0.0%	0.0%	5.4%	41.4%	3.4 GHz	[Unknown]	page_fault	[Unknown]	0
jpeg_idct_16x8	47.800s	169,616,000,000	525,472,000,000	0.323	77.1%	2.7%	8.5%	0.6%	0.0%	0.0%	23.5%	0.0%	0.0%	0.0%	0.3%	11.4%	3.5 GHz	[Unknown]	jpeg_idct_16x8	[Unknown]	0
jpeg_huff_decode	47.750s	150,800,000,000	145,696,000,000	1.035	23.2%	20.2%	52.1%	2.4%	0.8%	0.2%	16.0%	0.0%	0.0%	0.0%	0.0%	3.8%	3.2 GHz	[Unknown]	jpeg_huff_decode	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>	41.570s	136,928,000,000	126,336,000,000	1.084	24.0%	0.5%	0.0%	9.5%	18.2%	9.0%	89.4%	0.0%	0.0%	0.0%	41.5%	19.7%	3.3 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)	[Unknown]	0
ImagingPackRGB	37.135s	119,808,000,000	453,040,000,000	0.264	73.6%	4.7%	2.4%	1.3%	0.0%	1.1%	35.7%	0.0%	0.0%	0.0%	1.5%	15.3%	3.2 GHz	[Unknown]	ImagingPackRGB	[Unknown]	0
_Py_DECREF	33.960s	98,464,000,000	94,192,000,000	1.045	26.5%	50.5%	14.4%	6.2%	4.6%	16.6%	33.4%	2.3%	3.5%	0.0%	3.0%	3.0%	2.9 GHz	[Unknown]	_Py_DECREF	object.h	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>	30.860s	123,376,000,000	97,712,000,000	1.263	31.8%	17.8%	0.0%	2.2%	8.1%	21.0%	84.4%	3.3%	0.0%	0.0%	3.2%	21.3%	4.0 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
__memset_avx2_unaligned_erms	30.040s	99,184,000,000	169,056,000,000	0.587	43.7%	27.5%	20.0%	3.9%	0.0%	0.0%	13.6%	0.0%	0.0%	0.0%	5.9%	5.0%	3.3 GHz	[Unknown]	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0
zap_pte_range.isra.0	26.915s	53,776,000,000	47,552,000,000	1.131	27.6%	9.8%	0.0%	8.9%	6.1%	0.1%	5.3%	76.4%	23.7%	0.0%	0.6%	6.8%	2.0 GHz	[Unknown]	zap_pte_range.isra.0	[Unknown]	0
mem_cgroup_try_charge	25.075s	84,800,000,000	7,664,000,000	11.065	3.1%	0.4%	1.9%	3.0%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	93.9%	45.0%	3.4 GHz	[Unknown]	mem_cgroup_try_charge	[Unknown]	0
func@0x3fd7b0	23.705s	59,600,000,000	129,776,000,000	0.459	52.7%	1.3%	0.0%	2.5%	7.0%	1.0%	1.8%	10.1%	0.0%	0.0%	0.0%	41.9%	2.5 GHz	[Unknown]	func@0x3fd7b0	[Unknown]	0
_int_malloc	23.545s	69,440,000,000	36,512,000,000	1.902	12.1%	47.3%	12.2%	0.0%	11.9%	32.3%	30.0%	6.2%	0.0%	0.0%	1.1%	8.5%	2.9 GHz	[Unknown]	_int_malloc	malloc.c	0
copy_user_enhanced_fast_string	23.095s	74,832,000,000	1,888,000,000	39.636	7.9%	0.5%	0.0%	0.0%	9.0%	6.9%	85.0%	100.0%	100.0%	100.0%	40.5%	3.2%	3.2 GHz	[Unknown]	copy_user_enhanced_fast_string	[Unknown]	0
ImagingFlipLeftRight	20.465s	72,800,000,000	277,488,000,000	0.262	82.8%	1.5%	2.1%	1.4%	0.8%	0.2%	36.7%	0.0%	0.0%	0.0%	2.3%	0.0%	3.6 GHz	[Unknown]	ImagingFlipLeftRight	[Unknown]	0
_Py_INCREF	20.395s	66,992,000,000	41,728,000,000	1.605	13.3%	32.3%	10.3%	3.8%	2.9%	24.4%	32.2%	27.5%	6.1%	0.0%	11.6%	12.0%	3.3 GHz	[Unknown]	_Py_INCREF	object.h	0
error_entry	17.140s	58,288,000,000	9,184,000,000	6.347	14.6%	11.4%	3.7%	0.0%	0.0%	0.0%	5.9%	0.0%	0.0%	0.0%	0.0%	70.2%	3.4 GHz	[Unknown]	error_entry	[Unknown]	0
swapgs_restore_regs_and_return_to_usermode	16.375s	54,320,000,000	11,616,000,000	4.676	14.9%	25.8%	5.8%	7.2%	0.6%	0.6%	3.6%	0.0%	0.0%	0.0%	0.0%	44.3%	3.3 GHz	[Unknown]	swapgs_restore_regs_and_return_to_usermode	[Unknown]	0
pymalloc_alloc	16.245s	45,520,000,000	26,640,000,000	1.709	17.1%	50.7%	15.0%	0.0%	5.9%	29.0%	32.0%	11.0%	8.5%	0.0%	3.0%	7.4%	2.8 GHz	[Unknown]	pymalloc_alloc	obmalloc.c	0
__GI___pthread_mutex_lock	16.205s	41,472,000,000	23,408,000,000	1.772	19.8%	60.6%	4.3%	42.0%	0.0%	13.0%	49.2%	19.1%	0.0%	0.0%	2.2%	4.3%	2.6 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
change_pte_range	15.415s	48,208,000,000	22,928,000,000	2.103	12.9%	0.6%	0.0%	3.7%	3.1%	0.0%	76.9%	100.0%	100.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	change_pte_range	[Unknown]	0
_int_free	15.130s	43,408,000,000	43,568,000,000	0.996	26.4%	58.1%	11.9%	9.0%	0.0%	19.7%	34.2%	8.1%	0.0%	0.0%	0.3%	1.7%	2.9 GHz	[Unknown]	_int_free	malloc.c	0
lookdict_unicode_nodummy	14.490s	48,304,000,000	32,256,000,000	1.498	18.2%	39.1%	18.2%	4.0%	4.0%	23.1%	33.2%	7.6%	11.7%	0.0%	2.2%	9.9%	3.3 GHz	[Unknown]	lookdict_unicode_nodummy	dictobject.c	0
_PyType_Lookup	14.305s	40,576,000,000	40,752,000,000	0.996	27.1%	36.1%	8.3%	5.2%	5.5%	20.9%	34.0%	46.8%	0.0%	0.0%	2.2%	11.1%	2.8 GHz	[Unknown]	_PyType_Lookup	typeobject.c	0
__handle_mm_fault	13.925s	44,544,000,000	71,456,000,000	0.623	53.0%	35.5%	13.7%	7.4%	0.0%	4.7%	4.7%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	__handle_mm_fault	[Unknown]	0
get_mem_cgroup_from_mm	12.725s	46,080,000,000	8,720,000,000	5.284	3.4%	0.5%	0.7%	72.9%	4.6%	2.3%	0.7%	0.0%	0.0%	0.0%	93.4%	10.9%	3.6 GHz	[Unknown]	get_mem_cgroup_from_mm	[Unknown]	0
rmqueue	12.710s	48,208,000,000	49,648,000,000	0.971	34.8%	6.1%	0.0%	6.5%	5.9%	1.8%	17.7%	75.7%	0.0%	0.0%	50.7%	13.8%	3.8 GHz	[Unknown]	rmqueue	[Unknown]	0
__tls_get_addr	12.595s	37,776,000,000	32,224,000,000	1.172	21.8%	68.2%	15.0%	15.5%	2.4%	14.7%	46.9%	0.0%	0.0%	0.0%	0.4%	0.0%	3.0 GHz	[Unknown]	__tls_get_addr	tls_get_addr.S	0
__GI___libc_malloc	12.310s	32,928,000,000	23,904,000,000	1.378	16.5%	64.6%	7.4%	30.1%	0.0%	18.7%	42.4%	0.0%	0.0%	0.0%	3.2%	4.2%	2.7 GHz	[Unknown]	__GI___libc_malloc	malloc.c	0
filemap_map_pages	12.005s	32,944,000,000	21,104,000,000	1.561	15.4%	7.0%	4.3%	11.8%	10.9%	0.2%	33.2%	100.0%	49.4%	0.0%	0.0%	7.1%	2.7 GHz	[Unknown]	filemap_map_pages	[Unknown]	0
xas_load	11.865s	42,000,000,000	45,312,000,000	0.927	25.0%	14.3%	10.0%	21.1%	0.0%	4.2%	9.3%	42.3%	26.2%	0.0%	8.2%	18.2%	3.5 GHz	[Unknown]	xas_load	[Unknown]	0
__pthread_mutex_unlock_usercnt	11.635s	27,248,000,000	21,824,000,000	1.249	27.7%	60.4%	7.6%	41.8%	0.6%	6.1%	46.2%	0.0%	0.0%	0.0%	3.3%	1.2%	2.3 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
do_syscall_64	11.270s	26,864,000,000	2,432,000,000	11.046	10.3%	35.9%	7.7%	1.7%	3.9%	7.3%	36.3%	0.0%	0.0%	0.0%	0.0%	31.4%	2.4 GHz	[Unknown]	do_syscall_64	[Unknown]	0
mark_page_accessed	10.795s	19,152,000,000	18,944,000,000	1.011	30.1%	30.3%	32.1%	28.2%	0.0%	0.0%	11.0%	0.0%	0.0%	0.0%	0.0%	4.8%	1.8 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
__mod_lruvec_state	10.745s	30,416,000,000	36,064,000,000	0.843	41.6%	15.2%	11.5%	9.9%	8.4%	5.9%	4.9%	6.3%	0.0%	0.0%	0.0%	20.9%	2.8 GHz	[Unknown]	__mod_lruvec_state	[Unknown]	0
__mod_memcg_state	9.960s	28,544,000,000	38,368,000,000	0.744	42.2%	21.2%	8.9%	21.0%	3.7%	1.1%	5.3%	0.0%	0.0%	0.0%	0.5%	18.5%	2.9 GHz	[Unknown]	__mod_memcg_state	[Unknown]	0
release_pages	9.960s	29,200,000,000	50,752,000,000	0.575	45.4%	24.4%	0.0%	27.2%	1.5%	0.0%	4.6%	0.0%	0.0%	0.0%	0.0%	4.0%	2.9 GHz	[Unknown]	release_pages	[Unknown]	0
_dl_update_slotinfo	9.610s	25,680,000,000	36,032,000,000	0.713	43.9%	51.5%	13.8%	7.6%	0.0%	9.9%	40.9%	0.0%	0.0%	0.0%	6.4%	0.8%	2.7 GHz	[Unknown]	_dl_update_slotinfo	dl-tls.c	0
mem_cgroup_try_charge_delay	9.590s	37,616,000,000	5,760,000,000	6.531	3.0%	0.8%	0.0%	1.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	83.7%	45.3%	3.9 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
try_charge	9.365s	33,296,000,000	13,728,000,000	2.425	13.6%	2.1%	0.0%	11.3%	3.6%	0.9%	0.9%	0.0%	0.0%	0.0%	69.8%	43.6%	3.6 GHz	[Unknown]	try_charge	[Unknown]	0
_PyEval_MakeFrameVector	9.015s	30,544,000,000	20,112,000,000	1.519	15.3%	32.6%	12.7%	11.3%	0.0%	24.8%	31.4%	42.1%	0.0%	0.0%	27.5%	4.4%	3.4 GHz	[Unknown]	_PyEval_MakeFrameVector	ceval.c	0
_PyObject_GenericGetAttrWithDict	8.985s	23,712,000,000	32,816,000,000	0.723	29.7%	34.8%	19.7%	7.0%	0.0%	21.0%	32.9%	33.9%	0.0%	0.0%	0.6%	7.3%	2.6 GHz	[Unknown]	_PyObject_GenericGetAttrWithDict	object.c	0
PyObject_GetAttr	8.770s	25,312,000,000	13,856,000,000	1.827	14.5%	34.5%	15.9%	2.4%	5.3%	29.3%	60.4%	0.0%	0.0%	0.0%	2.4%	3.8%	2.9 GHz	[Unknown]	PyObject_GetAttr	object.c	0
_PyObject_GetMethod	8.545s	25,264,000,000	19,984,000,000	1.264	19.7%	42.5%	21.5%	10.7%	1.8%	22.8%	36.8%	11.0%	17.0%	0.0%	6.5%	3.2%	3.0 GHz	[Unknown]	_PyObject_GetMethod	object.c	0
precompute_coeffs	8.290s	27,760,000,000	72,928,000,000	0.381	58.5%	3.4%	0.8%	6.5%	0.0%	0.0%	26.5%	0.0%	0.0%	0.0%	4.3%	32.3%	3.3 GHz	[Unknown]	precompute_coeffs	[Unknown]	0
PyType_IsSubtype	7.980s	27,136,000,000	14,288,000,000	1.899	10.3%	76.7%	19.7%	11.6%	1.7%	29.8%	34.8%	0.0%	0.0%	0.0%	1.7%	0.0%	3.4 GHz	[Unknown]	PyType_IsSubtype	typeobject.c	0
__mod_node_page_state	7.840s	25,536,000,000	45,456,000,000	0.562	47.6%	26.8%	28.6%	11.7%	0.0%	0.5%	1.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	__mod_node_page_state	[Unknown]	0
c10::impl::OperatorEntry::lookup	7.420s	23,280,000,000	22,208,000,000	1.048	21.5%	71.1%	14.9%	3.9%	11.6%	16.9%	36.7%	0.0%	0.0%	0.0%	0.6%	0.0%	3.1 GHz	[Unknown]	c10::impl::OperatorEntry::lookup(c10::DispatchKeySet) const	[Unknown]	0
__activate_page	7.250s	25,120,000,000	34,704,000,000	0.724	45.8%	9.7%	19.7%	16.7%	0.0%	3.0%	0.6%	0.0%	0.0%	0.0%	7.2%	16.2%	3.5 GHz	[Unknown]	__activate_page	[Unknown]	0
handle_mm_fault	7.070s	28,624,000,000	40,112,000,000	0.714	44.3%	10.1%	2.3%	17.8%	0.5%	1.0%	1.6%	0.0%	0.0%	0.0%	0.0%	25.7%	4.0 GHz	[Unknown]	handle_mm_fault	[Unknown]	0
_PyObject_VectorcallTstate	6.920s	20,624,000,000	16,752,000,000	1.231	20.3%	47.2%	9.3%	5.1%	3.6%	40.7%	43.6%	0.0%	0.0%	0.0%	10.2%	0.8%	3.0 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
sep_upsample	6.900s	25,408,000,000	67,008,000,000	0.379	55.5%	22.8%	14.0%	9.4%	0.0%	0.6%	8.3%	0.0%	0.0%	0.0%	0.6%	4.5%	3.7 GHz	[Unknown]	sep_upsample	[Unknown]	0
torch::FunctionSignature::parse	6.895s	16,992,000,000	9,360,000,000	1.815	11.8%	100.0%	29.0%	11.5%	0.0%	23.5%	65.3%	11.9%	0.0%	0.0%	0.9%	0.0%	2.5 GHz	[Unknown]	torch::FunctionSignature::parse(_object*, _object*, _object*, _object**, bool)	[Unknown]	0
lookdict_unicode	6.790s	24,640,000,000	15,024,000,000	1.640	19.7%	37.4%	11.6%	1.8%	4.9%	40.2%	42.0%	16.2%	0.0%	0.0%	1.2%	9.8%	3.6 GHz	[Unknown]	lookdict_unicode	dictobject.c	0
__pagevec_lru_add_fn	6.615s	24,032,000,000	34,736,000,000	0.692	49.4%	32.4%	0.0%	29.3%	0.0%	0.0%	3.1%	0.0%	0.0%	0.0%	0.6%	0.0%	3.6 GHz	[Unknown]	__pagevec_lru_add_fn	[Unknown]	0
malloc_consolidate	6.435s	18,752,000,000	7,984,000,000	2.349	12.4%	38.6%	7.6%	23.2%	0.0%	25.4%	41.6%	92.0%	0.0%	0.0%	1.6%	10.9%	2.9 GHz	[Unknown]	malloc_consolidate	malloc.c	0
PyDict_GetItemWithError	6.345s	20,944,000,000	18,096,000,000	1.157	9.6%	29.5%	11.0%	29.4%	2.1%	36.5%	27.9%	13.2%	0.0%	0.0%	3.6%	13.5%	3.3 GHz	[Unknown]	PyDict_GetItemWithError	dictobject.c	0
frame_dealloc	6.325s	20,080,000,000	25,216,000,000	0.796	32.3%	59.1%	26.1%	6.0%	2.2%	14.9%	25.4%	16.8%	0.0%	0.0%	0.0%	7.1%	3.2 GHz	[Unknown]	frame_dealloc	frameobject.c	0
__GI_	6.295s	16,048,000,000	8,448,000,000	1.900	13.4%	69.3%	21.3%	4.7%	10.3%	18.0%	46.7%	22.2%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
lookdict_split	6.095s	18,752,000,000	28,576,000,000	0.656	25.9%	37.7%	15.2%	8.8%	0.0%	21.0%	21.6%	26.9%	0.0%	0.0%	0.8%	6.5%	3.1 GHz	[Unknown]	lookdict_split	dictobject.c	0
free_pcppages_bulk	6.070s	24,384,000,000	34,112,000,000	0.715	39.7%	5.4%	3.0%	0.6%	1.2%	3.3%	5.5%	100.0%	39.5%	0.0%	1.8%	0.0%	4.0 GHz	[Unknown]	free_pcppages_bulk	[Unknown]	0
jpeg_idct_8x16	5.975s	19,664,000,000	66,368,000,000	0.296	90.1%	0.6%	0.0%	0.0%	0.0%	0.0%	21.4%	0.0%	0.0%	0.0%	0.0%	10.5%	3.3 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
_PyFunction_Vectorcall	5.950s	14,816,000,000	4,784,000,000	3.097	10.3%	37.5%	23.2%	4.0%	9.1%	39.4%	59.7%	24.3%	0.0%	0.0%	34.4%	0.5%	2.5 GHz	[Unknown]	_PyFunction_Vectorcall	call.c	0
update_get_addr	5.910s	19,072,000,000	27,488,000,000	0.694	30.5%	34.2%	11.2%	1.6%	0.8%	9.4%	33.0%	0.0%	0.0%	0.0%	0.0%	18.9%	3.2 GHz	[Unknown]	update_get_addr	dl-tls.c	0
l2rgb	5.835s	17,792,000,000	32,592,000,000	0.546	48.7%	0.5%	1.1%	1.7%	0.8%	0.0%	5.1%	0.0%	0.0%	0.0%	59.9%	14.3%	3.0 GHz	[Unknown]	l2rgb	[Unknown]	0
