Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Module,Function (Full),Source File,Start Address
ImagingFilter3x3,11.896570,11.896570,0.0,0.0,_imaging.cpython-310-x86_64-linux-gnu.so,ImagingFilter3x3,[Unknown],0x38740
ImagingBlend,6.549958,6.549958,0.0,0.0,_imaging.cpython-310-x86_64-linux-gnu.so,ImagingBlend,[Unknown],0x239f0
