Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
frame_dealloc	9.875s	35,152,000,000	17,808,000,000	1.974	28.9%	41.1%	11.4%	0.0%	6.4%	7.2%	24.3%	27.4%	0.0%	0.0%	2.1%	3.4%	3.6 GHz	[Unknown]	frame_dealloc	frameobject.c	0
vm_normal_page	9.560s	33,264,000,000	47,952,000,000	0.694	61.2%	15.0%	0.0%	9.0%	0.0%	0.0%	28.9%	0.0%	0.0%	0.0%	0.0%	23.9%	3.5 GHz	[Unknown]	vm_normal_page	[Unknown]	0
__tls_get_addr	9.530s	30,208,000,000	13,792,000,000	2.190	21.2%	60.9%	21.0%	12.4%	1.5%	24.3%	22.3%	0.0%	0.0%	0.0%	1.0%	0.0%	3.2 GHz	[Unknown]	__tls_get_addr	tls_get_addr.S	0
do_syscall_64	9.305s	28,864,000,000	1,680,000,000	17.181	12.3%	27.2%	5.6%	6.8%	7.3%	9.4%	8.3%	0.0%	0.0%	0.0%	5.2%	0.0%	3.1 GHz	[Unknown]	do_syscall_64	[Unknown]	0
sync_regs	9.130s	34,736,000,000	5,280,000,000	6.579	22.9%	39.0%	56.6%	14.3%	0.0%	0.0%	9.5%	0.0%	0.0%	0.0%	6.5%	0.0%	3.8 GHz	[Unknown]	sync_regs	[Unknown]	0
try_charge	9.080s	26,432,000,000	14,976,000,000	1.765	17.2%	2.2%	0.0%	12.5%	4.0%	0.9%	1.7%	0.0%	0.0%	0.0%	41.4%	48.5%	2.9 GHz	[Unknown]	try_charge	[Unknown]	0
l2rgb	8.895s	24,048,000,000	35,472,000,000	0.678	65.9%	16.3%	0.0%	20.6%	0.0%	0.0%	5.6%	0.0%	0.0%	0.0%	41.8%	7.6%	2.7 GHz	[Unknown]	l2rgb	[Unknown]	0
tcache_get	8.660s	27,840,000,000	4,128,000,000	6.744	6.4%	52.0%	17.2%	23.2%	0.0%	20.7%	25.9%	27.8%	0.0%	0.0%	28.0%	0.0%	3.2 GHz	[Unknown]	tcache_get	malloc.c	0
_PyObject_GenericGetAttrWithDict	8.510s	30,448,000,000	22,176,000,000	1.373	43.9%	39.5%	0.0%	18.7%	0.0%	12.2%	25.1%	68.3%	0.0%	0.0%	9.9%	9.6%	3.6 GHz	[Unknown]	_PyObject_GenericGetAttrWithDict	object.c	0
_PyUnicode_FromId	8.375s	28,016,000,000	9,760,000,000	2.870	12.2%	37.4%	1.4%	11.2%	16.6%	11.1%	24.6%	10.0%	0.0%	0.0%	1.6%	0.9%	3.3 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
xas_store	8.290s	33,984,000,000	41,024,000,000	0.828	63.9%	47.6%	0.0%	7.5%	0.0%	0.0%	0.4%	4.4%	0.0%	0.0%	0.0%	2.2%	4.1 GHz	[Unknown]	xas_store	[Unknown]	0
jpeg_make_d_derived_tbl	8.255s	21,984,000,000	17,184,000,000	1.279	22.1%	20.9%	48.4%	16.4%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	25.9%	3.4%	2.7 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
__GI___pthread_mutex_lock	8.230s	27,712,000,000	13,648,000,000	2.030	28.7%	74.0%	1.9%	14.6%	11.9%	13.9%	31.9%	9.1%	0.0%	0.0%	1.6%	0.0%	3.4 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
update_get_addr	8.155s	22,304,000,000	22,832,000,000	0.977	40.1%	66.8%	15.5%	8.1%	1.3%	16.8%	30.9%	0.0%	0.0%	0.0%	5.4%	0.0%	2.7 GHz	[Unknown]	update_get_addr	dl-tls.c	0
mark_page_accessed	8.115s	21,856,000,000	21,024,000,000	1.040	51.6%	43.2%	9.9%	24.0%	0.0%	0.0%	6.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
kmem_cache_alloc	8.100s	27,312,000,000	8,480,000,000	3.221	11.9%	17.4%	9.1%	0.0%	0.0%	11.1%	25.3%	24.8%	19.2%	0.0%	4.4%	17.6%	3.4 GHz	[Unknown]	kmem_cache_alloc	[Unknown]	0
PyObject_SetAttr	7.860s	23,440,000,000	5,616,000,000	4.174	6.1%	17.8%	10.3%	12.2%	16.6%	13.0%	42.2%	17.5%	0.0%	0.0%	7.0%	3.0%	3.0 GHz	[Unknown]	PyObject_SetAttr	object.c	0
ImagingJpegDecode	7.730s	24,288,000,000	14,768,000,000	1.645	38.5%	25.5%	8.2%	14.8%	11.7%	8.6%	20.4%	20.4%	0.0%	0.0%	2.5%	10.2%	3.1 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
__alloc_pages_nodemask	7.685s	27,824,000,000	27,776,000,000	1.002	48.6%	28.5%	21.8%	30.7%	3.2%	3.8%	3.8%	0.0%	0.0%	0.0%	4.3%	0.1%	3.6 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
page_add_file_rmap	7.630s	24,528,000,000	29,888,000,000	0.821	45.8%	33.5%	0.5%	20.8%	0.0%	6.1%	6.1%	0.0%	0.0%	12.5%	0.0%	8.8%	3.2 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
PyVectorcall_Function	7.420s	26,976,000,000	13,600,000,000	1.984	27.6%	41.5%	0.0%	15.0%	0.0%	4.5%	23.9%	100.0%	0.0%	0.0%	12.2%	6.4%	3.6 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
jpeg_read_scanlines	7.330s	22,240,000,000	13,840,000,000	1.607	36.5%	43.8%	11.3%	15.5%	4.7%	8.1%	12.8%	0.0%	0.0%	0.0%	12.8%	3.4%	3.0 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
func@0x291e70	7.315s	21,696,000,000	33,824,000,000	0.641	68.2%	34.2%	0.0%	10.4%	0.0%	0.0%	0.7%	0.0%	0.0%	0.0%	0.0%	17.9%	3.0 GHz	[Unknown]	func@0x291e70	[Unknown]	0
_copy	7.255s	25,344,000,000	3,952,000,000	6.413	3.9%	4.1%	4.6%	41.4%	7.1%	5.1%	14.8%	29.3%	0.0%	0.0%	59.2%	15.0%	3.5 GHz	[Unknown]	_copy	[Unknown]	0
xas_start	7.240s	21,360,000,000	14,544,000,000	1.469	38.9%	29.8%	0.0%	21.8%	7.7%	4.9%	5.6%	9.2%	0.0%	0.0%	47.1%	0.0%	3.0 GHz	[Unknown]	xas_start	[Unknown]	0
__mod_zone_page_state	7.075s	23,824,000,000	34,688,000,000	0.687	56.7%	11.6%	3.7%	15.7%	0.0%	0.0%	3.8%	0.0%	24.4%	0.0%	26.4%	8.1%	3.4 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
__do_page_fault	7.020s	24,368,000,000	18,496,000,000	1.317	36.6%	36.3%	19.9%	11.7%	5.5%	9.8%	13.5%	0.0%	0.0%	0.0%	4.9%	4.1%	3.5 GHz	[Unknown]	__do_page_fault	[Unknown]	0
alloc_set_pte	7.005s	21,584,000,000	27,072,000,000	0.797	53.0%	31.2%	0.0%	17.4%	4.2%	2.8%	4.2%	0.0%	0.0%	0.0%	0.0%	16.3%	3.1 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
malloc_consolidate	6.920s	22,000,000,000	5,840,000,000	3.767	11.9%	42.1%	20.4%	14.3%	3.4%	14.2%	37.5%	54.5%	0.0%	0.0%	1.4%	2.4%	3.2 GHz	[Unknown]	malloc_consolidate	malloc.c	0
c10::impl::OperatorEntry::lookup	6.740s	24,704,000,000	10,480,000,000	2.357	17.6%	60.9%	13.0%	31.0%	2.4%	17.6%	28.5%	0.0%	0.0%	0.0%	4.3%	2.2%	3.7 GHz	[Unknown]	c10::impl::OperatorEntry::lookup(c10::DispatchKeySet) const	[Unknown]	0
up_read	6.725s	16,688,000,000	19,696,000,000	0.847	73.2%	78.0%	0.0%	28.8%	0.9%	0.0%	7.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	up_read	[Unknown]	0
_PyRuntimeState_GetThreadState	6.705s	19,472,000,000	8,272,000,000	2.354	17.9%	50.1%	20.0%	10.8%	0.0%	43.9%	24.7%	0.0%	0.0%	0.0%	6.9%	3.4%	2.9 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
page_mapping	6.650s	20,192,000,000	29,232,000,000	0.691	66.2%	33.3%	2.6%	19.3%	0.0%	0.0%	4.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	page_mapping	[Unknown]	0
LogAPIUsageOnceFromPython	6.575s	19,600,000,000	832,000,000	23.558	1.9%	25.3%	0.6%	0.0%	18.4%	13.1%	22.2%	61.8%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
page_remove_rmap	6.540s	17,632,000,000	27,376,000,000	0.644	63.5%	32.5%	0.0%	19.6%	0.0%	11.9%	6.0%	0.0%	0.0%	0.0%	0.0%	3.5%	2.7 GHz	[Unknown]	page_remove_rmap	[Unknown]	0
shmem_add_to_page_cache	6.475s	22,080,000,000	26,112,000,000	0.846	42.8%	42.5%	14.0%	16.3%	0.7%	0.0%	0.7%	0.0%	0.0%	0.0%	2.0%	0.5%	3.4 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
__GI_	6.370s	20,256,000,000	3,968,000,000	5.105	14.0%	41.6%	7.9%	15.6%	6.7%	20.5%	34.8%	8.0%	0.0%	0.0%	0.0%	14.3%	3.2 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
func@0x36a860	6.340s	23,568,000,000	19,568,000,000	1.204	21.0%	23.5%	49.2%	17.2%	5.1%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7%	3.7 GHz	[Unknown]	func@0x36a860	[Unknown]	0
_raw_spin_lock_irq	6.225s	12,832,000,000	9,264,000,000	1.385	65.6%	63.2%	0.0%	33.9%	0.0%	0.0%	5.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
memset_erms	6.185s	19,200,000,000	3,072,000,000	6.250	30.6%	4.8%	0.0%	0.0%	0.0%	0.0%	10.9%	0.0%	0.0%	0.0%	59.4%	46.1%	3.1 GHz	[Unknown]	memset_erms	[Unknown]	0
mem_cgroup_try_charge_delay	6.145s	24,272,000,000	4,624,000,000	5.249	21.1%	3.8%	0.0%	1.2%	0.0%	0.0%	0.6%	0.0%	0.0%	0.0%	80.3%	46.5%	3.9 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
_raw_spin_lock_irqsave	6.095s	18,064,000,000	12,656,000,000	1.427	37.0%	36.7%	17.3%	31.6%	0.0%	0.0%	11.6%	0.0%	0.0%	0.0%	2.5%	3.2%	3.0 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
get_page_from_freelist	5.975s	19,808,000,000	21,696,000,000	0.913	57.6%	19.3%	0.0%	10.6%	3.0%	2.0%	2.3%	0.0%	0.0%	0.0%	8.3%	8.1%	3.3 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
prep_new_page	5.660s	27,200,000,000	7,696,000,000	3.534	12.0%	8.4%	15.2%	2.2%	3.9%	0.0%	1.1%	0.0%	0.0%	0.0%	42.5%	36.7%	4.8 GHz	[Unknown]	prep_new_page	[Unknown]	0
task_numa_fault	5.650s	19,808,000,000	12,032,000,000	1.646	48.4%	45.5%	13.6%	18.9%	5.3%	8.3%	29.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	task_numa_fault	[Unknown]	0
arena_map_is_used	5.530s	19,888,000,000	7,328,000,000	2.714	20.2%	46.8%	11.4%	9.8%	7.5%	21.1%	24.1%	32.4%	0.0%	0.0%	0.8%	11.3%	3.6 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
pagevec_lru_move_fn	5.385s	14,688,000,000	10,512,000,000	1.397	60.7%	39.1%	0.0%	15.3%	1.0%	25.5%	6.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	pagevec_lru_move_fn	[Unknown]	0
PyObject_IsTrue	5.375s	14,896,000,000	3,888,000,000	3.831	8.1%	76.2%	18.5%	29.2%	0.0%	11.1%	27.2%	31.4%	0.0%	0.0%	0.0%	2.6%	2.8 GHz	[Unknown]	PyObject_IsTrue	object.c	0
find_get_entry	5.320s	16,256,000,000	6,432,000,000	2.527	24.2%	11.7%	0.0%	22.1%	3.7%	0.0%	15.7%	28.7%	0.0%	0.0%	7.4%	17.6%	3.1 GHz	[Unknown]	find_get_entry	[Unknown]	0
shmem_fault	5.285s	18,944,000,000	10,688,000,000	1.772	32.9%	30.6%	11.2%	16.6%	4.0%	2.4%	0.8%	0.0%	0.0%	0.0%	5.5%	9.3%	3.6 GHz	[Unknown]	shmem_fault	[Unknown]	0
down_read_trylock	5.215s	20,272,000,000	22,144,000,000	0.915	76.3%	33.8%	0.0%	22.2%	0.7%	3.0%	5.9%	0.0%	0.0%	0.0%	0.0%	12.8%	3.9 GHz	[Unknown]	down_read_trylock	[Unknown]	0
__set_page_dirty_no_writeback	5.180s	16,640,000,000	19,392,000,000	0.858	39.3%	29.9%	4.7%	19.8%	0.0%	0.0%	0.9%	0.0%	0.0%	0.0%	0.0%	11.9%	3.2 GHz	[Unknown]	__set_page_dirty_no_writeback	[Unknown]	0
xas_clear_mark	5.005s	14,288,000,000	16,256,000,000	0.879	71.0%	49.0%	0.0%	11.5%	1.0%	0.0%	4.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
build_ycc_rgb_table	4.970s	15,392,000,000	4,528,000,000	3.399	9.5%	3.5%	0.4%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	70.2%	45.3%	3.1 GHz	[Unknown]	build_ycc_rgb_table	[Unknown]	0
vgetargs1_impl	4.955s	14,976,000,000	6,784,000,000	2.208	24.5%	62.9%	0.0%	10.0%	6.0%	23.0%	12.0%	0.0%	0.0%	0.0%	2.0%	9.7%	3.0 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
percpu_counter_add_batch	4.905s	16,192,000,000	14,000,000,000	1.157	27.2%	36.8%	26.0%	38.0%	7.4%	11.1%	5.6%	0.0%	0.0%	15.9%	3.7%	0.0%	3.3 GHz	[Unknown]	percpu_counter_add_batch	[Unknown]	0
_PyObject_GC_TRACK	4.810s	16,384,000,000	9,088,000,000	1.803	18.8%	38.4%	8.6%	38.5%	0.9%	17.6%	19.2%	44.4%	0.0%	0.0%	10.1%	0.0%	3.4 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
__pthread_mutex_unlock_usercnt	4.780s	14,096,000,000	13,568,000,000	1.039	68.2%	79.9%	0.0%	20.2%	2.1%	0.0%	21.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
process_data_simple_main	4.770s	14,384,000,000	14,896,000,000	0.966	37.5%	35.3%	56.3%	15.6%	5.2%	11.5%	12.5%	0.0%	0.0%	0.0%	16.7%	5.1%	3.0 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
__errno_location	4.755s	13,728,000,000	480,000,000	28.600	3.1%	48.8%	11.9%	0.0%	9.8%	33.9%	29.5%	0.0%	0.0%	0.0%	1.1%	16.1%	2.9 GHz	[Unknown]	__errno_location	errno-loc.c	0
ImagingAllocateArray	4.610s	18,320,000,000	35,632,000,000	0.514	56.2%	13.5%	7.3%	6.6%	0.0%	2.5%	5.7%	0.0%	0.0%	0.0%	1.6%	19.0%	4.0 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
generic_file_buffered_read	4.600s	17,264,000,000	4,752,000,000	3.633	14.8%	19.1%	0.4%	53.0%	5.2%	7.0%	12.2%	0.0%	0.0%	0.0%	65.2%	1.7%	3.8 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
kmem_cache_free	4.595s	14,096,000,000	11,248,000,000	1.253	36.9%	32.3%	0.0%	40.4%	1.1%	8.5%	11.7%	27.5%	0.0%	0.0%	14.9%	0.0%	3.1 GHz	[Unknown]	kmem_cache_free	[Unknown]	0
ImagingPaste	4.535s	13,120,000,000	4,160,000,000	3.154	21.2%	6.4%	0.0%	22.9%	0.0%	25.2%	49.2%	0.0%	0.0%	0.0%	52.6%	32.4%	2.9 GHz	[Unknown]	ImagingPaste	[Unknown]	0
shmem_pseudo_vma_init	4.510s	10,032,000,000	11,968,000,000	0.838	72.3%	27.3%	0.0%	9.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	29.9%	26.4%	2.2 GHz	[Unknown]	shmem_pseudo_vma_init	[Unknown]	0
free_pages_and_swap_cache	4.495s	12,448,000,000	8,576,000,000	1.451	23.7%	9.2%	0.0%	43.4%	0.0%	22.5%	80.7%	38.6%	19.9%	12.9%	0.0%	0.0%	2.8 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
call_function	4.435s	11,472,000,000	8,560,000,000	1.340	24.7%	76.8%	25.8%	13.1%	2.6%	20.0%	32.7%	34.6%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	call_function	ceval.c	0
_PyFrame_New_NoTrack	4.430s	15,568,000,000	7,776,000,000	2.002	15.7%	14.8%	0.4%	12.5%	0.0%	59.7%	38.5%	0.0%	0.0%	0.0%	74.2%	5.4%	3.5 GHz	[Unknown]	_PyFrame_New_NoTrack	frameobject.c	0
func@0x175ac0	4.370s	16,976,000,000	14,848,000,000	1.143	21.1%	8.5%	0.0%	15.9%	0.0%	0.0%	0.9%	0.0%	0.0%	0.0%	0.0%	63.6%	3.9 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
unlock_page	4.285s	15,328,000,000	17,952,000,000	0.854	50.4%	57.8%	0.0%	49.9%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	1.0%	0.0%	3.6 GHz	[Unknown]	unlock_page	[Unknown]	0
__find_get_block	4.270s	12,544,000,000	1,568,000,000	8.000	4.8%	17.0%	0.0%	34.7%	0.0%	0.0%	50.2%	12.0%	18.5%	0.0%	9.6%	5.9%	2.9 GHz	[Unknown]	__find_get_block	[Unknown]	0
xas_find_conflict	4.195s	13,792,000,000	18,848,000,000	0.732	64.9%	31.1%	0.0%	38.1%	3.3%	0.0%	5.4%	0.0%	0.0%	0.0%	0.0%	5.6%	3.3 GHz	[Unknown]	xas_find_conflict	[Unknown]	0
[nvidia]	4.140s	15,088,000,000	14,528,000,000	1.039	39.0%	20.9%	5.0%	20.9%	0.0%	1.5%	20.9%	0.0%	0.0%	0.0%	6.0%	16.5%	3.6 GHz	[Unknown]	[nvidia]	[Unknown]	0
__ptep_modify_prot_start	4.110s	13,568,000,000	19,472,000,000	0.697	53.6%	29.9%	18.8%	39.8%	0.0%	0.0%	26.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	__ptep_modify_prot_start	[Unknown]	0
arena_map_get	4.080s	13,504,000,000	7,792,000,000	1.733	24.6%	66.8%	24.0%	0.0%	12.2%	10.7%	28.9%	11.1%	0.0%	0.0%	1.1%	0.0%	3.3 GHz	[Unknown]	arena_map_get	obmalloc.c	0
_Py_CheckFunctionResult	4.065s	14,992,000,000	5,040,000,000	2.975	13.0%	53.5%	18.9%	6.0%	0.0%	17.0%	8.0%	0.0%	0.0%	0.0%	0.0%	7.6%	3.7 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
at::TensorIteratorBase::compute_types	4.065s	14,336,000,000	3,264,000,000	4.392	21.3%	94.4%	4.3%	18.8%	2.1%	1.0%	22.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
shmem_alloc_and_acct_page	4.000s	10,144,000,000	13,824,000,000	0.734	47.7%	22.0%	0.0%	45.8%	3.0%	0.0%	0.0%	0.0%	0.0%	0.0%	20.7%	0.0%	2.5 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
pmd_devmap_trans_unstable	3.950s	14,752,000,000	23,408,000,000	0.630	50.4%	33.5%	12.9%	16.3%	9.2%	2.0%	9.2%	0.0%	0.0%	0.0%	0.0%	2.2%	3.7 GHz	[Unknown]	pmd_devmap_trans_unstable	[Unknown]	0
memcg_kmem_get_cache	3.935s	11,280,000,000	176,000,000	64.091	4.0%	15.9%	1.1%	47.9%	13.3%	22.2%	31.9%	53.2%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	memcg_kmem_get_cache	[Unknown]	0
free_unref_page_prepare.part.0	3.920s	11,872,000,000	10,720,000,000	1.107	47.0%	14.9%	0.0%	15.2%	1.3%	11.8%	1.3%	0.0%	0.0%	0.0%	0.0%	9.4%	3.0 GHz	[Unknown]	free_unref_page_prepare.part.0	[Unknown]	0
tupledealloc	3.905s	13,616,000,000	9,184,000,000	1.483	18.9%	46.7%	11.1%	13.2%	0.0%	29.7%	29.7%	0.0%	0.0%	0.0%	3.3%	11.5%	3.5 GHz	[Unknown]	tupledealloc	tupleobject.c	0
_Py_NewReference	3.895s	9,488,000,000	2,272,000,000	4.176	4.1%	56.7%	38.0%	0.0%	14.2%	68.0%	41.1%	0.0%	0.0%	0.0%	22.1%	0.2%	2.4 GHz	[Unknown]	_Py_NewReference	object.c	0
__memcmp_avx2_movbe	3.890s	12,544,000,000	4,960,000,000	2.529	10.8%	44.4%	6.3%	12.0%	0.0%	4.3%	40.7%	100.0%	0.0%	0.0%	0.0%	11.3%	3.2 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
PyBytes_FromStringAndSize	3.845s	17,776,000,000	3,136,000,000	5.668	5.4%	16.1%	5.0%	0.0%	12.7%	28.7%	10.1%	0.0%	0.0%	0.0%	5.1%	34.2%	4.6 GHz	[Unknown]	PyBytes_FromStringAndSize	bytesobject.c	0
entry_SYSCALL_64	3.845s	14,848,000,000	1,024,000,000	14.500	12.5%	11.0%	0.0%	0.0%	0.0%	0.0%	15.2%	0.0%	0.0%	0.0%	6.1%	44.0%	3.9 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
should_numa_migrate_memory	3.800s	10,128,000,000	10,096,000,000	1.003	49.8%	66.5%	39.7%	35.5%	11.8%	2.7%	41.5%	0.0%	0.0%	0.0%	0.0%	3.0%	2.7 GHz	[Unknown]	should_numa_migrate_memory	[Unknown]	0
listiter_next	3.735s	11,232,000,000	736,000,000	15.261	3.1%	34.5%	9.9%	0.0%	0.0%	12.1%	37.4%	22.3%	0.0%	0.0%	0.0%	14.4%	3.0 GHz	[Unknown]	listiter_next	listobject.c	0
normalize_coeffs_8bpc	3.720s	11,040,000,000	26,160,000,000	0.422	100.0%	8.2%	0.0%	10.9%	9.5%	2.7%	25.8%	0.0%	0.0%	0.0%	0.0%	3.0%	3.0 GHz	[Unknown]	normalize_coeffs_8bpc	[Unknown]	0
_PyDict_GetItem_KnownHash	3.715s	12,208,000,000	1,024,000,000	11.922	8.5%	36.0%	0.0%	11.1%	0.0%	73.7%	31.9%	16.8%	0.0%	0.0%	1.2%	0.0%	3.3 GHz	[Unknown]	_PyDict_GetItem_KnownHash	dictobject.c	0
irq_entries_start	3.695s	12,368,000,000	480,000,000	25.767	5.4%	7.6%	19.5%	9.7%	4.9%	0.0%	14.6%	0.0%	0.0%	0.0%	0.0%	34.5%	3.3 GHz	[Unknown]	irq_entries_start	[Unknown]	0
dev_gro_receive	3.670s	12,096,000,000	13,504,000,000	0.896	82.9%	42.6%	10.9%	13.6%	2.5%	1.2%	6.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	dev_gro_receive	[Unknown]	0
do_task_stat	3.640s	10,656,000,000	2,816,000,000	3.784	1.1%	17.0%	8.5%	50.7%	7.0%	1.9%	36.6%	100.0%	0.0%	0.0%	7.0%	0.0%	2.9 GHz	[Unknown]	do_task_stat	[Unknown]	0
tuple_alloc	3.620s	9,408,000,000	3,456,000,000	2.722	8.3%	47.9%	30.6%	0.0%	20.7%	20.6%	33.5%	82.1%	0.0%	0.0%	6.4%	4.2%	2.6 GHz	[Unknown]	tuple_alloc	tupleobject.c	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	3.615s	13,856,000,000	6,496,000,000	2.133	27.1%	84.5%	0.0%	21.7%	4.3%	5.4%	24.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
__libc_calloc	3.600s	11,248,000,000	3,888,000,000	2.893	9.9%	42.0%	6.4%	30.7%	0.0%	6.2%	20.0%	0.0%	0.0%	0.0%	18.7%	12.6%	3.1 GHz	[Unknown]	__libc_calloc	malloc.c	0
insertdict	3.585s	12,928,000,000	9,712,000,000	1.331	36.8%	26.9%	0.0%	10.4%	0.0%	0.0%	15.1%	0.0%	0.0%	0.0%	9.3%	11.5%	3.6 GHz	[Unknown]	insertdict	dictobject.c	0
do_fault	3.570s	8,272,000,000	8,880,000,000	0.932	42.2%	37.1%	22.8%	9.1%	12.7%	0.0%	1.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	do_fault	[Unknown]	0
unicode_eq	3.510s	9,824,000,000	2,240,000,000	4.386	8.6%	33.3%	22.8%	19.8%	12.2%	64.1%	35.1%	24.0%	0.0%	0.0%	0.0%	3.1%	2.8 GHz	[Unknown]	unicode_eq	eq.h	0
take_gil	3.510s	11,248,000,000	2,336,000,000	4.815	7.3%	69.0%	18.9%	0.0%	0.0%	20.4%	38.7%	13.7%	0.0%	0.0%	0.0%	2.7%	3.2 GHz	[Unknown]	take_gil	ceval_gil.h	0
mem_cgroup_throttle_swaprate	3.465s	9,680,000,000	5,728,000,000	1.690	19.4%	19.9%	28.1%	9.3%	4.6%	4.6%	1.5%	0.0%	0.0%	0.0%	7.7%	1.8%	2.8 GHz	[Unknown]	mem_cgroup_throttle_swaprate	[Unknown]	0
_raw_spin_unlock_irqrestore	3.455s	7,280,000,000	10,896,000,000	0.668	73.3%	17.5%	0.0%	10.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	42.4%	2.1 GHz	[Unknown]	_raw_spin_unlock_irqrestore	[Unknown]	0
psi_task_change	3.440s	13,152,000,000	3,904,000,000	3.369	5.4%	22.8%	11.6%	0.0%	18.2%	41.1%	17.1%	26.7%	0.0%	0.0%	0.0%	26.5%	3.8 GHz	[Unknown]	psi_task_change	[Unknown]	0
at::native::copy_impl	3.425s	8,176,000,000	2,544,000,000	3.214	19.4%	100.0%	0.0%	0.0%	7.3%	16.5%	40.4%	0.0%	0.0%	0.0%	0.0%	54.7%	2.4 GHz	[Unknown]	at::native::copy_impl(at::Tensor&, at::Tensor const&, bool)	[Unknown]	0
at::detail::_empty_generic<long>	3.395s	14,272,000,000	4,704,000,000	3.034	21.4%	63.7%	0.0%	28.4%	0.0%	21.0%	13.7%	0.0%	0.0%	0.0%	2.1%	1.4%	4.2 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
