Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
__GI___pthread_mutex_lock	8.895s	34,176,000,000	17,088,000,000	2.000	11.6%	41.0%	11.1%	21.1%	0.9%	19.3%	28.5%	0.0%	0.0%	0.0%	0.0%	15.3%	3.8 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
__count_memcg_events	8.680s	25,184,000,000	15,296,000,000	1.646	27.1%	18.0%	0.0%	56.0%	9.5%	16.7%	14.3%	0.0%	0.0%	0.0%	0.0%	10.1%	2.9 GHz	[Unknown]	__count_memcg_events	[Unknown]	0
frame_dealloc	8.600s	28,592,000,000	17,792,000,000	1.607	26.2%	42.3%	25.4%	10.0%	3.7%	8.5%	24.1%	13.7%	0.0%	0.0%	1.0%	2.5%	3.3 GHz	[Unknown]	frame_dealloc	frameobject.c	0
ixgbe_clean_rx_irq	8.590s	29,696,000,000	9,536,000,000	3.114	22.1%	9.6%	0.0%	0.0%	0.5%	23.2%	17.7%	0.0%	0.0%	0.0%	37.9%	35.1%	3.5 GHz	[Unknown]	ixgbe_clean_rx_irq	[Unknown]	0
do_user_addr_fault	8.185s	27,280,000,000	30,464,000,000	0.895	44.6%	49.2%	18.1%	18.1%	4.9%	6.0%	8.8%	8.1%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	do_user_addr_fault	[Unknown]	0
native_queued_spin_lock_slowpath	8.120s	23,120,000,000	8,176,000,000	2.828	33.6%	11.0%	0.0%	29.8%	0.0%	0.0%	2.6%	6.5%	0.0%	0.0%	0.0%	39.7%	2.8 GHz	[Unknown]	native_queued_spin_lock_slowpath	[Unknown]	0
_copy	8.035s	21,136,000,000	5,200,000,000	4.065	7.9%	5.7%	2.9%	44.0%	9.2%	10.4%	22.0%	25.6%	0.0%	0.0%	60.3%	18.6%	2.6 GHz	[Unknown]	_copy	[Unknown]	0
_PyUnicode_FromId	7.965s	25,344,000,000	8,752,000,000	2.896	14.5%	54.9%	18.7%	22.5%	8.9%	19.5%	24.9%	45.4%	0.0%	0.0%	0.6%	1.5%	3.2 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
vmacache_find	7.965s	28,352,000,000	22,016,000,000	1.288	34.7%	38.5%	15.6%	11.6%	2.6%	2.9%	18.0%	0.0%	0.0%	0.0%	0.0%	0.2%	3.6 GHz	[Unknown]	vmacache_find	[Unknown]	0
xas_store	7.900s	25,280,000,000	46,704,000,000	0.541	66.9%	49.8%	0.0%	16.6%	0.0%	0.0%	1.2%	0.0%	0.0%	0.0%	0.6%	0.0%	3.2 GHz	[Unknown]	xas_store	[Unknown]	0
c10::impl::OperatorEntry::lookup	7.865s	23,920,000,000	13,440,000,000	1.780	16.1%	57.0%	12.1%	3.1%	6.9%	28.1%	33.9%	8.6%	0.0%	0.0%	5.6%	3.3%	3.0 GHz	[Unknown]	c10::impl::OperatorEntry::lookup(c10::DispatchKeySet) const	[Unknown]	0
page_add_file_rmap	7.800s	27,808,000,000	33,120,000,000	0.840	51.8%	19.7%	0.0%	29.7%	7.6%	1.0%	3.2%	0.0%	0.0%	0.0%	0.5%	0.0%	3.6 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
__tls_get_addr	7.780s	26,944,000,000	14,624,000,000	1.842	26.8%	47.1%	13.4%	12.8%	5.6%	24.5%	24.5%	0.0%	0.0%	0.0%	2.2%	1.8%	3.5 GHz	[Unknown]	__tls_get_addr	tls_get_addr.S	0
tcache_get	7.535s	24,832,000,000	3,824,000,000	6.494	7.5%	48.3%	4.8%	0.0%	12.7%	39.0%	26.0%	60.4%	0.0%	0.0%	29.0%	0.4%	3.3 GHz	[Unknown]	tcache_get	malloc.c	0
do_syscall_64	7.530s	24,992,000,000	3,456,000,000	7.231	19.8%	30.4%	0.0%	0.0%	6.6%	9.0%	13.2%	0.0%	0.0%	0.0%	7.2%	8.8%	3.3 GHz	[Unknown]	do_syscall_64	[Unknown]	0
page_mapping	7.495s	21,168,000,000	24,704,000,000	0.857	48.0%	33.3%	14.4%	26.9%	0.0%	0.0%	3.5%	0.0%	0.0%	0.0%	0.0%	2.8%	2.8 GHz	[Unknown]	page_mapping	[Unknown]	0
sync_regs	7.395s	22,976,000,000	4,608,000,000	4.986	27.2%	33.8%	27.6%	12.4%	0.0%	0.0%	9.8%	0.0%	0.0%	0.0%	3.3%	7.5%	3.1 GHz	[Unknown]	sync_regs	[Unknown]	0
update_get_addr	7.385s	21,808,000,000	28,960,000,000	0.753	45.8%	52.4%	0.0%	15.1%	1.4%	20.6%	23.4%	10.6%	0.0%	0.0%	4.1%	0.6%	3.0 GHz	[Unknown]	update_get_addr	dl-tls.c	0
kmem_cache_alloc	7.145s	24,480,000,000	6,720,000,000	3.643	15.5%	12.0%	0.0%	24.5%	0.0%	10.2%	27.6%	14.0%	0.0%	0.0%	8.0%	13.8%	3.4 GHz	[Unknown]	kmem_cache_alloc	[Unknown]	0
PyObject_SetAttr	7.115s	23,776,000,000	5,952,000,000	3.995	8.1%	19.6%	14.3%	17.0%	0.0%	7.1%	57.4%	37.9%	11.7%	0.0%	10.1%	5.9%	3.3 GHz	[Unknown]	PyObject_SetAttr	object.c	0
mem_cgroup_try_charge_delay	7.100s	18,160,000,000	3,984,000,000	4.558	8.3%	3.8%	0.0%	3.3%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	100.0%	45.3%	2.6 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
alloc_set_pte	7.000s	15,936,000,000	31,312,000,000	0.509	79.4%	29.7%	0.0%	35.8%	1.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	6.1%	2.3 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
malloc_consolidate	6.975s	22,144,000,000	4,848,000,000	4.568	14.3%	36.0%	21.7%	1.4%	8.8%	11.9%	40.0%	25.4%	0.0%	0.0%	0.7%	4.1%	3.2 GHz	[Unknown]	malloc_consolidate	malloc.c	0
PyVectorcall_Function	6.965s	19,344,000,000	8,944,000,000	2.163	14.3%	58.6%	24.5%	7.8%	0.0%	9.6%	37.2%	100.0%	0.0%	0.0%	14.0%	1.3%	2.8 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
_PyRuntimeState_GetThreadState	6.905s	15,344,000,000	9,296,000,000	1.651	13.9%	56.1%	27.5%	0.0%	5.9%	57.7%	44.0%	0.0%	0.0%	0.0%	5.9%	0.8%	2.2 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
__alloc_pages_nodemask	6.870s	25,648,000,000	29,440,000,000	0.871	54.2%	20.0%	10.6%	18.1%	4.1%	1.2%	2.9%	0.0%	0.0%	0.0%	4.7%	8.0%	3.7 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
page_remove_rmap	6.860s	23,344,000,000	27,696,000,000	0.843	58.2%	30.6%	0.0%	22.5%	0.0%	0.0%	4.5%	0.0%	0.0%	0.0%	0.0%	7.0%	3.4 GHz	[Unknown]	page_remove_rmap	[Unknown]	0
__mod_zone_page_state	6.705s	17,056,000,000	29,600,000,000	0.576	100.0%	7.9%	0.0%	25.5%	3.5%	0.0%	2.6%	0.0%	0.0%	0.0%	19.3%	5.5%	2.5 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
jpeg_make_d_derived_tbl	6.700s	20,960,000,000	16,400,000,000	1.278	34.6%	35.4%	27.8%	7.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	25.0%	1.1%	3.1 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
func@0x175ac0	6.495s	20,144,000,000	22,000,000,000	0.916	35.6%	3.3%	0.0%	20.8%	0.0%	0.0%	0.0%	7.4%	0.0%	0.0%	0.0%	59.1%	3.1 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
ImagingJpegDecode	6.200s	20,800,000,000	18,208,000,000	1.142	39.9%	26.5%	9.8%	8.7%	11.5%	18.0%	18.0%	0.0%	0.0%	0.0%	2.2%	10.6%	3.4 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
mark_page_accessed	6.155s	29,328,000,000	21,632,000,000	1.356	42.3%	28.7%	0.0%	21.0%	0.0%	0.0%	7.2%	0.0%	0.0%	0.0%	0.0%	17.4%	4.8 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
__GI_	6.015s	19,728,000,000	4,160,000,000	4.742	10.8%	42.5%	13.4%	3.8%	0.0%	27.9%	22.8%	17.2%	0.0%	0.0%	0.0%	3.3%	3.3 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
__do_page_fault	5.905s	17,968,000,000	13,216,000,000	1.360	40.3%	22.4%	9.8%	5.8%	3.3%	6.7%	11.7%	11.5%	0.0%	0.0%	2.5%	18.6%	3.0 GHz	[Unknown]	__do_page_fault	[Unknown]	0
process_data_simple_main	5.870s	14,688,000,000	12,096,000,000	1.214	55.0%	31.3%	2.4%	16.3%	4.1%	6.1%	9.2%	0.0%	0.0%	0.0%	11.2%	6.4%	2.5 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
find_get_entry	5.860s	14,096,000,000	8,704,000,000	1.619	33.8%	12.0%	0.0%	13.8%	10.6%	1.0%	11.7%	14.6%	22.6%	0.0%	4.3%	0.0%	2.4 GHz	[Unknown]	find_get_entry	[Unknown]	0
_raw_spin_lock_irqsave	5.835s	19,056,000,000	12,992,000,000	1.467	23.6%	23.6%	9.6%	36.2%	6.3%	0.0%	9.4%	0.0%	0.0%	0.0%	1.6%	14.6%	3.3 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
jpeg_read_scanlines	5.660s	21,376,000,000	17,440,000,000	1.226	29.1%	22.6%	29.7%	11.2%	8.4%	5.6%	14.0%	0.0%	0.0%	0.0%	11.2%	4.4%	3.8 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
xas_start	5.625s	19,136,000,000	13,344,000,000	1.434	26.2%	15.2%	23.7%	9.4%	0.8%	1.0%	4.7%	0.0%	0.0%	0.0%	25.9%	19.3%	3.4 GHz	[Unknown]	xas_start	[Unknown]	0
get_page_from_freelist	5.555s	18,208,000,000	21,872,000,000	0.832	47.7%	35.2%	14.9%	17.3%	6.6%	8.2%	3.3%	0.0%	0.0%	0.0%	5.8%	0.3%	3.3 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
at::TensorIteratorBase::compute_types	5.415s	12,656,000,000	4,384,000,000	2.887	14.5%	90.5%	6.3%	8.3%	2.4%	0.0%	27.3%	0.0%	0.0%	0.0%	0.0%	100.0%	2.3 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
LogAPIUsageOnceFromPython	5.380s	24,016,000,000	1,248,000,000	19.244	1.1%	22.9%	2.7%	7.5%	8.7%	11.5%	28.1%	57.7%	0.0%	0.0%	0.6%	12.5%	4.5 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
percpu_counter_add_batch	5.330s	10,864,000,000	14,080,000,000	0.772	33.3%	42.0%	37.4%	20.7%	13.8%	15.2%	5.5%	60.5%	0.0%	0.0%	4.1%	0.0%	2.0 GHz	[Unknown]	percpu_counter_add_batch	[Unknown]	0
_raw_spin_lock_irq	5.295s	14,464,000,000	10,624,000,000	1.361	35.0%	47.4%	2.4%	35.3%	1.0%	0.0%	3.1%	0.0%	0.0%	0.0%	0.0%	8.6%	2.7 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
__GI___clock_gettime	5.255s	16,448,000,000	24,512,000,000	0.671	62.8%	22.8%	0.0%	25.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	14.0%	3.1 GHz	[Unknown]	__GI___clock_gettime	clock_gettime.c	0
shmem_add_to_page_cache	5.170s	16,208,000,000	29,072,000,000	0.558	56.6%	54.2%	4.5%	21.3%	2.8%	0.9%	0.0%	0.0%	0.0%	0.0%	2.8%	0.0%	3.1 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
tupledealloc	5.165s	13,616,000,000	4,864,000,000	2.799	33.6%	40.3%	8.3%	34.2%	0.0%	24.2%	25.3%	0.0%	0.0%	0.0%	2.2%	5.6%	2.6 GHz	[Unknown]	tupledealloc	tupleobject.c	0
generic_file_buffered_read	5.135s	18,816,000,000	2,992,000,000	6.289	7.7%	27.4%	8.9%	59.0%	0.0%	12.8%	7.2%	27.6%	0.0%	0.0%	50.2%	0.0%	3.7 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
xas_clear_mark	5.060s	12,560,000,000	21,168,000,000	0.593	76.6%	40.2%	0.0%	11.9%	8.4%	4.8%	0.0%	0.0%	0.0%	0.0%	0.0%	12.7%	2.5 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
build_ycc_rgb_table	5.030s	15,616,000,000	3,376,000,000	4.626	12.0%	2.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	78.8%	36.8%	3.1 GHz	[Unknown]	build_ycc_rgb_table	[Unknown]	0
vm_normal_page	4.980s	17,888,000,000	29,968,000,000	0.597	46.9%	9.8%	0.0%	13.4%	0.0%	14.3%	27.7%	0.0%	0.0%	0.0%	0.0%	29.6%	3.6 GHz	[Unknown]	vm_normal_page	[Unknown]	0
copy_page	4.820s	10,528,000,000	0		3.8%	0.5%	0.5%	14.2%	11.4%	4.9%	65.5%	100.0%	100.0%	0.0%	54.1%	14.6%	2.2 GHz	[Unknown]	copy_page	[Unknown]	0
PyObject_IsTrue	4.800s	15,376,000,000	3,856,000,000	3.988	12.1%	53.3%	9.5%	18.5%	0.0%	4.4%	13.7%	36.2%	28.1%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	PyObject_IsTrue	object.c	0
__pthread_mutex_unlock_usercnt	4.785s	14,896,000,000	17,536,000,000	0.849	35.0%	54.4%	0.0%	44.3%	0.0%	0.0%	20.1%	0.0%	0.0%	0.0%	0.0%	7.1%	3.1 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
_PyObject_GC_TRACK	4.745s	13,808,000,000	7,584,000,000	1.821	23.5%	33.5%	2.1%	28.2%	0.0%	10.4%	26.1%	46.8%	0.0%	0.0%	8.7%	0.0%	2.9 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
arena_map_is_used	4.700s	20,352,000,000	7,520,000,000	2.706	21.0%	37.0%	16.5%	17.0%	0.0%	45.0%	17.7%	0.0%	14.2%	0.0%	1.5%	4.6%	4.3 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
unlock_page	4.630s	14,304,000,000	18,912,000,000	0.756	89.4%	59.0%	0.0%	29.4%	4.2%	0.0%	3.1%	0.0%	0.0%	0.0%	1.0%	4.6%	3.1 GHz	[Unknown]	unlock_page	[Unknown]	0
up_read	4.615s	14,016,000,000	17,344,000,000	0.808	66.9%	59.8%	0.0%	32.1%	0.0%	0.0%	12.8%	0.0%	0.0%	0.0%	0.0%	0.5%	3.0 GHz	[Unknown]	up_read	[Unknown]	0
__find_get_block	4.600s	15,488,000,000	3,568,000,000	4.341	4.1%	8.2%	1.9%	0.0%	1.0%	0.0%	50.4%	34.9%	54.0%	0.0%	10.7%	21.6%	3.4 GHz	[Unknown]	__find_get_block	[Unknown]	0
vgetargs1_impl	4.580s	13,568,000,000	4,992,000,000	2.718	23.5%	38.5%	10.2%	16.6%	0.0%	40.9%	25.4%	0.0%	0.0%	0.0%	0.0%	13.6%	3.0 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
shmem_fault	4.565s	16,672,000,000	9,008,000,000	1.851	25.1%	37.3%	9.4%	20.7%	2.7%	2.7%	0.0%	0.0%	0.0%	0.0%	9.0%	8.9%	3.7 GHz	[Unknown]	shmem_fault	[Unknown]	0
_PyFrame_New_NoTrack	4.505s	12,816,000,000	4,576,000,000	2.801	17.2%	11.9%	0.0%	25.7%	0.0%	76.1%	33.9%	0.0%	0.0%	0.0%	86.6%	0.0%	2.8 GHz	[Unknown]	_PyFrame_New_NoTrack	frameobject.c	0
__set_page_dirty_no_writeback	4.500s	20,736,000,000	19,664,000,000	1.055	30.6%	36.1%	0.0%	22.4%	0.0%	0.0%	1.4%	0.0%	0.0%	0.0%	0.0%	13.9%	4.6 GHz	[Unknown]	__set_page_dirty_no_writeback	[Unknown]	0
normalize_coeffs_8bpc	4.475s	15,056,000,000	28,720,000,000	0.524	65.5%	10.0%	2.6%	13.0%	4.0%	4.0%	19.9%	0.0%	0.0%	0.0%	0.0%	13.3%	3.4 GHz	[Unknown]	normalize_coeffs_8bpc	[Unknown]	0
entry_SYSCALL_64	4.410s	12,000,000,000	512,000,000	23.438	13.0%	18.3%	7.7%	0.0%	0.0%	0.0%	10.0%	0.0%	0.0%	0.0%	2.5%	50.3%	2.7 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
pybind11::cpp_function::dispatcher	4.340s	14,992,000,000	3,120,000,000	4.805	9.2%	64.1%	6.7%	0.0%	16.0%	16.0%	13.0%	0.0%	0.0%	0.0%	3.0%	0.0%	3.5 GHz	[Unknown]	pybind11::cpp_function::dispatcher(_object*, _object*, _object*)	[Unknown]	0
memset_erms	4.335s	18,080,000,000	3,472,000,000	5.207	23.4%	13.2%	0.0%	0.0%	0.0%	0.0%	11.6%	0.0%	0.0%	0.0%	48.1%	42.9%	4.2 GHz	[Unknown]	memset_erms	[Unknown]	0
call_function	4.295s	12,240,000,000	11,616,000,000	1.054	35.6%	51.4%	0.0%	14.7%	6.1%	4.1%	23.3%	0.0%	0.0%	0.0%	1.2%	4.7%	2.8 GHz	[Unknown]	call_function	ceval.c	0
down_read_trylock	4.285s	10,816,000,000	19,824,000,000	0.546	66.6%	40.5%	3.7%	30.5%	5.5%	5.5%	11.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	down_read_trylock	[Unknown]	0
insertdict	4.220s	9,392,000,000	9,920,000,000	0.947	44.1%	44.7%	0.0%	22.4%	0.0%	41.5%	16.0%	41.5%	0.0%	0.0%	6.4%	0.0%	2.2 GHz	[Unknown]	insertdict	dictobject.c	0
_PyDict_GetItem_KnownHash	4.215s	14,864,000,000	1,632,000,000	9.108	6.9%	30.9%	10.2%	20.2%	0.0%	30.6%	32.3%	26.2%	0.0%	0.0%	3.0%	0.0%	3.5 GHz	[Unknown]	_PyDict_GetItem_KnownHash	dictobject.c	0
[nvidia]	4.155s	11,712,000,000	15,328,000,000	0.764	39.4%	25.4%	6.8%	6.4%	0.0%	35.9%	24.3%	0.0%	0.0%	0.0%	3.8%	4.9%	2.8 GHz	[Unknown]	[nvidia]	[Unknown]	0
take_gil	4.140s	10,144,000,000	1,456,000,000	6.967	21.8%	88.9%	0.6%	8.9%	1.5%	30.2%	48.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	take_gil	ceval_gil.h	0
prep_new_page	4.090s	15,088,000,000	6,224,000,000	2.424	37.6%	9.1%	0.0%	10.9%	4.0%	1.0%	2.0%	0.0%	0.0%	0.0%	68.6%	29.9%	3.7 GHz	[Unknown]	prep_new_page	[Unknown]	0
kmem_cache_free	3.945s	10,256,000,000	7,232,000,000	1.418	26.8%	29.9%	3.0%	0.0%	5.9%	11.0%	5.9%	0.0%	36.2%	0.0%	14.6%	10.7%	2.6 GHz	[Unknown]	kmem_cache_free	[Unknown]	0
ImagingAllocateArray	3.845s	13,776,000,000	33,392,000,000	0.413	92.8%	20.2%	3.2%	17.4%	0.0%	3.3%	6.5%	0.0%	0.0%	0.0%	4.4%	0.0%	3.6 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	3.825s	11,728,000,000	5,024,000,000	2.334	23.8%	98.0%	3.7%	39.6%	0.0%	11.5%	29.4%	0.0%	0.0%	0.0%	0.0%	10.8%	3.1 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
xas_find_conflict	3.800s	13,040,000,000	12,928,000,000	1.009	43.7%	23.9%	28.8%	32.2%	3.5%	0.0%	1.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	xas_find_conflict	[Unknown]	0
pagevec_lru_move_fn	3.800s	11,664,000,000	13,120,000,000	0.889	29.6%	33.6%	0.0%	20.6%	0.0%	2.2%	10.3%	0.0%	0.0%	0.0%	0.0%	8.4%	3.1 GHz	[Unknown]	pagevec_lru_move_fn	[Unknown]	0
psi_task_change	3.795s	10,656,000,000	2,784,000,000	3.828	10.4%	35.5%	15.2%	8.4%	0.0%	24.8%	25.3%	17.6%	0.0%	0.0%	1.4%	16.8%	2.8 GHz	[Unknown]	psi_task_change	[Unknown]	0
task_numa_fault	3.790s	11,088,000,000	9,008,000,000	1.231	33.1%	27.9%	14.5%	24.4%	13.5%	8.1%	18.9%	0.0%	0.0%	0.0%	0.0%	6.4%	2.9 GHz	[Unknown]	task_numa_fault	[Unknown]	0
shmem_undo_range	3.765s	10,960,000,000	6,048,000,000	1.812	16.2%	41.1%	51.9%	41.1%	2.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.7%	2.9 GHz	[Unknown]	shmem_undo_range	[Unknown]	0
shmem_alloc_and_acct_page	3.695s	10,784,000,000	14,624,000,000	0.737	37.2%	21.2%	17.7%	27.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	20.9%	0.0%	2.9 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
free_pages_and_swap_cache	3.680s	11,936,000,000	6,688,000,000	1.785	19.3%	5.3%	0.0%	21.4%	0.0%	25.1%	55.3%	53.7%	20.8%	0.0%	0.0%	7.2%	3.2 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
memcg_kmem_get_cache	3.665s	10,224,000,000	1,344,000,000	7.607	1.0%	15.6%	1.5%	24.9%	27.9%	9.3%	42.5%	14.7%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	memcg_kmem_get_cache	[Unknown]	0
pmd_devmap_trans_unstable	3.665s	10,608,000,000	14,032,000,000	0.756	88.6%	47.1%	0.0%	35.4%	4.2%	0.0%	4.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	pmd_devmap_trans_unstable	[Unknown]	0
func@0x4e0260	3.650s	12,480,000,000	29,456,000,000	0.424	72.9%	25.3%	2.1%	8.4%	3.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	func@0x4e0260	[Unknown]	0
PyBytes_FromStringAndSize	3.650s	11,968,000,000	4,864,000,000	2.461	8.1%	28.7%	15.3%	0.0%	1.3%	1.0%	18.8%	0.0%	0.0%	0.0%	7.5%	21.3%	3.3 GHz	[Unknown]	PyBytes_FromStringAndSize	bytesobject.c	0
__errno_location	3.595s	13,088,000,000	944,000,000	13.864	3.8%	92.1%	14.1%	0.0%	3.4%	41.3%	45.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	__errno_location	errno-loc.c	0
arena_map_get	3.590s	11,648,000,000	6,160,000,000	1.891	21.7%	72.7%	31.8%	11.6%	28.3%	23.2%	24.5%	14.2%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	arena_map_get	obmalloc.c	0
iscsi_tcp_segment_done	3.560s	8,832,000,000	2,160,000,000	4.089	20.4%	19.0%	2.7%	10.2%	0.0%	20.4%	22.1%	0.0%	0.0%	0.0%	18.7%	33.2%	2.5 GHz	[Unknown]	iscsi_tcp_segment_done	[Unknown]	0
listiter_next	3.545s	10,240,000,000	832,000,000	12.308	1.8%	21.0%	21.0%	0.0%	23.4%	10.3%	46.9%	0.0%	0.0%	0.0%	0.0%	11.7%	2.9 GHz	[Unknown]	listiter_next	listobject.c	0
func@0x368860	3.525s	9,856,000,000	10,880,000,000	0.906	40.7%	29.4%	14.7%	12.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	9.9%	2.8 GHz	[Unknown]	func@0x368860	[Unknown]	0
__memcmp_avx2_movbe	3.520s	11,488,000,000	3,200,000,000	3.590	6.9%	67.4%	10.6%	5.2%	14.4%	5.1%	44.4%	100.0%	54.2%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
slot_tp_getattr_hook	3.495s	12,416,000,000	6,400,000,000	1.940	22.3%	31.2%	3.5%	8.5%	1.2%	29.0%	21.7%	24.2%	0.0%	0.0%	3.6%	15.6%	3.6 GHz	[Unknown]	slot_tp_getattr_hook	typeobject.c	0
syscall_return_via_sysret	3.425s	7,232,000,000	1,024,000,000	7.062	13.7%	21.7%	12.1%	12.4%	2.1%	6.2%	12.4%	0.0%	0.0%	0.0%	0.0%	21.6%	2.1 GHz	[Unknown]	syscall_return_via_sysret	[Unknown]	0
_PyObject_GC_UNTRACK	3.410s	10,160,000,000	2,704,000,000	3.757	7.6%	55.7%	31.1%	4.4%	10.3%	3.0%	34.0%	100.0%	0.0%	0.0%	11.8%	1.2%	3.0 GHz	[Unknown]	_PyObject_GC_UNTRACK	pycore_object.h	0
fault_dirty_shared_page	3.400s	9,408,000,000	13,600,000,000	0.692	51.6%	39.8%	0.0%	15.9%	3.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	10.7%	2.8 GHz	[Unknown]	fault_dirty_shared_page	[Unknown]	0
mem_cgroup_throttle_swaprate	3.340s	8,048,000,000	5,584,000,000	1.441	17.4%	36.8%	50.2%	24.2%	9.3%	0.0%	0.0%	0.0%	0.0%	0.0%	24.2%	0.0%	2.4 GHz	[Unknown]	mem_cgroup_throttle_swaprate	[Unknown]	0
__libc_calloc	3.275s	9,328,000,000	3,056,000,000	3.052	13.1%	48.0%	5.6%	41.8%	0.0%	14.1%	22.5%	0.0%	0.0%	0.0%	19.3%	15.7%	2.8 GHz	[Unknown]	__libc_calloc	malloc.c	0
pymalloc_free	3.220s	8,848,000,000	5,184,000,000	1.707	33.3%	66.7%	30.5%	39.0%	0.0%	11.2%	45.8%	70.6%	0.0%	0.0%	6.8%	3.9%	2.7 GHz	[Unknown]	pymalloc_free	obmalloc.c	0
find_vma	3.190s	9,696,000,000	4,672,000,000	2.075	12.1%	33.5%	9.3%	18.6%	3.1%	0.0%	18.6%	77.4%	0.0%	0.0%	0.0%	9.2%	3.0 GHz	[Unknown]	find_vma	[Unknown]	0
xas_create	3.175s	8,368,000,000	11,392,000,000	0.735	37.6%	20.2%	0.0%	12.5%	0.0%	0.0%	12.5%	0.0%	0.0%	0.0%	5.4%	24.5%	2.6 GHz	[Unknown]	xas_create	[Unknown]	0
func_descr_get	3.135s	7,312,000,000	3,808,000,000	1.920	21.1%	42.1%	24.4%	2.1%	10.3%	9.7%	16.4%	0.0%	0.0%	0.0%	2.1%	0.0%	2.3 GHz	[Unknown]	func_descr_get	_functoolsmodule.c	0
ImagingPaste	3.105s	14,576,000,000	4,080,000,000	3.573	6.0%	9.9%	2.8%	49.4%	7.2%	18.5%	42.2%	12.0%	0.0%	0.0%	45.3%	13.8%	4.7 GHz	[Unknown]	ImagingPaste	[Unknown]	0
