Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
pagevec_lru_move_fn	1.735s	4,304,000,000	8,000,000,000	0.538	40.4%	64.6%	0.0%	20.9%	10.5%	2.8%	10.5%	67.6%	0.0%	0.0%	0.0%	1.8%	2.5 GHz	[Unknown]	pagevec_lru_move_fn	[Unknown]	0
lookdict	1.730s	5,728,000,000	1,840,000,000	3.113	8.3%	56.0%	22.9%	7.9%	15.7%	49.8%	15.7%	67.3%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	lookdict	dictobject.c	0
func@0x1976c0	1.730s	3,216,000,000	18,336,000,000	0.175	100.0%	1.4%	0.0%	9.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	100.0%	1.9 GHz	[Unknown]	func@0x1976c0	[Unknown]	0
tuple_alloc	1.720s	5,296,000,000	1,344,000,000	3.940	24.9%	81.3%	15.2%	0.0%	5.7%	15.5%	5.7%	88.8%	0.0%	0.0%	2.8%	0.0%	3.1 GHz	[Unknown]	tuple_alloc	tupleobject.c	0
down_read	1.700s	5,872,000,000	11,904,000,000	0.493	62.2%	36.1%	0.0%	10.2%	0.0%	0.0%	5.1%	0.0%	0.0%	0.0%	0.0%	21.9%	3.5 GHz	[Unknown]	down_read	[Unknown]	0
PyType_GenericAlloc	1.685s	6,736,000,000	2,576,000,000	2.615	4.2%	80.4%	7.8%	0.0%	0.0%	44.5%	22.3%	63.1%	0.0%	0.0%	0.0%	4.0%	4.0 GHz	[Unknown]	PyType_GenericAlloc	typeobject.c	0
at::_ops::copy_::call	1.680s	2,560,000,000	1,968,000,000	1.301	0.0%	100.0%	17.6%	0.0%	35.2%	52.7%	17.6%	0.0%	0.0%	0.0%	0.0%	35.4%	1.5 GHz	[Unknown]	at::_ops::copy_::call(at::Tensor&, at::Tensor const&, bool)	[Unknown]	0
PyUnicode_InternInPlace	1.675s	5,168,000,000	2,432,000,000	2.125	8.7%	16.0%	1.5%	0.0%	0.0%	16.8%	46.4%	87.1%	0.0%	0.0%	5.8%	15.7%	3.1 GHz	[Unknown]	PyUnicode_InternInPlace	unicodeobject.c	0
_PyObject_IS_GC	1.670s	5,760,000,000	2,848,000,000	2.022	21.1%	22.9%	23.8%	0.0%	5.2%	41.7%	44.3%	0.0%	0.0%	0.0%	0.0%	21.5%	3.4 GHz	[Unknown]	_PyObject_IS_GC	pycore_object.h	0
mem_cgroup_update_lru_size	1.665s	5,232,000,000	15,440,000,000	0.339	58.8%	25.3%	0.0%	5.7%	0.0%	0.0%	5.7%	0.0%	0.0%	0.0%	0.0%	20.3%	3.1 GHz	[Unknown]	mem_cgroup_update_lru_size	[Unknown]	0
update_curr	1.635s	3,968,000,000	592,000,000	6.703	3.1%	54.1%	19.4%	0.0%	3.8%	11.3%	34.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	update_curr	[Unknown]	0
ext4_inode_block_valid	1.625s	4,304,000,000	480,000,000	8.967	2.4%	16.5%	7.1%	17.4%	0.0%	26.1%	41.8%	0.0%	100.0%	0.0%	0.0%	6.7%	2.6 GHz	[Unknown]	ext4_inode_block_valid	[Unknown]	0
dict_dealloc	1.615s	4,672,000,000	1,072,000,000	4.358	18.3%	52.7%	4.9%	9.6%	9.6%	25.7%	25.7%	0.0%	0.0%	0.0%	0.0%	6.4%	2.9 GHz	[Unknown]	dict_dealloc	dictobject.c	0
alloc_pages_vma	1.610s	3,888,000,000	7,376,000,000	0.527	41.5%	8.2%	11.7%	3.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9%	34.3%	2.4 GHz	[Unknown]	alloc_pages_vma	[Unknown]	0
at::getStepCallbacksUnlessEmpty	1.595s	5,808,000,000	7,920,000,000	0.733	21.8%	82.6%	0.0%	0.0%	20.7%	15.5%	18.1%	0.0%	0.0%	0.0%	2.6%	2.9%	3.6 GHz	[Unknown]	at::getStepCallbacksUnlessEmpty(at::RecordScope)	[Unknown]	0
memcpy_erms	1.595s	6,288,000,000	1,280,000,000	4.912	23.4%	7.1%	0.0%	16.7%	0.0%	28.6%	26.2%	0.0%	0.0%	0.0%	47.7%	26.6%	3.9 GHz	[Unknown]	memcpy_erms	[Unknown]	0
read_markers	1.570s	2,944,000,000	3,376,000,000	0.872	7.6%	61.6%	21.6%	20.4%	10.2%	20.4%	0.0%	0.0%	0.0%	0.0%	15.3%	0.0%	1.9 GHz	[Unknown]	read_markers	[Unknown]	0
PageHuge	1.565s	5,504,000,000	7,728,000,000	0.712	34.6%	10.2%	0.0%	19.1%	2.7%	0.0%	10.9%	100.0%	0.0%	0.0%	0.0%	36.9%	3.5 GHz	[Unknown]	PageHuge	[Unknown]	0
THPVariable_subclass_dealloc	1.565s	5,056,000,000	2,208,000,000	2.290	6.2%	100.0%	33.1%	0.0%	11.9%	14.8%	20.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	THPVariable_subclass_dealloc(_object*)	[Unknown]	0
__delete_from_page_cache	1.560s	5,680,000,000	12,832,000,000	0.443	71.5%	47.2%	0.0%	2.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	__delete_from_page_cache	[Unknown]	0
PyEval_RestoreThread	1.550s	4,064,000,000	560,000,000	7.257	5.2%	88.6%	14.8%	0.0%	3.7%	0.0%	22.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	PyEval_RestoreThread	ceval.c	0
pybind11::detail::get_internals	1.545s	7,056,000,000	2,480,000,000	2.845	6.7%	84.5%	3.9%	2.1%	8.5%	10.6%	12.8%	0.0%	0.0%	0.0%	2.1%	1.9%	4.6 GHz	[Unknown]	pybind11::detail::get_internals(void)	[Unknown]	0
_PyObject_MakeTpCall	1.540s	6,224,000,000	2,544,000,000	2.447	22.3%	66.9%	0.0%	0.0%	12.1%	19.3%	14.5%	0.0%	0.0%	0.0%	2.4%	8.2%	4.0 GHz	[Unknown]	_PyObject_MakeTpCall	call.c	0
at::TensorIteratorBase::populate_operands	1.535s	4,672,000,000	2,752,000,000	1.698	11.9%	64.1%	22.4%	0.0%	6.4%	9.6%	12.8%	0.0%	0.0%	0.0%	3.2%	0.0%	3.0 GHz	[Unknown]	at::TensorIteratorBase::populate_operands(at::TensorIteratorConfig&)	[Unknown]	0
PyObject_GC_Del	1.535s	4,240,000,000	5,328,000,000	0.796	57.0%	79.2%	0.0%	0.0%	14.2%	10.6%	7.1%	0.0%	0.0%	0.0%	3.5%	0.0%	2.8 GHz	[Unknown]	PyObject_GC_Del	gcmodule.c	0
insert_to_usedpool	1.525s	6,480,000,000	2,272,000,000	2.852	3.5%	23.9%	2.1%	18.5%	0.0%	25.5%	13.9%	0.0%	0.0%	0.0%	2.3%	32.7%	4.2 GHz	[Unknown]	insert_to_usedpool	obmalloc.c	0
c10::computeDispatchKey	1.520s	4,064,000,000	1,280,000,000	3.175	12.7%	85.2%	0.0%	0.0%	0.0%	36.9%	7.4%	0.0%	0.0%	0.0%	0.0%	6.6%	2.7 GHz	[Unknown]	c10::computeDispatchKey(c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>)	[Unknown]	0
_PyDict_GetItemHint	1.515s	5,328,000,000	1,120,000,000	4.757	7.9%	44.3%	4.0%	25.3%	28.2%	3.8%	42.2%	70.4%	0.0%	0.0%	2.8%	0.0%	3.5 GHz	[Unknown]	_PyDict_GetItemHint	dictobject.c	0
mem_cgroup_commit_charge	1.500s	4,720,000,000	11,424,000,000	0.413	41.8%	18.2%	0.0%	15.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	23.4%	3.1 GHz	[Unknown]	mem_cgroup_commit_charge	[Unknown]	0
copy_page	1.495s	3,904,000,000	0		9.8%	3.7%	3.7%	0.0%	0.0%	14.4%	88.4%	72.0%	100.0%	0.0%	23.1%	11.5%	2.6 GHz	[Unknown]	copy_page	[Unknown]	0
convertsimple	1.485s	6,000,000,000	3,120,000,000	1.923	18.5%	69.5%	0.0%	7.5%	20.0%	2.5%	5.0%	0.0%	0.0%	0.0%	0.0%	1.7%	4.0 GHz	[Unknown]	convertsimple	getargs.c	0
cfunction_call	1.465s	4,928,000,000	2,176,000,000	2.265	8.3%	61.8%	1.7%	0.0%	48.7%	15.5%	30.4%	100.0%	0.0%	0.0%	6.1%	6.8%	3.4 GHz	[Unknown]	cfunction_call	methodobject.c	0
c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_	1.465s	5,376,000,000	2,624,000,000	2.049	5.9%	90.8%	11.7%	0.0%	11.2%	14.0%	25.1%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7 GHz	[Unknown]	c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_(void)	[Unknown]	0
at::native::_to_copy	1.440s	5,200,000,000	2,272,000,000	2.289	10.0%	53.1%	0.0%	14.4%	8.7%	0.0%	23.1%	0.0%	0.0%	0.0%	0.0%	16.9%	3.6 GHz	[Unknown]	at::native::_to_copy(at::Tensor const&, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, bool, c10::optional<c10::MemoryFormat>)	[Unknown]	0
scsi_queue_rq	1.440s	5,104,000,000	464,000,000	11.000	0.0%	85.5%	11.1%	23.5%	5.9%	29.4%	26.4%	0.0%	0.0%	0.0%	5.9%	1.0%	3.5 GHz	[Unknown]	scsi_queue_rq	[Unknown]	0
lookup_maybe_method	1.440s	4,176,000,000	80,000,000	52.200	6.4%	78.3%	0.0%	57.5%	0.0%	16.0%	21.6%	47.9%	0.0%	0.0%	32.3%	0.0%	2.9 GHz	[Unknown]	lookup_maybe_method	typeobject.c	0
cap_capable	1.435s	3,264,000,000	3,280,000,000	0.995	31.1%	53.4%	42.2%	9.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	26.7%	2.3 GHz	[Unknown]	cap_capable	[Unknown]	0
__tls_get_addr_slow	1.430s	6,272,000,000	3,936,000,000	1.593	34.7%	31.7%	3.0%	14.3%	0.0%	0.0%	7.2%	0.0%	0.0%	0.0%	0.0%	6.1%	4.4 GHz	[Unknown]	__tls_get_addr_slow	dl-tls.c	0
_cond_resched	1.430s	3,648,000,000	4,176,000,000	0.874	30.8%	44.5%	18.3%	0.0%	16.4%	0.0%	4.1%	0.0%	0.0%	0.0%	0.0%	6.3%	2.6 GHz	[Unknown]	_cond_resched	[Unknown]	0
c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard	1.425s	3,088,000,000	3,424,000,000	0.902	64.1%	100.0%	0.0%	0.0%	19.4%	0.0%	38.9%	0.0%	0.0%	0.0%	0.0%	19.5%	2.2 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard(c10::DispatchKeySet)	[Unknown]	0
torch::PyWarningHandler::~PyWarningHandler	1.425s	4,032,000,000	2,832,000,000	1.424	56.4%	100.0%	0.0%	26.0%	3.7%	26.0%	26.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	torch::PyWarningHandler::~PyWarningHandler(void)	[Unknown]	0
method_vectorcall_NOARGS	1.410s	4,080,000,000	2,592,000,000	1.574	17.3%	68.3%	3.5%	14.7%	0.0%	0.0%	7.4%	0.0%	0.0%	0.0%	0.0%	0.7%	2.9 GHz	[Unknown]	method_vectorcall_NOARGS	descrobject.c	0
c10::TensorImpl::TensorImpl	1.390s	5,504,000,000	2,928,000,000	1.880	10.8%	91.4%	7.9%	27.3%	10.9%	30.0%	16.4%	0.0%	0.0%	0.0%	10.9%	0.0%	4.0 GHz	[Unknown]	c10::TensorImpl::TensorImpl(c10::Storage&&, c10::DispatchKeySet, caffe2::TypeMeta, c10::optional<c10::Device>)	[Unknown]	0
torch::autograd::THPVariable_empty	1.390s	3,984,000,000	2,480,000,000	1.606	2.0%	65.7%	4.1%	0.0%	0.0%	0.0%	11.3%	0.0%	0.0%	0.0%	3.8%	14.1%	2.9 GHz	[Unknown]	torch::autograd::THPVariable_empty(_object*, _object*, _object*)	[Unknown]	0
__fget_light	1.370s	3,568,000,000	240,000,000	14.867	0.0%	58.7%	28.1%	50.4%	0.0%	46.2%	4.2%	100.0%	0.0%	0.0%	0.0%	4.0%	2.6 GHz	[Unknown]	__fget_light	[Unknown]	0
lock_page_memcg	1.370s	4,320,000,000	15,088,000,000	0.286	80.2%	42.5%	2.4%	17.4%	0.0%	3.5%	10.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	lock_page_memcg	[Unknown]	0
method_vectorcall_VARARGS_KEYWORDS	1.365s	2,576,000,000	1,104,000,000	2.333	4.5%	51.1%	0.0%	58.2%	17.5%	0.0%	5.8%	0.0%	0.0%	0.0%	0.0%	0.0%	1.9 GHz	[Unknown]	method_vectorcall_VARARGS_KEYWORDS	descrobject.c	0
torch::PythonArgParser::raw_parse	1.360s	3,776,000,000	2,112,000,000	1.788	4.9%	100.0%	30.9%	0.0%	0.0%	0.0%	19.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	torch::PythonArgParser::raw_parse(_object*, _object*, _object*, _object**)	[Unknown]	0
update_load_avg	1.360s	4,272,000,000	1,696,000,000	2.519	10.1%	47.9%	8.4%	0.0%	10.5%	9.4%	21.1%	0.0%	0.0%	0.0%	3.5%	15.0%	3.1 GHz	[Unknown]	update_load_avg	[Unknown]	0
page_counter_try_charge	1.355s	8,112,000,000	1,936,000,000	4.190	5.7%	13.6%	0.6%	37.0%	0.0%	1.0%	1.8%	0.0%	0.0%	0.0%	37.0%	4.7%	6.0 GHz	[Unknown]	page_counter_try_charge	[Unknown]	0
func_descr_get	1.350s	5,312,000,000	4,624,000,000	1.149	6.0%	43.6%	18.5%	0.0%	0.0%	33.9%	14.1%	0.0%	0.0%	0.0%	0.0%	18.7%	3.9 GHz	[Unknown]	func_descr_get	_functoolsmodule.c	0
c10::impl::ExcludeDispatchKeyGuard::~ExcludeDispatchKeyGuard	1.345s	5,152,000,000	1,328,000,000	3.880	8.6%	97.6%	0.0%	0.0%	26.2%	0.0%	26.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::~ExcludeDispatchKeyGuard(void)	[Unknown]	0
ext4_es_lookup_extent	1.345s	4,880,000,000	528,000,000	9.242	0.0%	31.7%	0.0%	0.0%	15.4%	0.0%	40.0%	30.7%	0.0%	0.0%	0.0%	22.8%	3.6 GHz	[Unknown]	ext4_es_lookup_extent	[Unknown]	0
xas_create	1.340s	3,760,000,000	14,480,000,000	0.260	85.1%	77.1%	0.0%	0.0%	12.0%	0.0%	12.0%	79.8%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	xas_create	[Unknown]	0
vgetargskeywords	1.330s	2,592,000,000	1,504,000,000	1.723	14.5%	50.6%	0.0%	0.0%	11.6%	34.7%	17.4%	0.0%	0.0%	0.0%	0.0%	0.0%	1.9 GHz	[Unknown]	vgetargskeywords	getargs.c	0
at::_ops::empty_memory_format::call	1.330s	5,232,000,000	1,120,000,000	4.671	3.1%	100.0%	15.7%	0.0%	37.3%	25.8%	22.9%	0.0%	0.0%	0.0%	2.9%	0.0%	3.9 GHz	[Unknown]	at::_ops::empty_memory_format::call(c10::ArrayRef<c10::SymInt>, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, c10::optional<c10::MemoryFormat>)	[Unknown]	0
set_page_dirty	1.325s	4,992,000,000	7,824,000,000	0.638	100.0%	21.8%	0.0%	18.0%	0.0%	12.0%	9.0%	0.0%	0.0%	0.0%	0.0%	25.6%	3.8 GHz	[Unknown]	set_page_dirty	[Unknown]	0
free_unref_page_commit	1.325s	2,144,000,000	9,472,000,000	0.226	49.9%	22.7%	12.7%	21.0%	0.0%	0.0%	7.0%	0.0%	0.0%	0.0%	0.0%	12.4%	1.6 GHz	[Unknown]	free_unref_page_commit	[Unknown]	0
PySequence_GetItem	1.320s	3,792,000,000	2,240,000,000	1.693	0.0%	87.0%	7.0%	11.9%	31.6%	0.0%	11.9%	0.0%	0.0%	0.0%	0.0%	6.0%	2.9 GHz	[Unknown]	PySequence_GetItem	abstract.c	0
xas_create_range	1.315s	2,704,000,000	10,720,000,000	0.252	69.5%	7.8%	0.0%	5.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	51.0%	2.1 GHz	[Unknown]	xas_create_range	[Unknown]	0
ascii_decode	1.305s	2,832,000,000	2,224,000,000	1.273	40.6%	97.1%	1.8%	26.5%	0.0%	0.0%	31.8%	0.0%	0.0%	0.0%	0.0%	59.2%	2.2 GHz	[Unknown]	ascii_decode	unicodeobject.c	0
_PyObject_LookupAttr	1.305s	5,024,000,000	5,584,000,000	0.900	16.2%	20.0%	37.8%	9.0%	0.0%	26.9%	29.9%	0.0%	0.0%	0.0%	0.0%	2.2%	3.8 GHz	[Unknown]	_PyObject_LookupAttr	object.c	0
__do_page_cache_readahead	1.295s	4,992,000,000	1,184,000,000	4.216	6.1%	20.8%	9.5%	54.1%	0.0%	0.0%	6.0%	0.0%	0.0%	0.0%	60.1%	9.9%	3.9 GHz	[Unknown]	__do_page_cache_readahead	[Unknown]	0
PyLong_FromLong	1.295s	4,768,000,000	5,104,000,000	0.934	50.9%	57.9%	3.0%	9.4%	12.6%	0.0%	9.4%	0.0%	0.0%	0.0%	25.2%	0.0%	3.7 GHz	[Unknown]	PyLong_FromLong	longobject.c	0
ktime_get	1.290s	2,352,000,000	1,200,000,000	1.960	8.7%	3.5%	2.6%	0.0%	0.0%	70.2%	25.5%	0.0%	0.0%	0.0%	12.8%	59.9%	1.8 GHz	[Unknown]	ktime_get	[Unknown]	0
siphash24	1.285s	3,056,000,000	4,480,000,000	0.682	15.9%	45.6%	8.5%	4.9%	0.0%	14.7%	9.8%	0.0%	0.0%	0.0%	0.0%	30.0%	2.4 GHz	[Unknown]	siphash24	pyhash.c	0
PyEval_SaveThread	1.280s	3,216,000,000	816,000,000	3.941	3.8%	99.2%	25.4%	0.0%	0.0%	0.0%	28.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	PyEval_SaveThread	ceval.c	0
at::native::DispatchStubImpl::get_call_ptr	1.260s	5,232,000,000	288,000,000	18.167	0.0%	75.4%	6.1%	0.0%	0.0%	35.3%	20.1%	0.0%	0.0%	0.0%	0.0%	10.0%	4.2 GHz	[Unknown]	at::native::DispatchStubImpl::get_call_ptr(c10::DeviceType, void*, void*, void*)	[Unknown]	0
c10::alloc_cpu	1.250s	2,368,000,000	464,000,000	5.103	22.3%	100.0%	29.7%	0.0%	50.7%	31.7%	19.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.9 GHz	[Unknown]	c10::alloc_cpu(unsigned long)	[Unknown]	0
truncate_cleanup_page	1.250s	4,480,000,000	5,168,000,000	0.867	39.2%	23.5%	0.0%	30.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	27.4%	3.6 GHz	[Unknown]	truncate_cleanup_page	[Unknown]	0
at::_ops::_local_scalar_dense::call	1.245s	2,384,000,000	1,056,000,000	2.258	0.0%	100.0%	25.7%	0.0%	44.0%	31.5%	6.3%	78.7%	0.0%	0.0%	0.0%	0.0%	1.9 GHz	[Unknown]	at::_ops::_local_scalar_dense::call(at::Tensor const&)	[Unknown]	0
PyObject_Free	1.235s	2,432,000,000	2,320,000,000	1.048	29.8%	91.5%	6.0%	30.8%	0.0%	49.3%	18.5%	0.0%	0.0%	0.0%	0.0%	100.0%	2.0 GHz	[Unknown]	PyObject_Free	obmalloc.c	0
pymalloc_pool_extend	1.235s	3,360,000,000	1,808,000,000	1.858	28.7%	71.7%	31.6%	35.7%	0.0%	0.0%	8.9%	0.0%	0.0%	0.0%	8.9%	0.0%	2.7 GHz	[Unknown]	pymalloc_pool_extend	obmalloc.c	0
__GI_getenv	1.230s	3,680,000,000	736,000,000	5.000	1.3%	10.5%	0.0%	0.0%	0.0%	19.3%	32.6%	0.0%	0.0%	0.0%	0.0%	5.9%	3.0 GHz	[Unknown]	__GI_getenv	getenv.c	0
mem_cgroup_page_lruvec	1.230s	4,320,000,000	8,064,000,000	0.536	50.7%	11.8%	0.0%	6.9%	13.9%	20.8%	6.9%	0.0%	0.0%	0.0%	0.0%	22.2%	3.5 GHz	[Unknown]	mem_cgroup_page_lruvec	[Unknown]	0
file_update_time	1.225s	3,536,000,000	4,096,000,000	0.863	72.3%	59.0%	0.0%	4.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	file_update_time	[Unknown]	0
torch::utils::(anonymous namespace)::internal_new_from_data	1.225s	3,904,000,000	1,344,000,000	2.905	13.1%	50.4%	0.0%	0.0%	7.7%	15.4%	15.4%	0.0%	0.0%	0.0%	0.0%	25.1%	3.2 GHz	[Unknown]	torch::utils::(anonymous namespace)::internal_new_from_data(c10::TensorOptions, c10::ScalarType, c10::optional<c10::Device>, _object*, bool, bool, bool, bool)	[Unknown]	0
_PyDict_LoadGlobal	1.225s	3,744,000,000	336,000,000	11.143	11.6%	11.6%	3.6%	12.0%	0.0%	10.0%	16.0%	0.0%	0.0%	0.0%	4.0%	21.6%	3.1 GHz	[Unknown]	_PyDict_LoadGlobal	dictobject.c	0
PyDict_GetItem	1.220s	4,224,000,000	2,464,000,000	1.714	20.8%	68.3%	0.0%	0.0%	0.0%	9.6%	49.7%	35.5%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	PyDict_GetItem	dictobject.c	0
c10::impl::PyObjectSlot::check_pyobj	1.210s	3,520,000,000	3,584,000,000	0.982	35.3%	88.2%	0.0%	25.6%	0.0%	29.8%	8.5%	42.6%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	c10::impl::PyObjectSlot::check_pyobj(c10::impl::PyInterpreter*) const	[Unknown]	0
PyCapsule_GetPointer	1.205s	2,144,000,000	640,000,000	3.350	2.7%	60.0%	0.0%	0.0%	42.0%	49.0%	21.0%	0.0%	0.0%	0.0%	7.0%	0.0%	1.8 GHz	[Unknown]	PyCapsule_GetPointer	capsule.c	0
object_recursive_isinstance	1.200s	3,184,000,000	4,992,000,000	0.638	3.6%	100.0%	24.2%	28.3%	9.4%	14.1%	18.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	object_recursive_isinstance	abstract.c	0
alloc_pages_current	1.190s	4,256,000,000	1,200,000,000	3.547	9.5%	6.3%	0.0%	7.0%	3.5%	0.0%	7.0%	0.0%	0.0%	0.0%	100.0%	36.3%	3.6 GHz	[Unknown]	alloc_pages_current	[Unknown]	0
torch::autograd::THPVariable_randint	1.185s	2,592,000,000	1,360,000,000	1.906	10.1%	100.0%	0.0%	0.0%	0.0%	28.9%	17.4%	96.5%	0.0%	0.0%	0.0%		2.2 GHz	[Unknown]	torch::autograd::THPVariable_randint(_object*, _object*, _object*)	[Unknown]	0
std::vector<c10::SymInt, std::allocator<c10::SymInt>>::~vector	1.185s	3,456,000,000	272,000,000	12.706	2.0%	31.3%	0.0%	0.0%	4.3%	8.7%	4.3%	0.0%	0.0%	0.0%	0.0%	63.5%	2.9 GHz	[Unknown]	std::vector<c10::SymInt, std::allocator<c10::SymInt>>::~vector(void)	[Unknown]	0
__schedule	1.175s	4,128,000,000	336,000,000	12.286	12.6%	100.0%	6.3%	40.0%	0.0%	16.3%	14.5%	0.0%	0.0%	0.0%	0.0%	24.9%	3.5 GHz	[Unknown]	__schedule	[Unknown]	0
at::TensorIteratorBase::TensorIteratorBase	1.175s	1,744,000,000	64,000,000	27.250	0.0%	99.7%	0.0%	43.0%	0.0%	60.2%	8.6%	0.0%	0.0%	0.0%	0.0%	0.1%	1.5 GHz	[Unknown]	at::TensorIteratorBase::TensorIteratorBase(void)	[Unknown]	0
method_vectorcall_VARARGS	1.165s	3,824,000,000	2,016,000,000	1.897	13.4%	27.3%	0.0%	0.0%	31.4%	27.5%	19.6%	0.0%	0.0%	0.0%	19.6%	0.0%	3.3 GHz	[Unknown]	method_vectorcall_VARARGS	descrobject.c	0
torch::utils::(anonymous namespace)::recursive_store	1.160s	4,288,000,000	1,712,000,000	2.505	1.0%	3.5%	1.3%	3.5%	3.5%	24.5%	7.0%	0.0%	0.0%	0.0%	0.0%	63.9%	3.7 GHz	[Unknown]	torch::utils::(anonymous namespace)::recursive_store(char*, c10::ArrayRef<long>, c10::ArrayRef<long>, long, c10::ScalarType, unsigned long, _object*)	[Unknown]	0
xas_init_marks	1.150s	4,896,000,000	11,008,000,000	0.445	65.9%	42.9%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.3 GHz	[Unknown]	xas_init_marks	[Unknown]	0
__tls_init	1.140s	2,528,000,000	2,288,000,000	1.105	41.5%	77.1%	0.0%	5.9%	0.0%	23.7%	23.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	__tls_init	[Unknown]	0
free_unref_page_list	1.135s	5,408,000,000	9,904,000,000	0.546	38.7%	12.2%	0.0%	8.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	60.5%	4.8 GHz	[Unknown]	free_unref_page_list	[Unknown]	0
long_richcompare	1.135s	4,928,000,000	2,304,000,000	2.139	9.6%	47.8%	11.8%	6.1%	6.1%	18.3%	12.2%	0.0%	0.0%	0.0%	0.0%	14.7%	4.3 GHz	[Unknown]	long_richcompare	longobject.c	0
c10::DispatchKeySet::DispatchKeySet	1.125s	4,400,000,000	2,768,000,000	1.590	10.6%	77.8%	5.3%	0.0%	0.0%	0.0%	13.6%	0.0%	0.0%	0.0%	0.0%	6.3%	3.9 GHz	[Unknown]	c10::DispatchKeySet::DispatchKeySet(c10::DispatchKey)	[Unknown]	0
method_get	1.125s	3,120,000,000	880,000,000	3.545	2.5%	33.1%	14.4%	0.0%	19.2%	24.0%	43.3%	0.0%	0.0%	0.0%	9.6%	34.0%	2.8 GHz	[Unknown]	method_get	descrobject.c	0
__add_to_page_cache_locked	1.125s	4,416,000,000	3,904,000,000	1.131	10.7%	20.4%	1.9%	10.2%	0.0%	0.0%	6.8%	0.0%	0.0%	0.0%	3.4%	0.0%	3.9 GHz	[Unknown]	__add_to_page_cache_locked	[Unknown]	0
c10::intrusive_ptr<c10::StorageImpl, c10::detail::intrusive_target_default_null_type<c10::StorageImpl>>::reset_	1.120s	3,616,000,000	2,992,000,000	1.209	7.1%	53.3%	17.8%	0.0%	8.3%	8.3%	16.6%	0.0%	0.0%	0.0%	0.0%	10.9%	3.2 GHz	[Unknown]	c10::intrusive_ptr<c10::StorageImpl, c10::detail::intrusive_target_default_null_type<c10::StorageImpl>>::reset_(void)	[Unknown]	0
unicode_fromformat_arg	1.110s	3,056,000,000	1,056,000,000	2.894	36.0%	100.0%	27.8%	9.8%	0.0%	19.6%	14.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	unicode_fromformat_arg	unicodeobject.c	0
