Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Module,Function (Full),Source File,Start Address
ImagingFlipLeftRight,0.989987,0.989987,0.0,0.0,_imaging.cpython-310-x86_64-linux-gnu.so,ImagingFlipLeftRight,[Unknown],0x3caf0
__libc_calloc,0.000740,0.000740,0.0,0.0,libc.so.6,__libc_calloc,malloc.c,0x9bb40
