Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
_PyEval_EvalFrameDefault	212.280s	730,704,000,000	279,696,000,000	2.612	14.9%	27.4%	12.6%	4.1%	0.0%	11.6%	40.0%	34.0%	0.0%	0.0%	9.8%	6.6%	3.4 GHz	[Unknown]	_PyEval_EvalFrameDefault	ceval.c	0
decompress_onepass	202.855s	688,448,000,000	907,088,000,000	0.759	53.5%	20.2%	19.0%	13.6%	0.9%	0.7%	9.8%	0.0%	0.0%	0.0%	2.2%	4.0%	3.4 GHz	[Unknown]	decompress_onepass	[Unknown]	0
at::native::AVX2::vectorized_loop<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&>.isra.0	196.930s	670,880,000,000	219,680,000,000	3.054	17.7%	6.4%	0.0%	24.9%	15.9%	11.7%	90.5%	0.7%	0.0%	0.0%	12.5%	25.6%	3.4 GHz	[Unknown]	at::native::AVX2::vectorized_loop<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&>(char**, long, long, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&&&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&&&).isra.0	[Unknown]	0
func@0x3fd7b0	193.775s	632,592,000,000	1,028,160,000,000	0.615	55.4%	9.4%	0.0%	18.0%	4.6%	0.6%	0.0%	0.0%	0.0%	0.0%	0.2%	18.9%	3.3 GHz	[Unknown]	func@0x3fd7b0	[Unknown]	0
clear_page_erms	159.970s	579,360,000,000	19,312,000,000	30.000	7.8%	3.4%	0.0%	0.0%	0.0%	0.0%	3.5%	0.0%	0.0%	0.0%	87.3%	45.0%	3.6 GHz	[Unknown]	clear_page_erms	[Unknown]	0
__memset_avx2_erms	148.830s	512,400,000,000	368,000,000	1,392.391	4.3%	3.5%	0.0%	0.0%	0.2%	0.0%	20.2%	0.0%	0.0%	0.0%	89.1%	47.2%	3.4 GHz	[Unknown]	__memset_avx2_erms	memset-vec-unaligned-erms.S	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>	144.845s	468,688,000,000	1,338,640,000,000	0.350	100.0%	3.8%	0.9%	9.6%	0.5%	0.7%	20.6%	0.0%	0.0%	0.0%	0.8%	0.0%	3.2 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
at::native::(anonymous namespace)::cat_serial_kernel	120.935s	403,280,000,000	111,120,000,000	3.629	10.6%	9.9%	9.3%	4.3%	1.5%	3.0%	57.0%	100.0%	5.8%	0.0%	27.2%	20.2%	3.3 GHz	[Unknown]	at::native::(anonymous namespace)::cat_serial_kernel(at::Tensor const&, std::vector<std::reference_wrapper<at::Tensor const>, std::allocator<std::reference_wrapper<at::Tensor const>>> const&, long)	[Unknown]	0
page_fault	119.220s	391,248,000,000	9,200,000,000	42.527	12.0%	14.4%	10.3%	0.0%	1.6%	0.0%	32.8%	0.0%	0.0%	0.0%	8.7%	35.8%	3.3 GHz	[Unknown]	page_fault	[Unknown]	0
prepare_exit_to_usermode	108.630s	359,232,000,000	21,712,000,000	16.545	13.0%	22.3%	0.0%	0.9%	1.0%	0.4%	11.3%	0.0%	0.0%	0.0%	6.0%	46.0%	3.3 GHz	[Unknown]	prepare_exit_to_usermode	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>	99.085s	334,608,000,000	133,504,000,000	2.506	15.4%	5.2%	0.6%	32.5%	14.7%	7.2%	59.8%	0.0%	0.0%	0.0%	56.6%	16.1%	3.4 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)	[Unknown]	0
_int_malloc	75.875s	245,760,000,000	28,432,000,000	8.644	4.2%	20.0%	6.9%	4.9%	0.0%	15.7%	32.9%	28.4%	1.3%	0.0%	1.5%	10.3%	3.2 GHz	[Unknown]	_int_malloc	malloc.c	0
jpeg_idct_16x8	72.930s	247,168,000,000	523,248,000,000	0.472	91.8%	12.0%	1.6%	5.3%	0.0%	0.2%	10.8%	0.0%	0.0%	0.0%	1.9%	0.0%	3.4 GHz	[Unknown]	jpeg_idct_16x8	[Unknown]	0
change_pte_range	69.640s	224,576,000,000	70,080,000,000	3.205	12.3%	4.9%	0.0%	2.6%	9.6%	0.1%	52.2%	100.0%	100.0%	0.0%	0.0%	5.9%	3.2 GHz	[Unknown]	change_pte_range	[Unknown]	0
jpeg_huff_decode	67.025s	237,328,000,000	141,696,000,000	1.675	23.6%	29.5%	47.1%	12.1%	1.8%	0.9%	10.5%	0.7%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	jpeg_huff_decode	[Unknown]	0
ImagingPackRGB	62.615s	206,224,000,000	444,560,000,000	0.464	80.5%	7.4%	0.0%	10.5%	1.9%	2.0%	18.3%	0.0%	0.0%	0.0%	9.5%	10.5%	3.3 GHz	[Unknown]	ImagingPackRGB	[Unknown]	0
_Py_INCREF	61.675s	211,200,000,000	34,960,000,000	6.041	8.3%	23.7%	8.6%	0.9%	2.3%	9.5%	47.2%	98.8%	1.8%	0.0%	19.4%	8.3%	3.4 GHz	[Unknown]	_Py_INCREF	object.h	0
_Py_DECREF	60.075s	212,128,000,000	78,016,000,000	2.719	14.0%	31.3%	11.0%	7.4%	3.4%	23.1%	33.0%	10.4%	0.0%	0.0%	2.5%	11.0%	3.5 GHz	[Unknown]	_Py_DECREF	object.h	0
__memset_avx2_unaligned_erms	49.100s	159,328,000,000	156,672,000,000	1.017	40.4%	36.2%	13.6%	8.8%	0.7%	0.0%	13.7%	0.0%	0.0%	0.0%	19.8%	4.0%	3.2 GHz	[Unknown]	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>	41.775s	141,568,000,000	106,960,000,000	1.324	33.1%	21.5%	1.9%	3.2%	12.4%	20.7%	86.0%	0.0%	0.0%	0.0%	3.9%	17.4%	3.4 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
swapgs_restore_regs_and_return_to_usermode	39.605s	118,320,000,000	21,680,000,000	5.458	16.9%	23.2%	4.1%	6.5%	0.9%	1.0%	10.8%	0.0%	0.0%	0.0%	0.0%	46.2%	3.0 GHz	[Unknown]	swapgs_restore_regs_and_return_to_usermode	[Unknown]	0
ImagingFlipLeftRight	37.160s	132,224,000,000	280,096,000,000	0.472	83.9%	4.3%	12.4%	11.3%	1.2%	1.8%	17.8%	0.0%	0.0%	0.0%	5.8%	0.0%	3.6 GHz	[Unknown]	ImagingFlipLeftRight	[Unknown]	0
__handle_mm_fault	33.810s	96,736,000,000	109,648,000,000	0.882	46.4%	36.4%	14.4%	19.7%	4.7%	5.1%	11.5%	2.2%	0.0%	0.0%	5.0%	1.4%	2.9 GHz	[Unknown]	__handle_mm_fault	[Unknown]	0
error_entry	33.365s	110,080,000,000	14,400,000,000	7.644	12.9%	17.5%	8.8%	0.0%	0.7%	0.0%	8.7%	0.0%	0.0%	0.0%	0.5%	59.9%	3.3 GHz	[Unknown]	error_entry	[Unknown]	0
pymalloc_alloc	32.620s	120,240,000,000	27,168,000,000	4.426	7.7%	30.8%	11.4%	0.0%	2.7%	13.5%	42.9%	39.8%	0.0%	0.0%	7.7%	17.6%	3.7 GHz	[Unknown]	pymalloc_alloc	obmalloc.c	0
func@0x159f20	32.040s	100,176,000,000	135,488,000,000	0.739	49.5%	11.1%	8.0%	12.6%	6.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	23.4%	3.1 GHz	[Unknown]	func@0x159f20	[Unknown]	0
_PyType_Lookup	31.755s	123,312,000,000	41,264,000,000	2.988	13.4%	23.5%	3.9%	5.6%	2.1%	9.8%	44.2%	100.0%	0.0%	0.0%	4.7%	7.0%	3.9 GHz	[Unknown]	_PyType_Lookup	typeobject.c	0
copy_user_enhanced_fast_string	28.755s	104,160,000,000	1,504,000,000	69.255	6.7%	2.9%	0.2%	15.8%	3.6%	7.3%	72.1%	100.0%	10.0%	61.2%	67.7%	6.9%	3.6 GHz	[Unknown]	copy_user_enhanced_fast_string	[Unknown]	0
lookdict_unicode_nodummy	26.420s	90,016,000,000	31,968,000,000	2.816	14.6%	27.4%	13.4%	8.8%	3.2%	15.1%	34.8%	24.5%	12.7%	0.0%	4.8%	2.5%	3.4 GHz	[Unknown]	lookdict_unicode_nodummy	dictobject.c	0
zap_pte_range.isra.0	25.075s	88,912,000,000	44,288,000,000	2.008	21.0%	10.5%	10.4%	3.7%	8.4%	0.1%	9.8%	45.1%	18.6%	0.0%	0.2%	13.4%	3.5 GHz	[Unknown]	zap_pte_range.isra.0	[Unknown]	0
rmqueue	23.375s	68,352,000,000	61,664,000,000	1.108	37.3%	11.9%	0.0%	23.0%	4.6%	1.0%	19.1%	50.0%	0.0%	0.0%	46.7%	9.5%	2.9 GHz	[Unknown]	rmqueue	[Unknown]	0
PyObject_GetAttr	22.985s	73,312,000,000	13,136,000,000	5.581	6.1%	23.2%	13.7%	16.0%	0.0%	14.1%	51.6%	67.5%	0.0%	0.0%	9.4%	0.0%	3.2 GHz	[Unknown]	PyObject_GetAttr	object.c	0
_PyEval_MakeFrameVector	22.910s	76,448,000,000	17,920,000,000	4.266	10.0%	16.9%	8.8%	4.7%	0.0%	5.7%	45.5%	100.0%	0.0%	0.0%	51.8%	3.0%	3.3 GHz	[Unknown]	_PyEval_MakeFrameVector	ceval.c	0
clock_gettime	19.160s	64,800,000,000	63,280,000,000	1.024	44.0%	11.1%	0.0%	18.5%	0.0%	4.9%	1.6%	0.0%	0.0%	0.0%	0.0%	15.1%	3.4 GHz	[Unknown]	clock_gettime	[Unknown]	0
_PyObject_VectorcallTstate	18.995s	81,328,000,000	17,424,000,000	4.668	6.9%	33.8%	10.3%	2.4%	0.9%	0.0%	46.7%	0.0%	0.0%	0.0%	28.0%	0.1%	4.3 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
get_mem_cgroup_from_mm	18.820s	58,240,000,000	7,040,000,000	8.273	5.6%	2.9%	6.4%	18.8%	3.6%	1.3%	2.6%	0.0%	0.0%	0.0%	94.5%	31.3%	3.1 GHz	[Unknown]	get_mem_cgroup_from_mm	[Unknown]	0
func@0x4e0d70	18.190s	53,104,000,000	42,608,000,000	1.246	31.2%	14.4%	41.7%	5.9%	0.0%	0.6%	0.0%	0.0%	0.0%	0.0%	0.0%	11.6%	2.9 GHz	[Unknown]	func@0x4e0d70	[Unknown]	0
_PyObject_GetMethod	18.160s	59,968,000,000	22,016,000,000	2.724	12.9%	29.0%	9.8%	0.0%	9.5%	9.2%	56.3%	47.3%	0.0%	0.0%	5.3%	1.6%	3.3 GHz	[Unknown]	_PyObject_GetMethod	object.c	0
mem_cgroup_try_charge	18.090s	57,408,000,000	11,456,000,000	5.011	4.8%	1.7%	2.7%	8.1%	0.0%	0.8%	0.8%	0.0%	0.0%	0.0%	94.1%	39.1%	3.2 GHz	[Unknown]	mem_cgroup_try_charge	[Unknown]	0
do_numa_page	17.135s	53,072,000,000	35,520,000,000	1.494	30.5%	22.2%	2.3%	26.6%	3.4%	0.0%	36.7%	73.0%	11.3%	0.0%	0.0%	7.7%	3.1 GHz	[Unknown]	do_numa_page	[Unknown]	0
do_syscall_64	17.045s	60,912,000,000	5,680,000,000	10.724	14.6%	25.1%	0.0%	5.2%	3.7%	5.2%	32.5%	0.0%	0.0%	0.0%	5.9%	34.4%	3.6 GHz	[Unknown]	do_syscall_64	[Unknown]	0
_PyFunction_Vectorcall	16.895s	68,976,000,000	4,560,000,000	15.126	4.2%	8.1%	2.7%	2.0%	0.0%	3.5%	52.2%	73.1%	4.0%	0.0%	68.9%	2.8%	4.1 GHz	[Unknown]	_PyFunction_Vectorcall	call.c	0
lookdict_unicode	16.720s	54,432,000,000	13,744,000,000	3.960	10.8%	24.6%	11.5%	0.8%	2.2%	29.2%	49.1%	24.6%	9.5%	0.0%	2.2%	0.0%	3.3 GHz	[Unknown]	lookdict_unicode	dictobject.c	0
__mod_lruvec_state	16.680s	46,560,000,000	50,000,000,000	0.931	59.7%	19.3%	0.0%	27.1%	6.4%	5.8%	7.1%	0.0%	0.0%	0.0%	3.5%	18.3%	2.8 GHz	[Unknown]	__mod_lruvec_state	[Unknown]	0
sep_upsample	16.160s	58,080,000,000	53,088,000,000	1.094	45.8%	24.7%	0.0%	8.8%	4.4%	4.6%	12.1%	0.0%	0.0%	0.0%	22.5%	3.8%	3.6 GHz	[Unknown]	sep_upsample	[Unknown]	0
PyType_IsSubtype	16.120s	50,736,000,000	11,648,000,000	4.356	4.8%	49.7%	16.1%	6.5%	4.4%	12.9%	38.1%	31.3%	0.0%	0.0%	9.2%	5.5%	3.1 GHz	[Unknown]	PyType_IsSubtype	typeobject.c	0
precompute_coeffs	15.735s	45,424,000,000	76,576,000,000	0.593	71.0%	11.5%	15.1%	6.6%	0.0%	4.3%	27.1%	0.0%	0.0%	0.0%	20.5%	1.6%	2.9 GHz	[Unknown]	precompute_coeffs	[Unknown]	0
__mod_memcg_state	15.725s	58,368,000,000	45,312,000,000	1.288	28.7%	22.1%	16.3%	27.0%	1.8%	4.3%	7.2%	0.0%	0.0%	0.0%	0.3%	14.7%	3.7 GHz	[Unknown]	__mod_memcg_state	[Unknown]	0
handle_mm_fault	15.595s	54,000,000,000	47,952,000,000	1.126	46.8%	19.2%	0.0%	29.7%	4.4%	1.9%	9.4%	0.0%	0.0%	0.0%	0.8%	26.4%	3.5 GHz	[Unknown]	handle_mm_fault	[Unknown]	0
_int_free	15.590s	53,120,000,000	27,520,000,000	1.930	23.2%	45.5%	6.7%	30.5%	0.0%	18.5%	40.4%	9.6%	7.4%	0.0%	2.5%	0.0%	3.4 GHz	[Unknown]	_int_free	malloc.c	0
iscsi_dbg_trace	15.185s	50,880,000,000	14,880,000,000	3.419	9.4%	5.2%	4.9%	1.2%	0.0%	0.0%	27.7%	0.0%	0.0%	0.0%	75.2%	44.0%	3.4 GHz	[Unknown]	iscsi_dbg_trace	[Unknown]	0
xas_load	14.710s	44,512,000,000	37,776,000,000	1.178	33.0%	26.7%	5.5%	28.6%	6.7%	2.1%	9.8%	30.9%	0.0%	0.0%	9.1%	8.1%	3.0 GHz	[Unknown]	xas_load	[Unknown]	0
release_pages	14.375s	48,432,000,000	41,616,000,000	1.164	43.8%	32.3%	0.0%	18.9%	2.5%	0.9%	3.7%	0.0%	0.0%	0.0%	0.3%	17.6%	3.4 GHz	[Unknown]	release_pages	[Unknown]	0
memcpy_erms	14.235s	44,528,000,000	4,656,000,000	9.564	22.0%	9.3%	0.7%	33.7%	3.4%	24.9%	44.8%	0.0%	0.0%	0.0%	67.4%	6.8%	3.1 GHz	[Unknown]	memcpy_erms	[Unknown]	0
PyDict_GetItemWithError	14.000s	46,176,000,000	7,440,000,000	6.206	11.0%	22.8%	5.8%	0.0%	6.8%	19.5%	49.1%	72.5%	0.0%	0.0%	8.4%	0.0%	3.3 GHz	[Unknown]	PyDict_GetItemWithError	dictobject.c	0
torch::FunctionSignature::parse	13.755s	51,904,000,000	5,024,000,000	10.331	5.5%	49.5%	19.1%	2.9%	6.6%	3.7%	39.0%	46.2%	0.0%	0.0%	4.3%	7.3%	3.8 GHz	[Unknown]	torch::FunctionSignature::parse(_object*, _object*, _object*, _object**, bool)	[Unknown]	0
lookdict_split	13.750s	47,984,000,000	20,096,000,000	2.388	17.6%	29.5%	11.9%	5.9%	0.0%	12.5%	32.8%	56.0%	0.0%	0.0%	0.6%	2.3%	3.5 GHz	[Unknown]	lookdict_split	dictobject.c	0
filemap_map_pages	13.160s	48,016,000,000	21,904,000,000	2.192	23.1%	15.1%	6.9%	24.4%	6.2%	1.6%	43.1%	100.0%	54.7%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	filemap_map_pages	[Unknown]	0
__GI___libc_malloc	13.155s	43,760,000,000	11,440,000,000	3.825	9.7%	52.8%	13.2%	30.9%	2.4%	20.6%	20.9%	0.0%	0.0%	0.0%	6.5%	3.5%	3.3 GHz	[Unknown]	__GI___libc_malloc	malloc.c	0
free_pcppages_bulk	12.480s	41,088,000,000	39,680,000,000	1.035	34.3%	7.4%	0.0%	10.6%	10.6%	2.3%	6.2%	84.1%	97.7%	0.0%	9.1%	0.0%	3.3 GHz	[Unknown]	free_pcppages_bulk	[Unknown]	0
_dl_update_slotinfo	12.235s	40,640,000,000	37,520,000,000	1.083	36.4%	35.0%	9.8%	19.9%	0.4%	11.8%	19.9%	0.0%	0.0%	0.0%	5.9%	3.7%	3.3 GHz	[Unknown]	_dl_update_slotinfo	dl-tls.c	0
_PyObject_GenericGetAttrWithDict	12.125s	37,120,000,000	26,256,000,000	1.414	31.5%	37.4%	11.6%	6.1%	0.4%	4.5%	36.4%	78.8%	0.0%	0.0%	6.1%	3.3%	3.1 GHz	[Unknown]	_PyObject_GenericGetAttrWithDict	object.c	0
_raw_spin_lock	12.060s	40,976,000,000	42,176,000,000	0.972	33.9%	45.6%	0.0%	33.7%	0.7%	14.3%	18.3%	0.0%	0.0%	0.0%	3.7%	5.0%	3.4 GHz	[Unknown]	_raw_spin_lock	[Unknown]	0
__pagevec_lru_add_fn	12.040s	36,624,000,000	40,576,000,000	0.903	45.9%	35.3%	0.8%	35.2%	0.0%	4.1%	6.1%	0.0%	0.0%	0.0%	0.8%	8.9%	3.0 GHz	[Unknown]	__pagevec_lru_add_fn	[Unknown]	0
func@0x36a860	11.925s	37,968,000,000	36,832,000,000	1.031	30.7%	16.4%	35.9%	11.9%	1.6%	0.2%	0.8%	0.0%	0.0%	0.0%	0.0%	10.1%	3.2 GHz	[Unknown]	func@0x36a860	[Unknown]	0
__count_memcg_events	11.390s	38,144,000,000	17,136,000,000	2.226	20.3%	18.0%	0.0%	48.8%	4.3%	1.2%	6.7%	4.0%	0.0%	4.0%	0.0%	0.0%	3.3 GHz	[Unknown]	__count_memcg_events	[Unknown]	0
__mod_node_page_state	11.385s	41,168,000,000	52,560,000,000	0.783	52.8%	23.4%	5.4%	24.0%	0.4%	6.2%	2.9%	0.0%	0.0%	0.0%	0.7%	7.3%	3.6 GHz	[Unknown]	__mod_node_page_state	[Unknown]	0
__GI___pthread_mutex_lock	11.345s	36,656,000,000	19,776,000,000	1.854	16.3%	49.3%	16.0%	17.6%	5.3%	14.2%	34.8%	0.0%	0.0%	0.0%	1.6%	7.0%	3.2 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
frame_dealloc	11.220s	36,336,000,000	16,464,000,000	2.207	26.4%	30.8%	16.8%	11.1%	0.0%	27.4%	33.4%	47.5%	0.0%	0.0%	2.5%	5.3%	3.2 GHz	[Unknown]	frame_dealloc	frameobject.c	0
find_get_entries	11.030s	39,792,000,000	13,952,000,000	2.852	10.5%	11.5%	3.6%	0.8%	17.0%	0.4%	24.1%	61.8%	95.7%	0.0%	0.0%	20.3%	3.6 GHz	[Unknown]	find_get_entries	[Unknown]	0
unlink_chunk	10.795s	35,504,000,000	4,368,000,000	8.128	3.2%	17.1%	7.3%	0.0%	0.0%	14.2%	46.1%	36.8%	0.0%	0.0%	0.8%	16.9%	3.3 GHz	[Unknown]	unlink_chunk	malloc.c	0
_PyUnicode_FromId	10.755s	37,568,000,000	12,656,000,000	2.968	15.2%	50.4%	14.2%	20.8%	0.0%	18.3%	55.5%	21.4%	0.0%	0.0%	0.8%	4.2%	3.5 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
func@0x291e70	10.320s	30,144,000,000	50,736,000,000	0.594	84.5%	17.5%	0.0%	11.9%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	36.9%	2.9 GHz	[Unknown]	func@0x291e70	[Unknown]	0
