Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
at::native::AVX2::vectorized_loop<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&>.isra.0	172.365s	588,832,000,000	200,032,000,000	2.944	13.7%	0.6%	0.0%	21.8%	13.1%	7.7%	87.7%	0.0%	0.0%	0.0%	8.7%	38.8%	3.4 GHz	[Unknown]	at::native::AVX2::vectorized_loop<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&>(char**, long, long, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}&&&, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}&&&).isra.0	[Unknown]	0
decompress_onepass	144.185s	481,760,000,000	1,050,528,000,000	0.459	51.9%	5.6%	25.5%	3.3%	0.0%	0.1%	8.1%	0.4%	0.0%	0.0%	0.4%	14.8%	3.3 GHz	[Unknown]	decompress_onepass	[Unknown]	0
ImagingUnpackRGB	143.640s	475,152,000,000	1,984,192,000,000	0.239	94.2%	6.5%	3.2%	0.9%	0.0%	0.0%	9.0%	0.0%	0.0%	0.0%	2.0%	0.0%	3.3 GHz	[Unknown]	ImagingUnpackRGB	[Unknown]	0
clear_page_erms	124.370s	420,096,000,000	23,536,000,000	17.849	7.9%	1.5%	0.0%	0.0%	0.0%	0.0%	1.9%	0.0%	0.0%	0.0%	91.5%	45.8%	3.4 GHz	[Unknown]	clear_page_erms	[Unknown]	0
_PyEval_EvalFrameDefault	121.255s	413,936,000,000	295,136,000,000	1.403	16.7%	35.3%	17.2%	2.9%	2.5%	17.3%	27.4%	19.8%	2.0%	0.0%	3.8%	7.0%	3.4 GHz	[Unknown]	_PyEval_EvalFrameDefault	ceval.c	0
page_fault	93.295s	327,504,000,000	13,888,000,000	23.582	9.9%	10.8%	4.8%	0.0%	1.7%	0.0%	33.6%	0.0%	0.0%	0.0%	10.6%	54.0%	3.5 GHz	[Unknown]	page_fault	[Unknown]	0
at::native::(anonymous namespace)::cat_serial_kernel	92.185s	316,592,000,000	116,000,000,000	2.729	10.1%	8.7%	6.2%	0.9%	0.0%	2.6%	61.5%	100.0%	14.4%	0.0%	8.5%	28.3%	3.4 GHz	[Unknown]	at::native::(anonymous namespace)::cat_serial_kernel(at::Tensor const&, std::vector<std::reference_wrapper<at::Tensor const>, std::allocator<std::reference_wrapper<at::Tensor const>>> const&, long)	[Unknown]	0
__memset_avx2_erms	91.955s	307,024,000,000	848,000,000	362.057	4.6%	0.8%	0.6%	0.0%	0.1%	0.0%	2.1%	0.0%	0.0%	0.0%	93.3%	46.1%	3.3 GHz	[Unknown]	__memset_avx2_erms	memset-vec-unaligned-erms.S	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>	85.275s	309,840,000,000	1,224,064,000,000	0.253	92.7%	0.8%	0.8%	0.4%	0.2%	0.0%	28.4%	0.0%	0.0%	4.9%	0.0%	6.1%	3.6 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
prepare_exit_to_usermode	78.665s	277,984,000,000	24,080,000,000	11.544	9.7%	15.7%	0.0%	2.2%	0.2%	0.3%	10.5%	0.0%	0.0%	0.0%	0.4%	63.0%	3.5 GHz	[Unknown]	prepare_exit_to_usermode	[Unknown]	0
jpeg_idct_16x8	48.700s	160,224,000,000	529,104,000,000	0.303	82.2%	3.6%	2.6%	0.7%	0.0%	0.0%	14.5%	0.0%	0.0%	0.0%	0.7%	10.3%	3.3 GHz	[Unknown]	jpeg_idct_16x8	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>	47.620s	165,440,000,000	121,008,000,000	1.367	21.0%	0.8%	0.4%	17.6%	16.5%	7.9%	82.4%	0.0%	0.0%	0.0%	48.5%	16.2%	3.5 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)	[Unknown]	0
jpeg_huff_decode	45.965s	158,736,000,000	147,056,000,000	1.079	22.9%	18.1%	57.1%	4.6%	0.6%	0.2%	9.4%	0.0%	0.0%	0.0%	0.0%	1.4%	3.5 GHz	[Unknown]	jpeg_huff_decode	[Unknown]	0
ImagingPackRGB	38.980s	130,752,000,000	394,656,000,000	0.331	80.9%	5.4%	2.0%	1.1%	1.1%	0.5%	30.9%	0.0%	0.0%	0.0%	5.0%	8.5%	3.4 GHz	[Unknown]	ImagingPackRGB	[Unknown]	0
_int_malloc	38.565s	132,208,000,000	28,800,000,000	4.591	6.0%	24.1%	8.5%	5.9%	4.8%	27.4%	33.9%	6.2%	0.0%	0.0%	0.9%	5.4%	3.4 GHz	[Unknown]	_int_malloc	malloc.c	0
_Py_DECREF	35.800s	118,800,000,000	81,072,000,000	1.465	18.0%	43.9%	15.5%	6.6%	2.7%	25.5%	33.6%	3.7%	0.0%	0.0%	1.4%	6.8%	3.3 GHz	[Unknown]	_Py_DECREF	object.h	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>	34.235s	118,992,000,000	102,032,000,000	1.166	25.9%	18.9%	0.0%	0.0%	11.2%	22.1%	87.0%	0.0%	0.0%	0.0%	3.3%	29.8%	3.5 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
change_pte_range	32.935s	104,416,000,000	60,112,000,000	1.737	11.9%	1.5%	2.3%	0.0%	16.4%	0.1%	79.3%	100.0%	100.0%	0.0%	0.0%	7.0%	3.2 GHz	[Unknown]	change_pte_range	[Unknown]	0
__memset_avx2_unaligned_erms	30.015s	101,216,000,000	186,464,000,000	0.543	46.4%	27.3%	15.1%	6.1%	0.1%	0.0%	11.4%	0.0%	0.0%	0.0%	6.4%	7.1%	3.4 GHz	[Unknown]	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0
swapgs_restore_regs_and_return_to_usermode	29.135s	89,888,000,000	17,888,000,000	5.025	11.1%	23.3%	9.6%	7.7%	0.0%	0.5%	9.5%	0.0%	0.0%	0.0%	0.0%	48.3%	3.1 GHz	[Unknown]	swapgs_restore_regs_and_return_to_usermode	[Unknown]	0
_Py_INCREF	28.930s	103,024,000,000	39,680,000,000	2.596	9.0%	31.4%	15.7%	0.0%	1.2%	20.6%	43.4%	54.6%	0.0%	0.0%	12.7%	9.3%	3.6 GHz	[Unknown]	_Py_INCREF	object.h	0
error_entry	28.340s	90,816,000,000	18,352,000,000	4.949	12.4%	10.4%	6.7%	0.0%	0.3%	0.0%	10.6%	0.0%	0.0%	0.0%	0.0%	70.4%	3.2 GHz	[Unknown]	error_entry	[Unknown]	0
func@0x159f20	27.120s	90,240,000,000	162,560,000,000	0.555	48.5%	1.4%	13.0%	5.2%	9.3%	0.2%	0.8%	0.0%	0.0%	0.0%	0.0%	28.3%	3.3 GHz	[Unknown]	func@0x159f20	[Unknown]	0
mem_cgroup_try_charge	23.950s	83,824,000,000	9,888,000,000	8.477	2.5%	0.7%	2.0%	3.9%	0.4%	0.0%	0.5%	0.0%	0.0%	0.0%	96.1%	44.3%	3.5 GHz	[Unknown]	mem_cgroup_try_charge	[Unknown]	0
ImagingFlipLeftRight	22.595s	80,272,000,000	253,248,000,000	0.317	87.6%	2.3%	8.7%	1.9%	1.7%	1.5%	22.6%	0.0%	0.0%	0.0%	10.5%	0.8%	3.6 GHz	[Unknown]	ImagingFlipLeftRight	[Unknown]	0
func@0x4e0d70	22.380s	64,128,000,000	42,720,000,000	1.501	19.6%	2.5%	30.0%	0.7%	0.0%	0.0%	1.2%	0.0%	0.0%	0.0%	0.0%	47.4%	2.9 GHz	[Unknown]	func@0x4e0d70	[Unknown]	0
__handle_mm_fault	21.005s	70,848,000,000	107,680,000,000	0.658	34.4%	29.7%	14.1%	8.9%	0.8%	2.8%	7.8%	0.0%	0.0%	0.0%	0.4%	13.2%	3.4 GHz	[Unknown]	__handle_mm_fault	[Unknown]	0
copy_user_enhanced_fast_string	20.930s	64,464,000,000	2,800,000,000	23.023	8.7%	0.8%	1.0%	15.6%	0.0%	7.5%	82.1%	87.8%	0.0%	100.0%	46.1%	8.2%	3.1 GHz	[Unknown]	copy_user_enhanced_fast_string	[Unknown]	0
clock_gettime	19.505s	62,368,000,000	125,664,000,000	0.496	55.5%	4.5%	0.0%	9.1%	0.0%	1.9%	1.9%	0.0%	0.0%	0.0%	0.0%	50.4%	3.2 GHz	[Unknown]	clock_gettime	[Unknown]	0
pymalloc_alloc	18.695s	60,288,000,000	33,488,000,000	1.800	11.9%	44.0%	18.8%	5.5%	11.2%	21.2%	35.3%	26.6%	0.0%	0.0%	2.2%	2.2%	3.2 GHz	[Unknown]	pymalloc_alloc	obmalloc.c	0
func@0x36a860	18.225s	56,928,000,000	43,072,000,000	1.322	16.7%	2.5%	53.0%	4.0%	0.8%	0.0%	2.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	func@0x36a860	[Unknown]	0
_PyType_Lookup	16.650s	59,504,000,000	34,096,000,000	1.745	14.2%	34.4%	19.1%	10.1%	0.0%	23.7%	45.6%	91.1%	0.0%	0.0%	3.0%	8.6%	3.6 GHz	[Unknown]	_PyType_Lookup	typeobject.c	0
lookdict_unicode_nodummy	16.230s	58,448,000,000	23,040,000,000	2.537	7.6%	30.2%	16.6%	8.2%	1.5%	20.1%	32.3%	26.6%	0.0%	0.0%	3.6%	3.9%	3.6 GHz	[Unknown]	lookdict_unicode_nodummy	dictobject.c	0
do_syscall_64	14.285s	54,592,000,000	5,728,000,000	9.531	9.9%	17.0%	0.0%	4.7%	2.7%	4.7%	23.9%	0.0%	0.0%	0.0%	0.5%	43.5%	3.8 GHz	[Unknown]	do_syscall_64	[Unknown]	0
do_numa_page	13.845s	45,552,000,000	43,360,000,000	1.051	21.1%	16.1%	0.0%	9.2%	0.3%	0.4%	43.5%	100.0%	0.0%	0.0%	0.0%	6.1%	3.3 GHz	[Unknown]	do_numa_page	[Unknown]	0
rmqueue	13.495s	40,320,000,000	61,712,000,000	0.653	39.2%	11.9%	0.0%	8.9%	0.0%	2.1%	31.3%	82.5%	0.0%	0.0%	30.9%	9.5%	3.0 GHz	[Unknown]	rmqueue	[Unknown]	0
zap_pte_range.isra.0	13.060s	39,200,000,000	51,776,000,000	0.757	38.4%	21.2%	5.8%	9.9%	4.2%	0.0%	19.1%	16.5%	17.1%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	zap_pte_range.isra.0	[Unknown]	0
_PyEval_MakeFrameVector	12.385s	46,160,000,000	21,808,000,000	2.117	9.7%	22.7%	12.4%	0.0%	2.6%	19.6%	39.3%	100.0%	0.0%	0.0%	29.9%	11.0%	3.7 GHz	[Unknown]	_PyEval_MakeFrameVector	ceval.c	0
get_mem_cgroup_from_mm	11.805s	38,352,000,000	9,264,000,000	4.140	3.9%	2.4%	4.4%	75.1%	5.1%	5.1%	3.1%	0.0%	0.0%	0.0%	93.5%	3.4%	3.2 GHz	[Unknown]	get_mem_cgroup_from_mm	[Unknown]	0
release_pages	11.770s	35,824,000,000	48,320,000,000	0.741	38.9%	32.2%	1.1%	20.5%	2.5%	0.0%	5.9%	0.0%	0.0%	0.0%	0.4%	5.7%	3.0 GHz	[Unknown]	release_pages	[Unknown]	0
lookdict_unicode	11.560s	35,984,000,000	10,688,000,000	3.367	4.8%	36.3%	17.0%	6.7%	0.0%	20.0%	37.1%	10.1%	0.0%	0.0%	2.9%	0.0%	3.1 GHz	[Unknown]	lookdict_unicode	dictobject.c	0
handle_mm_fault	11.070s	38,208,000,000	58,128,000,000	0.657	40.2%	12.5%	0.0%	22.4%	0.0%	2.0%	7.1%	0.0%	0.0%	0.0%	0.0%	34.5%	3.5 GHz	[Unknown]	handle_mm_fault	[Unknown]	0
xas_load	10.895s	36,192,000,000	40,688,000,000	0.890	35.4%	22.4%	8.9%	15.7%	0.0%	3.5%	3.7%	11.6%	0.0%	0.0%	17.0%	15.0%	3.3 GHz	[Unknown]	xas_load	[Unknown]	0
PyObject_GetAttr	10.630s	31,600,000,000	12,032,000,000	2.626	10.7%	26.8%	14.2%	9.0%	0.9%	25.2%	53.2%	34.4%	0.0%	0.0%	4.7%	0.0%	3.0 GHz	[Unknown]	PyObject_GetAttr	object.c	0
try_charge	10.495s	40,608,000,000	17,264,000,000	2.352	12.8%	1.8%	0.0%	12.9%	1.5%	0.4%	1.1%	0.0%	0.0%	0.0%	73.1%	41.9%	3.9 GHz	[Unknown]	try_charge	[Unknown]	0
__mod_memcg_state	10.395s	36,272,000,000	42,160,000,000	0.860	28.4%	21.7%	12.2%	23.6%	0.4%	6.2%	4.5%	8.3%	0.0%	0.0%	0.0%	19.9%	3.5 GHz	[Unknown]	__mod_memcg_state	[Unknown]	0
_PyObject_VectorcallTstate	10.215s	33,696,000,000	16,128,000,000	2.089	15.9%	57.2%	14.5%	3.6%	1.3%	0.0%	43.6%	0.0%	0.0%	0.0%	13.8%	0.8%	3.3 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
_int_free	10.175s	33,792,000,000	28,704,000,000	1.177	18.7%	38.6%	7.7%	4.4%	3.6%	19.3%	36.0%	0.0%	0.0%	0.0%	0.9%	6.1%	3.3 GHz	[Unknown]	_int_free	malloc.c	0
precompute_coeffs	9.930s	36,352,000,000	79,648,000,000	0.456	62.8%	4.9%	0.0%	2.9%	0.0%	0.0%	19.4%	0.0%	0.0%	0.0%	8.7%	24.4%	3.7 GHz	[Unknown]	precompute_coeffs	[Unknown]	0
mem_cgroup_try_charge_delay	9.750s	37,856,000,000	6,528,000,000	5.799	3.4%	0.1%	0.0%	4.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	85.2%	47.5%	3.9 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
torch::FunctionSignature::parse	9.710s	27,600,000,000	9,328,000,000	2.959	5.1%	70.8%	13.5%	2.2%	6.0%	10.0%	46.7%	76.1%	0.0%	0.0%	1.1%	2.0%	2.8 GHz	[Unknown]	torch::FunctionSignature::parse(_object*, _object*, _object*, _object**, bool)	[Unknown]	0
__mod_lruvec_state	9.665s	32,992,000,000	42,736,000,000	0.772	40.6%	15.4%	14.5%	24.1%	4.5%	2.5%	6.8%	0.0%	0.0%	5.2%	0.9%	1.1%	3.4 GHz	[Unknown]	__mod_lruvec_state	[Unknown]	0
_PyObject_GetMethod	9.650s	31,360,000,000	18,576,000,000	1.688	20.3%	49.0%	9.8%	4.3%	6.2%	12.9%	54.5%	36.3%	0.0%	0.0%	3.3%	0.0%	3.2 GHz	[Unknown]	_PyObject_GetMethod	object.c	0
PyType_IsSubtype	9.295s	29,328,000,000	11,040,000,000	2.657	8.9%	68.4%	11.2%	19.9%	0.0%	19.6%	33.8%	11.0%	0.0%	0.0%	2.6%	2.8%	3.2 GHz	[Unknown]	PyType_IsSubtype	typeobject.c	0
__pagevec_lru_add_fn	9.245s	28,768,000,000	40,576,000,000	0.709	36.7%	32.6%	10.1%	30.2%	0.5%	0.1%	2.1%	8.9%	0.0%	0.0%	0.0%	6.2%	3.1 GHz	[Unknown]	__pagevec_lru_add_fn	[Unknown]	0
func@0x291e70	8.615s	28,048,000,000	60,512,000,000	0.464	66.4%	8.0%	0.0%	19.8%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	63.8%	3.3 GHz	[Unknown]	func@0x291e70	[Unknown]	0
__GI___pthread_mutex_lock	8.485s	25,408,000,000	19,952,000,000	1.273	19.0%	55.1%	15.1%	21.8%	0.0%	17.7%	32.5%	0.0%	0.0%	0.0%	0.6%	6.0%	3.0 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
sep_upsample	8.130s	24,496,000,000	63,840,000,000	0.384	62.0%	27.1%	15.9%	4.9%	0.6%	0.0%	10.4%	0.0%	0.0%	0.0%	2.4%	0.0%	3.0 GHz	[Unknown]	sep_upsample	[Unknown]	0
_PyFunction_Vectorcall	8.060s	28,064,000,000	5,216,000,000	5.380	4.1%	18.9%	10.0%	0.0%	5.3%	38.2%	43.3%	49.8%	0.0%	0.0%	41.2%	15.3%	3.5 GHz	[Unknown]	_PyFunction_Vectorcall	call.c	0
mark_page_accessed	8.005s	20,624,000,000	22,096,000,000	0.933	41.3%	33.3%	34.0%	17.5%	0.0%	0.0%	29.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
lookdict_split	7.865s	25,248,000,000	22,464,000,000	1.124	20.6%	31.0%	14.1%	2.4%	9.5%	14.1%	33.3%	39.2%	0.0%	0.0%	2.4%	4.5%	3.2 GHz	[Unknown]	lookdict_split	dictobject.c	0
__mod_node_page_state	7.815s	24,208,000,000	47,408,000,000	0.511	63.5%	22.2%	10.7%	7.4%	3.7%	1.9%	3.1%	0.0%	0.0%	11.0%	0.0%	2.7%	3.1 GHz	[Unknown]	__mod_node_page_state	[Unknown]	0
PyDict_GetItemWithError	7.810s	24,368,000,000	12,016,000,000	2.028	13.0%	33.3%	14.5%	5.5%	11.1%	31.5%	36.9%	33.4%	0.0%	0.0%	13.5%	11.5%	3.1 GHz	[Unknown]	PyDict_GetItemWithError	dictobject.c	0
__GI___libc_malloc	7.740s	30,864,000,000	14,336,000,000	2.153	10.0%	45.0%	9.4%	27.2%	1.0%	17.5%	24.8%	0.0%	0.0%	0.0%	1.5%	6.6%	4.0 GHz	[Unknown]	__GI___libc_malloc	malloc.c	0
__activate_page	7.735s	21,424,000,000	38,016,000,000	0.564	57.5%	16.0%	16.5%	20.3%	0.0%	0.0%	4.9%	0.0%	0.0%	0.0%	7.7%	0.0%	2.8 GHz	[Unknown]	__activate_page	[Unknown]	0
_PyObject_GenericGetAttrWithDict	7.615s	24,304,000,000	25,040,000,000	0.971	20.9%	38.6%	4.7%	6.2%	0.0%	24.4%	33.9%	22.7%	0.0%	0.0%	4.9%	18.8%	3.2 GHz	[Unknown]	_PyObject_GenericGetAttrWithDict	object.c	0
filemap_map_pages	7.385s	23,872,000,000	25,344,000,000	0.942	28.3%	9.3%	15.5%	15.1%	1.9%	0.0%	35.8%	61.5%	95.4%	0.0%	0.0%	22.9%	3.2 GHz	[Unknown]	filemap_map_pages	[Unknown]	0
_raw_spin_lock	6.930s	22,944,000,000	46,128,000,000	0.497	50.2%	47.6%	0.0%	30.1%	0.0%	0.0%	17.7%	0.0%	0.0%	0.0%	0.0%	4.5%	3.3 GHz	[Unknown]	_raw_spin_lock	[Unknown]	0
frame_dealloc	6.925s	23,696,000,000	21,232,000,000	1.116	33.0%	49.1%	18.1%	13.3%	0.0%	15.3%	23.4%	30.4%	0.0%	0.0%	0.6%	0.0%	3.4 GHz	[Unknown]	frame_dealloc	frameobject.c	0
_PyUnicode_FromId	6.865s	20,560,000,000	9,648,000,000	2.131	19.0%	56.3%	15.5%	10.2%	0.0%	31.5%	49.6%	16.3%	0.0%	0.0%	1.5%	2.2%	3.0 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
unlink_chunk	6.765s	18,032,000,000	3,136,000,000	5.750	3.7%	51.7%	19.4%	15.0%	0.0%	45.4%	35.8%	72.9%	0.0%	0.0%	2.5%	2.0%	2.7 GHz	[Unknown]	unlink_chunk	malloc.c	0
_dl_update_slotinfo	6.210s	22,144,000,000	27,632,000,000	0.801	34.0%	42.6%	11.0%	10.2%	0.0%	12.2%	31.2%	0.0%	0.0%	0.0%	2.7%	6.1%	3.6 GHz	[Unknown]	_dl_update_slotinfo	dl-tls.c	0
func@0x175ac0	6.115s	17,296,000,000	21,616,000,000	0.800	24.7%	1.0%	0.0%	0.0%	0.9%	0.0%	0.9%	0.0%	0.0%	0.0%	0.0%	97.9%	2.8 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
