Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
shmem_getpage_gfp	11.285s	36,320,000,000	31,136,000,000	1.166	34.3%	28.4%	6.6%	10.7%	1.7%	2.5%	0.8%	0.0%	0.0%	0.0%	15.7%	19.5%	3.2 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
__GI___pthread_mutex_lock	10.925s	35,488,000,000	16,624,000,000	2.135	30.5%	67.9%	3.4%	32.5%	0.8%	12.4%	32.1%	6.5%	0.0%	0.0%	0.4%	0.3%	3.2 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
PyObject_SetAttr	10.860s	34,064,000,000	6,672,000,000	5.106	9.1%	25.1%	15.4%	0.0%	0.0%	12.4%	72.2%	32.0%	0.0%	0.0%	5.7%	15.4%	3.1 GHz	[Unknown]	PyObject_SetAttr	object.c	0
vm_normal_page	10.815s	29,600,000,000	64,736,000,000	0.457	77.5%	24.5%	0.0%	19.8%	0.0%	0.0%	29.4%	0.0%	0.0%	0.0%	0.0%	11.7%	2.7 GHz	[Unknown]	vm_normal_page	[Unknown]	0
do_user_addr_fault	10.590s	36,816,000,000	39,328,000,000	0.936	46.0%	54.0%	3.7%	25.3%	4.9%	2.9%	12.2%	0.0%	9.8%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	do_user_addr_fault	[Unknown]	0
vmacache_find	10.455s	30,816,000,000	33,824,000,000	0.911	49.2%	47.1%	0.0%	30.2%	1.0%	6.9%	18.0%	0.0%	0.0%	0.0%	0.0%	3.3%	2.9 GHz	[Unknown]	vmacache_find	[Unknown]	0
native_queued_spin_lock_slowpath	10.195s	32,752,000,000	7,072,000,000	4.631	24.1%	14.4%	2.3%	10.1%	0.5%	0.0%	4.6%	0.0%	0.0%	0.0%	0.0%	44.5%	3.2 GHz	[Unknown]	native_queued_spin_lock_slowpath	[Unknown]	0
arena_map_is_used	10.045s	29,472,000,000	12,144,000,000	2.427	17.1%	32.4%	11.9%	29.5%	6.6%	12.8%	34.6%	0.0%	0.0%	0.0%	2.5%	4.0%	2.9 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
xas_store	9.965s	33,872,000,000	46,144,000,000	0.734	45.4%	40.9%	6.0%	10.2%	0.0%	0.0%	5.8%	0.0%	0.0%	0.0%	0.0%	6.0%	3.4 GHz	[Unknown]	xas_store	[Unknown]	0
__activate_page	9.855s	32,352,000,000	33,264,000,000	0.973	40.3%	23.6%	7.1%	27.4%	0.0%	0.0%	1.9%	0.0%	0.0%	4.6%	7.9%	10.2%	3.3 GHz	[Unknown]	__activate_page	[Unknown]	0
tcache_get	9.770s	27,760,000,000	4,672,000,000	5.942	5.1%	46.4%	3.4%	0.0%	16.8%	21.3%	28.1%	32.4%	0.0%	0.0%	23.8%	0.2%	2.8 GHz	[Unknown]	tcache_get	malloc.c	0
__tls_get_addr	9.220s	25,856,000,000	13,568,000,000	1.906	32.7%	70.4%	0.0%	21.5%	3.5%	26.7%	30.7%	0.0%	0.0%	0.0%	1.2%	0.4%	2.8 GHz	[Unknown]	__tls_get_addr	tls_get_addr.S	0
__alloc_pages_nodemask	9.145s	28,192,000,000	33,600,000,000	0.839	44.3%	24.8%	17.8%	8.5%	2.1%	2.7%	4.8%	0.0%	0.0%	0.0%	8.5%	3.8%	3.1 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
try_charge	8.890s	33,904,000,000	15,648,000,000	2.167	24.9%	5.1%	0.0%	18.1%	0.9%	0.5%	4.9%	0.0%	0.0%	0.0%	46.0%	32.7%	3.8 GHz	[Unknown]	try_charge	[Unknown]	0
func@0x36a860	8.760s	26,912,000,000	25,200,000,000	1.068	39.2%	24.5%	46.3%	21.7%	1.1%	1.7%	1.1%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	func@0x36a860	[Unknown]	0
__GI_	8.620s	19,248,000,000	6,016,000,000	3.199	18.9%	82.6%	10.9%	38.2%	13.2%	21.2%	48.3%	16.6%	0.0%	0.0%	0.8%	1.4%	2.2 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
ImagingJpegDecode	8.575s	25,984,000,000	17,360,000,000	1.497	38.3%	22.0%	20.5%	21.4%	9.2%	19.1%	20.2%	9.7%	0.0%	0.0%	0.6%	5.5%	3.0 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
PyVectorcall_Function	8.560s	32,016,000,000	12,800,000,000	2.501	22.9%	47.7%	0.0%	5.6%	0.0%	7.1%	42.6%	100.0%	0.0%	0.0%	19.7%	8.0%	3.7 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
func@0x291e70	8.425s	26,352,000,000	47,504,000,000	0.555	94.7%	28.7%	0.0%	13.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	25.3%	3.1 GHz	[Unknown]	func@0x291e70	[Unknown]	0
_PyRuntimeState_GetThreadState	8.400s	32,432,000,000	10,928,000,000	2.968	10.5%	46.8%	16.4%	0.0%	1.9%	35.2%	27.3%	0.0%	0.0%	0.0%	1.9%	11.8%	3.9 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
jpeg_make_d_derived_tbl	8.390s	27,312,000,000	18,608,000,000	1.468	23.1%	21.1%	15.5%	14.3%	0.0%	0.0%	1.6%	0.0%	0.0%	0.0%	22.0%	17.8%	3.3 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
entry_SYSCALL_64	8.385s	26,944,000,000	1,520,000,000	17.726	14.2%	22.1%	15.8%	0.0%	2.8%	0.0%	39.5%	0.0%	0.0%	0.0%	5.0%	37.6%	3.2 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
kmem_cache_alloc	8.305s	32,400,000,000	8,496,000,000	3.814	23.1%	15.1%	0.0%	11.6%	8.3%	20.3%	53.7%	41.6%	0.0%	0.0%	6.0%	4.9%	3.9 GHz	[Unknown]	kmem_cache_alloc	[Unknown]	0
page_add_file_rmap	8.160s	26,912,000,000	31,536,000,000	0.853	53.0%	32.4%	0.0%	18.4%	14.5%	1.6%	5.6%	0.0%	0.0%	5.8%	0.0%	12.1%	3.3 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
mark_page_accessed	7.845s	31,248,000,000	22,816,000,000	1.370	37.0%	31.6%	11.3%	20.2%	2.4%	0.0%	15.4%	0.0%	0.0%	0.0%	0.0%	12.9%	4.0 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
mem_cgroup_try_charge_delay	7.570s	23,392,000,000	7,600,000,000	3.078	6.3%	4.3%	0.0%	4.5%	0.0%	0.0%	0.6%	0.0%	0.0%	0.0%	100.0%	40.4%	3.1 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
__mod_zone_page_state	7.565s	20,688,000,000	29,584,000,000	0.699	55.8%	13.8%	14.1%	32.6%	0.0%	0.0%	4.4%	0.0%	0.0%	0.0%	20.3%	1.2%	2.7 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
update_get_addr	7.545s	27,456,000,000	25,568,000,000	1.074	52.8%	38.2%	0.0%	8.7%	8.7%	8.6%	19.7%	6.9%	0.0%	0.0%	2.7%	7.4%	3.6 GHz	[Unknown]	update_get_addr	dl-tls.c	0
up_read	7.475s	19,200,000,000	23,904,000,000	0.803	57.5%	55.6%	0.0%	26.6%	0.8%	0.0%	13.3%	0.0%	0.0%	0.0%	0.0%	7.1%	2.6 GHz	[Unknown]	up_read	[Unknown]	0
malloc_consolidate	7.210s	24,272,000,000	4,816,000,000	5.040	8.6%	26.6%	26.1%	6.2%	4.3%	23.1%	34.0%	9.0%	0.0%	0.0%	2.5%	15.9%	3.4 GHz	[Unknown]	malloc_consolidate	malloc.c	0
xas_start	7.205s	22,464,000,000	12,624,000,000	1.779	35.5%	25.6%	0.0%	16.7%	2.0%	12.7%	17.4%	0.0%	0.0%	0.0%	43.4%	15.0%	3.1 GHz	[Unknown]	xas_start	[Unknown]	0
_raw_spin_lock_irqsave	7.200s	23,616,000,000	16,480,000,000	1.433	37.8%	28.1%	0.0%	24.8%	0.0%	0.0%	17.8%	0.0%	0.0%	0.0%	0.6%	21.7%	3.3 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
l2rgb	7.175s	25,600,000,000	36,352,000,000	0.704	67.6%	14.7%	0.0%	7.6%	0.0%	0.0%	8.2%	0.0%	0.0%	0.0%	36.3%	7.4%	3.6 GHz	[Unknown]	l2rgb	[Unknown]	0
memset_erms	7.095s	23,104,000,000	5,040,000,000	4.584	30.2%	7.4%	0.0%	0.0%	0.0%	0.0%	31.8%	0.0%	0.0%	0.0%	60.4%	21.5%	3.3 GHz	[Unknown]	memset_erms	[Unknown]	0
LogAPIUsageOnceFromPython	6.995s	19,488,000,000	752,000,000	25.915	1.3%	42.8%	12.5%	0.0%	0.0%	15.3%	27.7%	0.0%	0.0%	0.0%	0.0%	20.5%	2.8 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
__GI___clock_gettime	6.955s	21,632,000,000	32,656,000,000	0.662	70.8%	45.7%	0.0%	7.6%	8.3%	9.7%	6.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	__GI___clock_gettime	clock_gettime.c	0
__pthread_mutex_unlock_usercnt	6.820s	19,920,000,000	14,528,000,000	1.371	38.4%	49.7%	0.0%	27.9%	3.0%	0.0%	27.1%	0.0%	0.0%	0.0%	1.5%	10.6%	2.9 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
func@0x175ac0	6.645s	24,112,000,000	25,696,000,000	0.938	58.7%	11.5%	0.0%	5.6%	0.0%	0.6%	0.0%	0.0%	0.0%	0.0%	0.0%	63.4%	3.6 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
arena_map_get	6.635s	20,704,000,000	11,584,000,000	1.787	18.2%	50.8%	36.0%	9.4%	11.6%	16.7%	35.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	arena_map_get	obmalloc.c	0
page_remove_rmap	6.550s	19,600,000,000	29,776,000,000	0.658	57.0%	29.7%	1.2%	38.3%	4.6%	3.1%	10.7%	0.0%	0.0%	9.6%	0.0%	5.0%	3.0 GHz	[Unknown]	page_remove_rmap	[Unknown]	0
_copy	6.550s	26,880,000,000	5,264,000,000	5.106	12.6%	6.6%	0.0%	26.8%	7.3%	14.4%	18.4%	27.1%	0.0%	0.0%	58.6%	10.9%	4.1 GHz	[Unknown]	_copy	[Unknown]	0
jpeg_read_scanlines	6.525s	23,424,000,000	20,224,000,000	1.158	31.9%	26.2%	28.1%	14.1%	0.6%	10.2%	15.4%	0.0%	0.0%	0.0%	14.7%	3.0%	3.6 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
prep_new_page	6.485s	20,576,000,000	5,056,000,000	4.070	17.7%	17.1%	12.1%	5.1%	2.2%	0.0%	9.5%	0.0%	0.0%	0.0%	41.6%	29.1%	3.2 GHz	[Unknown]	prep_new_page	[Unknown]	0
syscall_return_via_sysret	6.475s	20,224,000,000	4,624,000,000	4.374	5.9%	19.1%	16.2%	0.0%	2.2%	3.0%	45.2%	0.0%	0.0%	0.0%	0.0%	51.0%	3.1 GHz	[Unknown]	syscall_return_via_sysret	[Unknown]	0
__do_page_fault	6.340s	21,712,000,000	17,840,000,000	1.217	56.4%	37.8%	18.9%	12.4%	0.7%	12.4%	10.4%	0.0%	0.0%	0.0%	3.5%	0.0%	3.4 GHz	[Unknown]	__do_page_fault	[Unknown]	0
do_task_stat	6.140s	16,400,000,000	4,400,000,000	3.727	13.2%	4.0%	4.0%	17.4%	20.1%	5.8%	74.1%	100.0%	25.7%	0.0%	4.6%	0.0%	2.7 GHz	[Unknown]	do_task_stat	[Unknown]	0
page_mapping	6.110s	24,208,000,000	25,648,000,000	0.944	56.4%	36.7%	4.2%	33.5%	0.0%	0.0%	3.7%	0.0%	0.0%	0.0%	0.0%	0.9%	4.0 GHz	[Unknown]	page_mapping	[Unknown]	0
PyObject_IsTrue	6.045s	18,688,000,000	2,816,000,000	6.636	11.0%	70.1%	21.3%	8.8%	0.8%	10.1%	42.5%	46.7%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	PyObject_IsTrue	object.c	0
_Py_CheckFunctionResult	5.910s	15,856,000,000	10,032,000,000	1.581	39.8%	60.2%	7.7%	2.8%	9.5%	15.1%	32.2%	9.7%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
tupledealloc	5.905s	18,256,000,000	10,144,000,000	1.800	25.2%	53.5%	21.3%	26.3%	9.0%	14.0%	38.6%	38.3%	0.0%	0.0%	4.9%	0.0%	3.1 GHz	[Unknown]	tupledealloc	tupleobject.c	0
alloc_set_pte	5.855s	20,592,000,000	30,304,000,000	0.680	78.5%	42.1%	0.0%	32.8%	6.6%	0.0%	8.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
xas_clear_mark	5.845s	18,736,000,000	19,312,000,000	0.970	64.0%	34.2%	0.0%	4.0%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	9.2%	3.2 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
process_data_simple_main	5.685s	17,792,000,000	14,368,000,000	1.238	31.1%	15.0%	40.2%	11.0%	2.5%	4.2%	11.0%	0.0%	0.0%	0.0%	11.8%	4.3%	3.1 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
PyBytes_FromStringAndSize	5.600s	16,336,000,000	7,056,000,000	2.315	18.3%	35.3%	3.0%	0.0%	0.0%	0.0%	44.1%	0.0%	0.0%	0.0%	3.7%	9.7%	2.9 GHz	[Unknown]	PyBytes_FromStringAndSize	bytesobject.c	0
memcg_kmem_get_cache	5.585s	18,896,000,000	576,000,000	32.806	2.9%	14.7%	9.3%	0.0%	4.0%	24.1%	54.0%	23.8%	0.0%	0.0%	0.0%	13.5%	3.4 GHz	[Unknown]	memcg_kmem_get_cache	[Unknown]	0
c10::impl::OperatorEntry::lookup	5.545s	22,544,000,000	10,576,000,000	2.132	19.0%	45.8%	28.4%	5.3%	2.0%	41.9%	31.3%	0.0%	0.0%	0.0%	2.0%	2.8%	4.1 GHz	[Unknown]	c10::impl::OperatorEntry::lookup(c10::DispatchKeySet) const	[Unknown]	0
_PyDict_GetItem_KnownHash	5.520s	25,664,000,000	2,480,000,000	10.348	4.4%	25.0%	2.9%	0.0%	0.0%	40.6%	52.0%	12.7%	0.0%	0.0%	2.3%	4.6%	4.6 GHz	[Unknown]	_PyDict_GetItem_KnownHash	dictobject.c	0
pymalloc_free	5.510s	16,688,000,000	6,224,000,000	2.681	20.0%	42.0%	22.7%	18.9%	9.0%	17.7%	44.0%	48.8%	0.0%	0.0%	3.6%	7.4%	3.0 GHz	[Unknown]	pymalloc_free	obmalloc.c	0
kmem_cache_free	5.510s	20,256,000,000	9,056,000,000	2.237	26.6%	25.9%	4.1%	8.9%	2.2%	12.6%	24.4%	0.0%	0.0%	0.0%	17.0%	15.5%	3.7 GHz	[Unknown]	kmem_cache_free	[Unknown]	0
take_gil	5.510s	18,368,000,000	4,496,000,000	4.085	10.0%	63.7%	14.6%	14.7%	6.5%	18.7%	42.5%	8.8%	0.0%	0.0%	0.0%	4.9%	3.3 GHz	[Unknown]	take_gil	ceval_gil.h	0
_PyFrame_New_NoTrack	5.425s	13,616,000,000	6,672,000,000	2.041	16.1%	12.1%	0.0%	20.9%	0.0%	83.7%	59.5%	0.0%	0.0%	0.0%	100.0%	5.8%	2.5 GHz	[Unknown]	_PyFrame_New_NoTrack	frameobject.c	0
get_page_from_freelist	5.385s	23,744,000,000	25,360,000,000	0.936	51.2%	22.6%	7.8%	8.2%	0.0%	3.2%	6.3%	0.0%	0.0%	10.1%	6.3%	9.1%	4.4 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
generic_file_buffered_read	5.255s	17,728,000,000	3,520,000,000	5.036	15.8%	27.0%	6.0%	49.9%	0.0%	8.5%	11.8%	0.0%	28.4%	0.0%	58.4%	9.4%	3.4 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
_raw_spin_lock_irq	5.170s	21,424,000,000	9,088,000,000	2.357	21.9%	49.6%	25.8%	37.1%	0.0%	0.0%	4.9%	0.0%	0.0%	0.0%	0.0%	0.9%	4.1 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
build_ycc_rgb_table	5.050s	12,176,000,000	5,648,000,000	2.156	10.7%	3.9%	0.0%	0.0%	0.0%	0.0%	2.5%	0.0%	0.0%	0.0%	100.0%	41.5%	2.4 GHz	[Unknown]	build_ycc_rgb_table	[Unknown]	0
ImagingAllocateArray	5.045s	16,064,000,000	35,904,000,000	0.447	73.1%	35.1%	30.3%	6.5%	2.8%	0.9%	14.9%	0.0%	0.0%	0.0%	3.7%	0.0%	3.2 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
shmem_add_to_page_cache	5.005s	23,760,000,000	29,440,000,000	0.807	45.3%	25.6%	6.5%	21.5%	1.9%	0.0%	0.0%	0.0%	0.0%	0.0%	1.3%	6.3%	4.7 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
shmem_fault	5.000s	16,112,000,000	11,904,000,000	1.353	32.0%	39.5%	7.1%	35.4%	1.9%	4.7%	0.9%	0.0%	0.0%	0.0%	2.8%	5.4%	3.2 GHz	[Unknown]	shmem_fault	[Unknown]	0
normalize_coeffs_8bpc	4.990s	12,768,000,000	25,040,000,000	0.510	95.4%	15.7%	0.0%	27.0%	2.3%	0.0%	27.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	normalize_coeffs_8bpc	[Unknown]	0
method_vectorcall_NOARGS	4.925s	12,480,000,000	3,840,000,000	3.250	17.3%	60.1%	1.6%	0.0%	24.0%	67.3%	82.9%	0.0%	0.0%	0.0%	9.6%	0.0%	2.5 GHz	[Unknown]	method_vectorcall_NOARGS	descrobject.c	0
__strlen_avx2	4.895s	18,768,000,000	3,056,000,000	6.141	9.9%	43.0%	19.1%	10.4%	0.0%	29.6%	38.4%	0.0%	0.0%	0.0%	1.6%	8.4%	3.8 GHz	[Unknown]	__strlen_avx2	strlen-avx2.S	0
unlock_page	4.790s	15,040,000,000	14,528,000,000	1.035	66.9%	66.0%	0.0%	30.9%	0.0%	0.0%	8.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	unlock_page	[Unknown]	0
dev_gro_receive	4.770s	12,304,000,000	18,752,000,000	0.656	67.1%	49.3%	0.0%	17.1%	0.0%	8.5%	12.2%	0.0%	0.0%	0.0%	1.2%	1.5%	2.6 GHz	[Unknown]	dev_gro_receive	[Unknown]	0
task_numa_fault	4.745s	17,472,000,000	20,976,000,000	0.833	33.2%	36.4%	48.9%	17.2%	7.7%	9.4%	37.8%	0.0%	0.0%	0.0%	0.0%	2.0%	3.7 GHz	[Unknown]	task_numa_fault	[Unknown]	0
__memcmp_avx2_movbe	4.745s	16,256,000,000	3,216,000,000	5.055	4.1%	30.2%	15.9%	8.3%	0.0%	1.7%	44.3%	87.3%	0.0%	0.0%	0.0%	14.6%	3.4 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
mpol_misplaced	4.740s	16,096,000,000	11,072,000,000	1.454	30.8%	43.3%	8.7%	33.5%	4.7%	0.0%	24.2%	0.0%	0.0%	0.0%	0.0%	1.9%	3.4 GHz	[Unknown]	mpol_misplaced	[Unknown]	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	4.530s	12,592,000,000	6,448,000,000	1.953	22.3%	85.2%	3.0%	46.5%	1.2%	9.5%	28.6%	0.0%	0.0%	0.0%	1.2%	5.1%	2.8 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
__set_page_dirty_no_writeback	4.470s	16,000,000,000	19,040,000,000	0.840	52.1%	40.0%	0.0%	15.0%	0.0%	0.0%	5.6%	0.0%	0.0%	0.0%	0.0%	10.9%	3.6 GHz	[Unknown]	__set_page_dirty_no_writeback	[Unknown]	0
down_read_trylock	4.460s	18,512,000,000	24,544,000,000	0.754	78.8%	49.0%	0.0%	32.4%	5.7%	0.0%	10.5%	0.0%	0.0%	0.0%	0.0%	0.0%	4.2 GHz	[Unknown]	down_read_trylock	[Unknown]	0
_PyObject_GC_UNTRACK	4.450s	11,120,000,000	3,616,000,000	3.075	11.6%	56.7%	42.7%	0.0%	8.1%	11.1%	35.1%	0.0%	0.0%	0.0%	8.1%	0.0%	2.5 GHz	[Unknown]	_PyObject_GC_UNTRACK	pycore_object.h	0
vgetargs1_impl	4.400s	14,944,000,000	7,280,000,000	2.053	18.8%	70.9%	22.2%	5.0%	13.0%	22.1%	14.1%	0.0%	0.0%	0.0%	1.0%	0.0%	3.4 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
free_pages_and_swap_cache	4.370s	11,584,000,000	7,712,000,000	1.502	15.2%	10.1%	16.3%	2.6%	3.9%	24.3%	81.6%	16.2%	100.0%	0.0%	0.0%	5.3%	2.7 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
PyObject_GetItem	4.360s	15,456,000,000	9,200,000,000	1.680	28.1%	30.4%	0.0%	21.4%	3.9%	5.4%	29.1%	0.0%	0.0%	0.0%	8.7%	0.0%	3.5 GHz	[Unknown]	PyObject_GetItem	abstract.c	0
__ptep_modify_prot_start	4.345s	16,896,000,000	14,240,000,000	1.187	53.6%	27.5%	15.3%	39.1%	2.7%	0.0%	21.3%	0.0%	0.0%	0.0%	0.0%	1.3%	3.9 GHz	[Unknown]	__ptep_modify_prot_start	[Unknown]	0
_PyObject_GC_TRACK	4.340s	16,512,000,000	6,848,000,000	2.411	29.0%	43.2%	10.1%	10.0%	0.0%	13.8%	43.6%	75.3%	0.0%	0.0%	8.2%	7.2%	3.8 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
insertdict	4.320s	14,640,000,000	13,632,000,000	1.074	41.2%	46.6%	0.0%	27.7%	0.0%	16.4%	29.7%	0.0%	0.0%	0.0%	5.1%	0.7%	3.4 GHz	[Unknown]	insertdict	dictobject.c	0
_Py_NewReference	4.265s	13,776,000,000	3,856,000,000	3.573	14.0%	56.9%	13.4%	19.6%	3.3%	51.2%	42.5%	12.2%	0.0%	0.0%	21.8%	2.5%	3.2 GHz	[Unknown]	_Py_NewReference	object.c	0
ImagingPaste	4.195s	13,776,000,000	4,528,000,000	3.042	7.4%	9.1%	22.1%	56.6%	18.5%	19.6%	37.0%	0.0%	0.0%	0.0%	53.4%	1.8%	3.3 GHz	[Unknown]	ImagingPaste	[Unknown]	0
__libc_calloc	4.175s	12,464,000,000	3,552,000,000	3.509	7.6%	53.3%	4.8%	37.3%	2.4%	4.0%	24.1%	20.6%	0.0%	0.0%	14.4%	3.8%	3.0 GHz	[Unknown]	__libc_calloc	malloc.c	0
psi_task_change	4.105s	13,120,000,000	3,504,000,000	3.744	19.2%	33.4%	3.0%	0.0%	11.4%	26.3%	41.2%	0.0%	0.0%	0.0%	4.6%	24.2%	3.2 GHz	[Unknown]	psi_task_change	[Unknown]	0
PyType_HasFeature	4.045s	11,312,000,000	5,824,000,000	1.942	14.9%	41.4%	16.0%	0.0%	1.3%	7.6%	35.8%	100.0%	33.9%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	PyType_HasFeature	object.h	0
at::TensorIteratorBase::compute_types	4.035s	16,576,000,000	5,040,000,000	3.289	22.2%	58.9%	0.0%	6.3%	0.9%	0.0%	14.5%	0.0%	0.0%	0.0%	0.0%	1.6%	4.1 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
func@0x4e0260	4.015s	12,752,000,000	23,808,000,000	0.536	77.4%	31.0%	0.0%	28.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	21.2%	3.2 GHz	[Unknown]	func@0x4e0260	[Unknown]	0
xas_find_conflict	3.980s	14,464,000,000	19,504,000,000	0.742	44.4%	49.3%	0.0%	12.4%	1.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	7.1%	3.6 GHz	[Unknown]	xas_find_conflict	[Unknown]	0
iscsi_tcp_segment_done	3.975s	15,152,000,000	3,888,000,000	3.897	10.0%	17.0%	27.4%	14.8%	0.0%	16.8%	38.6%	0.0%	0.0%	0.0%	26.7%	8.0%	3.8 GHz	[Unknown]	iscsi_tcp_segment_done	[Unknown]	0
listiter_next	3.955s	11,568,000,000	560,000,000	20.657	3.2%	24.2%	11.8%	19.5%	0.0%	100.0%	53.2%	0.0%	0.0%	0.0%	0.0%	17.3%	2.9 GHz	[Unknown]	listiter_next	listobject.c	0
fpregs_assert_state_consistent	3.930s	10,400,000,000	7,024,000,000	1.481	25.0%	66.8%	4.2%	51.9%	1.4%	20.2%	26.0%	0.0%	23.5%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	fpregs_assert_state_consistent	[Unknown]	0
__fget_light	3.920s	10,048,000,000	2,624,000,000	3.829	15.1%	43.4%	19.1%	62.7%	6.0%	9.3%	31.3%	22.0%	34.1%	0.0%	1.5%	3.1%	2.6 GHz	[Unknown]	__fget_light	[Unknown]	0
unicode_eq	3.905s	12,816,000,000	1,952,000,000	6.566	8.0%	44.6%	10.5%	11.7%	0.0%	14.0%	51.5%	25.2%	0.0%	0.0%	1.2%	0.0%	3.3 GHz	[Unknown]	unicode_eq	eq.h	0
getset_get	3.895s	16,336,000,000	3,456,000,000	4.727	14.1%	41.5%	17.0%	39.5%	0.9%	19.9%	48.7%	55.6%	0.0%	0.0%	0.0%	0.0%	4.2 GHz	[Unknown]	getset_get	descrobject.c	0
[nvidia]	3.840s	10,960,000,000	16,208,000,000	0.676	66.8%	39.7%	0.0%	30.1%	0.0%	27.4%	13.7%	41.1%	63.6%	0.0%	4.1%	0.0%	2.9 GHz	[Unknown]	[nvidia]	[Unknown]	0
_raw_spin_unlock_irqrestore	3.815s	8,752,000,000	10,880,000,000	0.804	41.9%	24.2%	0.0%	25.7%	1.7%	0.0%	5.1%	0.0%	0.0%	0.0%	0.0%	15.9%	2.3 GHz	[Unknown]	_raw_spin_unlock_irqrestore	[Unknown]	0
__errno_location	3.795s	15,408,000,000	1,648,000,000	9.350	11.8%	74.1%	6.3%	0.0%	11.7%	42.8%	45.8%	0.0%	0.0%	0.0%	1.9%	3.2%	4.1 GHz	[Unknown]	__errno_location	errno-loc.c	0
should_numa_migrate_memory	3.785s	13,056,000,000	11,232,000,000	1.162	33.5%	40.5%	25.3%	20.7%	2.3%	9.2%	26.4%	0.0%	0.0%	0.0%	0.0%	0.2%	3.4 GHz	[Unknown]	should_numa_migrate_memory	[Unknown]	0
dict_subscript	3.770s	9,904,000,000	2,112,000,000	4.689	9.9%	52.7%	33.6%	0.0%	16.7%	0.0%	54.5%	0.0%	0.0%	0.0%	3.0%	0.4%	2.6 GHz	[Unknown]	dict_subscript	dictobject.c	0
__d_lookup_rcu	3.690s	13,376,000,000	1,216,000,000	11.000	2.0%	16.4%	9.4%	23.5%	4.5%	18.9%	70.6%	46.6%	36.1%	0.0%	0.0%	12.7%	3.6 GHz	[Unknown]	__d_lookup_rcu	[Unknown]	0
