Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>	85.985s	284,512,000,000	1,390,496,000,000	0.205	100.0%	1.1%	0.0%	0.9%	0.0%	0.6%	21.7%	0.0%	0.0%	0.0%	0.2%	0.0%	3.3 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(unsigned char)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#3}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<unsigned char>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
prepare_exit_to_usermode	80.600s	274,624,000,000	25,232,000,000	10.884	9.1%	16.0%	1.7%	1.3%	0.5%	0.2%	9.4%	0.0%	0.0%	0.0%	0.7%	64.7%	3.4 GHz	[Unknown]	prepare_exit_to_usermode	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>	55.830s	196,448,000,000	127,744,000,000	1.538	15.8%	0.4%	0.6%	28.5%	15.4%	8.6%	76.2%	0.0%	0.0%	0.0%	67.2%	18.4%	3.5 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::TensorIteratorBase::loop_2d_from_1d<at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1}>(, signed char, at::native::AVX2::copy_kernel(at::TensorIterator&, bool)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda()#1}::operator()(void) const::{lambda(char**long const*, long)#1} const&)::{lambda(char**long const*, long, long)#1}>(long, char**, long const*, long, long)	[Unknown]	0
jpeg_idct_16x8	52.640s	180,736,000,000	538,016,000,000	0.336	80.4%	3.6%	3.1%	0.7%	0.0%	0.0%	10.0%	0.0%	0.0%	0.0%	1.0%	12.1%	3.4 GHz	[Unknown]	jpeg_idct_16x8	[Unknown]	0
jpeg_huff_decode	49.820s	175,456,000,000	141,568,000,000	1.239	25.4%	19.7%	51.4%	3.5%	0.9%	0.3%	7.0%	0.0%	0.0%	0.0%	0.0%	2.6%	3.5 GHz	[Unknown]	jpeg_huff_decode	[Unknown]	0
_int_malloc	48.145s	170,816,000,000	32,080,000,000	5.325	4.5%	23.1%	8.8%	9.1%	0.0%	31.0%	24.8%	22.9%	0.0%	0.0%	0.7%	6.1%	3.5 GHz	[Unknown]	_int_malloc	malloc.c	0
_Py_DECREF	41.150s	137,488,000,000	88,608,000,000	1.552	13.8%	37.5%	13.0%	6.4%	2.4%	28.1%	34.6%	3.7%	0.0%	0.0%	2.1%	8.7%	3.3 GHz	[Unknown]	_Py_DECREF	object.h	0
ImagingPackRGB	37.570s	121,744,000,000	481,696,000,000	0.253	87.6%	5.6%	1.0%	3.0%	1.0%	1.1%	27.4%	0.0%	0.0%	0.0%	12.8%	3.9%	3.2 GHz	[Unknown]	ImagingPackRGB	[Unknown]	0
__memset_avx2_unaligned_erms	35.445s	105,040,000,000	174,736,000,000	0.601	42.5%	28.4%	17.6%	6.4%	0.1%	0.0%	8.1%	0.0%	0.0%	0.0%	10.1%	5.5%	3.0 GHz	[Unknown]	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0
_Py_INCREF	35.365s	133,216,000,000	33,520,000,000	3.974	7.5%	30.5%	16.7%	3.0%	0.0%	15.2%	50.4%	100.0%	0.0%	0.0%	16.1%	0.6%	3.8 GHz	[Unknown]	_Py_INCREF	object.h	0
change_pte_range	32.725s	112,304,000,000	58,992,000,000	1.904	11.9%	2.5%	2.2%	0.0%	7.9%	0.0%	81.7%	100.0%	100.0%	0.0%	0.0%	13.3%	3.4 GHz	[Unknown]	change_pte_range	[Unknown]	0
c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>	30.935s	95,328,000,000	104,928,000,000	0.909	34.5%	25.7%	1.8%	3.5%	11.6%	26.3%	100.0%	0.0%	0.0%	0.0%	2.7%	10.6%	3.1 GHz	[Unknown]	c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)	[Unknown]	0
func@0x159f20	30.045s	96,096,000,000	187,712,000,000	0.512	45.5%	4.2%	5.3%	8.1%	8.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	32.4%	3.2 GHz	[Unknown]	func@0x159f20	[Unknown]	0
swapgs_restore_regs_and_return_to_usermode	26.910s	91,248,000,000	17,248,000,000	5.290	13.3%	22.5%	4.1%	5.8%	0.2%	0.8%	7.9%	0.0%	0.0%	0.0%	0.0%	50.0%	3.4 GHz	[Unknown]	swapgs_restore_regs_and_return_to_usermode	[Unknown]	0
mem_cgroup_try_charge	26.175s	95,760,000,000	9,984,000,000	9.591	3.2%	0.3%	1.9%	2.5%	0.0%	0.0%	0.3%	0.0%	0.0%	0.0%	91.0%	46.9%	3.7 GHz	[Unknown]	mem_cgroup_try_charge	[Unknown]	0
error_entry	26.110s	86,176,000,000	17,024,000,000	5.062	12.4%	9.6%	1.6%	0.0%	0.0%	0.0%	10.3%	0.0%	0.0%	0.0%	0.3%	76.1%	3.3 GHz	[Unknown]	error_entry	[Unknown]	0
ImagingFlipLeftRight	23.160s	82,368,000,000	308,144,000,000	0.267	81.3%	0.6%	1.7%	6.9%	3.5%	1.6%	22.0%	0.0%	0.0%	0.0%	12.6%	8.1%	3.6 GHz	[Unknown]	ImagingFlipLeftRight	[Unknown]	0
copy_user_enhanced_fast_string	22.585s	78,576,000,000	2,128,000,000	36.925	5.6%	1.1%	1.1%	8.6%	4.0%	6.6%	82.3%	44.1%	41.0%	100.0%	51.5%	1.3%	3.5 GHz	[Unknown]	copy_user_enhanced_fast_string	[Unknown]	0
clock_gettime	21.905s	62,784,000,000	130,704,000,000	0.480	53.3%	3.4%	0.0%	7.6%	0.0%	3.6%	0.5%	0.0%	0.0%	0.0%	0.0%	56.9%	2.9 GHz	[Unknown]	clock_gettime	[Unknown]	0
__handle_mm_fault	19.985s	72,560,000,000	95,424,000,000	0.760	40.3%	30.8%	13.6%	12.4%	0.8%	3.5%	4.5%	2.9%	0.0%	0.0%	0.8%	4.2%	3.6 GHz	[Unknown]	__handle_mm_fault	[Unknown]	0
zap_pte_range.isra.0	19.420s	61,664,000,000	47,216,000,000	1.306	26.5%	13.6%	0.0%	6.1%	19.9%	0.2%	13.6%	38.3%	29.7%	0.0%	0.0%	3.0%	3.2 GHz	[Unknown]	zap_pte_range.isra.0	[Unknown]	0
_PyType_Lookup	19.155s	68,512,000,000	36,816,000,000	1.861	14.3%	32.3%	14.6%	9.0%	0.0%	18.1%	49.3%	100.0%	6.8%	0.0%	3.7%	5.4%	3.6 GHz	[Unknown]	_PyType_Lookup	typeobject.c	0
pymalloc_alloc	18.890s	68,528,000,000	28,096,000,000	2.439	8.5%	41.3%	24.1%	13.6%	4.4%	22.9%	33.9%	33.1%	0.0%	0.0%	2.6%	4.6%	3.6 GHz	[Unknown]	pymalloc_alloc	obmalloc.c	0
func@0x4e0d70	18.490s	56,768,000,000	37,184,000,000	1.527	30.1%	3.7%	24.8%	1.6%	0.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	40.2%	3.1 GHz	[Unknown]	func@0x4e0d70	[Unknown]	0
lookdict_unicode_nodummy	15.600s	55,968,000,000	25,072,000,000	2.232	13.5%	48.7%	26.5%	4.6%	0.0%	18.8%	41.0%	31.1%	0.0%	0.0%	3.8%	1.5%	3.6 GHz	[Unknown]	lookdict_unicode_nodummy	dictobject.c	0
rmqueue	15.070s	59,328,000,000	57,312,000,000	1.035	26.6%	8.3%	0.0%	5.1%	3.0%	2.1%	20.7%	32.2%	0.0%	0.0%	37.7%	28.7%	3.9 GHz	[Unknown]	rmqueue	[Unknown]	0
do_syscall_64	14.415s	52,624,000,000	6,448,000,000	8.161	7.3%	16.8%	1.2%	4.3%	2.0%	5.4%	29.1%	0.0%	0.0%	0.0%	1.7%	8.5%	3.7 GHz	[Unknown]	do_syscall_64	[Unknown]	0
try_charge	14.300s	41,392,000,000	15,632,000,000	2.648	10.4%	0.5%	0.0%	18.5%	1.1%	1.4%	1.8%	0.0%	0.0%	0.0%	72.1%	44.6%	2.9 GHz	[Unknown]	try_charge	[Unknown]	0
_PyEval_MakeFrameVector	13.990s	51,648,000,000	20,880,000,000	2.474	8.5%	17.9%	7.5%	0.0%	0.0%	10.9%	43.0%	100.0%	0.0%	0.0%	41.5%	3.7%	3.7 GHz	[Unknown]	_PyEval_MakeFrameVector	ceval.c	0
_PyObject_VectorcallTstate	13.445s	46,544,000,000	14,464,000,000	3.218	14.7%	47.8%	0.0%	2.6%	0.3%	0.0%	46.4%	0.0%	0.0%	0.0%	19.0%	7.8%	3.5 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
__mod_lruvec_state	13.425s	37,792,000,000	44,656,000,000	0.846	31.1%	14.4%	15.2%	21.4%	5.6%	3.6%	7.5%	0.0%	7.8%	0.0%	1.2%	18.4%	2.8 GHz	[Unknown]	__mod_lruvec_state	[Unknown]	0
get_mem_cgroup_from_mm	13.310s	41,920,000,000	8,416,000,000	4.981	10.4%	3.2%	2.7%	66.9%	4.3%	0.8%	2.9%	3.6%	0.0%	0.0%	83.7%	7.0%	3.1 GHz	[Unknown]	get_mem_cgroup_from_mm	[Unknown]	0
PyObject_GetAttr	13.225s	48,912,000,000	9,968,000,000	4.907	9.0%	25.4%	11.6%	0.0%	0.0%	16.7%	47.8%	49.3%	0.0%	0.0%	4.6%	3.2%	3.7 GHz	[Unknown]	PyObject_GetAttr	object.c	0
_PyFunction_Vectorcall	13.050s	44,368,000,000	6,240,000,000	7.110	5.9%	16.0%	3.9%	0.0%	6.4%	8.8%	49.0%	74.5%	0.0%	0.0%	44.0%	9.2%	3.4 GHz	[Unknown]	_PyFunction_Vectorcall	call.c	0
torch::FunctionSignature::parse	12.895s	34,304,000,000	9,392,000,000	3.652	5.1%	56.4%	15.5%	0.0%	0.0%	8.9%	44.2%	58.9%	9.1%	0.0%	3.1%	0.0%	2.7 GHz	[Unknown]	torch::FunctionSignature::parse(_object*, _object*, _object*, _object**, bool)	[Unknown]	0
handle_mm_fault	12.575s	34,368,000,000	43,408,000,000	0.792	34.3%	13.8%	8.3%	27.9%	1.7%	2.2%	6.5%	0.0%	0.0%	0.0%	0.4%	21.6%	2.7 GHz	[Unknown]	handle_mm_fault	[Unknown]	0
_PyObject_GetMethod	11.900s	34,480,000,000	20,656,000,000	1.669	11.4%	40.4%	14.7%	3.9%	0.0%	25.7%	60.9%	84.5%	0.0%	0.0%	5.7%	3.0%	2.9 GHz	[Unknown]	_PyObject_GetMethod	object.c	0
__mod_memcg_state	11.280s	40,080,000,000	47,008,000,000	0.853	28.1%	17.6%	12.3%	23.2%	3.4%	1.4%	6.4%	0.0%	0.0%	0.0%	1.1%	0.0%	3.6 GHz	[Unknown]	__mod_memcg_state	[Unknown]	0
_int_free	11.175s	32,672,000,000	32,176,000,000	1.015	19.8%	59.2%	17.8%	13.8%	0.5%	21.1%	41.3%	9.2%	0.0%	0.0%	0.9%	0.7%	2.9 GHz	[Unknown]	_int_free	malloc.c	0
release_pages	10.935s	35,280,000,000	44,608,000,000	0.791	54.6%	31.0%	1.2%	31.9%	3.8%	0.0%	2.6%	0.0%	0.0%	0.0%	0.0%	1.8%	3.2 GHz	[Unknown]	release_pages	[Unknown]	0
lookdict_unicode	10.840s	39,152,000,000	8,928,000,000	4.385	7.0%	28.5%	11.6%	8.0%	0.0%	42.9%	36.0%	0.0%	0.0%	0.0%	1.9%	7.5%	3.6 GHz	[Unknown]	lookdict_unicode	dictobject.c	0
precompute_coeffs	10.770s	34,832,000,000	76,416,000,000	0.456	60.1%	5.4%	8.8%	5.6%	0.0%	3.9%	25.0%	0.0%	0.0%	0.0%	18.9%	17.7%	3.2 GHz	[Unknown]	precompute_coeffs	[Unknown]	0
xas_load	9.955s	34,272,000,000	42,096,000,000	0.814	40.0%	25.8%	12.6%	13.1%	5.7%	2.2%	7.4%	21.3%	0.0%	0.0%	23.2%	5.4%	3.4 GHz	[Unknown]	xas_load	[Unknown]	0
__pagevec_lru_add_fn	9.725s	31,376,000,000	40,432,000,000	0.776	34.9%	27.8%	4.8%	36.3%	0.0%	0.3%	2.9%	0.0%	0.0%	9.8%	0.0%	5.1%	3.2 GHz	[Unknown]	__pagevec_lru_add_fn	[Unknown]	0
func@0x36a860	9.560s	31,648,000,000	42,032,000,000	0.753	23.4%	4.1%	73.9%	7.1%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	func@0x36a860	[Unknown]	0
__GI___libc_malloc	9.550s	33,440,000,000	14,304,000,000	2.338	17.3%	50.9%	0.5%	47.1%	2.7%	17.5%	21.5%	0.0%	0.0%	0.0%	4.5%	0.0%	3.5 GHz	[Unknown]	__GI___libc_malloc	malloc.c	0
PyType_IsSubtype	9.520s	33,888,000,000	9,296,000,000	3.645	11.3%	78.7%	14.7%	0.0%	15.5%	22.7%	39.8%	48.6%	0.0%	0.0%	4.4%	0.0%	3.6 GHz	[Unknown]	PyType_IsSubtype	typeobject.c	0
filemap_map_pages	9.195s	30,640,000,000	26,176,000,000	1.171	24.9%	10.9%	0.0%	20.1%	1.0%	1.9%	42.6%	49.3%	100.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	filemap_map_pages	[Unknown]	0
__mod_node_page_state	9.025s	27,920,000,000	54,096,000,000	0.516	45.6%	26.7%	24.4%	22.6%	0.0%	1.5%	7.0%	0.0%	0.0%	0.0%	0.0%	1.4%	3.1 GHz	[Unknown]	__mod_node_page_state	[Unknown]	0
mem_cgroup_try_charge_delay	8.845s	30,880,000,000	4,752,000,000	6.498	4.7%	1.9%	0.9%	4.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	100.0%	46.2%	3.5 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
lookdict_split	8.790s	24,336,000,000	24,896,000,000	0.978	29.0%	49.4%	12.8%	4.3%	0.0%	16.6%	36.4%	89.5%	0.0%	0.0%	4.9%	3.5%	2.8 GHz	[Unknown]	lookdict_split	dictobject.c	0
do_numa_page	8.745s	32,432,000,000	43,888,000,000	0.739	29.9%	17.0%	0.6%	13.0%	0.0%	0.7%	38.9%	55.5%	0.0%	0.0%	0.0%	4.1%	3.7 GHz	[Unknown]	do_numa_page	[Unknown]	0
unlink_chunk	8.730s	27,088,000,000	2,736,000,000	9.901	3.3%	41.6%	17.8%	11.1%	1.1%	16.6%	32.7%	82.0%	0.0%	0.0%	3.3%	5.7%	3.1 GHz	[Unknown]	unlink_chunk	malloc.c	0
func@0x291e70	8.550s	29,184,000,000	61,920,000,000	0.471	79.6%	11.3%	0.0%	19.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	64.4%	3.4 GHz	[Unknown]	func@0x291e70	[Unknown]	0
PyDict_GetItemWithError	8.370s	25,344,000,000	13,024,000,000	1.946	15.6%	25.0%	0.0%	7.1%	3.6%	28.7%	52.7%	47.9%	12.4%	0.0%	12.4%	12.1%	3.0 GHz	[Unknown]	PyDict_GetItemWithError	dictobject.c	0
free_pcppages_bulk	8.045s	24,848,000,000	41,504,000,000	0.599	49.1%	7.7%	1.2%	0.0%	10.3%	1.1%	9.1%	24.8%	100.0%	0.0%	3.0%	0.0%	3.1 GHz	[Unknown]	free_pcppages_bulk	[Unknown]	0
find_get_entries	7.895s	27,376,000,000	17,648,000,000	1.551	13.8%	6.7%	11.8%	4.9%	35.1%	0.0%	36.7%	47.1%	100.0%	0.0%	0.0%	2.3%	3.5 GHz	[Unknown]	find_get_entries	[Unknown]	0
mark_page_accessed	7.840s	23,616,000,000	20,656,000,000	1.143	36.8%	24.6%	17.3%	16.5%	4.4%	1.9%	19.1%	57.9%	44.9%	0.0%	0.0%	14.2%	3.0 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
sep_upsample	7.715s	29,792,000,000	59,136,000,000	0.504	46.1%	22.2%	9.4%	5.0%	1.0%	0.5%	6.5%	0.0%	0.0%	0.0%	6.0%	16.8%	3.9 GHz	[Unknown]	sep_upsample	[Unknown]	0
_raw_spin_lock	7.670s	23,424,000,000	40,432,000,000	0.579	52.3%	66.6%	0.0%	20.5%	0.0%	20.5%	16.6%	0.0%	0.0%	0.0%	1.3%	0.0%	3.1 GHz	[Unknown]	_raw_spin_lock	[Unknown]	0
__GI___pthread_mutex_lock	7.580s	25,600,000,000	21,280,000,000	1.203	21.6%	62.2%	9.3%	24.0%	0.0%	12.9%	29.9%	0.0%	0.0%	0.0%	0.0%	3.0%	3.4 GHz	[Unknown]	__GI___pthread_mutex_lock	pthread_mutex_lock.c	0
_PyUnicode_FromId	7.175s	22,896,000,000	10,240,000,000	2.236	12.2%	56.1%	10.3%	0.0%	17.7%	19.6%	47.2%	31.3%	0.0%	0.0%	2.6%	7.9%	3.2 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
jpeg_idct_8x16	6.975s	18,480,000,000	66,496,000,000	0.278	100.0%	4.3%	0.0%	3.2%	0.0%	0.0%	6.5%	0.0%	0.0%	0.0%	1.6%	0.0%	2.6 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
frame_dealloc	6.945s	22,016,000,000	18,368,000,000	1.199	21.7%	48.5%	20.9%	0.0%	12.3%	37.5%	34.1%	38.2%	0.0%	0.0%	0.7%	0.0%	3.2 GHz	[Unknown]	frame_dealloc	frameobject.c	0
__activate_page	6.805s	24,896,000,000	31,568,000,000	0.789	56.4%	13.2%	9.0%	17.5%	1.2%	0.0%	3.6%	0.0%	0.0%	0.0%	12.7%	10.9%	3.7 GHz	[Unknown]	__activate_page	[Unknown]	0
