Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
func@0x36a860	9.490s	34,528,000,000	34,224,000,000	1.009	21.2%	10.6%	36.3%	12.6%	0.9%	1.7%	1.3%	0.0%	0.0%	0.0%	0.0%	13.6%	3.6 GHz	[Unknown]	func@0x36a860	[Unknown]	0
mem_cgroup_try_charge_delay	9.120s	33,248,000,000	5,536,000,000	6.006	3.5%	2.8%	2.1%	2.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	86.2%	46.6%	3.6 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
__count_memcg_events	9.050s	28,608,000,000	18,496,000,000	1.547	20.3%	14.5%	0.0%	48.8%	9.4%	4.4%	7.9%	0.0%	0.0%	0.0%	0.0%	15.8%	3.2 GHz	[Unknown]	__count_memcg_events	[Unknown]	0
_raw_spin_lock	8.990s	37,792,000,000	39,152,000,000	0.965	44.2%	48.1%	0.0%	26.2%	3.2%	0.0%	14.7%	0.0%	0.0%	0.0%	2.4%	2.5%	4.2 GHz	[Unknown]	_raw_spin_lock	[Unknown]	0
__activate_page	8.950s	32,064,000,000	37,600,000,000	0.853	61.0%	18.5%	7.3%	15.9%	0.0%	0.0%	3.3%	0.0%	0.0%	0.0%	8.0%	8.6%	3.6 GHz	[Unknown]	__activate_page	[Unknown]	0
shmem_getpage_gfp	8.770s	24,384,000,000	21,200,000,000	1.150	47.5%	35.1%	15.8%	16.0%	6.8%	0.4%	0.0%	0.0%	0.0%	0.0%	19.1%	0.0%	2.8 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
mark_page_accessed	8.715s	25,888,000,000	20,048,000,000	1.291	44.0%	37.5%	7.6%	27.2%	0.0%	0.0%	13.3%	0.0%	0.0%	0.0%	0.0%	2.6%	3.0 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
jpeg_idct_8x16	8.420s	27,920,000,000	70,576,000,000	0.396	84.4%	4.6%	6.7%	3.8%	0.0%	0.0%	3.8%	0.0%	0.0%	0.0%	0.5%	3.8%	3.3 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
c10::impl::OperatorEntry::lookup	8.060s	19,872,000,000	14,832,000,000	1.340	12.2%	59.8%	18.3%	30.2%	0.0%	30.8%	25.7%	0.0%	0.0%	0.0%	5.3%	0.0%	2.5 GHz	[Unknown]	c10::impl::OperatorEntry::lookup(c10::DispatchKeySet) const	[Unknown]	0
_copy	7.960s	23,360,000,000	4,336,000,000	5.387	3.1%	3.7%	7.4%	55.9%	4.5%	20.5%	22.5%	7.0%	0.0%	0.0%	57.1%	7.6%	2.9 GHz	[Unknown]	_copy	[Unknown]	0
PyVectorcall_Function	7.695s	22,784,000,000	9,008,000,000	2.529	18.7%	43.2%	6.6%	6.6%	16.5%	4.5%	46.1%	100.0%	0.0%	0.0%	8.6%	9.1%	3.0 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
func@0x175ac0	7.555s	22,048,000,000	27,056,000,000	0.815	40.2%	10.4%	0.0%	9.5%	0.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	60.9%	2.9 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
xas_store	7.540s	27,840,000,000	45,088,000,000	0.617	67.0%	46.6%	0.0%	9.7%	0.5%	0.0%	1.1%	0.0%	0.0%	0.0%	0.0%	7.9%	3.7 GHz	[Unknown]	xas_store	[Unknown]	0
__GI___clock_gettime	7.330s	24,064,000,000	31,216,000,000	0.771	70.0%	48.3%	0.0%	6.9%	0.0%	13.1%	5.0%	0.0%	0.0%	0.0%	0.0%	4.6%	3.3 GHz	[Unknown]	__GI___clock_gettime	clock_gettime.c	0
jpeg_make_d_derived_tbl	7.270s	23,568,000,000	14,080,000,000	1.674	30.1%	31.6%	19.8%	7.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	26.1%	10.1%	3.2 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
page_add_file_rmap	7.260s	21,632,000,000	27,824,000,000	0.777	50.9%	27.6%	0.0%	15.3%	5.5%	15.9%	6.9%	0.0%	0.0%	0.0%	0.0%	13.3%	3.0 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
kmem_cache_alloc	7.210s	23,168,000,000	6,704,000,000	3.456	10.7%	11.0%	2.2%	2.6%	0.0%	24.9%	36.3%	28.4%	0.0%	0.0%	7.8%	13.6%	3.2 GHz	[Unknown]	kmem_cache_alloc	[Unknown]	0
entry_SYSCALL_64	7.130s	26,160,000,000	1,264,000,000	20.696	13.7%	25.1%	0.0%	0.0%	0.6%	0.0%	33.3%	0.0%	0.0%	0.0%	1.7%	54.5%	3.7 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
tcache_get	7.100s	29,664,000,000	3,936,000,000	7.537	6.6%	49.0%	3.2%	5.1%	8.6%	28.0%	18.2%	10.4%	0.0%	0.0%	18.2%	3.0%	4.2 GHz	[Unknown]	tcache_get	malloc.c	0
l2rgb	6.900s	20,272,000,000	36,192,000,000	0.560	40.3%	6.0%	5.8%	2.2%	1.5%	0.0%	3.7%	0.0%	0.0%	0.0%	48.1%	13.0%	2.9 GHz	[Unknown]	l2rgb	[Unknown]	0
_PyDict_GetItem_KnownHash	6.885s	15,888,000,000	2,544,000,000	6.245	12.1%	53.7%	8.4%	0.0%	0.0%	33.7%	73.6%	47.9%	37.1%	0.0%	5.7%	4.2%	2.3 GHz	[Unknown]	_PyDict_GetItem_KnownHash	dictobject.c	0
page_remove_rmap	6.865s	18,752,000,000	26,176,000,000	0.716	79.8%	30.2%	0.0%	26.4%	3.2%	0.0%	11.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	page_remove_rmap	[Unknown]	0
do_user_addr_fault	6.850s	24,144,000,000	20,192,000,000	1.196	31.6%	53.5%	9.9%	21.1%	0.0%	4.3%	9.9%	0.0%	0.0%	0.0%	0.6%	2.1%	3.5 GHz	[Unknown]	do_user_addr_fault	[Unknown]	0
_raw_spin_lock_irqsave	6.665s	19,472,000,000	12,128,000,000	1.606	27.3%	25.3%	13.6%	39.3%	2.3%	0.0%	12.3%	0.0%	0.0%	0.0%	0.0%	6.4%	2.9 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
sync_regs	6.555s	22,208,000,000	3,312,000,000	6.705	10.5%	47.2%	37.0%	10.8%	0.7%	0.0%	6.1%	0.0%	0.0%	0.0%	1.4%	4.1%	3.4 GHz	[Unknown]	sync_regs	[Unknown]	0
_PyRuntimeState_GetThreadState	6.510s	24,608,000,000	8,464,000,000	2.907	20.6%	58.4%	7.8%	11.6%	0.0%	38.4%	36.0%	0.0%	0.0%	0.0%	5.5%	3.0%	3.8 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
update_get_addr	6.510s	21,456,000,000	24,992,000,000	0.859	36.0%	52.9%	5.0%	9.8%	5.6%	16.1%	20.3%	19.9%	0.0%	0.0%	1.4%	1.6%	3.3 GHz	[Unknown]	update_get_addr	dl-tls.c	0
__alloc_pages_nodemask	6.475s	18,384,000,000	29,664,000,000	0.620	58.7%	33.1%	0.0%	26.9%	0.8%	2.4%	6.5%	0.0%	0.0%	0.0%	1.6%	8.1%	2.8 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
jpeg_read_scanlines	6.385s	17,504,000,000	15,632,000,000	1.120	29.4%	36.2%	40.3%	12.0%	10.3%	3.4%	13.7%	0.0%	0.0%	0.0%	10.3%	0.0%	2.7 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
malloc_consolidate	6.305s	19,328,000,000	5,712,000,000	3.384	13.4%	53.4%	12.0%	7.8%	0.0%	21.7%	41.1%	75.2%	0.0%	0.0%	0.0%	9.0%	3.1 GHz	[Unknown]	malloc_consolidate	malloc.c	0
alloc_set_pte	6.260s	16,992,000,000	32,384,000,000	0.525	63.6%	31.1%	0.0%	11.5%	1.8%	2.6%	7.9%	0.0%	0.0%	0.0%	0.0%	14.4%	2.7 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
syscall_return_via_sysret	6.180s	19,824,000,000	3,808,000,000	5.206	15.9%	16.6%	0.0%	8.3%	0.0%	3.0%	21.9%	0.0%	0.0%	0.0%	0.0%	52.7%	3.2 GHz	[Unknown]	syscall_return_via_sysret	[Unknown]	0
vmacache_find	6.115s	16,832,000,000	23,824,000,000	0.707	51.0%	52.1%	20.5%	26.7%	0.0%	16.0%	20.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	vmacache_find	[Unknown]	0
ixgbe_clean_rx_irq	6.100s	26,176,000,000	8,608,000,000	3.041	14.3%	13.2%	0.0%	0.0%	13.2%	0.8%	23.5%	12.0%	0.0%	0.0%	36.1%	23.9%	4.3 GHz	[Unknown]	ixgbe_clean_rx_irq	[Unknown]	0
__mod_zone_page_state	6.065s	16,224,000,000	34,896,000,000	0.465	84.9%	15.3%	0.0%	16.6%	0.0%	0.0%	6.5%	0.0%	0.0%	0.0%	16.6%	0.0%	2.7 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
__GI_	6.060s	21,184,000,000	4,000,000,000	5.296	10.2%	52.0%	27.3%	0.0%	2.1%	30.2%	29.0%	7.7%	0.0%	0.0%	0.0%	4.1%	3.5 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
arena_map_is_used	6.035s	22,432,000,000	16,384,000,000	1.369	13.4%	43.2%	10.1%	14.7%	8.0%	22.7%	24.7%	0.0%	0.0%	0.0%	2.0%	15.3%	3.7 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
page_mapping	5.885s	23,376,000,000	19,152,000,000	1.221	34.9%	23.0%	0.2%	25.0%	0.0%	0.0%	1.3%	0.0%	0.0%	0.0%	0.0%	27.6%	4.0 GHz	[Unknown]	page_mapping	[Unknown]	0
LogAPIUsageOnceFromPython	5.760s	19,872,000,000	336,000,000	59.143	1.3%	21.7%	9.3%	6.8%	2.3%	10.4%	21.9%	49.2%	0.0%	0.0%	0.0%	2.4%	3.4 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
native_queued_spin_lock_slowpath	5.580s	15,760,000,000	2,688,000,000	5.863	26.2%	11.1%	0.0%	30.5%	0.0%	0.0%	1.9%	0.0%	0.0%	0.0%	0.0%	40.4%	2.8 GHz	[Unknown]	native_queued_spin_lock_slowpath	[Unknown]	0
__pthread_mutex_unlock_usercnt	5.575s	17,360,000,000	20,160,000,000	0.861	44.7%	64.3%	0.0%	39.7%	0.0%	0.0%	29.4%	0.0%	0.0%	0.0%	0.0%	4.2%	3.1 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
PyObject_IsTrue	5.490s	16,832,000,000	4,736,000,000	3.554	10.8%	62.4%	12.9%	20.5%	2.7%	16.4%	35.6%	46.3%	0.0%	0.0%	0.9%	0.0%	3.1 GHz	[Unknown]	PyObject_IsTrue	object.c	0
memset_erms	5.475s	15,312,000,000	3,600,000,000	4.253	36.4%	4.7%	0.0%	0.0%	0.0%	0.0%	35.3%	0.0%	0.0%	0.0%	70.5%	37.7%	2.8 GHz	[Unknown]	memset_erms	[Unknown]	0
xas_clear_mark	5.355s	16,096,000,000	21,216,000,000	0.759	50.0%	28.9%	0.3%	18.6%	0.0%	0.0%	0.9%	18.6%	0.0%	0.0%	0.0%	12.9%	3.0 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
ImagingJpegDecode	5.310s	16,928,000,000	17,536,000,000	0.965	47.2%	38.8%	24.6%	22.2%	1.8%	20.4%	15.9%	15.5%	0.0%	0.0%	0.9%	0.0%	3.2 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
xas_start	5.285s	16,704,000,000	16,384,000,000	1.020	43.6%	25.9%	0.0%	8.1%	4.5%	7.2%	14.4%	0.0%	0.0%	0.0%	32.3%	0.0%	3.2 GHz	[Unknown]	xas_start	[Unknown]	0
do_task_stat	5.090s	18,400,000,000	3,520,000,000	5.227	4.1%	18.9%	7.3%	10.6%	6.5%	1.5%	51.4%	97.8%	50.5%	0.0%	3.3%	20.6%	3.6 GHz	[Unknown]	do_task_stat	[Unknown]	0
arena_map_get	5.010s	17,360,000,000	8,448,000,000	2.055	13.5%	47.6%	24.6%	27.6%	0.0%	16.4%	20.7%	17.5%	0.0%	0.0%	0.9%	3.4%	3.5 GHz	[Unknown]	arena_map_get	obmalloc.c	0
_raw_spin_lock_irq	5.010s	14,608,000,000	9,968,000,000	1.465	24.7%	48.1%	17.2%	33.9%	2.1%	0.0%	6.2%	0.0%	0.0%	0.0%	0.0%	2.1%	2.9 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
vm_normal_page	4.965s	17,616,000,000	36,976,000,000	0.476	49.5%	14.4%	13.7%	18.7%	0.0%	12.8%	30.7%	0.0%	0.0%	0.0%	0.0%	13.9%	3.5 GHz	[Unknown]	vm_normal_page	[Unknown]	0
tupledealloc	4.915s	16,192,000,000	11,040,000,000	1.467	15.7%	51.2%	19.8%	12.0%	4.6%	5.7%	20.4%	0.0%	0.0%	0.0%	4.6%	6.6%	3.3 GHz	[Unknown]	tupledealloc	tupleobject.c	0
generic_file_buffered_read	4.850s	17,648,000,000	4,784,000,000	3.689	7.0%	16.4%	1.0%	57.8%	0.0%	9.3%	6.8%	0.0%	0.0%	0.0%	45.9%	7.7%	3.6 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
unicode_eq	4.840s	12,016,000,000	3,408,000,000	3.526	6.3%	37.1%	18.3%	8.7%	0.0%	9.3%	42.4%	66.3%	0.0%	0.0%	1.2%	15.9%	2.5 GHz	[Unknown]	unicode_eq	eq.h	0
shmem_add_to_page_cache	4.545s	16,704,000,000	26,640,000,000	0.627	42.4%	40.9%	0.0%	15.3%	0.9%	0.0%	0.9%	0.0%	0.0%	0.0%	0.9%	19.4%	3.7 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
call_function	4.455s	15,984,000,000	10,720,000,000	1.491	26.8%	55.2%	14.0%	16.9%	4.7%	5.6%	24.4%	71.8%	0.0%	0.0%	1.9%	1.1%	3.6 GHz	[Unknown]	call_function	ceval.c	0
PyBytes_FromStringAndSize	4.430s	14,112,000,000	3,904,000,000	3.615	8.0%	25.1%	10.0%	9.6%	1.1%	0.0%	31.9%	21.3%	0.0%	0.0%	6.4%	7.4%	3.2 GHz	[Unknown]	PyBytes_FromStringAndSize	bytesobject.c	0
get_page_from_freelist	4.425s	13,984,000,000	16,736,000,000	0.836	25.1%	22.8%	48.9%	19.3%	0.0%	23.6%	3.2%	0.0%	0.0%	0.0%	6.4%	2.0%	3.2 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
__set_page_dirty_no_writeback	4.370s	16,384,000,000	20,784,000,000	0.788	50.0%	41.2%	0.0%	28.4%	0.0%	0.0%	6.4%	0.0%	0.0%	0.0%	0.0%	1.1%	3.7 GHz	[Unknown]	__set_page_dirty_no_writeback	[Unknown]	0
up_read	4.355s	12,080,000,000	22,896,000,000	0.528	74.8%	70.0%	0.0%	39.7%	0.0%	0.0%	13.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	up_read	[Unknown]	0
prep_new_page	4.345s	13,088,000,000	6,816,000,000	1.920	20.4%	9.6%	25.0%	2.3%	1.1%	0.0%	11.5%	0.0%	0.0%	0.0%	52.7%	25.7%	3.0 GHz	[Unknown]	prep_new_page	[Unknown]	0
shmem_fault	4.315s	14,464,000,000	8,656,000,000	1.671	36.8%	35.2%	17.8%	18.7%	2.1%	0.0%	0.0%	0.0%	0.0%	0.0%	5.2%	5.9%	3.4 GHz	[Unknown]	shmem_fault	[Unknown]	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	4.310s	12,400,000,000	4,784,000,000	2.592	12.1%	93.2%	0.4%	31.5%	0.0%	9.7%	31.5%	0.0%	0.0%	0.0%	1.2%	0.0%	2.9 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
at::TensorIteratorBase::compute_types	4.295s	14,784,000,000	5,536,000,000	2.671	14.3%	80.5%	22.0%	13.2%	0.0%	0.0%	20.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
memcg_kmem_get_cache	4.255s	14,320,000,000	448,000,000	31.964	1.1%	14.2%	8.2%	5.2%	15.7%	59.7%	66.0%	0.0%	0.0%	0.0%	0.0%	22.5%	3.4 GHz	[Unknown]	memcg_kmem_get_cache	[Unknown]	0
__do_page_fault	4.250s	15,424,000,000	13,216,000,000	1.167	59.4%	33.9%	24.4%	13.6%	0.0%	3.9%	13.6%	0.0%	0.0%	0.0%	1.9%	0.0%	3.6 GHz	[Unknown]	__do_page_fault	[Unknown]	0
__d_lookup_rcu	4.250s	12,784,000,000	1,856,000,000	6.888	2.5%	17.6%	16.3%	0.0%	12.9%	34.9%	50.5%	0.0%	86.7%	0.0%	0.0%	10.2%	3.0 GHz	[Unknown]	__d_lookup_rcu	[Unknown]	0
_Py_CheckFunctionResult	4.225s	15,552,000,000	10,256,000,000	1.516	12.4%	42.7%	5.5%	4.8%	0.0%	18.3%	13.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
unlock_page	4.140s	18,208,000,000	17,840,000,000	1.021	52.7%	58.7%	0.0%	24.7%	0.8%	0.0%	4.1%	0.0%	0.0%	0.0%	0.0%	10.6%	4.4 GHz	[Unknown]	unlock_page	[Unknown]	0
method_vectorcall_NOARGS	4.105s	11,904,000,000	5,664,000,000	2.102	12.3%	65.0%	17.1%	0.0%	2.5%	0.0%	54.2%	0.0%	0.0%	0.0%	15.1%	2.1%	2.9 GHz	[Unknown]	method_vectorcall_NOARGS	descrobject.c	0
build_ycc_rgb_table	4.070s	13,184,000,000	3,088,000,000	4.269	20.0%	3.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	50.1%	65.3%	3.2 GHz	[Unknown]	build_ycc_rgb_table	[Unknown]	0
vgetargs1_impl	4.070s	15,808,000,000	8,144,000,000	1.941	10.5%	41.2%	7.0%	3.8%	0.0%	26.6%	13.3%	0.0%	0.0%	0.0%	0.0%	2.5%	3.9 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
_PyObject_GC_TRACK	4.055s	12,416,000,000	11,376,000,000	1.091	18.0%	51.6%	26.8%	15.7%	4.8%	13.5%	24.2%	31.5%	0.0%	0.0%	8.5%	0.0%	3.1 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
__strlen_avx2	4.015s	13,424,000,000	3,568,000,000	3.762	11.8%	57.0%	22.0%	7.8%	0.0%	30.2%	39.1%	0.0%	0.0%	0.0%	1.1%	5.9%	3.3 GHz	[Unknown]	__strlen_avx2	strlen-avx2.S	0
ImagingAllocateArray	4.015s	12,512,000,000	35,408,000,000	0.353	79.8%	20.6%	0.0%	12.0%	0.0%	0.0%	6.0%	0.0%	0.0%	0.0%	4.8%	2.4%	3.1 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
ImagingPaste	4.005s	14,464,000,000	2,464,000,000	5.870	9.2%	6.0%	2.2%	71.6%	0.0%	22.8%	41.5%	0.0%	0.0%	0.0%	46.7%	0.0%	3.6 GHz	[Unknown]	ImagingPaste	[Unknown]	0
take_gil	3.935s	14,576,000,000	2,272,000,000	6.415	8.1%	50.2%	5.3%	0.0%	1.0%	20.2%	39.1%	10.3%	0.0%	0.0%	0.0%	8.2%	3.7 GHz	[Unknown]	take_gil	ceval_gil.h	0
pymalloc_free	3.910s	15,888,000,000	6,912,000,000	2.299	15.5%	41.7%	17.7%	21.7%	0.0%	5.2%	32.1%	68.5%	0.0%	0.0%	0.9%	0.0%	4.1 GHz	[Unknown]	pymalloc_free	obmalloc.c	0
__errno_location	3.855s	14,656,000,000	1,120,000,000	13.086	6.1%	52.8%	18.7%	0.0%	3.1%	27.6%	34.8%	0.0%	0.0%	0.0%	0.0%	11.9%	3.8 GHz	[Unknown]	__errno_location	errno-loc.c	0
down_read_trylock	3.840s	13,968,000,000	18,848,000,000	0.741	57.1%	34.5%	0.0%	27.9%	0.0%	0.0%	8.6%	0.0%	0.0%	0.0%	0.0%	1.8%	3.6 GHz	[Unknown]	down_read_trylock	[Unknown]	0
pybind11::cpp_function::dispatcher	3.745s	12,144,000,000	4,016,000,000	3.024	16.1%	78.8%	0.5%	0.0%	17.3%	21.0%	12.4%	0.0%	0.0%	0.0%	2.5%	2.5%	3.2 GHz	[Unknown]	pybind11::cpp_function::dispatcher(_object*, _object*, _object*)	[Unknown]	0
func@0x4e0260	3.720s	11,936,000,000	33,024,000,000	0.361	64.5%	23.5%	2.1%	16.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	7.9%	3.2 GHz	[Unknown]	func@0x4e0260	[Unknown]	0
_Py_Dealloc	3.695s	11,376,000,000	8,672,000,000	1.312	15.2%	60.4%	29.1%	4.0%	6.6%	7.9%	31.6%	34.2%	0.0%	0.0%	1.3%	0.0%	3.1 GHz	[Unknown]	_Py_Dealloc	object.c	0
at::detail::_empty_generic<long>	3.655s	9,744,000,000	3,472,000,000	2.806	20.8%	86.4%	0.0%	7.7%	3.1%	20.0%	10.8%	0.0%	0.0%	0.0%	0.0%	1.4%	2.7 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
kmem_cache_free	3.605s	11,728,000,000	9,696,000,000	1.210	20.0%	50.2%	6.3%	0.0%	0.0%	40.9%	25.6%	25.9%	40.1%	0.0%	12.8%	0.0%	3.3 GHz	[Unknown]	kmem_cache_free	[Unknown]	0
process_data_simple_main	3.585s	11,664,000,000	16,176,000,000	0.721	36.9%	23.5%	27.2%	1.3%	9.0%	3.9%	10.3%	0.0%	0.0%	0.0%	6.4%	7.8%	3.3 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
_PyFrame_New_NoTrack	3.570s	12,272,000,000	6,352,000,000	1.932	13.2%	11.6%	1.2%	20.8%	1.2%	72.1%	55.0%	0.0%	0.0%	0.0%	88.0%	14.1%	3.4 GHz	[Unknown]	_PyFrame_New_NoTrack	frameobject.c	0
getset_get	3.520s	12,256,000,000	5,488,000,000	2.233	8.3%	36.6%	23.2%	28.1%	0.0%	45.3%	30.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	getset_get	descrobject.c	0
insertdict	3.480s	12,992,000,000	13,376,000,000	0.971	36.3%	40.0%	13.8%	10.4%	0.0%	11.7%	13.9%	0.0%	0.0%	0.0%	5.8%	6.6%	3.7 GHz	[Unknown]	insertdict	dictobject.c	0
__libc_calloc	3.430s	10,368,000,000	2,800,000,000	3.703	13.1%	62.3%	3.3%	34.7%	0.0%	26.0%	10.1%	0.0%	0.0%	0.0%	11.6%	7.1%	3.0 GHz	[Unknown]	__libc_calloc	malloc.c	0
[nvidia]	3.415s	7,568,000,000	12,736,000,000	0.594	28.2%	16.5%	3.6%	31.7%	0.0%	39.6%	7.9%	70.8%	0.0%	0.0%	15.9%	0.0%	2.2 GHz	[Unknown]	[nvidia]	[Unknown]	0
__memcmp_avx2_movbe	3.360s	14,496,000,000	3,184,000,000	4.553	16.3%	33.5%	2.9%	0.0%	12.4%	4.3%	38.3%	95.8%	0.0%	0.0%	0.0%	0.0%	4.3 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
free_pages_and_swap_cache	3.335s	10,960,000,000	7,296,000,000	1.502	32.6%	6.7%	0.0%	0.0%	27.4%	19.2%	60.2%	19.8%	92.0%	0.0%	0.0%	40.7%	3.3 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
shmem_alloc_and_acct_page	3.320s	9,648,000,000	16,752,000,000	0.576	54.4%	21.0%	0.0%	23.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	29.5%	2.9%	2.9 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
_Py_NewReference	3.295s	10,416,000,000	3,504,000,000	2.973	9.4%	57.1%	18.8%	5.8%	27.4%	4.9%	47.5%	0.0%	0.0%	0.0%	17.3%	3.0%	3.2 GHz	[Unknown]	_Py_NewReference	object.c	0
PyType_HasFeature	3.290s	10,800,000,000	4,848,000,000	2.228	17.0%	30.0%	0.0%	31.9%	0.0%	5.1%	44.4%	100.0%	0.0%	0.0%	2.8%	0.0%	3.3 GHz	[Unknown]	PyType_HasFeature	object.h	0
find_name_in_mro	3.280s	11,920,000,000	3,024,000,000	3.942	11.5%	47.0%	8.9%	2.5%	0.0%	5.3%	36.5%	84.6%	0.0%	0.0%	5.0%	0.0%	3.6 GHz	[Unknown]	find_name_in_mro	typeobject.c	0
PyType_GenericAlloc	3.265s	10,432,000,000	1,968,000,000	5.301	12.2%	47.0%	20.3%	0.0%	0.0%	8.3%	48.9%	98.1%	0.0%	0.0%	0.0%	5.6%	3.2 GHz	[Unknown]	PyType_GenericAlloc	typeobject.c	0
dict_subscript	3.265s	13,344,000,000	1,808,000,000	7.381	4.3%	29.5%	8.5%	18.0%	0.0%	40.5%	22.5%	0.0%	0.0%	0.0%	2.2%	11.5%	4.1 GHz	[Unknown]	dict_subscript	dictobject.c	0
percpu_counter_add_batch	3.265s	10,240,000,000	12,736,000,000	0.804	32.3%	52.5%	31.2%	7.3%	11.7%	19.0%	14.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	percpu_counter_add_batch	[Unknown]	0
shmem_pseudo_vma_init	3.250s	8,960,000,000	11,952,000,000	0.750	67.0%	50.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	16.7%	9.3%	2.8 GHz	[Unknown]	shmem_pseudo_vma_init	[Unknown]	0
get_filter	3.245s	10,336,000,000	2,496,000,000	4.141	7.0%	12.1%	0.0%	10.2%	0.0%	55.1%	98.7%	82.6%	0.0%	0.0%	10.2%	16.6%	3.2 GHz	[Unknown]	get_filter	_warnings.c	0
pagevec_lru_move_fn	3.245s	8,112,000,000	10,240,000,000	0.792	76.3%	50.6%	0.0%	9.2%	9.2%	3.5%	3.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	pagevec_lru_move_fn	[Unknown]	0
unicode_dealloc	3.225s	8,080,000,000	3,072,000,000	2.630	17.5%	65.4%	17.5%	1.9%	1.9%	11.1%	33.4%	0.0%	0.0%	0.0%	3.7%	0.1%	2.5 GHz	[Unknown]	unicode_dealloc	unicodeobject.c	0
shmem_undo_range	3.220s	8,944,000,000	4,208,000,000	2.125	47.5%	44.4%	44.4%	41.9%	0.0%	0.0%	3.4%	0.0%	0.0%	0.0%	1.7%	0.0%	2.8 GHz	[Unknown]	shmem_undo_range	[Unknown]	0
__ptep_modify_prot_start	3.190s	8,368,000,000	10,768,000,000	0.777	34.9%	16.6%	11.1%	26.9%	5.4%	0.0%	30.5%	0.0%	0.0%	0.0%	0.0%	21.0%	2.6 GHz	[Unknown]	__ptep_modify_prot_start	[Unknown]	0
